costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1;actions_2;prices_2;quantities_2;rewards_2;actions_3;prices_3;quantities_3;rewards_3;actions_4;prices_4;quantities_4;rewards_4;actions_5;prices_5;quantities_5;rewards_5;actions_6;prices_6;quantities_6;rewards_6;actions_7;prices_7;quantities_7;rewards_7;actions_8;prices_8;quantities_8;rewards_8;actions_9;prices_9;quantities_9;rewards_9
1.0;0.05313987106751032;0.1209581669956002;-0.6530935899448195;1.5531398710675102;2.7095816778375346;2.0;0.4331575632095337;1.8663151264190674;0.027331283333692172;0.023677504176422885;0.7105399370193481;2.4210798740386963;0.009011508300556413;0.012806073080653372;-0.5253248810768127;1.0;0.15457234028024774;0.0;-0.8702000379562378;1.0;0.15457234028024774;0.0;-0.8739153146743774;1.0;0.15457234028024774;0.0;0.05450587347149849;1.109011746942997;0.12429263124607685;0.013549356864276569;-0.39543381333351135;1.0;0.15457234028024774;0.0;0.7390723824501038;2.4781447649002075;0.008039546521762747;0.011883613603315277;0.35378557443618774;1.7075711488723755;0.03754423774429948;0.026565219434271585;-0.6386890411376953;1.0;0.15457234028024774;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.7412753855782802;1.5531398710675102;2.7095816778375346;2.0;0.9045009613037109;2.809001922607422;0.0036869890831945553;0.0066697703401315265;-0.9516884684562683;1.0;0.13738868197397655;0.0;-0.4054504632949829;1.0;0.13738868197397655;0.0;-0.8817872405052185;1.0;0.13738868197397655;0.0;0.8481597304344177;2.6963194608688354;0.004618985451952333;0.007835274911616777;-0.9079065322875977;1.0;0.13738868197397655;0.0;-0.6994109749794006;1.0;0.13738868197397655;0.0;-0.9041427373886108;1.0;0.13738868197397655;0.0;0.6227453947067261;2.245490789413452;0.011379715458564123;0.014173330789787494;-0.9616371393203735;1.0;0.13738868197397655;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.5837976923098551;1.5531398710675102;2.7095816778375346;2.0;0.9638302326202393;2.9276604652404785;0.003965111573701245;0.007643388820891347;-0.44563645124435425;1.0;0.18732684489221757;0.0;0.10207168012857437;1.2041433602571487;0.12453268409521281;0.025422520593038726;-0.737130343914032;1.0;0.18732684489221757;0.0;0.8148099780082703;2.6296199560165405;0.007196645486385305;0.011727797100989855;0.6492607593536377;2.2985215187072754;0.013954637459618027;0.018120397027072636;0.1669904887676239;1.3339809775352478;0.0960523129631411;0.03207964537795142;0.06114527955651283;1.1222905591130257;0.1466830016007424;0.01793794627813163;-0.0038203729782253504;1.0;0.18732684489221757;0.0;0.555766224861145;2.11153244972229;0.020283140533237033;0.022545368884970433
1.0;0.05313987106751032;0.1209581669956002;-0.6873945298691674;1.5531398710675102;2.7095816778375346;2.0;-0.3727729320526123;1.0;0.1315527067158742;0.0;0.7049094438552856;2.4098188877105713;0.007844163934148746;0.011058850472660964;0.06234240159392357;1.1246848031878471;0.10251795730630886;0.012782431329957235;0.4865161180496216;1.9730322360992432;0.018790343807872256;0.01828361025244751;0.18119756877422333;1.3623951375484467;0.06372757183248895;0.023094562159863347;-0.43184125423431396;1.0;0.1315527067158742;0.0;-0.4001850485801697;1.0;0.1315527067158742;0.0;-0.6687497496604919;1.0;0.1315527067158742;0.0;-0.39103442430496216;1.0;0.1315527067158742;0.0;-0.7700425982475281;1.0;0.1315527067158742;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.647353656628299;1.5531398710675102;2.7095816778375346;2.0;0.9027310609817505;2.805462121963501;0.004740737442450964;0.008559221882519338;-0.0031769981142133474;1.0;0.17540839592732618;0.0;0.3053530156612396;1.6107060313224792;0.05171277674931463;0.031581304657239316;-0.5930675268173218;1.0;0.17540839592732618;0.0;-0.338574081659317;1.0;0.17540839592732618;0.0;0.7949661612510681;2.5899323225021362;0.00729546046858558;0.011599288406540795;-0.2539617717266083;1.0;0.17540839592732618;0.0;0.5662136077880859;2.132427215576172;0.018215311196756182;0.02062751413939607;-0.48602351546287537;1.0;0.17540839592732618;0.0;0.5797567963600159;2.1595135927200317;0.017254789561356898;0.020007163035917038
1.0;0.05313987106751032;0.1209581669956002;-0.763046004117738;1.5531398710675102;2.7095816778375346;2.0;-0.850612461566925;1.0;0.12187152825533189;0.0;-0.4185929000377655;1.0;0.12187152825533189;0.0;-0.9301791191101074;1.0;0.12187152825533189;0.0;-0.658818781375885;1.0;0.12187152825533189;0.0;-0.4623147249221802;1.0;0.12187152825533189;0.0;0.7502205967903137;2.5004411935806274;0.006062274475419859;0.009096086349712346;0.9744868278503418;2.9489736557006836;0.0024719816870106964;0.00481782718535838;-0.9005520939826965;1.0;0.12187152825533189;0.0;-0.8738789558410645;1.0;0.12187152825533189;0.0;-0.6965773701667786;1.0;0.12187152825533189;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.6238654120433138;1.5531398710675102;2.7095816778375346;2.0;-0.269904762506485;1.0;0.15872607049115214;0.0;0.16049864888191223;1.3209972977638245;0.083528283062819;0.026812353150016725;0.5055832266807556;2.0111664533615112;0.02100681654899453;0.0212413881862627;-0.46260780096054077;1.0;0.15872607049115214;0.0;0.454569011926651;1.909138023853302;0.02576208510920261;0.02342129114652104;0.8942075371742249;2.7884150743484497;0.004438647623077136;0.007938144318832066;-0.49664008617401123;1.0;0.15872607049115214;0.0;0.28802749514579773;1.5760549902915955;0.05015257749319135;0.028890642540938833;-0.2212233543395996;1.0;0.15872607049115214;0.0;-0.6970358490943909;1.0;0.15872607049115214;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.6981007015141224;1.5531398710675102;2.7095816778375346;2.0;0.9873062968254089;2.974612593650818;0.002969108897181;0.005862839820294293;-0.8462674617767334;1.0;0.15408232854047726;0.0;-0.8404921293258667;1.0;0.15408232854047726;0.0;0.44565290212631226;1.8913058042526245;0.02591638649815989;0.02309942571106426;-0.5832886099815369;1.0;0.15408232854047726;0.0;-0.9397002458572388;1.0;0.15408232854047726;0.0;-0.8353056311607361;1.0;0.15408232854047726;0.0;-0.25847649574279785;1.0;0.15408232854047726;0.0;0.49489325284957886;1.9897865056991577;0.021283115292423445;0.02106574031568011;0.8842070698738098;2.7684141397476196;0.004484642494589779;0.007930705199145604
1.0;0.05313987106751032;0.1209581669956002;-0.6647720543915501;1.5531398710675102;2.7095816778375346;2.0;0.45587673783302307;1.9117534756660461;0.023752428650386983;0.021656359377500104;0.28825947642326355;1.576518952846527;0.046439659736553965;0.02677334400186712;0.6504629850387573;2.3009259700775146;0.010906291181975055;0.014188277435858742;-0.11199275404214859;1.0;0.1471116372384025;0.0;0.5496633052825928;2.0993266105651855;0.016322401907607826;0.01794365076537323;-0.6366610527038574;1.0;0.1471116372384025;0.0;-0.7569693326950073;1.0;0.1471116372384025;0.0;-0.7909257411956787;1.0;0.1471116372384025;0.0;-0.7585091590881348;1.0;0.1471116372384025;0.0;-0.6860432028770447;1.0;0.1471116372384025;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.626191818861684;1.5531398710675102;2.7095816778375346;2.0;-0.2097543627023697;1.0;0.17242061704977857;0.0;-0.10803574323654175;1.0;0.17242061704977857;0.0;0.48946213722229004;1.97892427444458;0.02433920417014129;0.02382623778281406;0.38246574997901917;1.7649314999580383;0.037340328649665494;0.02856279360291474;-0.8591254949569702;1.0;0.17242061704977857;0.0;-0.38731083273887634;1.0;0.17242061704977857;0.0;-0.9935507774353027;1.0;0.17242061704977857;0.0;0.4101006090641022;1.8202012181282043;0.0334327013483067;0.027421542371197614;0.870704710483551;2.741409420967102;0.005296880686623561;0.009224037929424962;0.624998927116394;2.249997854232788;0.014153206852106939;0.017691478195646468
1.0;0.05313987106751032;0.1209581669956002;-0.6746949176128707;1.5531398710675102;2.7095816778375346;2.0;0.9076565504074097;2.8153131008148193;0.0038683770148744143;0.007022315473992447;-0.40407347679138184;1.0;0.14597877650057242;0.0;-0.9831261038780212;1.0;0.14597877650057242;0.0;0.5498351454734802;2.0996702909469604;0.01618557903577382;0.01779880040741442;0.22758091986179352;1.455161839723587;0.058740977411746706;0.0267366513458923;-0.9818042516708374;1.0;0.14597877650057242;0.0;-0.8485727310180664;1.0;0.14597877650057242;0.0;-0.4412182569503784;1.0;0.14597877650057242;0.0;0.4354484975337982;1.8708969950675964;0.02557632846993144;0.022274347609325108;-0.10213616490364075;1.0;0.14597877650057242;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.6562807495764164;1.5531398710675102;2.7095816778375346;2.0;0.5917577743530273;2.1835155487060547;0.014609050940332047;0.017290038939721787;-0.9685677289962769;1.0;0.15581546049476205;0.0;-0.5696494579315186;1.0;0.15581546049476205;0.0;-0.6957904696464539;1.0;0.15581546049476205;0.0;0.8971348404884338;2.7942696809768677;0.004306532256968352;0.007727080258827195;0.16343295574188232;1.3268659114837646;0.08103981187094937;0.026489151973670678;0.7776855230331421;2.555371046066284;0.006944363125004415;0.010801061338002247;-0.6413994431495667;1.0;0.15581546049476205;0.0;0.12919136881828308;1.2583827376365662;0.09293560985423369;0.024012957298060734;-0.7784112691879272;1.0;0.15581546049476205;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.6481924637402176;1.5531398710675102;2.7095816778375346;2.0;0.884676992893219;2.769353985786438;0.004572318968006304;0.008090050790328887;0.7435726523399353;2.4871453046798706;0.008040070656248628;0.011956753325734553;0.10979226231575012;1.2195845246315002;0.10144932688836157;0.022276702218966552;0.25013065338134766;1.5002613067626953;0.05787039071013138;0.028950317279518065;-0.3382120132446289;1.0;0.15739026426418848;0.0;-0.9367270469665527;1.0;0.15739026426418848;0.0;-0.3396521210670471;1.0;0.15739026426418848;0.0;0.5180582404136658;2.0361164808273315;0.019816115463430484;0.02053180381763766;-0.5494505763053894;1.0;0.15739026426418848;0.0;-0.9622730612754822;1.0;0.15739026426418848;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.6666199714556729;1.5531398710675102;2.7095816778375346;2.0;0.7734020352363586;2.5468040704727173;0.0075791114197558155;0.011723400394644552;-0.4493236541748047;1.0;0.16716880441587265;0.0;-0.3155086636543274;1.0;0.16716880441587265;0.0;-0.9276155233383179;1.0;0.16716880441587265;0.0;0.12168800085783005;1.24337600171566;0.10274519654724291;0.025005715131157624;-0.7432664632797241;1.0;0.16716880441587265;0.0;-0.03621881455183029;1.0;0.16716880441587265;0.0;0.8287679553031921;2.6575359106063843;0.006073483239665404;0.010067016572211408;0.6369561553001404;2.2739123106002808;0.013081244484556631;0.016664358386848717;0.6574204564094543;2.3148409128189087;0.012053104735467805;0.0158479152326844
1.0;0.05313987106751032;0.1209581669956002;-0.6032011371757475;1.5531398710675102;2.7095816778375346;2.0;0.7158558368682861;2.4317116737365723;0.010710005432005992;0.01533363980278508;-0.7501407265663147;1.0;0.18765435607166825;0.0;-0.02977241575717926;1.0;0.18765435607166825;0.0;0.49654263257980347;1.993085265159607;0.02574991197876621;0.025571858165269582;-0.11644388735294342;1.0;0.18765435607166825;0.0;0.07902698218822479;1.1580539643764496;0.1367964165957526;0.021621215955451037;0.7244571447372437;2.4489142894744873;0.010347791964347182;0.014993063641651906;-0.9846258759498596;1.0;0.18765435607166825;0.0;0.5967027544975281;2.193405508995056;0.017249630468511953;0.020585804029251135;0.523340106010437;2.046680212020874;0.023132563844399667;0.024212396829242647
1.0;0.05313987106751032;0.1209581669956002;-0.6347195121209902;1.5531398710675102;2.7095816778375346;2.0;-0.9318327307701111;1.0;0.16209656043237794;0.0;-0.7264054417610168;1.0;0.16209656043237794;0.0;-0.7971058487892151;1.0;0.16209656043237794;0.0;-0.8959657549858093;1.0;0.16209656043237794;0.0;0.20747359097003937;1.4149471819400787;0.07068955646777458;0.02933243224889713;-0.793658435344696;1.0;0.16209656043237794;0.0;0.49732324481010437;1.9946464896202087;0.022173529896782285;0.022054823674323248;0.9573862552642822;2.9147725105285645;0.0035206554816738494;0.006741254335350789;0.23954196274280548;1.479083925485611;0.062179437529340256;0.02978916901604365;0.7222802639007568;2.4445605278015137;0.009016634544742703;0.01302507435694688
1.0;0.05313987106751032;0.1209581669956002;-0.7278944796303725;1.5531398710675102;2.7095816778375346;2.0;-0.47870537638664246;1.0;0.13405265895291596;0.0;-0.11080766469240189;1.0;0.13405265895291596;0.0;-0.4801141023635864;1.0;0.13405265895291596;0.0;0.9879192113876343;2.9758384227752686;0.0025768194173711122;0.005091378813395225;-0.3494583070278168;1.0;0.13405265895291596;0.0;-0.8988474607467651;1.0;0.13405265895291596;0.0;-0.4513263404369354;1.0;0.13405265895291596;0.0;0.33519577980041504;1.67039155960083;0.03507363051725632;0.023513065863326736;0.7834233045578003;2.5668466091156006;0.005838882826947058;0.00914863375842531;-0.8964390158653259;1.0;0.13405265895291596;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.6724932492185285;1.5531398710675102;2.7095816778375346;2.0;0.31393852829933167;1.6278770565986633;0.04191982074767091;0.02632049366419119;-0.60675048828125;1.0;0.1471588884910213;0.0;0.5439751148223877;2.0879502296447754;0.016703402110292243;0.01817247016174147;0.3540478050708771;1.7080956101417542;0.035706104082042806;0.025283335555759078;-0.9553896188735962;1.0;0.1471588884910213;0.0;-0.6107107400894165;1.0;0.1471588884910213;0.0;-0.4159576892852783;1.0;0.1471588884910213;0.0;-0.4493187665939331;1.0;0.1471588884910213;0.0;0.9903348088264465;2.980669617652893;0.0028015522591487755;0.005548949441962804;-0.24818000197410583;1.0;0.1471588884910213;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.672482307588499;1.5531398710675102;2.7095816778375346;2.0;0.13386793434619904;1.267735868692398;0.09498461818298919;0.02543078926163836;-0.48478713631629944;1.0;0.16225784439763088;0.0;0.2434600293636322;1.4869200587272644;0.0612734470136224;0.02983527041829494;0.9081287384033203;2.8162574768066406;0.00429165203432977;0.007794745095203874;-0.12931878864765167;1.0;0.16225784439763088;0.0;0.9897052049636841;2.979410409927368;0.003096789352837643;0.006129817082359068;-0.8759599924087524;1.0;0.16225784439763088;0.0;-0.25635600090026855;1.0;0.16225784439763088;0.0;0.9890384078025818;2.9780768156051636;0.003105060099150882;0.00614204739319103;-0.3952706456184387;1.0;0.16225784439763088;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.6462733769996132;1.5531398710675102;2.7095816778375346;2.0;0.751200795173645;2.50240159034729;0.00794481891673727;0.01193630857552731;-0.833802342414856;1.0;0.16034426954308864;0.0;0.9727880954742432;2.9455761909484863;0.003274518405187837;0.006370825045956064;0.8316868543624878;2.6633737087249756;0.005757916962638351;0.009577567692674201;0.09766055643558502;1.19532111287117;0.10849249093114205;0.02119087406683599;-0.5143651962280273;1.0;0.16034426954308864;0.0;0.10452008992433548;1.209040179848671;0.10555612781222237;0.022065471941996262;-0.9944856762886047;1.0;0.16034426954308864;0.0;-0.026659416034817696;1.0;0.16034426954308864;0.0;0.10371451079845428;1.2074290215969086;0.10589681166573585;0.02196607203405568
1.0;0.05313987106751032;0.1209581669956002;-0.7065924273026308;1.5531398710675102;2.7095816778375346;2.0;0.879285454750061;2.758570909500122;0.004615896557791566;0.008117381407793996;-0.7402207255363464;1.0;0.155500343164791;0.0;0.868751585483551;2.737503170967102;0.004814545250889214;0.008365287640184611;-0.6666220426559448;1.0;0.155500343164791;0.0;-0.26890668272972107;1.0;0.155500343164791;0.0;0.41951048374176025;1.8390209674835205;0.029038019932730974;0.024363507577765696;-0.4368264973163605;1.0;0.155500343164791;0.0;-0.5655695199966431;1.0;0.155500343164791;0.0;0.7584435343742371;2.516887068748474;0.0074847962842446636;0.011353590695787358;-0.18334494531154633;1.0;0.155500343164791;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.5713233237329044;1.5531398710675102;2.7095816778375346;2.0;0.6223900318145752;2.2447800636291504;0.015669012432506554;0.019504474292741457;0.5908729434013367;2.1817458868026733;0.01777429629335577;0.02100470153548518;0.027194224298000336;1.0543884485960007;0.16943481178956496;0.009215296551389803;0.6887633204460144;2.377526640892029;0.012015432642153132;0.01655157856640964;-0.9542714357376099;1.0;0.1889051729686631;0.0;0.11641646921634674;1.2328329384326935;0.11857898539611948;0.027609093606145947;0.7157631516456604;2.431526303291321;0.010785391204956661;0.015439571201182334;-0.5627174377441406;1.0;0.1889051729686631;0.0;-0.7795390486717224;1.0;0.1889051729686631;0.0;0.2727048397064209;1.5454096794128418;0.06346101624677875;0.03461225252636874
1.0;0.05313987106751032;0.1209581669956002;-0.6476564177648181;1.5531398710675102;2.7095816778375346;2.0;0.4631958305835724;1.9263916611671448;0.02333979752643877;0.021621793801822428;-0.74672532081604;1.0;0.14885062319658723;0.0;-0.8884892463684082;1.0;0.14885062319658723;0.0;-0.38546204566955566;1.0;0.14885062319658723;0.0;0.29975268244743347;1.599505364894867;0.044877319989639036;0.026904194095892255;0.39293158054351807;1.7858631610870361;0.0309142410154824;0.024294363167033504;0.034372083842754364;1.0687441676855087;0.12972994437715288;0.008918177050094718;0.7736896872520447;2.5473793745040894;0.006740839858094123;0.010430636563249919;-0.8534314036369324;1.0;0.14885062319658723;0.0;-0.87932288646698;1.0;0.14885062319658723;0.0
1.0;0.05313987106751032;0.1209581669956002;-0.5742148996965667;1.5531398710675102;2.7095816778375346;2.0;0.3380188047885895;1.676037609577179;0.053461028005788246;0.0361416655785717;-0.9324164390563965;1.0;0.20665033439326583;0.0;0.7674142718315125;2.534828543663025;0.009596237281453814;0.014728578891338582;0.5688726305961609;2.1377452611923218;0.021232597883371066;0.024157287624607553;0.6347845196723938;2.2695690393447876;0.016311821338205554;0.020708983346309433;-0.9265680313110352;1.0;0.20665033439326583;0.0;0.4461715817451477;1.8923431634902954;0.03468619718387582;0.030951990924507924;0.7535438537597656;2.5070877075195312;0.01014369919818866;0.015287444370365857;-0.1511714607477188;1.0;0.20665033439326583;0.0;-0.9086964726448059;1.0;0.20665033439326583;0.0
