costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1;actions_2;prices_2;quantities_2;rewards_2;actions_3;prices_3;quantities_3;rewards_3;actions_4;prices_4;quantities_4;rewards_4
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.4474165439605713;1.8948330879211426;0.0;0.0;0.1780805140733719;1.3561610281467438;0.0;0.0;0.867261528968811;2.734523057937622;0.0;0.0;0.938155472278595;2.87631094455719;0.0;0.0;-0.35783225297927856;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.4607359766960144;1.0;2.0;0.0;0.6430298686027527;2.2860597372055054;0.0;0.0;0.7599304914474487;2.5198609828948975;0.0;0.0;0.5206339359283447;2.0412678718566895;0.0;0.0;0.5968796014785767;2.1937592029571533;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6267256736755371;1.0;2.0;0.0;-0.6554599404335022;1.0;2.0;0.0;-0.25691235065460205;1.0;2.0;0.0;0.03176223859190941;1.0635244771838188;0.0;0.0;0.31697121262550354;1.633942425251007;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.7906719446182251;2.58134388923645;0.0;0.0;0.7727316617965698;2.5454633235931396;0.0;0.0;-0.7056253552436829;1.0;2.0;0.0;0.7012001872062683;2.4024003744125366;0.0;0.0;0.7411412596702576;2.482282519340515;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9187347888946533;1.0;2.0;0.0;0.7195925116539001;2.4391850233078003;0.0;0.0;-0.2787088453769684;1.0;2.0;0.0;0.20154070854187012;1.4030814170837402;0.0;0.0;0.7547569870948792;2.5095139741897583;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7066279649734497;1.0;2.0;0.0;0.31716933846473694;1.6343386769294739;0.0;0.0;-0.35638055205345154;1.0;2.0;0.0;-0.14261217415332794;1.0;2.0;0.0;-0.6195949912071228;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.31914591789245605;1.638291835784912;0.0;0.0;-0.5360464453697205;1.0;2.0;0.0;0.00670913141220808;1.0134182628244162;0.0;0.0;-0.7709691524505615;1.0;2.0;0.0;-0.6189834475517273;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.25450965762138367;1.0;2.0;0.0;0.12686890363693237;1.2537378072738647;0.0;0.0;-0.3137633800506592;1.0;2.0;0.0;-0.0717753916978836;1.0;2.0;0.0;-0.31921109557151794;1.0;2.0;0.0
1.0;0.0;1.0;0.3481166886833209;1.0;2.0;3.0;0.3878825008869171;1.7757650017738342;0.0;0.0;0.7974320650100708;2.5948641300201416;0.0;0.0;0.6163956522941589;2.232791304588318;0.0;0.0;0.0963035449385643;1.1926070898771286;1.8073929101228714;0.3481166886833209;0.43908804655075073;1.8781760931015015;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.2072688341140747;1.0;2.0;0.0;-0.3122458755970001;1.0;2.0;0.0;-0.44584783911705017;1.0;2.0;0.0;0.056928809732198715;1.1138576194643974;0.0;0.0;-0.9432329535484314;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.6331045627593994;2.266209125518799;0.0;0.0;-0.038359250873327255;1.0;2.0;0.0;0.7165614366531372;2.4331228733062744;0.0;0.0;0.16804304718971252;1.336086094379425;0.0;0.0;0.7851226925849915;2.570245385169983;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8567771315574646;1.0;2.0;0.0;-0.41283658146858215;1.0;2.0;0.0;0.4550737738609314;1.9101475477218628;0.0;0.0;-0.24445714056491852;1.0;2.0;0.0;0.6947945356369019;2.3895890712738037;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.029255423694849014;1.058510847389698;0.0;0.0;-0.46562138199806213;1.0;2.0;0.0;0.6442226767539978;2.2884453535079956;0.0;0.0;-0.5319366455078125;1.0;2.0;0.0;-0.4572485387325287;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9177218079566956;2.835443615913391;0.0;0.0;0.8937023878097534;2.787404775619507;0.0;0.0;0.6709781289100647;2.3419562578201294;0.0;0.0;-0.641739547252655;1.0;2.0;0.0;-0.5426564812660217;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6738734841346741;1.0;2.0;0.0;0.33207181096076965;1.6641436219215393;0.0;0.0;0.4039117395877838;1.8078234791755676;0.0;0.0;-0.7053395509719849;1.0;2.0;0.0;0.7336555123329163;2.4673110246658325;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7361162900924683;1.0;2.0;0.0;0.3383178114891052;1.6766356229782104;0.0;0.0;-0.817066490650177;1.0;2.0;0.0;-0.8043601512908936;1.0;2.0;0.0;0.4950006902217865;1.990001380443573;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.21238842606544495;1.42477685213089;0.0;0.0;0.6639889478683472;2.3279778957366943;0.0;0.0;0.9948968887329102;2.9897937774658203;0.0;0.0;-0.1448487639427185;1.0;2.0;0.0;-0.34735187888145447;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6471636891365051;1.0;2.0;0.0;0.028739646077156067;1.0574792921543121;0.0;0.0;-0.8423917889595032;1.0;2.0;0.0;0.1075592190027237;1.2151184380054474;0.0;0.0;0.4240707755088806;1.8481415510177612;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6291600465774536;1.0;2.0;0.0;-0.8378557562828064;1.0;2.0;0.0;-0.6404708027839661;1.0;2.0;0.0;-0.15222501754760742;1.0;2.0;0.0;-0.33292046189308167;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8518586754798889;2.703717350959778;0.0;0.0;-0.09784065932035446;1.0;2.0;0.0;-0.7001779079437256;1.0;2.0;0.0;0.2769657373428345;1.553931474685669;0.0;0.0;0.3315162658691406;1.6630325317382812;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.375503271818161;1.751006543636322;0.0;0.0;-0.5817638039588928;1.0;2.0;0.0;-0.9833062291145325;1.0;2.0;0.0;-0.14078450202941895;1.0;2.0;0.0;0.6316816210746765;2.263363242149353;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.7230132222175598;2.4460264444351196;0.0;0.0;0.9398579597473145;2.879715919494629;0.0;0.0;-0.835936963558197;1.0;2.0;0.0;0.9535400867462158;2.9070801734924316;0.0;0.0;0.826992392539978;2.653984785079956;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.15755414962768555;1.0;2.0;0.0;0.32651287317276;1.65302574634552;0.0;0.0;0.6651150584220886;2.3302301168441772;0.0;0.0;0.7577216029167175;2.515443205833435;0.0;0.0;-0.6208334565162659;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9456764459609985;2.891352891921997;0.0;0.0;0.9376227259635925;2.875245451927185;0.0;0.0;0.7718798518180847;2.5437597036361694;0.0;0.0;-0.15477506816387177;1.0;2.0;0.0;0.34741076827049255;1.694821536540985;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.863777756690979;2.727555513381958;0.0;0.0;-0.41598623991012573;1.0;2.0;0.0;0.9496955871582031;2.8993911743164062;0.0;0.0;-0.32668477296829224;1.0;2.0;0.0;0.29137080907821655;1.582741618156433;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.2974555492401123;1.0;2.0;0.0;0.6046242117881775;2.209248423576355;0.0;0.0;0.8200674057006836;2.640134811401367;0.0;0.0;0.24281209707260132;1.4856241941452026;0.0;0.0;0.6883954405784607;2.3767908811569214;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9548082947731018;1.0;2.0;0.0;-0.5230021476745605;1.0;2.0;0.0;-0.5900247097015381;1.0;2.0;0.0;-0.22697950899600983;1.0;2.0;0.0;-0.6581206321716309;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.956918478012085;2.91383695602417;0.0;0.0;0.1046316996216774;1.2092633992433548;0.0;0.0;0.6865972876548767;2.3731945753097534;0.0;0.0;-0.6910373568534851;1.0;2.0;0.0;0.7021293640136719;2.4042587280273438;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.02428385429084301;1.0;2.0;0.0;0.15907855331897736;1.3181571066379547;0.0;0.0;-0.7101439237594604;1.0;2.0;0.0;-0.4542105793952942;1.0;2.0;0.0;-0.9171861410140991;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.4454055726528168;1.0;2.0;0.0;-0.9684361219406128;1.0;2.0;0.0;0.13937386870384216;1.2787477374076843;0.0;0.0;-0.30737823247909546;1.0;2.0;0.0;0.7449085712432861;2.4898171424865723;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.4855830669403076;1.9711661338806152;0.0;0.0;-0.5886639356613159;1.0;2.0;0.0;0.8072651624679565;2.614530324935913;0.0;0.0;-0.09141775220632553;1.0;2.0;0.0;0.7779315114021301;2.5558630228042603;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8260314464569092;2.6520628929138184;0.0;0.0;-0.5180596113204956;1.0;2.0;0.0;0.582572877407074;2.165145754814148;0.0;0.0;-0.15092746913433075;1.0;2.0;0.0;0.6409012079238892;2.2818024158477783;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.42015084624290466;1.8403016924858093;0.0;0.0;-0.2985192537307739;1.0;2.0;0.0;-0.2030283659696579;1.0;2.0;0.0;0.7493235468864441;2.498647093772888;0.0;0.0;0.9669502377510071;2.933900475502014;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9513983726501465;2.902796745300293;0.0;0.0;0.9500935077667236;2.9001870155334473;0.0;0.0;-0.6129384636878967;1.0;2.0;0.0;-0.8994852900505066;1.0;2.0;0.0;0.2641757130622864;1.5283514261245728;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.18860945105552673;1.0;2.0;0.0;0.3743639588356018;1.7487279176712036;0.0;0.0;-0.3429083228111267;1.0;2.0;0.0;-0.46048086881637573;1.0;2.0;0.0;-0.9316906929016113;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.4240821301937103;1.8481642603874207;0.0;0.0;0.8601667284965515;2.720333456993103;0.0;0.0;0.5926525592803955;2.185305118560791;0.0;0.0;-0.27724799513816833;1.0;2.0;0.0;-0.9067937135696411;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8970527052879333;1.0;2.0;0.0;-0.9300875663757324;1.0;2.0;0.0;0.9848766326904297;2.9697532653808594;0.0;0.0;-0.7049217224121094;1.0;2.0;0.0;-0.30639755725860596;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.32297834753990173;1.6459566950798035;0.0;0.0;-0.3309827148914337;1.0;2.0;0.0;-0.5526010394096375;1.0;2.0;0.0;0.6816707849502563;2.3633415699005127;0.0;0.0;-0.37636759877204895;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8436283469200134;1.0;2.0;0.0;0.9361929893493652;2.8723859786987305;0.0;0.0;0.18233220279216766;1.3646644055843353;0.0;0.0;-0.3395557105541229;1.0;2.0;0.0;-0.971532940864563;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.966804027557373;1.0;2.0;0.0;0.2652730643749237;1.5305461287498474;0.0;0.0;0.8406749367713928;2.6813498735427856;0.0;0.0;0.6914131045341492;2.3828262090682983;0.0;0.0;-0.3255924880504608;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.5932263731956482;1.0;2.0;0.0;-0.9310920834541321;1.0;2.0;0.0;0.10364968329668045;1.207299366593361;0.0;0.0;-0.8779146671295166;1.0;2.0;0.0;0.47125744819641113;1.9425148963928223;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9505741000175476;2.901148200035095;0.0;0.0;0.5819050669670105;2.163810133934021;0.0;0.0;0.012880613096058369;1.0257612261921167;0.0;0.0;-0.17775769531726837;1.0;2.0;0.0;0.11434256285429001;1.22868512570858;0.0;0.0
