	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	metric_history
19	[1.2125422954559326, 1.4794056415557861]	[1.7874577045440674, 0]	[0.3799103635541883, 0.0]	1	2.0	1	0.18995518177709414
20	[1.2122002840042114, 0.8283573985099792]	[0, 2.1716426014900208]	[0.0, -0.3727463856263036]	1	2.0	1	-0.1863731928131518
21	[2.2541046142578125, 2.001371145248413]	[0, 0.9986288547515869]	[0.0, 0.9999981199607078]	1	2.0	1	0.4999990599803539
22	[2.228572130203247, 1.5934144258499146]	[0, 1.4065855741500854]	[0.0, 0.8346881708930454]	1	2.0	1	0.4173440854465227
23	[2.1103196144104004, 1.5989370346069336]	[0, 1.4010629653930664]	[0.0, 0.83914849779012]	1	2.0	1	0.41957424889506
24	[1.4718644618988037, 2.3549299240112305]	[1.5281355381011963, 0]	[0.7210728533945598, 0.0]	1	2.0	1	0.3605364266972799
25	[1.525811791419983, 1.6886011362075806]	[1.474188208580017, 0]	[0.7751455428436742, 0.0]	1	2.0	1	0.3875727714218371
26	[1.487964391708374, 1.7294189929962158]	[1.512035608291626, 0]	[0.7378195358414246, 0.0]	1	2.0	1	0.3689097679207123
27	[1.5124974250793457, 1.5857062339782715]	[1.4875025749206543, 0]	[0.7623412394457318, 0.0]	1	2.0	1	0.3811706197228659
28	[1.4652411937713623, 1.7003623247146606]	[1.5347588062286377, 0]	[0.7140330191609223, 0.0]	1	2.0	1	0.35701650958046116
29	[0.8692987561225891, 0.8622598648071289]	[0, 2.137740135192871]	[-0.0, -0.2944526152286926]	1	2.0	1	-0.1472263076143463
30	[1.5320740938186646, 2.2108042240142822]	[1.4679259061813354, 0]	[0.781045346324376, 0.0]	1	2.0	1	0.390522673162188
31	[1.513202428817749, 1.6184436082839966]	[1.486797571182251, 0]	[0.7630281246910613, 0.0]	1	2.0	1	0.38151406234553065
32	[2.1176326274871826, 1.9237165451049805]	[0, 1.0762834548950195]	[0.0, 0.9941808345092795]	1	2.0	1	0.49709041725463976
33	[1.8790876865386963, 2.100522041320801]	[1.1209123134613037, 0]	[0.9853802124534354, 0.0]	1	2.0	1	0.4926901062267177
34	[1.027748465538025, 1.2677035331726074]	[1.972251534461975, 0]	[0.05472695373633485, 0.0]	1	2.0	1	0.027363476868167425
35	[1.787658929824829, 1.6264315843582153]	[0, 1.3735684156417847]	[0.0, 0.8604466388348868]	1	2.0	1	0.4302233194174434
36	[1.697622537612915, 1.059912919998169]	[0, 1.940087080001831]	[0.0, 0.1162362820136309]	1	2.0	1	0.05811814100681545
37	[1.467961311340332, 1.2757631540298462]	[0, 1.7242368459701538]	[0.0, 0.4754809909392037]	1	2.0	1	0.23774049546960185
38	[2.355929374694824, 0.9625465869903564]	[0, 2.0374534130096436]	[0.0, -0.07630958416535805]	1	2.0	1	-0.03815479208267902
39	[1.5079766511917114, 1.4534761905670166]	[0, 1.5465238094329834]	[0.0, 0.70131172572286]	1	2.0	1	0.35065586286143
40	[1.8982930183410645, 1.7605164051055908]	[0, 1.2394835948944092]	[0.0, 0.9426476077764505]	1	2.0	1	0.47132380388822526
41	[1.5024940967559814, 0.9866178631782532]	[0, 2.013382136821747]	[0.0, -0.026943355229409605]	1	2.0	1	-0.013471677614704802
42	[1.636446237564087, 2.2967917919158936]	[1.363553762435913, 0]	[0.8678286618186917, 0.0]	1	2.0	1	0.43391433090934584
43	[2.14754056930542, 0.8339272737503052]	[0, 2.166072726249695]	[0.0, -0.3597256029033957]	1	2.0	1	-0.17986280145169786
44	[1.5245298147201538, 1.6136881113052368]	[1.4754701852798462, 0]	[0.7739281029099487, 0.0]	1	2.0	1	0.38696405145497437
45	[1.063718318939209, 1.6506890058517456]	[1.936281681060791, 0]	[0.12337661370997921, 0.0]	1	2.0	1	0.061688306854989605
46	[1.5593531131744385, 2.3184542655944824]	[1.4406468868255615, 0]	[0.8058303211309408, 0.0]	1	2.0	1	0.4029151605654704
47	[1.4823215007781982, 1.6611242294311523]	[1.5176784992218018, 0]	[0.732008971443463, 0.0]	1	2.0	1	0.3660044857217315
48	[2.2269792556762695, 1.4173190593719482]	[0, 1.5826809406280518]	[0.0, 0.6604829214288088]	1	2.0	1	0.3302414607144044
49	[0.9429256916046143, 1.1472764015197754]	[2.0570743083953857, 0]	[-0.11740609346958308, 0.0]	1	2.0	1	-0.05870304673479154
50	[1.5421273708343506, 1.307093858718872]	[0, 1.692906141281128]	[0.0, 0.5198810793748976]	1	2.0	1	0.2599405396874488
51	[1.4701588153839111, 1.1176905632019043]	[0, 1.8823094367980957]	[0.0, 0.22153005773702716]	1	2.0	1	0.11076502886851358
52	[1.505165934562683, 1.6339775323867798]	[1.494834065437317, 0]	[0.7551392476827772, 0.0]	1	2.0	1	0.3775696238413886
53	[1.4694749116897583, 1.871112585067749]	[1.5305250883102417, 0]	[0.7185431306734102, 0.0]	1	2.0	1	0.3592715653367051
54	[1.4401072263717651, 1.662491798400879]	[1.5598927736282349, 0]	[0.6865200820388822, 0.0]	1	2.0	1	0.3432600410194411
55	[1.652076244354248, 1.6399149894714355]	[0, 1.3600850105285645]	[0.0, 0.8703387851926436]	1	2.0	1	0.4351693925963218
56	[1.4643374681472778, 1.135910153388977]	[0, 1.864089846611023]	[0.0, 0.25334873698373883]	1	2.0	1	0.12667436849186942
57	[1.4431641101837158, 2.193424940109253]	[1.5568358898162842, 0]	[0.689933791812507, 0.0]	1	2.0	1	0.3449668959062535
58	[1.5174137353897095, 1.1545772552490234]	[0, 1.8454227447509766]	[0.0, 0.28526038265772513]	1	2.0	1	0.14263019132886257
59	[0.8701916933059692, 1.9805567264556885]	[2.1298083066940308, 0]	[-0.2764668098748331, 0.0]	1	2.0	1	-0.13823340493741654
60	[2.0987017154693604, 1.574303150177002]	[0, 1.425696849822998]	[0.0, 0.8187821920507758]	1	2.0	1	0.4093910960253879
61	[1.450317621231079, 1.548477053642273]	[1.549682378768921, 0]	[0.6978492824709406, 0.0]	1	2.0	1	0.3489246412354703
62	[1.4529167413711548, 2.391883373260498]	[1.5470832586288452, 0]	[0.7006999081280441, 0.0]	1	2.0	1	0.35034995406402203
63	[2.0662288665771484, 1.2806087732315063]	[0, 1.7193912267684937]	[0.0, 0.48247626284852174]	1	2.0	1	0.24123813142426087
64	[1.9441375732421875, 1.6407818794250488]	[0, 1.3592181205749512]	[0.0, 0.8709623418505998]	1	2.0	1	0.4354811709252999
65	[1.542800784111023, 0.8162800073623657]	[0, 2.1837199926376343]	[0.0, -0.40119302097004095]	1	2.0	1	-0.20059651048502047
66	[1.5058377981185913, 1.6288566589355469]	[1.4941622018814087, 0]	[0.7558037182317179, 0.0]	1	2.0	1	0.37790185911585894
67	[1.4752578735351562, 1.6946628093719482]	[1.5247421264648438, 0]	[0.7246457007131539, 0.0]	1	2.0	1	0.36232285035657696
68	[1.5204957723617554, 0.8323046565055847]	[0, 2.1676953434944153]	[0.0, -0.3635124152185405]	1	2.0	1	-0.18175620760927025
69	[1.0533735752105713, 1.8767900466918945]	[1.9466264247894287, 0]	[0.10389841189038407, 0.0]	1	2.0	1	0.051949205945192034
70	[1.4885863065719604, 1.8185153007507324]	[1.5114136934280396, 0]	[0.7384560341742912, 0.0]	1	2.0	1	0.3692280170871456
71	[1.4485752582550049, 1.661424160003662]	[1.5514247417449951, 0]	[0.6959307541914654, 0.0]	1	2.0	1	0.3479653770957327
72	[1.523390769958496, 1.9270923137664795]	[1.476609230041504, 0]	[0.7728436418392448, 0.0]	1	2.0	1	0.3864218209196224
73	[1.2699718475341797, 2.0363991260528564]	[1.7300281524658203, 0]	[0.467058896607341, 0.0]	1	2.0	1	0.2335294483036705
74	[1.8297789096832275, 1.0699859857559204]	[0, 1.9300140142440796]	[0.0, 0.13507393330961293]	1	2.0	1	0.06753696665480646
75	[1.264151692390442, 1.6277368068695068]	[1.735848307609558, 0]	[0.45852726818814915, 0.0]	1	2.0	1	0.22926363409407458
76	[1.4781603813171387, 1.646254539489746]	[1.5218396186828613, 0]	[0.7276834123729259, 0.0]	1	2.0	1	0.36384170618646294
77	[1.2955782413482666, 1.6638764142990112]	[1.7044217586517334, 0]	[0.5037899859379991, 0.0]	1	2.0	1	0.25189499296899953
78	[1.0886139869689941, 1.6488962173461914]	[1.9113860130310059, 0]	[0.16937553525144722, 0.0]	1	2.0	1	0.08468776762572361
79	[2.0974085330963135, 1.7777670621871948]	[0, 1.2222329378128052]	[0.0, 0.9506125213510899]	1	2.0	1	0.47530626067554493
80	[2.277031660079956, 1.611128807067871]	[0, 1.388871192932129]	[0.0, 0.848779195307543]	1	2.0	1	0.4243895976537715
81	[1.1651713848114014, 1.3092634677886963]	[1.8348286151885986, 0]	[0.3030611832622867, 0.0]	1	2.0	1	0.15153059163114335
82	[2.148702383041382, 1.6684776544570923]	[0, 1.3315223455429077]	[0.0, 0.8900929344057289]	1	2.0	1	0.44504646720286445
83	[1.631911039352417, 1.589011549949646]	[0, 1.410988450050354]	[0.0, 0.8310884939252077]	1	2.0	1	0.41554424696260384
84	[1.5097438097000122, 1.8109450340270996]	[1.4902561902999878, 0]	[0.7596488678725422, 0.0]	1	2.0	1	0.3798244339362711
85	[1.2762967348098755, 1.5468039512634277]	[1.7237032651901245, 0]	[0.4762535839531523, 0.0]	1	2.0	1	0.23812679197657616
86	[1.834479808807373, 1.6618887186050415]	[0, 1.3381112813949585]	[0.0, 0.8856807613934592]	1	2.0	1	0.4428403806967296
87	[1.3720080852508545, 1.5696744918823242]	[1.6279919147491455, 0]	[0.605626155009702, 0.0]	1	2.0	1	0.302813077504851
88	[1.3170757293701172, 1.62740957736969]	[1.6829242706298828, 0]	[0.5336144405846426, 0.0]	1	2.0	1	0.2668072202923213
89	[1.4755784273147583, 1.7244198322296143]	[1.5244215726852417, 0]	[0.7249820141023378, 0.0]	1	2.0	1	0.3624910070511689
90	[1.1676565408706665, 1.6413986682891846]	[1.8323434591293335, 0]	[0.30720436604461554, 0.0]	1	2.0	1	0.15360218302230777
91	[1.4923161268234253, 2.11982798576355]	[1.5076838731765747, 0]	[0.7422570849164316, 0.0]	1	2.0	1	0.3711285424582158
92	[1.492344617843628, 1.6153851747512817]	[1.507655382156372, 0]	[0.7422860129676678, 0.0]	1	2.0	1	0.3711430064838339
93	[1.4997310638427734, 1.6192262172698975]	[1.5002689361572266, 0]	[0.7497309915161168, 0.0]	1	2.0	1	0.3748654957580584
94	[1.5083616971969604, 1.6773260831832886]	[1.4916383028030396, 0]	[0.7582917792169468, 0.0]	1	2.0	1	0.3791458896084734
95	[1.0979328155517578, 1.692817211151123]	[1.9020671844482422, 0]	[0.186274794741621, 0.0]	1	2.0	1	0.0931373973708105
96	[1.2387315034866333, 1.6781671047210693]	[1.7612684965133667, 0]	[0.4204702762162782, 0.0]	1	2.0	1	0.2102351381081391
97	[1.497825264930725, 1.705873727798462]	[1.502174735069275, 0]	[0.7478205354581036, 0.0]	1	2.0	1	0.3739102677290518
98	[1.437511682510376, 1.6959551572799683]	[1.562488317489624, 0]	[0.6836068926876919, 0.0]	1	2.0	1	0.34180344634384596
99	[1.4718470573425293, 1.6404539346694946]	[1.5281529426574707, 0]	[0.7210544691622545, 0.0]	1	2.0	1	0.36052723458112723
100	[1.4433574676513672, 1.6070359945297241]	[1.5566425323486328, 0]	[0.6901490911805013, 0.0]	1	2.0	1	0.34507454559025064
101	[1.501340627670288, 2.175889492034912]	[1.498659372329712, 0]	[0.7513388303877377, 0.0]	1	2.0	1	0.37566941519386887
102	[2.002307653427124, 1.657900094985962]	[0, 1.342099905014038]	[0.0, 0.8829676549893861]	1	2.0	1	0.44148382749469306
103	[1.997596263885498, 1.6809642314910889]	[0, 1.3190357685089111]	[0.0, 0.8982161784119285]	1	2.0	1	0.44910808920596423
104	[2.1383001804351807, 1.6618900299072266]	[0, 1.3381099700927734]	[0.0, 0.8856816481238639]	1	2.0	1	0.4428408240619319
105	[2.2449944019317627, 1.653663158416748]	[0, 1.346336841583252]	[0.0, 0.8800507921621374]	1	2.0	1	0.4400253960810687
106	[1.8720226287841797, 1.6780986785888672]	[0, 1.3219013214111328]	[0.0, 0.8963795392737666]	1	2.0	1	0.4481897696368833
107	[1.535973310470581, 2.0469653606414795]	[1.464026689529419, 0]	[0.7846792314043682, 0.0]	1	2.0	1	0.3923396157021841
108	[0.9552812576293945, 1.6003893613815308]	[2.0447187423706055, 0]	[-0.09143725066041952, 0.0]	1	2.0	1	-0.04571862533020976
109	[0.9059317111968994, 1.697969913482666]	[2.0940682888031006, 0]	[-0.1969854205645447, 0.0]	1	2.0	1	-0.09849271028227236
110	[1.4615306854248047, 2.2691330909729004]	[1.5384693145751953, 0]	[0.7100507972609194, 0.0]	1	2.0	1	0.3550253986304597
111	[2.263298273086548, 0.8929018378257751]	[0, 2.107098162174225]	[0.0, -0.22566634068954627]	1	2.0	1	-0.11283317034477314
112	[1.474013328552246, 1.539692997932434]	[1.525986671447754, 0]	[0.7233380214593126, 0.0]	1	2.0	1	0.3616690107296563
113	[0.8904865384101868, 1.4480403661727905]	[2.1095134615898132, 0]	[-0.23102012144900996, 0.0]	1	2.0	1	-0.11551006072450498
114	[1.3811109066009521, 1.951634407043457]	[1.6188890933990479, 0]	[0.6169762900717046, 0.0]	1	2.0	1	0.3084881450358523
115	[1.513777256011963, 1.6031138896942139]	[1.486222743988037, 0]	[0.7635874432287437, 0.0]	1	2.0	1	0.38179372161437186
116	[1.415826439857483, 1.6577450037002563]	[1.584173560142517, 0]	[0.658741251630417, 0.0]	1	2.0	1	0.3293706258152085
117	[1.4768445491790771, 1.337228536605835]	[0, 1.662771463394165]	[0.0, 0.560733987310357]	1	2.0	1	0.2803669936551785
118	[1.4716073274612427, 0.8447696566581726]	[0, 2.1552303433418274]	[0.0, -0.3345571461776764]	1	2.0	1	-0.1672785730888382
119	[1.5065964460372925, 1.602900505065918]	[1.4934035539627075, 0]	[0.7565529329369696, 0.0]	1	2.0	1	0.3782764664684848
120	[2.377687454223633, 1.577958106994629]	[0, 1.422041893005371]	[0.0, 0.8218806405484429]	1	2.0	1	0.41094032027422145
121	[0.8920056819915771, 1.6777132749557495]	[2.107994318008423, 0]	[-0.22765140873895007, 0.0]	1	2.0	1	-0.11382570436947503
122	[1.509667158126831, 1.6360163688659668]	[1.490332841873169, 0]	[0.7595737041805819, 0.0]	1	2.0	1	0.37978685209029095
123	[0.9680862426757812, 1.7016026973724365]	[2.0319137573242188, 0]	[-0.06484600255498663, 0.0]	1	2.0	1	-0.03242300127749331
124	[1.5168342590332031, 2.339097261428833]	[1.4831657409667969, 0]	[0.7665508667560061, 0.0]	1	2.0	1	0.38327543337800307
125	[2.2816178798675537, 1.6155619621276855]	[0, 1.3844380378723145]	[0.0, 0.8522073950368849]	1	2.0	1	0.42610369751844246
126	[1.846447467803955, 1.616534948348999]	[0, 1.383465051651001]	[0.0, 0.8529545541622952]	1	2.0	1	0.4264772770811476
127	[1.2511684894561768, 1.648577094078064]	[1.7488315105438232, 0]	[0.43925136881665594, 0.0]	1	2.0	1	0.21962568440832797
128	[1.4746875762939453, 1.3365812301635742]	[0, 1.6634187698364258]	[0.0, 0.5598755358287235]	1	2.0	1	0.27993776791436176
129	[1.3985588550567627, 1.6485381126403809]	[1.6014411449432373, 0]	[0.6382685491693678, 0.0]	1	2.0	1	0.3191342745846839
130	[1.4576622247695923, 1.661300539970398]	[1.5423377752304077, 0]	[0.7058697375581318, 0.0]	1	2.0	1	0.3529348687790659
131	[2.0832674503326416, 1.5827151536941528]	[0, 1.4172848463058472]	[0.0, 0.8258733570435055]	1	2.0	1	0.41293667852175275
132	[1.6864588260650635, 1.015406608581543]	[0, 1.984593391418457]	[0.0, 0.030575853575101064]	1	2.0	1	0.015287926787550532
133	[1.5562963485717773, 1.6908597946166992]	[1.4437036514282227, 0]	[0.8031270697092623, 0.0]	1	2.0	1	0.40156353485463114
134	[1.690778136253357, 1.6580085754394531]	[0, 1.3419914245605469]	[0.0, 0.8830418655270478]	1	2.0	1	0.4415209327635239
135	[1.8904235363006592, 1.6122623682022095]	[0, 1.3877376317977905]	[0.0, 0.849659528887841]	1	2.0	1	0.4248297644439205
136	[1.4508535861968994, 1.7829707860946655]	[1.5491464138031006, 0]	[0.6984382162071938, 0.0]	1	2.0	1	0.3492191081035969
137	[1.584113597869873, 1.669502854347229]	[1.415886402130127, 0]	[0.8270385005232583, 0.0]	1	2.0	1	0.41351925026162917
138	[1.0352377891540527, 0.9394991993904114]	[0, 2.0605008006095886]	[0.0, -0.12466194809357845]	1	2.0	1	-0.06233097404678922
139	[1.456190824508667, 1.6165344715118408]	[1.543809175491333, 0]	[0.7042715806514366, 0.0]	1	2.0	1	0.3521357903257183
140	[1.5208052396774292, 1.0195965766906738]	[0, 1.9804034233093262]	[0.0, 0.038809127563354195]	1	2.0	1	0.019404563781677098
141	[1.5251820087432861, 0.9350916147232056]	[0, 2.0649083852767944]	[0.0, -0.13402986903282965]	1	2.0	1	-0.06701493451641483
142	[1.487318515777588, 1.7112784385681152]	[1.512681484222412, 0]	[0.7371576957355046, 0.0]	1	2.0	1	0.3685788478677523
143	[1.577480435371399, 0.973865807056427]	[0, 2.026134192943573]	[0.0, -0.0529513819279579]	1	2.0	1	-0.02647569096397895
144	[1.4762152433395386, 1.6809020042419434]	[1.5237847566604614, 0]	[0.7256495286901412, 0.0]	1	2.0	1	0.3628247643450706
145	[1.4670789241790771, 1.3756892681121826]	[0, 1.6243107318878174]	[0.0, 0.6102361100496978]	1	2.0	1	0.3051180550248489
146	[1.4717929363250732, 1.4965342283248901]	[1.5282070636749268, 0]	[0.7209972978839119, 0.0]	1	2.0	1	0.36049864894195593
147	[1.956892967224121, 1.9930055141448975]	[1.043107032775879, 0]	[0.9981417837252593, 0.0]	1	2.0	1	0.49907089186262965
148	[1.115620732307434, 1.696277141571045]	[1.884379267692566, 0]	[0.21787331087556083, 0.0]	1	2.0	1	0.10893665543778042
149	[1.5153658390045166, 1.7312697172164917]	[1.4846341609954834, 0]	[0.7651297299962039, 0.0]	1	2.0	1	0.38256486499810194
150	[0.9381902813911438, 1.2877990007400513]	[2.061809718608856, 0]	[-0.1274398785322184, 0.0]	1	2.0	1	-0.0637199392661092
151	[1.525970458984375, 1.6277718544006348]	[1.474029541015625, 0]	[0.7752959942445159, 0.0]	1	2.0	1	0.38764799712225795
152	[1.5070605278015137, 1.6264318227767944]	[1.4929394721984863, 0]	[0.7570106767486777, 0.0]	1	2.0	1	0.37850533837433886
153	[2.1633877754211426, 1.670907735824585]	[0, 1.329092264175415]	[0.0, 0.8916982816598988]	1	2.0	1	0.4458491408299494
154	[1.6919872760772705, 1.5064468383789062]	[0, 1.4935531616210938]	[0.0, 0.7564052766538225]	1	2.0	1	0.37820263832691126
155	[1.974752426147461, 1.6961114406585693]	[0, 1.3038885593414307]	[0.0, 0.9076517435013898]	1	2.0	1	0.4538258717506949
156	[1.4476287364959717, 2.2420477867126465]	[1.5523712635040283, 0]	[0.6948859872549633, 0.0]	1	2.0	1	0.34744299362748166
157	[2.3096134662628174, 1.6097668409347534]	[0, 1.3902331590652466]	[0.0, 0.847718081565958]	1	2.0	1	0.423859040782979
158	[1.4132778644561768, 1.7070783376693726]	[1.5867221355438232, 0]	[0.6557571356628955, 0.0]	1	2.0	1	0.32787856783144775
159	[1.5376484394073486, 1.8921175003051758]	[1.4623515605926514, 0]	[0.7862310344175398, 0.0]	1	2.0	1	0.3931155172087699
160	[1.4322848320007324, 1.6402921676635742]	[1.5677151679992676, 0]	[0.6776994880235634, 0.0]	1	2.0	1	0.3388497440117817
161	[1.5206255912780762, 1.6403615474700928]	[1.4793744087219238, 0]	[0.7702001762625059, 0.0]	1	2.0	1	0.38510008813125296
162	[1.45854914188385, 0.9628274440765381]	[0, 2.037172555923462]	[0.0, -0.07572691076080673]	1	2.0	1	-0.037863455380403366
163	[1.5223698616027832, 2.1606907844543457]	[1.4776301383972168, 0]	[0.7718694508946555, 0.0]	1	2.0	1	0.38593472544732776
164	[1.4684233665466309, 1.6794590950012207]	[1.5315766334533691, 0]	[0.7174262827663824, 0.0]	1	2.0	1	0.3587131413831912
165	[1.462019443511963, 1.7025750875473022]	[1.537980556488037, 0]	[0.7105769208408219, 0.0]	1	2.0	1	0.35528846042041096
166	[1.4638631343841553, 1.6484943628311157]	[1.5361368656158447, 0]	[0.7125572613276177, 0.0]	1	2.0	1	0.3562786306638088
167	[1.497118353843689, 1.6966886520385742]	[1.502881646156311, 0]	[0.7471100499591188, 0.0]	1	2.0	1	0.3735550249795594
168	[1.509785771369934, 1.6629730463027954]	[1.490214228630066, 0]	[0.7596900100486295, 0.0]	1	2.0	1	0.37984500502431473
169	[1.5297566652297974, 1.6341602802276611]	[1.4702433347702026, 0]	[0.7788712061041991, 0.0]	1	2.0	1	0.38943560305209957
170	[1.8470561504364014, 1.599312424659729]	[0, 1.400687575340271]	[0.0, 0.8394494669679347]	1	2.0	1	0.4197247334839673
171	[1.4623461961746216, 1.262420654296875]	[0, 1.737579345703125]	[0.0, 0.45597670879215]	1	2.0	1	0.227988354396075
172	[2.201626777648926, 1.1476105451583862]	[0, 1.8523894548416138]	[0.0, 0.2734322172748165]	1	2.0	1	0.13671610863740824
173	[1.5387810468673706, 1.624239206314087]	[1.4612189531326294, 0]	[0.7872770772712414, 0.0]	1	2.0	1	0.3936385386356207
174	[1.49358069896698, 2.193488121032715]	[1.50641930103302, 0]	[0.7435394915412274, 0.0]	1	2.0	1	0.3717697457706137
175	[1.8468592166900635, 1.581990361213684]	[0, 1.418009638786316]	[0.0, 0.8252679418817337]	1	2.0	1	0.41263397094086685
176	[1.4595909118652344, 2.1759252548217773]	[1.5404090881347656, 0]	[0.7079580174613511, 0.0]	1	2.0	1	0.35397900873067556
177	[1.4901522397994995, 2.2253003120422363]	[1.5098477602005005, 0]	[0.740055261418533, 0.0]	1	2.0	1	0.3700276307092665
178	[1.4904136657714844, 1.4853136539459229]	[0, 1.5146863460540771]	[0.0, 0.7350979651855027]	1	2.0	1	0.36754898259275137
179	[1.4815301895141602, 1.7044402360916138]	[1.5184698104858398, 0]	[0.7311890556147773, 0.0]	1	2.0	1	0.36559452780738866
180	[1.4830048084259033, 1.648354172706604]	[1.5169951915740967, 0]	[0.7327159718892631, 0.0]	1	2.0	1	0.36635798594463154
181	[1.5270241498947144, 1.6629420518875122]	[1.4729758501052856, 0]	[0.7762938452171824, 0.0]	1	2.0	1	0.3881469226085912
182	[2.167131185531616, 1.6570262908935547]	[0, 1.3429737091064453]	[0.0, 0.8823690348617674]	1	2.0	1	0.4411845174308837
183	[1.4704320430755615, 1.6652008295059204]	[1.5295679569244385, 0]	[0.7195577789988761, 0.0]	1	2.0	1	0.35977888949943804
184	[1.729915976524353, 1.6809332370758057]	[0, 1.3190667629241943]	[0.0, 0.898196400797076]	1	2.0	1	0.449098200398538
185	[1.5593690872192383, 1.692970633506775]	[1.4406309127807617, 0]	[0.8058443987019928, 0.0]	1	2.0	1	0.4029221993509964
186	[1.447057843208313, 1.6350460052490234]	[1.552942156791687, 0]	[0.6942549712425574, 0.0]	1	2.0	1	0.3471274856212787
187	[1.5482128858566284, 0.9280598759651184]	[0, 2.0719401240348816]	[0.0, -0.14905562951591733]	1	2.0	1	-0.07452781475795867
188	[0.8227493166923523, 1.6864006519317627]	[2.1772506833076477, 0]	[-0.38591917134832343, 0.0]	1	2.0	1	-0.19295958567416172
189	[1.4446731805801392, 1.6599122285842896]	[1.5553268194198608, 0]	[0.6916121236330213, 0.0]	1	2.0	1	0.34580606181651063
190	[1.6009477376937866, 2.061640977859497]	[1.3990522623062134, 0]	[0.8407572919482931, 0.0]	1	2.0	1	0.42037864597414654
191	[1.4952770471572876, 1.5930259227752686]	[1.5047229528427124, 0]	[0.7452547408737331, 0.0]	1	2.0	1	0.37262737043686656
192	[1.3447589874267578, 1.7139097452163696]	[1.6552410125732422, 0]	[0.5706592154419923, 0.0]	1	2.0	1	0.28532960772099614
193	[1.5210548639297485, 1.714129090309143]	[1.4789451360702515, 0]	[0.7706115566346483, 0.0]	1	2.0	1	0.38530577831732415
194	[1.5176464319229126, 1.6059091091156006]	[1.4823535680770874, 0]	[0.7673350353633026, 0.0]	1	2.0	1	0.3836675176816513
195	[1.527945876121521, 1.7227627038955688]	[1.472054123878479, 0]	[0.7771649041293216, 0.0]	1	2.0	1	0.3885824520646608
196	[1.4907711744308472, 1.617965579032898]	[1.5092288255691528, 0]	[0.7406860032094613, 0.0]	1	2.0	1	0.37034300160473066
197	[1.432034969329834, 1.6927626132965088]	[1.567965030670166, 0]	[0.6774157239358374, 0.0]	1	2.0	1	0.3387078619679187
198	[1.3885455131530762, 1.6568387746810913]	[1.6114544868469238, 0]	[0.626123410514765, 0.0]	1	2.0	1	0.3130617052573825
199	[1.4363282918930054, 1.6658902168273926]	[1.5636717081069946, 0]	[0.682274205479743, 0.0]	1	2.0	1	0.3411371027398715
200	[1.0987515449523926, 1.5760375261306763]	[1.9012484550476074, 0]	[0.18775122227430074, 0.0]	1	2.0	1	0.09387561113715037
