costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1;actions_2;prices_2;quantities_2;rewards_2;actions_3;prices_3;quantities_3;rewards_3;actions_4;prices_4;quantities_4;rewards_4;actions_5;prices_5;quantities_5;rewards_5;actions_6;prices_6;quantities_6;rewards_6;actions_7;prices_7;quantities_7;rewards_7;actions_8;prices_8;quantities_8;rewards_8;actions_9;prices_9;quantities_9;rewards_9
1.0;0.05313987106751032;0.12095816699560019;-0.7153158950887456;1.5531398710675102;2.709581674763589;2.0;0.6977168321609497;2.3954336643218994;0.00822513051435168;0.011477624013167634;-0.6978582739830017;1.0;0.13402971018526297;0.0;-0.9452799558639526;1.0;0.13402971018526297;0.0;0.4328398108482361;1.8656796216964722;0.0237291025325912;0.02054180050361035;-0.8815675973892212;1.0;0.13402971018526297;0.0;-0.9318854808807373;1.0;0.13402971018526297;0.0;0.6096428036689758;2.2192856073379517;0.011698846866172573;0.01426423560637492;-0.6914622783660889;1.0;0.13402971018526297;0.0;-0.77310711145401;1.0;0.13402971018526297;0.0;-0.9546817541122437;1.0;0.13402971018526297;0.0
1.0;0.05313987106751032;0.12095816699560019;-0.6140987517768778;1.5531398710675102;2.709581674763589;2.0;0.45891281962394714;1.9178256392478943;0.028443866054397044;0.026106509544058448;-0.1589893400669098;1.0;0.17832073509534285;0.0;0.954777717590332;2.909555435180664;0.003913659778877678;0.007473350302203826;-0.9821223616600037;1.0;0.17832073509534285;0.0;0.7499148845672607;2.4998297691345215;0.008881089786137206;0.013320122843605122;0.22246482968330383;1.4449296593666077;0.0732387382957028;0.03258608688234717;0.030170412734150887;1.0603408254683018;0.15804853358872453;0.009536778980798258;0.6837553977966309;2.3675107955932617;0.011571697200674452;0.01582442084525864;0.03214181959629059;1.0642836391925812;0.15680712281836856;0.010080132506082768;-0.48569515347480774;1.0;0.17832073509534285;0.0
1.0;0.05313987106751032;0.12095816699560019;-0.6371487238706229;1.5531398710675102;2.709581674763589;2.0;0.646438717842102;2.292877435684204;0.011777957616431552;0.015227455640729266;-0.29389259219169617;1.0;0.1563324230959637;0.0;-0.5592406392097473;1.0;0.1563324230959637;0.0;0.1169934943318367;1.2339869886636734;0.09790627857565944;0.022908795295185275;-0.07863220572471619;1.0;0.1563324230959637;0.0;-0.053338486701250076;1.0;0.1563324230959637;0.0;-0.7070422768592834;1.0;0.1563324230959637;0.0;0.8513678908348083;2.7027357816696167;0.005188855195827668;0.008835249407838077;0.44207876920700073;1.8841575384140015;0.026673473789031097;0.023583552926260125;0.2582974135875702;1.5165948271751404;0.05563402658447357;0.028740250348463288
1.0;0.05313987106751032;0.12095816699560019;-0.773615811278833;1.5531398710675102;2.709581674763589;2.0;-0.695411205291748;1.0;0.10901426693623699;0.0;-0.607582688331604;1.0;0.10901426693623699;0.0;-0.10587034374475479;1.0;0.10901426693623699;0.0;-0.10233651101589203;1.0;0.10901426693623699;0.0;-0.46073511242866516;1.0;0.10901426693623699;0.0;-0.7951602935791016;1.0;0.10901426693623699;0.0;-0.8550887703895569;1.0;0.10901426693623699;0.0;0.8190204501152039;2.6380409002304077;0.00411812088121979;0.006745650435530905;-0.0027455855160951614;1.0;0.10901426693623699;0.0;-0.8183077573776245;1.0;0.10901426693623699;0.0
1.0;0.05313987106751032;0.12095816699560019;-0.5703863198741516;1.5531398710675102;2.709581674763589;2.0;0.7657256722450256;2.5314513444900513;0.008176544878177032;0.012521980646967457;-0.09551485627889633;1.0;0.17489265117278013;0.0;0.5591088533401489;2.118217706680298;0.018685296860958482;0.020894229804501563;0.2477990835905075;1.495598167181015;0.06490833406897727;0.032168451399358165;0.08922159671783447;1.178443193435669;0.12239897268690683;0.021841263559496876;0.21382690966129303;1.427653819322586;0.07435602648140671;0.03179863871442493;-0.6597971320152283;1.0;0.17489265117278013;0.0;-0.9309085011482239;1.0;0.17489265117278013;0.0;0.034274663776159286;1.0685493275523186;0.15248614031375965;0.01045282237955672;0.6998507380485535;2.399701476097107;0.010641584709003166;0.014895041825204134
1.0;0.05313987106751032;0.12095816699560019;-0.5505740846221882;1.5531398710675102;2.709581674763589;2.0;0.9569303393363953;2.9138606786727905;0.004367025139464027;0.00835787769719576;0.592749834060669;2.185499668121338;0.01874269454599312;0.022219458163974453;-0.0799037367105484;1.0;0.20069842104308844;0.0;0.21200770139694214;1.4240154027938843;0.08595058885453771;0.03644437355352835;0.42141565680503845;1.842831313610077;0.03719375092578893;0.031348057950868695;0.39654380083084106;1.7930876016616821;0.04108438758398015;0.03258351841471781;-0.017067741602659225;1.0;0.20069842104308844;0.0;-0.37010055780410767;1.0;0.20069842104308844;0.0;0.760720431804657;2.521440863609314;0.009572760920558745;0.014564389642100389;0.03592858836054802;1.071857176721096;0.17383195124340464;0.012491073240270278
1.0;0.05313987106751032;0.12095816699560019;-0.6063179379727416;1.5531398710675102;2.709581674763589;2.0;-0.05291793495416641;1.0;0.2086951525601095;0.0;0.23794442415237427;1.4758888483047485;0.08056762471721013;0.03834123413732232;-0.5315868854522705;1.0;0.2086951525601095;0.0;0.7197427749633789;2.439485549926758;0.011727112716346178;0.016881009297542653;0.8079031705856323;2.6158063411712646;0.008242155542200423;0.013317727190007326;0.7406396269798279;2.4812792539596558;0.01078672357230463;0.015978149845852437;-0.5217321515083313;1.0;0.2086951525601095;0.0;0.669288158416748;2.338576316833496;0.01434959836502818;0.019208032527499377;0.7289658188819885;2.457931637763977;0.01130235726464182;0.01647806423743283;-0.8768917918205261;1.0;0.2086951525601095;0.0
1.0;0.05313987106751032;0.12095816699560019;-0.6338354935290276;1.5531398710675102;2.709581674763589;2.0;-0.21831725537776947;1.0;0.16586026057463743;0.0;0.43389472365379333;1.8677894473075867;0.029240850913246234;0.02537490185280949;-0.9234676957130432;1.0;0.16586026057463743;0.0;0.235261470079422;1.470522940158844;0.06472190777992103;0.030453142341298;0.3256330192089081;1.6512660384178162;0.045087883561365893;0.02936420730765454;-0.2635009288787842;1.0;0.16586026057463743;0.0;0.840832531452179;2.681665062904358;0.005742045491553892;0.00965619729275366;0.9675224423408508;2.9350448846817017;0.0034592640381588906;0.006693831181802728;-0.8581361174583435;1.0;0.16586026057463743;0.0;-0.9432365894317627;1.0;0.16586026057463743;0.0
1.0;0.05313987106751032;0.12095816699560019;-0.5147026848257249;1.5531398710675102;2.709581674763589;2.0;0.5255894660949707;2.0511789321899414;0.03169931585116473;0.03332165298757902;0.3163691461086273;1.6327382922172546;0.07319860611297793;0.04631556102460915;0.8313546180725098;2.6627092361450195;0.009329995110136588;0.015513069042811974;0.5199384093284607;2.0398768186569214;0.032424014150102175;0.033716980682495255;-0.559246838092804;1.0;0.25947308098103133;0.0;-0.8739135265350342;1.0;0.25947308098103133;0.0;-0.5863611102104187;1.0;0.25947308098103133;0.0;0.5561796426773071;2.1123592853546143;0.028048478619641357;0.03119998563262844;0.936093807220459;2.872187614440918;0.006136642289354912;0.011488945688384626;0.9577317237854004;2.915463447570801;0.005627842016683779;0.010779925671660919
1.0;0.05313987106751032;0.12095816699560019;-0.5840883471176113;1.5531398710675102;2.709581674763589;2.0;0.9193353652954102;2.8386707305908203;0.005245080817644417;0.009643976578986156;-0.34881457686424255;1.0;0.20739643599178054;0.0;0.3214225172996521;1.6428450345993042;0.05733676506989923;0.036858654725171545;0.6348662972450256;2.2697325944900513;0.016365360271090333;0.02077963135677594;0.8286864757537842;2.6573729515075684;0.007537467184468897;0.012492394234414657;-0.8206048011779785;1.0;0.20739643599178054;0.0;-0.40136590600013733;1.0;0.20739643599178054;0.0;0.553095281124115;2.10619056224823;0.022697413764706836;0.025107664893961767;-0.5292842388153076;1.0;0.20739643599178054;0.0;0.4582909345626831;1.9165818691253662;0.033164113517856496;0.03039762515608273
