costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6136438846588135;1.0;2.0;0.0;-0.024705445393919945;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8532514572143555;2.706502914428711;0.0;0.0;-0.37677714228630066;1.0;2.0;0.0
1.0;0.0;1.0;0.9291547870516297;1.0;2.0;3.0;0.8610466122627258;2.7220932245254517;0.0;0.0;0.6330838203430176;2.266167640686035;0.7338323593139648;0.9291547870516297
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.627575159072876;1.0;2.0;0.0;-0.7727024555206299;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6689145565032959;1.0;2.0;0.0;-0.4446251094341278;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7160862684249878;1.0;2.0;0.0;0.12398674339056015;1.2479734867811203;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9782705903053284;1.0;2.0;0.0;0.7231519818305969;2.446303963661194;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.008702886290848255;1.0;2.0;0.0;0.11381275951862335;1.2276255190372467;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.523369312286377;2.046738624572754;0.0;0.0;-0.7445793151855469;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9823718667030334;1.0;2.0;0.0;0.5226722359657288;2.0453444719314575;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.634480893611908;1.0;2.0;0.0;0.3998676538467407;1.7997353076934814;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.0002698460593819618;1.000539692118764;0.0;0.0;-0.2623134255409241;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8598359823226929;2.7196719646453857;0.0;0.0;-0.7151696681976318;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.1911424845457077;1.3822849690914154;0.0;0.0;-0.9955670237541199;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.44802504777908325;1.8960500955581665;0.0;0.0;-0.6178188920021057;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.3156505823135376;1.6313011646270752;0.0;0.0;-0.8411958813667297;1.0;2.0;0.0
1.0;0.0;1.0;0.9998654810745933;1.0;2.0;3.0;0.4942008852958679;1.9884017705917358;1.0115982294082642;0.9998654810745933;0.7856706976890564;2.571341395378113;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.12881848216056824;1.0;2.0;0.0;0.8629627823829651;2.72592556476593;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.5371124148368835;2.074224829673767;0.0;0.0;-0.44857776165008545;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.024272944778203964;1.0;2.0;0.0;0.11935346573591232;1.2387069314718246;0.0;0.0
1.0;0.0;1.0;0.7854240285732885;1.0;2.0;3.0;0.757112979888916;2.514225959777832;0.0;0.0;0.7316117286682129;2.463223457336426;0.5367765426635742;0.7854240285732885
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.3076469302177429;1.6152938604354858;0.0;0.0;-0.59610515832901;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.24019141495227814;1.0;2.0;0.0;0.7837392687797546;2.5674785375595093;0.0;0.0
1.0;0.0;1.0;0.514508061262287;1.0;2.0;3.0;0.1516137421131134;1.3032274842262268;1.6967725157737732;0.514508061262287;0.6018356084823608;2.2036712169647217;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.23982678353786469;1.0;2.0;0.0;0.8943338990211487;2.7886677980422974;0.0;0.0
1.0;0.0;1.0;0.7795876547148133;1.0;2.0;3.0;0.2652595341205597;1.5305190682411194;1.4694809317588806;0.7795876547148133;0.5465921759605408;2.0931843519210815;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.5411999821662903;2.0823999643325806;0.0;0.0;-0.9525218605995178;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.976107656955719;1.0;2.0;0.0;-0.7047849893569946;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.3787069022655487;1.0;2.0;0.0;-0.5882348418235779;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.704081118106842;2.408162236213684;0.0;0.0;-0.7517222762107849;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9679020047187805;1.0;2.0;0.0;0.7652603387832642;2.5305206775665283;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.03280237689614296;1.0;2.0;0.0;0.9440869688987732;2.8881739377975464;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.031262028962373734;1.0625240579247475;0.0;0.0;-0.07955073565244675;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.3915562629699707;1.0;2.0;0.0;0.44503921270370483;1.8900784254074097;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9476770758628845;2.895354151725769;0.0;0.0;-0.950997531414032;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.031602781265974045;1.0;2.0;0.0;-0.9837241172790527;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7909374237060547;1.0;2.0;0.0;0.04448442533612251;1.088968850672245;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8897220492362976;1.0;2.0;0.0;-0.73853600025177;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7170292735099792;1.0;2.0;0.0;0.25919830799102783;1.5183966159820557;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9179013967514038;2.8358027935028076;0.0;0.0;-0.3050805628299713;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8260093927383423;1.0;2.0;0.0;0.8514197468757629;2.702839493751526;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6714951992034912;1.0;2.0;0.0;-0.7104871273040771;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.35419201850891113;1.0;2.0;0.0;-0.19321683049201965;1.0;2.0;0.0
1.0;0.0;1.0;0.5766135911972015;1.0;2.0;3.0;0.6849181056022644;2.369836211204529;0.0;0.0;0.17465925216674805;1.349318504333496;1.650681495666504;0.5766135911972015
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.4806145429611206;1.9612290859222412;0.0;0.0;-0.4035550057888031;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7441966533660889;1.0;2.0;0.0;-0.8924962878227234;1.0;2.0;0.0
1.0;0.0;1.0;0.9382139205351905;1.0;2.0;3.0;0.8189527988433838;2.6379055976867676;0.0;0.0;0.624284029006958;2.248568058013916;0.751431941986084;0.9382139205351905
1.0;0.0;1.0;0.6574448433697304;1.0;2.0;3.0;0.22039709985256195;1.440794199705124;0.0;0.0;0.2073589414358139;1.4147178828716278;1.5852821171283722;0.6574448433697304
