	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	nash_utilities	monopoly_utilities	metric_history
0	[1.6812207400013461, 1.7250428391511594]	[0.4720068714569481, 0.3961152273368174]	[0.8607798508613064, 0.561031052752996]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7109054518071513
1	[1.899371900819603, 1.751053740197636]	[0.28747693447510936, 0.5203050486504027]	[0.3109360647279261, 1.4651259260463838]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.888030995387155
2	[2.061238054915321, 1.7906096411826302]	[0.1912173474747163, 0.5644909665554412]	[-0.1745711491899607, 1.9497026242657118]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8875657375378758
3	[1.9397339177209716, 1.8073284744920988]	[0.28701973977580764, 0.4874427102111284]	[0.4084669389917671, 1.4891241420357921]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9487955405137797
4	[2.0813631043744634, 1.785364806024883]	[0.1769268781736685, 0.5780900907943332]	[-0.2758677867301352, 2.0170852664050383]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8706087398374514
5	[2.0113959185804093, 1.4923726100404853]	[0.09980142597893037, 0.7957425514797468]	[-1.064803242233412, 1.4740710218308046]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.20463388979869632
6	[1.5138437470556458, 1.7608727641555248]	[0.6599273879496299, 0.24567603627453682]	[1.0140454690498208, -0.3142219041929967]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.3499117824284122
7	[1.8054357500444354, 1.7538847240876116]	[0.3719947844339659, 0.4571830865384141]	[0.6694194722227331, 1.0626104020320604]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8660149371273967
8	[1.844243707152936, 2.067256005801219]	[0.5138390674491916, 0.21057900923607029]	[1.8407100682158395, 0.01584315709246434]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9282766126541516
9	[1.3946530794039873, 2.0496897511209]	[0.8608885889565138, 0.06266596090376648]	[1.0197433496170838, -1.3716972013975437]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.1759769258902298
10	[1.6578629059741672, 1.7982110577783281]	[0.5479781614080554, 0.3125744958516475]	[1.2007968160114084, 0.23195598486319047]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7163764004372994
11	[2.0678939243065737, 1.4846526052704376]	[0.07923620178355803, 0.8168035097203006]	[-1.2072819004844542, 1.5095456831647633]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.1511318913401544
12	[1.9745413634867603, 1.8597925822776007]	[0.2868895523943811, 0.4539978360705389]	[0.4945635164680139, 1.4613456655187234]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9779545909933686
13	[1.8177645198492645, 1.3980559325331787]	[0.1461619820215301, 0.7833266776924106]	[-0.9025589012713625, 0.7758224809331181]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.06336821016912214
14	[1.9797559971073215, 1.7710314379466472]	[0.23658585815741115, 0.5452309221548542]	[0.07742195501787832, 1.7236118458945267]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9005169004562027
15	[1.4504841699552529, 2.071457786181813]	[0.8372154446217985, 0.06983860753780007]	[1.3461987583854094, -1.292708000979462]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.026745378702973784
16	[1.8676603838699861, 1.5834588724501453]	[0.21250461098799606, 0.6623338490870386]	[-0.3364485802860531, 1.4273086392730698]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5454300294935085
17	[1.457188741001768, 1.4459368851810035]	[0.4629477081878285, 0.4842597952295507]	[-0.09839216424307524, -0.06090366555004562]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.07964791489656055
18	[1.5915553116749803, 1.9755463282481074]	[0.7089992742154921, 0.15261073086062657]	[1.7150760318711888, -0.6463457237408675]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5343651540651609
19	[2.0644907501095213, 1.7332847689240747]	[0.16513056940320336, 0.6211424324283027]	[-0.4115322340504419, 2.029852589217204]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8091601775833811
20	[2.0565153400290095, 2.0342500984111775]	[0.29879288688268085, 0.32662463744394843]	[0.8096153311507854, 1.0028028392258315]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9062090851883082
21	[2.014501595512332, 1.4041265021220308]	[0.0738007964557673, 0.847990893716995]	[-1.2923422141237895, 1.0454343712761633]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.12345392142381294
22	[1.9890633440500085, 1.4542918812733838]	[0.09570414814181209, 0.8126881802839117]	[-1.1196311209490526, 1.2767644137619374]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.0785666464064422
23	[1.494205961997559, 1.4190996213576952]	[0.4027924945210925, 0.5439443207014144]	[-0.2083049610706974, 0.043994689753330644]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.08215513565868326
24	[1.5516436833834923, 1.5476986658674863]	[0.4582332957458159, 0.465521603019877]	[0.2605957834806461, 0.2796599014851788]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.27012784248291244
25	[1.625853538331382, 1.4326655289515686]	[0.29501906388726046, 0.6389281553521337]	[-0.33420622566585734, 0.4671242443998577]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.06645900936700021
26	[1.857145485264494, 1.7663557768025124]	[0.33304599443321625, 0.4788749198797856]	[0.5459159941278098, 1.257481873341947]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9016989337348782
27	[1.865267904267554, 2.0279117467198344]	[0.4750326262724153, 0.24784613215480697]	[1.6419132904065432, 0.2779000935319176]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9599066919692307
28	[1.9537168858052336, 1.954046787649069]	[0.3533974164429991, 0.3529313781672357]	[0.9960775039821037, 0.9932141574265924]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9946458307043481
29	[1.4463428653802546, 1.6861319241941717]	[0.6700570831680455, 0.2567766580545635]	[0.6646823759837823, -0.4080171726529312]	1	1.9249809136376947	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.12833260166542557
