	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	metric_history
19	[1.64942467212677, 2.1870205402374268]	[1.35057532787323, 0]	[0.8770969394865773, 0.0]	1.0	2.0	1.0	0.43854846974328865
20	[2.2890777587890625, 1.6901910305023193]	[0, 1.3098089694976807]	[0.0, 0.9040184024187852]	1.0	2.0	1.0	0.4520092012093926
21	[1.5994971990585327, 1.6857961416244507]	[1.4005028009414673, 0]	[0.8395975064380394, 0.0]	1.0	2.0	1.0	0.4197987532190197
22	[2.234369993209839, 1.8115339279174805]	[0, 1.1884660720825195]	[0.0, 0.9644805396737866]	1.0	2.0	1.0	0.4822402698368933
23	[1.709386944770813, 2.0062830448150635]	[1.290613055229187, 0]	[0.9155440521303575, 0.0]	1.0	2.0	1.0	0.45777202606517875
24	[1.5895402431488037, 1.70601224899292]	[1.4104597568511963, 0]	[0.8315227880056568, 0.0]	1.0	2.0	1.0	0.4157613940028284
25	[2.1860451698303223, 2.388211488723755]	[0.8139548301696777, 0]	[0.9653871947828065, 0.0]	1.0	2.0	1.0	0.4826935973914033
26	[1.7010186910629272, 2.288482904434204]	[1.2989813089370728, 0]	[0.9106101769062747, 0.0]	1.0	2.0	1.0	0.45530508845313733
27	[1.723313808441162, 1.3893508911132812]	[0, 1.6106491088867188]	[0.0, 0.6271076658158563]	1.0	2.0	1.0	0.31355383290792815
28	[0.8131943941116333, 1.2407729625701904]	[2.1868056058883667, 0]	[-0.4085075461680532, 0.0]	1.0	2.0	1.0	-0.2042537730840266
29	[1.6385524272918701, 1.7395873069763184]	[1.3614475727081299, 0]	[0.8693556521834012, 0.0]	1.0	2.0	1.0	0.4346778260917006
30	[1.8442509174346924, 1.4570012092590332]	[0, 1.5429987907409668]	[0.0, 0.7051523132538478]	1.0	2.0	1.0	0.3525761566269239
31	[1.7686916589736938, 1.2715739011764526]	[0, 1.7284260988235474]	[0.0, 0.4693954185527076]	1.0	2.0	1.0	0.2346977092763538
32	[2.1702706813812256, 1.7806743383407593]	[0, 1.2193256616592407]	[0.0, 0.9518962541377363]	1.0	2.0	1.0	0.47594812706886813
33	[1.335707187652588, 0.9261362552642822]	[0, 2.0738637447357178]	[0.0, -0.15318334225781882]	1.0	2.0	1.0	-0.07659167112890941
34	[1.6868739128112793, 1.7160515785217285]	[1.3131260871887207, 0]	[0.9019520535218817, 0.0]	1.0	2.0	1.0	0.45097602676094084
35	[1.7418181896209717, 1.0277949571609497]	[0, 1.9722050428390503]	[0.0, 0.054817354678320385]	1.0	2.0	1.0	0.027408677339160192
36	[2.1379120349884033, 0.8919906616210938]	[0, 2.1080093383789062]	[0.0, -0.22768469393486157]	1.0	2.0	1.0	-0.11384234696743079
37	[2.307659387588501, 2.1582868099212646]	[0, 0.8417131900787354]	[0.0, 0.9749452858049494]	1.0	2.0	1.0	0.4874726429024747
38	[1.2168636322021484, 1.4461157321929932]	[1.7831363677978516, 0]	[0.38669742943238816, 0.0]	1.0	2.0	1.0	0.19334871471619408
39	[1.2515214681625366, 0.9506127834320068]	[0, 2.049387216567993]	[0.0, -0.10121353029632019]	1.0	2.0	1.0	-0.05060676514816009
40	[0.9077005386352539, 1.7325515747070312]	[2.092299461364746, 0]	[-0.19311811329771444, 0.0]	1.0	2.0	1.0	-0.09655905664885722
41	[1.6883832216262817, 2.387345552444458]	[1.3116167783737183, 0]	[0.902894983435985, 0.0]	1.0	2.0	1.0	0.4514474917179925
42	[1.5369923114776611, 1.9677376747131348]	[1.4630076885223389, 0]	[0.7856238803692008, 0.0]	1.0	2.0	1.0	0.3928119401846004
43	[0.927175760269165, 0.8348485827445984]	[0, 2.1651514172554016]	[-0.0, -0.357577825132271]	1.0	2.0	1.0	-0.1787889125661355
44	[1.637624740600586, 1.728516936302185]	[1.362375259399414, 0]	[0.8686841713752074, 0.0]	1.0	2.0	1.0	0.4343420856876037
45	[1.7189115285873413, 1.3792603015899658]	[0, 1.6207396984100342]	[0.0, 0.6146822268178198]	1.0	2.0	1.0	0.3073411134089099
46	[1.7388567924499512, 1.6007096767425537]	[0, 1.3992903232574463]	[0.0, 0.840567237752964]	1.0	2.0	1.0	0.420283618876482
47	[1.1140692234039307, 1.6925780773162842]	[1.8859307765960693, 0]	[0.21512665907988548, 0.0]	1.0	2.0	1.0	0.10756332953994274
48	[1.6832935810089111, 1.512918472290039]	[0, 1.487081527709961]	[0.0, 0.7627515853637306]	1.0	2.0	1.0	0.3813757926818653
49	[1.9189298152923584, 1.758075475692749]	[0, 1.241924524307251]	[0.0, 0.9414725245387103]	1.0	2.0	1.0	0.47073626226935517
50	[2.127336263656616, 0.9233083724975586]	[0, 2.0766916275024414]	[0.0, -0.15926486073385604]	1.0	2.0	1.0	-0.07963243036692802
51	[1.1062394380569458, 1.7310982942581177]	[1.8937605619430542, 0]	[0.20119205791523598, 0.0]	1.0	2.0	1.0	0.10059602895761799
52	[1.695947527885437, 1.6884794235229492]	[0, 1.3115205764770508]	[0.0, 0.902954930431406]	1.0	2.0	1.0	0.451477465215703
53	[1.1828023195266724, 1.7574890851974487]	[1.8171976804733276, 0]	[0.3321879510290131, 0.0]	1.0	2.0	1.0	0.16609397551450655
54	[1.6979269981384277, 1.4311931133270264]	[0, 1.5688068866729736]	[0.0, 0.6764587256733989]	1.0	2.0	1.0	0.33822936283669947
55	[1.6241847276687622, 1.7388265132904053]	[1.3758152723312378, 0]	[0.8587628810825976, 0.0]	1.0	2.0	1.0	0.4293814405412988
56	[1.1339540481567383, 1.4910967350006104]	[1.8660459518432617, 0]	[0.2499644092958988, 0.0]	1.0	2.0	1.0	0.1249822046479494
57	[1.70442795753479, 1.7926514148712158]	[1.29557204246521, 0]	[0.9126371677129441, 0.0]	1.0	2.0	1.0	0.45631858385647206
58	[1.0478196144104004, 1.0696711540222168]	[1.9521803855895996, 0]	[0.09335251329844141, 0.0]	1.0	2.0	1.0	0.046676256649220704
59	[1.7637511491775513, 0.8155326843261719]	[0, 2.184467315673828]	[0.0, -0.402962821899564]	1.0	2.0	1.0	-0.201481410949782
60	[1.7820628881454468, 1.0898289680480957]	[0, 1.9101710319519043]	[0.0, 0.1715886925956056]	1.0	2.0	1.0	0.0857943462978028
61	[1.7561253309249878, 1.49420964717865]	[0, 1.50579035282135]	[0.0, 0.7441761189928542]	1.0	2.0	1.0	0.3720880594964271
62	[1.1332647800445557, 2.3795166015625]	[1.8667352199554443, 0]	[0.24877005848878753, 0.0]	1.0	2.0	1.0	0.12438502924439376
63	[1.7544537782669067, 1.975998878479004]	[1.2455462217330933, 0]	[0.9397070529926026, 0.0]	1.0	2.0	1.0	0.4698535264963013
64	[1.6105587482452393, 1.7977416515350342]	[1.3894412517547607, 0]	[0.8483355114316851, 0.0]	1.0	2.0	1.0	0.42416775571584253
65	[1.5176401138305664, 1.6720192432403564]	[1.4823598861694336, 0]	[0.7673289402146111, 0.0]	1.0	2.0	1.0	0.38366447010730553
66	[1.6649210453033447, 1.0645257234573364]	[0, 1.9354742765426636]	[0.0, 0.1248878779269802]	1.0	2.0	1.0	0.0624439389634901
67	[1.7358876466751099, 1.1579580307006836]	[0, 1.8420419692993164]	[0.0, 0.2909653219385291]	1.0	2.0	1.0	0.14548266096926454
68	[1.72925865650177, 0.9601631164550781]	[0, 2.039836883544922]	[0.0, -0.08126074438041542]	1.0	2.0	1.0	-0.04063037219020771
69	[2.2426116466522217, 1.711242437362671]	[0, 1.288757562637329]	[0.0, 0.916619070019749]	1.0	2.0	1.0	0.4583095350098745
70	[1.721719741821289, 1.5768795013427734]	[0, 1.4231204986572266]	[0.0, 0.8209690436160599]	1.0	2.0	1.0	0.41048452180802997
71	[1.2272095680236816, 1.7941213846206665]	[1.7727904319763184, 0]	[0.40279494824585527, 0.0]	1.0	2.0	1.0	0.20139747412292763
72	[1.7352216243743896, 1.7189604043960571]	[0, 1.2810395956039429]	[0.0, 0.9210167457027723]	1.0	2.0	1.0	0.4605083728513861
73	[1.4682749509811401, 1.6818188428878784]	[1.5317250490188599, 0]	[0.7172684722458911, 0.0]	1.0	2.0	1.0	0.35863423612294554
74	[1.70271897315979, 0.8637613654136658]	[0, 2.1362386345863342]	[0.0, -0.29103823472661716]	1.0	2.0	1.0	-0.14551911736330858
75	[1.712002158164978, 1.725433349609375]	[1.287997841835022, 0]	[0.9170572430983697, 0.0]	1.0	2.0	1.0	0.45852862154918483
76	[1.680572748184204, 2.1056747436523438]	[1.319427251815796, 0]	[0.8979662307974081, 0.0]	1.0	2.0	1.0	0.44898311539870406
77	[1.6476753950119019, 1.532801628112793]	[0, 1.467198371887207]	[0.0, 0.781725681305943]	1.0	2.0	1.0	0.3908628406529715
78	[0.9420566558837891, 1.5842547416687012]	[2.057943344116211, 0]	[-0.11924411935979151, 0.0]	1.0	2.0	1.0	-0.059622059679895756
79	[1.7151618003845215, 2.1535983085632324]	[1.2848381996154785, 0]	[0.9188672000398128, 0.0]	1.0	2.0	1.0	0.4594336000199064
80	[1.744940161705017, 1.6532433032989502]	[0, 1.3467566967010498]	[0.0, 0.8797597932929762]	1.0	2.0	1.0	0.4398798966464881
81	[1.6238415241241455, 1.6822714805603027]	[1.3761584758758545, 0]	[0.8585048010267542, 0.0]	1.0	2.0	1.0	0.4292524005133771
82	[2.2849133014678955, 1.3076848983764648]	[0, 1.6923151016235352]	[0.0, 0.5206998000639942]	1.0	2.0	1.0	0.2603499000319971
83	[1.4127118587493896, 2.124303102493286]	[1.5872881412506104, 0]	[0.6550926391464031, 0.0]	1.0	2.0	1.0	0.32754631957320157
84	[1.7147215604782104, 1.7211445569992065]	[1.2852784395217896, 0]	[0.9186162119440127, 0.0]	1.0	2.0	1.0	0.45930810597200633
85	[1.6074515581130981, 2.0704312324523926]	[1.3925484418869019, 0]	[0.8459057207721656, 0.0]	1.0	2.0	1.0	0.4229528603860828
86	[1.7075315713882446, 1.6788250207901]	[0, 1.3211749792099]	[0.0, 0.8968466327295204]	1.0	2.0	1.0	0.4484233163647602
87	[1.742855429649353, 1.7095496654510498]	[0, 1.2904503345489502]	[0.0, 0.9156386031604029]	1.0	2.0	1.0	0.45781930158020145
88	[1.6848301887512207, 1.1874514818191528]	[0, 1.8125485181808472]	[0.0, 0.3397649056021095]	1.0	2.0	1.0	0.16988245280105474
89	[2.2445297241210938, 1.2234668731689453]	[0, 1.7765331268310547]	[0.0, 0.39699630293398513]	1.0	2.0	1.0	0.19849815146699257
90	[1.6267025470733643, 1.7509193420410156]	[1.3732974529266357, 0]	[0.8606490116384862, 0.0]	1.0	2.0	1.0	0.4303245058192431
91	[1.7777676582336426, 1.1887049674987793]	[0, 1.8112950325012207]	[0.0, 0.34180037023884324]	1.0	2.0	1.0	0.17090018511942162
92	[1.2166721820831299, 1.6946735382080078]	[1.7833278179168701, 0]	[0.3863975296775948, 0.0]	1.0	2.0	1.0	0.1931987648387974
93	[2.026864767074585, 1.4176008701324463]	[0, 1.5823991298675537]	[0.0, 0.6608112535295163]	1.0	2.0	1.0	0.33040562676475815
94	[1.7276079654693604, 1.7427608966827393]	[1.2723920345306396, 0]	[0.9258025795242588, 0.0]	1.0	2.0	1.0	0.4629012897621294
95	[1.7257013320922852, 2.100830316543579]	[1.2742986679077148, 0]	[0.9247602407840532, 0.0]	1.0	2.0	1.0	0.4623801203920266
96	[1.7385412454605103, 1.7547794580459595]	[1.2614587545394897, 0]	[0.9316393196746589, 0.0]	1.0	2.0	1.0	0.4658196598373294
97	[1.294914960861206, 1.6864160299301147]	[1.705085039138794, 0]	[0.5028550875826454, 0.0]	1.0	2.0	1.0	0.2514275437913227
98	[1.954599380493164, 1.2826546430587769]	[0, 1.7173453569412231]	[0.0, 0.48541563887486916]	1.0	2.0	1.0	0.24270781943743458
99	[1.6921699047088623, 1.196492314338684]	[0, 1.803507685661316]	[0.0, 0.35437539908319593]	1.0	2.0	1.0	0.17718769954159796
100	[1.9309747219085693, 1.7167809009552002]	[0, 1.2832190990447998]	[0.0, 0.9197869419362519]	1.0	2.0	1.0	0.45989347096812594
101	[1.696451187133789, 1.5950692892074585]	[0, 1.4049307107925415]	[0.0, 0.8360311194570471]	1.0	2.0	1.0	0.41801555972852356
102	[2.3740174770355225, 1.7122161388397217]	[0, 1.2877838611602783]	[0.0, 0.9171804492556817]	1.0	2.0	1.0	0.4585902246278408
103	[1.7273783683776855, 1.6967597007751465]	[0, 1.3032402992248535]	[0.0, 0.9080453209260213]	1.0	2.0	1.0	0.45402266046301065
104	[1.696927785873413, 2.164416790008545]	[1.303072214126587, 0]	[0.9081472330244083, 0.0]	1.0	2.0	1.0	0.4540736165122041
105	[1.6753371953964233, 1.757995843887329]	[1.3246628046035767, 0]	[0.8945940633069398, 0.0]	1.0	2.0	1.0	0.4472970316534699
106	[1.7632737159729004, 1.7432552576065063]	[0, 1.2567447423934937]	[0.0, 0.9340821372532986]	1.0	2.0	1.0	0.4670410686266493
107	[1.6304398775100708, 1.768080234527588]	[1.3695601224899292, 0]	[0.8634253158652285, 0.0]	1.0	2.0	1.0	0.43171265793261426
108	[1.0490458011627197, 1.7386199235916138]	[1.9509541988372803, 0]	[0.09568611171374641, 0.0]	1.0	2.0	1.0	0.04784305585687321
109	[1.753499150276184, 1.936157464981079]	[1.246500849723816, 0]	[0.9392373310854367, 0.0]	1.0	2.0	1.0	0.46961866554271836
110	[1.21108078956604, 2.276332139968872]	[1.78891921043396, 0]	[0.3776064794082572, 0.0]	1.0	2.0	1.0	0.1888032397041286
111	[1.6222599744796753, 1.6480062007904053]	[1.3777400255203247, 0]	[0.8573124731199044, 0.0]	1.0	2.0	1.0	0.4286562365599522
112	[1.6443477869033813, 2.225717306137085]	[1.3556522130966187, 0]	[0.8735115033194774, 0.0]	1.0	2.0	1.0	0.4367557516597387
113	[1.7618978023529053, 0.9527840614318848]	[0, 2.0472159385681152]	[0.0, -0.0966612219910985]	1.0	2.0	1.0	-0.04833061099554925
114	[1.8038649559020996, 1.7588698863983154]	[0, 1.2411301136016846]	[0.0, 0.9418562683144387]	1.0	2.0	1.0	0.47092813415721935
115	[1.6965720653533936, 1.8106720447540283]	[1.3034279346466064, 0]	[0.9079314884760947, 0.0]	1.0	2.0	1.0	0.45396574423804736
116	[1.7392830848693848, 2.362447500228882]	[1.2607169151306152, 0]	[0.9320266901647756, 0.0]	1.0	2.0	1.0	0.4660133450823878
117	[1.7454091310501099, 1.6890511512756348]	[0, 1.3109488487243652]	[0.0, 0.9033108134769918]	1.0	2.0	1.0	0.4516554067384959
118	[1.653389811515808, 1.0202771425247192]	[0, 1.9797228574752808]	[0.0, 0.0401431225404707]	1.0	2.0	1.0	0.02007156127023535
119	[1.757081389427185, 1.757849097251892]	[1.242918610572815, 0]	[0.9409905486373731, 0.0]	1.0	2.0	1.0	0.47049527431868654
120	[1.7087757587432861, 1.3752186298370361]	[0, 1.6247813701629639]	[0.0, 0.6096482394972895]	1.0	2.0	1.0	0.30482411974864476
121	[1.691671371459961, 2.0867984294891357]	[1.308328628540039, 0]	[0.9049334568226186, 0.0]	1.0	2.0	1.0	0.4524667284113093
122	[1.667620062828064, 1.9413840770721436]	[1.332379937171936, 0]	[0.8895235773655799, 0.0]	1.0	2.0	1.0	0.4447617886827899
123	[0.8334640860557556, 2.0942764282226562]	[2.1665359139442444, 0]	[-0.36080603852173354, 0.0]	1.0	2.0	1.0	-0.18040301926086677
124	[1.7018866539001465, 1.3894641399383545]	[0, 1.6105358600616455]	[0.0, 0.6272459635787868]	1.0	2.0	1.0	0.3136229817893934
125	[1.6372742652893066, 1.14091157913208]	[0, 1.85908842086792]	[0.0, 0.2619670851306637]	1.0	2.0	1.0	0.13098354256533185
126	[1.0086543560028076, 1.6744544506072998]	[1.9913456439971924, 0]	[0.017233814127791902, 0.0]	1.0	2.0	1.0	0.008616907063895951
127	[1.6324574947357178, 1.7313252687454224]	[1.3675425052642822, 0]	[0.8649125068240551, 0.0]	1.0	2.0	1.0	0.43245625341202754
128	[1.2662327289581299, 1.7051664590835571]	[1.7337672710418701, 0]	[0.4615855919477667, 0.0]	1.0	2.0	1.0	0.23079279597388336
129	[1.7399629354476929, 1.488239049911499]	[0, 1.511760950088501]	[0.0, 0.7381007299645148]	1.0	2.0	1.0	0.3690503649822574
130	[1.5288236141204834, 1.7285056114196777]	[1.4711763858795166, 0]	[0.7779928133895169, 0.0]	1.0	2.0	1.0	0.38899640669475843
131	[1.4016073942184448, 1.6247801780700684]	[1.5983926057815552, 0]	[0.6419262893459603, 0.0]	1.0	2.0	1.0	0.32096314467298015
132	[1.6809110641479492, 1.7601079940795898]	[1.3190889358520508, 0]	[0.8981822510168058, 0.0]	1.0	2.0	1.0	0.4490911255084029
133	[1.7101553678512573, 0.9613653421401978]	[0, 2.0386346578598022]	[0.0, -0.07876195250754847]	1.0	2.0	1.0	-0.039380976253774236
134	[1.7180242538452148, 1.174256682395935]	[0, 1.825743317604065]	[0.0, 0.31814797343223233]	1.0	2.0	1.0	0.15907398671611617
135	[1.1659618616104126, 1.4460341930389404]	[1.8340381383895874, 0]	[0.30438038371163145, 0.0]	1.0	2.0	1.0	0.15219019185581573
136	[1.6209872961044312, 1.7606959342956543]	[1.3790127038955688, 0]	[0.8563493702857699, 0.0]	1.0	2.0	1.0	0.4281746851428849
137	[1.6827683448791504, 1.0462300777435303]	[0, 1.9537699222564697]	[0.0, 0.0903229353988877]	1.0	2.0	1.0	0.04516146769944385
138	[1.699404239654541, 1.755332112312317]	[1.300595760345459, 0]	[0.9096421888623354, 0.0]	1.0	2.0	1.0	0.4548210944311677
139	[1.2321065664291382, 1.763910174369812]	[1.7678934335708618, 0]	[0.41033967467875243, 0.0]	1.0	2.0	1.0	0.20516983733937622
140	[1.7710118293762207, 0.940481424331665]	[0, 2.059518575668335]	[0.0, -0.12257961218625724]	1.0	2.0	1.0	-0.06128980609312862
141	[1.7131247520446777, 1.759186863899231]	[1.2868752479553223, 0]	[0.9177025921105724, 0.0]	1.0	2.0	1.0	0.4588512960552862
142	[1.6197842359542847, 1.7021028995513916]	[1.3802157640457153, 0]	[0.8554359727711329, 0.0]	1.0	2.0	1.0	0.42771798638556646
143	[2.062591314315796, 1.7981042861938477]	[0, 1.2018957138061523]	[0.0, 0.9592381207467042]	1.0	2.0	1.0	0.4796190603733521
144	[1.1283389329910278, 1.7321339845657349]	[1.8716610670089722, 0]	[0.24020698426078013, 0.0]	1.0	2.0	1.0	0.12010349213039007
145	[1.776044249534607, 1.4466217756271362]	[0, 1.5533782243728638]	[0.0, 0.6937725407899364]	1.0	2.0	1.0	0.3468862703949682
146	[2.0002291202545166, 1.6922410726547241]	[0, 1.3077589273452759]	[0.0, 0.9052844426392852]	1.0	2.0	1.0	0.4526422213196426
147	[1.4918642044067383, 0.9700836539268494]	[0, 2.0299163460731506]	[0.0, -0.060727679908669785]	1.0	2.0	1.0	-0.030363839954334892
148	[1.652847409248352, 1.801225185394287]	[1.347152590751648, 0]	[0.8794850787344188, 0.0]	1.0	2.0	1.0	0.4397425393672094
149	[1.7724635601043701, 1.768863558769226]	[0, 1.231136441230774]	[0.0, 0.946575945535173]	1.0	2.0	1.0	0.4732879727675865
150	[1.6976567506790161, 1.695433497428894]	[0, 1.304566502571106]	[0.0, 0.9072392455116045]	1.0	2.0	1.0	0.45361962275580225
151	[1.6772655248641968, 1.7580947875976562]	[1.3227344751358032, 0]	[0.8958424585588176, 0.0]	1.0	2.0	1.0	0.4479212292794088
152	[1.6760574579238892, 1.5526255369186401]	[0, 1.4473744630813599]	[0.0, 0.799856089782665]	1.0	2.0	1.0	0.3999280448913325
153	[2.19195294380188, 1.7385433912277222]	[0, 1.2614566087722778]	[0.0, 0.9316404417293]	1.0	2.0	1.0	0.46582022086465
154	[1.7332268953323364, 1.7102948427200317]	[0, 1.2897051572799683]	[0.0, 0.9160709218453889]	1.0	2.0	1.0	0.4580354609226944
155	[1.6791068315505981, 1.3979337215423584]	[0, 1.6020662784576416]	[0.0, 0.6375161963441656]	1.0	2.0	1.0	0.3187580981720828
156	[1.76521897315979, 1.6770098209381104]	[0, 1.3229901790618896]	[0.0, 0.8956773442295685]	1.0	2.0	1.0	0.44783867211478423
157	[1.3124504089355469, 1.7100449800491333]	[1.6875495910644531, 0]	[0.5272755598271033, 0.0]	1.0	2.0	1.0	0.26363777991355164
158	[1.5286773443222046, 1.38590407371521]	[0, 1.61409592628479]	[0.0, 0.6228861933204257]	1.0	2.0	1.0	0.31144309666021286
159	[1.694326639175415, 1.76663076877594]	[1.305673360824585, 0]	[0.9065637964822031, 0.0]	1.0	2.0	1.0	0.45328189824110154
160	[1.6931811571121216, 1.7040119171142578]	[1.3068188428878784, 0]	[0.9058621976489434, 0.0]	1.0	2.0	1.0	0.4529310988244717
161	[1.7370505332946777, 2.339865207672119]	[1.2629494667053223, 0]	[0.9308575779593866, 0.0]	1.0	2.0	1.0	0.4654287889796933
162	[1.1293762922286987, 1.7850064039230347]	[1.8706237077713013, 0]	[0.2420143594665518, 0.0]	1.0	2.0	1.0	0.1210071797332759
163	[1.8338050842285156, 1.7821829319000244]	[0, 1.2178170680999756]	[0.0, 0.9525557248443306]	1.0	2.0	1.0	0.4762778624221653
164	[1.6300326585769653, 1.7295323610305786]	[1.3699673414230347, 0]	[0.8631241662803717, 0.0]	1.0	2.0	1.0	0.43156208314018585
165	[1.742676019668579, 1.6705482006072998]	[0, 1.3294517993927002]	[0.0, 0.891461511876912]	1.0	2.0	1.0	0.445730755938456
166	[1.7100759744644165, 1.753553867340088]	[1.2899240255355835, 0]	[0.9159440594172423, 0.0]	1.0	2.0	1.0	0.45797202970862116
167	[0.8813663721084595, 1.3752198219299316]	[2.1186336278915405, 0]	[-0.25134119344978956, 0.0]	1.0	2.0	1.0	-0.12567059672489478
168	[1.6652218103408813, 1.6829447746276855]	[1.3347781896591187, 0]	[0.8879235637285632, 0.0]	1.0	2.0	1.0	0.4439617818642816
169	[1.723841667175293, 1.764202356338501]	[1.276158332824707, 0]	[0.9237365752114783, 0.0]	1.0	2.0	1.0	0.46186828760573917
170	[2.0738039016723633, 0.8056678175926208]	[0, 2.194332182407379]	[0.0, -0.4264293619339732]	1.0	2.0	1.0	-0.2132146809669866
171	[1.6822046041488647, 1.7612035274505615]	[1.3177953958511353, 0]	[0.8990060863758202, 0.0]	1.0	2.0	1.0	0.4495030431879101
172	[2.0877647399902344, 1.1204795837402344]	[0, 1.8795204162597656]	[0.0, 0.2264438373822486]	1.0	2.0	1.0	0.1132219186911243
173	[2.1835148334503174, 1.6623210906982422]	[0, 1.3376789093017578]	[0.0, 0.8859729542127752]	1.0	2.0	1.0	0.4429864771063876
174	[1.7516101598739624, 1.9671106338500977]	[1.2483898401260376, 0]	[0.9383024873221615, 0.0]	1.0	2.0	1.0	0.46915124366108074
175	[2.354767084121704, 1.6271063089370728]	[0, 1.3728936910629272]	[0.0, 0.8609502951654662]	1.0	2.0	1.0	0.4304751475827331
176	[1.794196367263794, 1.7949846982955933]	[1.205803632736206, 0]	[0.9576448647525808, 0.0]	1.0	2.0	1.0	0.4788224323762904
177	[1.7165610790252686, 1.6977618932724]	[0, 1.3022381067276]	[0.0, 0.9086521268417158]	1.0	2.0	1.0	0.4543260634208579
178	[1.6969029903411865, 1.6809624433517456]	[0, 1.3190375566482544]	[0.0, 0.8982150374479119]	1.0	2.0	1.0	0.44910751872395593
179	[1.7430081367492676, 1.7373130321502686]	[0, 1.2626869678497314]	[0.0, 0.9309955569219142]	1.0	2.0	1.0	0.4654977784609571
180	[1.536146640777588, 1.7413077354431152]	[1.463853359222412, 0]	[0.7848400611380839, 0.0]	1.0	2.0	1.0	0.39242003056904196
181	[1.6835887432098389, 1.0553326606750488]	[0, 1.9446673393249512]	[0.0, 0.10760361801271756]	1.0	2.0	1.0	0.05380180900635878
182	[1.6598434448242188, 0.9511861205101013]	[0, 2.0488138794898987]	[0.0, -0.10001055381065171]	1.0	2.0	1.0	-0.05000527690532586
183	[1.6925787925720215, 1.7693852186203003]	[1.3074212074279785, 0]	[0.9054922012235238, 0.0]	1.0	2.0	1.0	0.4527461006117619
184	[1.7505837678909302, 1.6759530305862427]	[0, 1.3240469694137573]	[0.0, 0.8949935616137594]	1.0	2.0	1.0	0.4474967808068797
185	[1.1167711019515991, 2.2789852619171143]	[1.8832288980484009, 0]	[0.21990671365220749, 0.0]	1.0	2.0	1.0	0.10995335682610374
186	[1.6485066413879395, 1.1769996881484985]	[0, 1.8230003118515015]	[0.0, 0.32267048669233134]	1.0	2.0	1.0	0.16133524334616567
187	[1.6446542739868164, 1.8012499809265137]	[1.3553457260131836, 0]	[0.8737294150041635, 0.0]	1.0	2.0	1.0	0.43686470750208173
188	[1.6799538135528564, 1.51032292842865]	[0, 1.48967707157135]	[0.0, 0.7602163655773069]	1.0	2.0	1.0	0.38010818278865344
