	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	nash_utilities	monopoly_utilities	metric_history
27	[1.5761320794430282, 1.4071074536120283]	[0.31749012049779174, 0.6242464264725918]	[-0.34924135623841235, 0.2724133907846262]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.03841398272689298
28	[2.0843420720463657, 2.077918818476564]	[0.29177648751363994, 0.29937024044014915]	[0.81578004081529, 0.8708698235047795]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8433249321600347
29	[1.6864439224597723, 1.515104386746265]	[0.30583102001653945, 0.6069162877550575]	[-0.11339371686133438, 0.7829574663922416]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.33478187476545374
30	[1.4173031715773199, 1.6325236312882039]	[0.6578911612881219, 0.2781492027960645]	[0.4505210927243362, -0.4101707210492342]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.020175185837551003
31	[2.0885363139022286, 1.5419381939154693]	[0.08827684097508363, 0.7859320014553984]	[-1.1071046310465855, 1.7719376478693958]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.332416508411405
32	[1.448044897548962, 2.0351494684475444]	[0.8295587440716266, 0.07923955786977116]	[1.2984285013698844, -1.229898750420293]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.03426487547479588
33	[1.6192780658785566, 1.807823457605801]	[0.5922498211634811, 0.2785916178385777]	[1.2555507445763168, 0.018558951094621863]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6370548478354696
34	[1.8174008535701647, 1.8828479149304007]	[0.444169671572912, 0.3418658426586076]	[1.2232311540055945, 0.6886022173297847]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9559166856676895
35	[1.7907316168398266, 1.7502098542151732]	[0.3832976712594461, 0.45074372798340656]	[0.6996881009564625, 1.0057778020017556]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8527329514791093
36	[1.8106259236762108, 1.8106380536336077]	[0.4050566840073829, 0.40503703120288065]	[0.9202103025929417, 0.9201141291863336]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9201622158896376
37	[1.6233888019353568, 1.877653402626583]	[0.6315707103017785, 0.22841211167643247]	[1.4907627817832385, -0.1960479062231274]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6473574377800554
38	[1.9208022360858916, 1.908751462301221]	[0.3599884747477315, 0.37776605861994816]	[0.9475203596301709, 1.0506704447321287]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.99909540218115
39	[1.5303592684211755, 1.4230551230440025]	[0.37190437594526493, 0.5712650849801756]	[-0.2241871114490442, 0.16366392238908184]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.03026159452998119
40	[1.9973112057746252, 2.068183111192532]	[0.3646368079573856, 0.27462710339563895]	[1.2283960136105256, 0.6147262399907512]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9215611268006385
41	[1.4771832234934896, 2.008142612328569]	[0.8044389626947702, 0.09618828169505773]	[1.404790326654359, -1.0994324125141701]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.15267895707009457
42	[1.8787343969403338, 1.9087066560440404]	[0.39957203773412886, 0.354427932619267]	[1.1189488666201692, 0.8654074138598157]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9921781402399927
43	[1.9882689678171495, 1.4363165412466705]	[0.09049829500395556, 0.8231518710064347]	[-1.1652023068873982, 1.1891026473286932]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.011950170220647479
44	[1.4003106630037134, 1.632416080371977]	[0.6729440265237937, 0.2659319600069586]	[0.405538307939261, -0.47787357338628167]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.036167632723510444
45	[1.7217048713288148, 1.4434118768281572]	[0.22870153738667998, 0.6961671581779739]	[-0.5051477576845694, 0.7485970834920951]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.12172466290376269
