costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1
1.0;0.2994709312292266;0.3437056320459059;-5.0640612225391175;1.7994709312292267;2.1874112564693964;2.0;0.05443621426820755;1.108872428536415;0.5154150560775789;0.056114488859398584;0.1191529780626297;1.2383059561252594;0.3978620968939965;0.09481290740632443
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.8958045244216919;1.0;0.4683105308334812;0.0;-0.675654411315918;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.2786768972873688;1.0;0.4683105308334812;0.0;-0.2549521327018738;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.3624805566022555;1.7994709312292267;2.1874112564693964;2.0;-0.29675716161727905;1.0;0.679607537449391;0.0;0.2725850045681;1.5451700091362;0.22841758398015888;0.12452641634533193
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.4023064970970154;1.0;0.4683105308334812;0.0;-0.8886432647705078;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.7384533286094666;1.0;0.4683105308334812;0.0;-0.4475497603416443;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.4870520234107971;1.0;0.4683105308334812;0.0;-0.7007158994674683;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.031191474998074;1.7994709312292267;2.1874112564693964;2.0;0.6164202690124512;2.2328405380249023;0.07821330495157419;0.09642453295720449;0.03600846603512764;1.0720169320702553;0.7971851695835603;0.0574108302053142
1.0;0.2994709312292266;0.3437056320459059;-5.35631061241027;1.7994709312292267;2.1874112564693964;2.0;-0.879501223564148;1.0;0.7219976293781344;0.0;0.34686294198036194;1.6937258839607239;0.18029061695381293;0.12507226761610815
1.0;0.2994709312292266;0.3437056320459059;-5.377048642836108;1.7994709312292267;2.1874112564693964;2.0;0.2578512132167816;1.5157024264335632;0.23897034443982043;0.12323758647327976;-0.46871399879455566;1.0;0.6703126968719205;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.778202903678007;1.7994709312292267;2.1874112564693964;2.0;0.605765700340271;2.211531400680542;0.07242710259481101;0.0877477090539247;-0.6087890863418579;1.0;0.8170034976459686;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.9091400504112244;1.0;0.4683105308334812;0.0;-0.46236392855644226;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-0.10129699422150332;1.7994709312292267;2.1874112564693964;2.0;0.8202571868896484;2.640514373779297;0.17720918859085596;0.2907142210490654;0.809802234172821;2.619604468345642;0.1847771865244612;0.29926595694335356
1.0;0.2994709312292266;0.3437056320459059;-6.351867808807575;1.7994709312292267;2.1874112564693964;2.0;0.9473366737365723;2.8946733474731445;0.019526277819020662;0.03699591815905449;-0.9226739406585693;1.0;0.8635983895311046;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.11750725656747818;1.0;0.4683105308334812;0.0;-0.9981348514556885;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.419734459223818;1.7994709312292267;2.1874112564693964;2.0;-0.9129844903945923;1.0;0.7530009951005541;0.0;0.41167566180229187;1.8233513236045837;0.1450914019500613;0.11946119783922765
1.0;0.2994709312292266;0.3437056320459059;-0.6697425472312826;1.7994709312292267;2.1874112564693964;2.0;0.9152513146400452;2.8305026292800903;0.13104562386207091;0.23987935903517055;0.8372192978858948;2.6744385957717896;0.1790515231662703;0.2998107810213297
1.0;0.2994709312292266;0.3437056320459059;-2.349457007347608;1.7994709312292267;2.1874112564693964;2.0;0.16833336651325226;1.3366667330265045;0.664276504045063;0.22363980044311899;0.5250740647315979;2.050148129463196;0.15945084480375524;0.1674470064119899
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.8272591233253479;1.0;0.4683105308334812;0.0;-0.06501661986112595;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-0.33143586724597357;1.7994709312292267;2.1874112564693964;2.0;0.8075308799743652;2.6150617599487305;0.19272745284881712;0.31126673918844655;0.8738407492637634;2.747681498527527;0.14782624330153535;0.25835319041492205
1.0;0.2994709312292266;0.3437056320459059;-6.141010995510698;1.7994709312292267;2.1874112564693964;2.0;0.798647403717041;2.597294807434082;0.03484034005666327;0.05565029426174589;-0.6695899367332458;1.0;0.8501098082602176;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.970015287399292;1.0;0.4683105308334812;0.0;-0.9307523369789124;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.168188253429365;1.7994709312292267;2.1874112564693964;2.0;-0.30184733867645264;1.0;0.525381781250055;0.0;0.0659775584936142;1.1319551169872284;0.4035155265771127;0.05324593851564598
1.0;0.2994709312292266;0.3437056320459059;-5.9817527208387204;1.7994709312292267;2.1874112564693964;2.0;0.7085514664649963;2.4171029329299927;0.04921292370974309;0.0697397785271369;-0.8494248390197754;1.0;0.8374504785755923;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.3569238743972605;1.7994709312292267;2.1874112564693964;2.0;-0.7470259070396423;1.0;0.6842578358989876;0.0;0.2801361680030823;1.5602723360061646;0.22313793607275115;0.1250180126950745
1.0;0.2994709312292266;0.3437056320459059;-2.594511780841127;1.7994709312292267;2.1874112564693964;2.0;0.20652879774570465;1.4130575954914093;0.7390497257699785;0.30527010267513277;0.9878446459770203;2.9756892919540405;0.03246302708771184;0.06413685500160625
1.0;0.2994709312292266;0.3437056320459059;-5.549866910713558;1.7994709312292267;2.1874112564693964;2.0;-0.7788364887237549;1.0;0.7840377131640537;0.0;0.4913254976272583;1.9826509952545166;0.1098543208567031;0.1079484577228483
1.0;0.2994709312292266;0.3437056320459059;-6.300727934323159;1.7994709312292267;2.1874112564693964;2.0;-0.8958158493041992;1.0;0.8606291720533719;0.0;0.906660795211792;2.813321590423584;0.022897335185093584;0.04152023225429579
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.781838595867157;1.0;0.4683105308334812;0.0;-0.6923195719718933;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-0.17383208173240097;1.7994709312292267;2.1874112564693964;2.0;0.8781931400299072;2.7563862800598145;0.08147275112606656;0.1430976222765511;0.4013732075691223;1.8027464151382446;0.548698084002656;0.44046541992635546
1.0;0.2994709312292266;0.3437056320459059;-0.5392112172275948;1.7994709312292267;2.1874112564693964;2.0;0.9505223631858826;2.901044726371765;0.058686753972047305;0.11156614414643777;0.3754437565803528;1.7508875131607056;0.5855364709944193;0.4396720245698951
1.0;0.2994709312292266;0.3437056320459059;-5.562304667642256;1.7994709312292267;2.1874112564693964;2.0;0.4979611039161682;1.9959222078323364;0.10728558512844524;0.10684809680970526;-0.3799878656864166;1.0;0.7863002480876005;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.486065116943709;1.7994709312292267;2.1874112564693964;2.0;0.45537641644477844;1.9107528328895569;0.12472425024515593;0.11359296424080177;-0.08233674615621567;1.0;0.7709403228089668;0.0
1.0;0.2994709312292266;0.3437056320459059;0.9867100336768574;1.7994709312292267;2.1874112564693964;2.0;0.5644265413284302;2.1288530826568604;0.3178651569284227;0.35882306226785665;0.6044600605964661;2.208920121192932;0.27083050460979735;0.3274124464556192
1.0;0.2994709312292266;0.3437056320459059;-5.511826321526975;1.7994709312292267;2.1874112564693964;2.0;-0.5687761306762695;1.0;0.776572087003291;0.0;0.4703523814678192;1.9407047629356384;0.11833030964847116;0.11131388588596575
1.0;0.2994709312292266;0.3437056320459059;-6.023774292725079;1.7994709312292267;2.1874112564693964;2.0;-0.5522024631500244;1.0;0.8410304990896933;0.0;0.731168270111084;2.462336540222168;0.04514840010537319;0.06602215520665759
1.0;0.2994709312292266;0.3437056320459059;-6.216037806815311;1.7994709312292267;2.1874112564693964;2.0;0.8464540243148804;2.6929080486297607;0.028951789318291028;0.049012717159168016;-0.4167003631591797;1.0;0.8552964265441005;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.650410629025799;1.7994709312292267;2.1874112564693964;2.0;0.15337659418582916;1.3067531883716583;0.32290916241678785;0.09905341512577134;-0.9393391013145447;1.0;0.5963796312688903;0.0
1.0;0.2994709312292266;0.3437056320459059;-1.6685023095893667;1.7994709312292267;2.1874112564693964;2.0;0.2252447009086609;1.4504894018173218;0.5156428561920786;0.23229164183734477;0.35041001439094543;1.7008200287818909;0.312546460820442;0.2190388196678603
1.0;0.2994709312292266;0.3437056320459059;-5.999926784759655;1.7994709312292267;2.1874112564693964;2.0;0.08936012536287308;1.1787202507257462;0.3812210966028505;0.06813192996680534;-0.30883798003196716;1.0;0.5450186500265677;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.46677464777719;1.7994709312292267;2.1874112564693964;2.0;0.20813114941120148;1.416262298822403;0.2769878051204024;0.11529958050519046;-0.2123638093471527;1.0;0.6368270285923249;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.6975370645523071;1.0;0.4683105308334812;0.0;-0.09881281852722168;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.856569237669617;1.7994709312292267;2.1874112564693964;2.0;0.6444095969200134;2.288819193840027;0.06270444043954718;0.08081468637748718;-0.9491009712219238;1.0;0.8255671900624911;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.999026358127594;1.0;0.4683105308334812;0.0;-0.8895775675773621;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.4541695713996887;1.0;0.4683105308334812;0.0;-0.6359569430351257;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.790813382512786;1.7994709312292267;2.1874112564693964;2.0;0.611943781375885;2.22388756275177;0.07078433523935768;0.08663206753710169;-0.8772663474082947;1.0;0.8184504423324493;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.232407950027405;1.7994709312292267;2.1874112564693964;2.0;-0.09765114635229111;1.0;0.8563690052257346;0.0;0.8575100898742676;2.715020179748535;0.027734052896984388;0.04756446038454155
1.0;0.2994709312292266;0.3437056320459059;-6.336507528369899;1.7994709312292267;2.1874112564693964;2.0;0.9347115755081177;2.8694231510162354;0.020516934840272092;0.038354832978296234;-0.0614168718457222;1.0;0.8627258217215082;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.149580454116093;1.7994709312292267;2.1874112564693964;2.0;-0.309301495552063;1.0;0.8507254488795754;0.0;0.8038948178291321;2.607789635658264;0.03414138153971287;0.054892159386604744
1.0;0.2994709312292266;0.3437056320459059;-5.631204323958382;1.7994709312292267;2.1874112564693964;2.0;0.15796367824077606;1.3159273564815521;0.31891060832700235;0.10075258544267351;-0.8698002099990845;1.0;0.5999015460273098;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.751349405787156;1.7994709312292267;2.1874112564693964;2.0;0.13170252740383148;1.263405054807663;0.3421476554802588;0.09012342194409097;-0.8808006644248962;1.0;0.5794344227938871;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.366809034724279;1.7994709312292267;2.1874112564693964;2.0;0.9599908590316772;2.9199817180633545;0.018580425275360662;0.03567407684253474;-0.7740762829780579;1.0;0.8644314936877584;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.043943829512994;1.7994709312292267;2.1874112564693964;2.0;0.7422798871994019;2.4845597743988037;0.043270583955989844;0.06423776835580877;-0.9554343819618225;1.0;0.84268447406705;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.49533361196517944;1.0;0.4683105308334812;0.0;-0.9940587282180786;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;0.7877311386226362;1.7994709312292267;2.1874112564693964;2.0;0.6986591815948486;2.3973183631896973;0.1882485360835;0.26304313631305287;0.5133547186851501;2.0267094373703003;0.3950375966798741;0.40558882862730916
1.0;0.2994709312292266;0.3437056320459059;-3.397881498103668;1.7994709312292267;2.1874112564693964;2.0;0.3993273079395294;1.7986546158790588;0.20250379373356558;0.16173058959833297;0.10315578430891037;1.2063115686178207;0.6621186141765836;0.1366027299018286
1.0;0.2994709312292266;0.3437056320459059;0.8188634439204179;1.7994709312292267;2.1874112564693964;2.0;0.5536725521087646;2.1073451042175293;0.36264142672206456;0.4015692084671381;0.7180852293968201;2.43617045879364;0.18787255457198837;0.26981701289438575
1.0;0.2994709312292266;0.3437056320459059;-3.829348422852604;1.7994709312292267;2.1874112564693964;2.0;0.08860073983669281;1.1772014796733856;0.7394620901331608;0.13103377653397053;0.547627329826355;2.09525465965271;0.1178976242383776;0.12912792230906736
1.0;0.2994709312292266;0.3437056320459059;-0.8759118080286319;1.7994709312292267;2.1874112564693964;2.0;0.42463722825050354;1.849274456501007;0.28196742149929005;0.23946772864479993;0.2767527401447296;1.5535054802894592;0.5094488678347001;0.2819827402737669
1.0;0.2994709312292266;0.3437056320459059;-0.695384970601587;1.7994709312292267;2.1874112564693964;2.0;0.3659955561161041;1.7319911122322083;0.5993321255286743;0.43870578916222774;0.9868711829185486;2.973742365837097;0.050014522032314636;0.09871578104227231
1.0;0.2994709312292266;0.3437056320459059;-5.877190496002207;1.7994709312292267;2.1874112564693964;2.0;0.6547206044197083;2.3094412088394165;0.060323697970286555;0.07899033599187588;-0.3055676817893982;1.0;0.8276641410728337;0.0
1.0;0.2994709312292266;0.3437056320459059;-0.6988149011046548;1.7994709312292267;2.1874112564693964;2.0;0.9686892032623291;2.937378406524658;0.10517060420427093;0.20375525758650595;0.7967652678489685;2.593530535697937;0.20919766596925424;0.33336286871874377
1.0;0.2994709312292266;0.3437056320459059;-5.787915965621761;1.7994709312292267;2.1874112564693964;2.0;-0.622871458530426;1.0;0.8181204887302573;0.0;0.6105234026908875;2.221046805381775;0.07115894320575729;0.0868884002757331
1.0;0.2994709312292266;0.3437056320459059;-5.872757276904968;1.7994709312292267;2.1874112564693964;2.0;0.6524972915649414;2.304994583129883;0.060829785241198565;0.07938254023271822;-0.9428821802139282;1.0;0.8272183808834126;0.0
1.0;0.2994709312292266;0.3437056320459059;-4.827795065503907;1.7994709312292267;2.1874112564693964;2.0;0.18423916399478912;1.3684783279895782;0.32925907037092683;0.12132483172568201;0.0437174066901207;1.0874348133802414;0.577629071609277;0.05050489007915923
1.0;0.2994709312292266;0.3437056320459059;-6.513906495511447;1.7994709312292267;2.1874112564693964;2.0;-0.44045308232307434;1.0;0.4906586090743375;0.0;0.02557971328496933;1.0511594265699387;0.44293796909410466;0.022660452504907606
1.0;0.2994709312292266;0.3437056320459059;-5.42551219109314;1.7994709312292267;2.1874112564693964;2.0;-0.3642714023590088;1.0;0.7548502648703223;0.0;0.41593292355537415;1.8318658471107483;0.14299186073222056;0.1189500453579508
1.0;0.2994709312292266;0.3437056320459059;-5.366080665168559;1.7994709312292267;2.1874112564693964;2.0;0.3615446984767914;1.7230893969535828;0.17177394305317023;0.12420791689465593;-0.8495030403137207;1.0;0.729499090863911;0.0
1.0;0.2994709312292266;0.3437056320459059;-0.008229026412042872;1.7994709312292267;2.1874112564693964;2.0;0.9828649163246155;2.965729832649231;0.06703030484475056;0.13176346992489846;0.4957078993320465;1.991415798664093;0.4704891490728571;0.46645037549085616
1.0;0.2994709312292266;0.3437056320459059;-6.181666549300286;1.7994709312292267;2.1874112564693964;2.0;0.8240079283714294;2.648015856742859;0.03158557093484949;0.05205352174490832;-0.40418651700019836;1.0;0.8529765993922039;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.374475961647991;1.7994709312292267;2.1874112564693964;2.0;-0.5754756927490234;1.0;0.8648530364274597;0.0;0.966636598110199;2.933273196220398;0.018101832929585473;0.03499578840522736
1.0;0.2994709312292266;0.3437056320459059;-4.410541127317702;1.7994709312292267;2.1874112564693964;2.0;0.04820079728960991;1.0964015945792198;0.6767142917623555;0.06523633680043847;0.33809810876846313;1.6761962175369263;0.2122277343810518;0.1435075912448987
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.21755212545394897;1.0;0.4683105308334812;0.0;-0.8898977637290955;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.0722840070069966;1.7994709312292267;2.1874112564693964;2.0;-0.8497500419616699;1.0;0.8449415497488713;0.0;0.7582104206085205;2.516420841217041;0.0407080462974828;0.06173052981073112
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.5365371108055115;1.0;0.4683105308334812;0.0;-0.8882641196250916;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.33862588361682;1.7994709312292267;2.1874112564693964;2.0;0.9364306330680847;2.8728612661361694;0.020379204828073542;0.03816742335715415;-0.5137084126472473;1.0;0.8628471339138025;0.0
1.0;0.2994709312292266;0.3437056320459059;0.5871651036882302;1.7994709312292267;2.1874112564693964;2.0;0.6532270312309265;2.306454062461853;0.29036256633110585;0.3793453543701225;0.7816934585571289;2.563386917114258;0.17368870782981743;0.2715426534716173
1.0;0.2994709312292266;0.3437056320459059;-5.948891393568642;1.7994709312292267;2.1874112564693964;2.0;0.6913025975227356;2.382605195045471;0.05254356105989418;0.07264700048759862;-0.9610921144485474;1.0;0.8345168629297752;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.439881260959646;1.7994709312292267;2.1874112564693964;2.0;-0.7880089282989502;1.0;0.7591540758287365;0.0;0.42604655027389526;1.8520931005477905;0.13810559229875252;0.1176788223448331
1.0;0.2994709312292266;0.3437056320459059;-6.351810650731581;1.7994709312292267;2.1874112564693964;2.0;0.947288990020752;2.894577980041504;0.019529929773080924;0.03700097489983608;-0.535227358341217;1.0;0.8635951729006395;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.7640430331230164;1.0;0.4683105308334812;0.0;-0.39451223611831665;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.14435504376888275;1.0;0.4683105308334812;0.0;-0.9802897572517395;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-5.667852176095592;1.7994709312292267;2.1874112564693964;2.0;-0.7069656848907471;1.0;0.5932741870303889;0.0;0.14935654401779175;1.2987130880355835;0.32643488283088223;0.09751037189294672
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.9591423273086548;1.0;0.4683105308334812;0.0;-0.4814285933971405;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-1.469577654660076;1.7994709312292267;2.1874112564693964;2.0;0.2672092914581299;1.5344185829162598;0.6707657337289525;0.358469672888212;0.8511458039283752;2.7022916078567505;0.06488872605545089;0.11045953380870971
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.10162060707807541;1.0;0.4683105308334812;0.0;-0.46762529015541077;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;0.5291693311775594;1.7994709312292267;2.1874112564693964;2.0;0.5543356537818909;2.1086713075637817;0.3875310418907899;0.42964454693461673;0.8257582187652588;2.6515164375305176;0.1308570745677766;0.2161126096158397
1.0;0.2994709312292266;0.3437056320459059;-1.4720860879901436;1.7994709312292267;2.1874112564693964;2.0;0.23333701491355896;1.466674029827118;0.6435804896711894;0.3003423006329638;0.6239179372787476;2.247835874557495;0.13492558588918185;0.16836498646820966
1.0;0.2994709312292266;0.3437056320459059;-5.819499491068277;1.7994709312292267;2.1874112564693964;2.0;0.9604961276054382;2.9209922552108765;0.02030737302463397;0.039010306304000125;0.026470981538295746;1.0529419630765915;0.8515724720820147;0.04508391837400776
1.0;0.2994709312292266;0.3437056320459059;-6.770045364844131;1.7994709312292267;2.1874112564693964;2.0;-0.8605890870094299;1.0;0.4683105308334812;0.0;-0.6291314363479614;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459059;-1.2742612152180346;1.7994709312292267;2.1874112564693964;2.0;0.2423095405101776;1.4846190810203552;0.6177866327769119;0.2993911902430067;0.5772130489349365;2.154426097869873;0.16182720169374468;0.18681754498051056
