costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1
1.0;0.2994709312292266;0.3437056320459058;-1.85806029189505;1.7994709312292267;2.1874112740239715;2.0;0.24646514654159546;1.492930293083191;0.4415994055082229;0.2176777243825312;0.27231094241142273;1.5446218848228455;0.39822611227569576;0.2168826558532635
1.0;0.2994709312292266;0.3437056320459058;-6.262150514909168;1.7994709312292267;2.1874112740239715;2.0;0.8782714009284973;2.7565428018569946;0.02558044894716408;0.0449331534664114;-0.10285422205924988;1.0;0.8582658932918581;0.0
1.0;0.2994709312292266;0.3437056320459058;-6.332446644526562;1.7994709312292267;2.1874112740239715;2.0;0.9314352869987488;2.8628705739974976;0.020781957416904022;0.03871409694201955;-0.5120700001716614;1.0;0.8624923906104127;0.0
1.0;0.2994709312292266;0.3437056320459058;-5.398800618113658;1.7994709312292267;2.1874112740239715;2.0;-0.23275713622570038;1.0;0.6598858079035713;0.0;0.24184441566467285;1.4836888313293457;0.25080835937997775;0.12131320223613198
1.0;0.2994709312292266;0.3437056320459058;-5.4304569832134275;1.7994709312292267;2.1874112740239715;2.0;0.41948431730270386;1.8389686346054077;0.1412598489019893;0.11851258255786817;-0.717943549156189;1.0;0.756375815829413;0.0
1.0;0.2994709312292266;0.3437056320459058;-6.77004536484414;1.7994709312292267;2.1874112740239715;2.0;-0.19049468636512756;1.0;0.4683105308334812;0.0;-0.6046182513237;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459058;-5.351233009207241;1.7994709312292267;2.1874112740239715;2.0;-0.8318414688110352;1.0;0.7164037227345745;0.0;0.3362634479999542;1.6725268959999084;0.18664157653737815;0.12552148013321227
1.0;0.2994709312292266;0.3437056320459058;-0.77438990517867;1.7994709312292267;2.1874112740239715;2.0;0.41060733795166016;1.8212146759033203;0.3012384619240506;0.24738144587857394;0.2899613082408905;1.579922616481781;0.4880834045669633;0.28305060503780904
1.0;0.2994709312292266;0.3437056320459058;-6.77004536484414;1.7994709312292267;2.1874112740239715;2.0;-0.8910085558891296;1.0;0.4683105308334812;0.0;-0.4161231219768524;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459058;-6.77004536484414;1.7994709312292267;2.1874112740239715;2.0;-0.008742584846913815;1.0;0.4683105308334812;0.0;-0.4587545394897461;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459058;-6.2489346049697065;1.7994709312292267;2.1874112740239715;2.0;-0.16207575798034668;1.0;0.8574311937065658;0.0;0.8689339756965637;2.7378679513931274;0.026528112837249138;0.04610235711079588
1.0;0.2994709312292266;0.3437056320459058;-5.978136812077023;1.7994709312292267;2.1874112740239715;2.0;-0.18986518681049347;1.0;0.8371336063099862;0.0;0.7066359519958496;2.413271903991699;0.04957267997316474;0.07005967581164571
1.0;0.2994709312292266;0.3437056320459058;-5.460151594761891;1.7994709312292267;2.1874112740239715;2.0;0.4394109845161438;1.8788219690322876;0.13186461208980432;0.11588551804244063;-0.36879199743270874;1.0;0.7646511129604958;0.0
1.0;0.2994709312292266;0.3437056320459058;-5.64816345459148;1.7994709312292267;2.1874112740239715;2.0;-0.9634404182434082;1.0;0.5967859885457504;0.0;0.15390431880950928;1.3078086376190186;0.3224478106627685;0.09925222130334202
1.0;0.2994709312292266;0.3437056320459058;-6.77004536484414;1.7994709312292267;2.1874112740239715;2.0;-0.28414836525917053;1.0;0.4683105308334812;0.0;-0.9165421724319458;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459058;0.05532957821225291;1.7994709312292267;2.1874112740239715;2.0;0.4631097912788391;1.9262195825576782;0.49422076422440303;0.4577569499312633;0.9203547239303589;2.8407094478607178;0.07936064400279402;0.14607988720425397
1.0;0.2994709312292266;0.3437056320459058;-5.923247957210921;1.7994709312292267;2.1874112740239715;2.0;0.6780701875686646;2.356140375137329;0.05524181812697946;0.07491565995799003;-0.8177036046981812;1.0;0.8321402459894534;0.0
1.0;0.2994709312292266;0.3437056320459058;0.8514464744168522;1.7994709312292267;2.1874112740239715;2.0;0.7020012736320496;2.404002547264099;0.2174800786055054;0.30534258434132605;0.6261073350906372;2.2522146701812744;0.29461900344787667;0.36892623823161863
1.0;0.2994709312292266;0.3437056320459058;-6.77004536484414;1.7994709312292267;2.1874112740239715;2.0;-0.26961585879325867;1.0;0.4683105308334812;0.0;-0.9269859790802002;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459058;-0.18699017604734797;1.7994709312292267;2.1874112740239715;2.0;0.844261884689331;2.688523769378662;0.0895843221845501;0.15126525737228905;0.3881453573703766;1.7762907147407532;0.5553765978560217;0.4311336960999389
1.0;0.2994709312292266;0.3437056320459058;-6.77004536484414;1.7994709312292267;2.1874112740239715;2.0;-0.4358813166618347;1.0;0.4683105308334812;0.0;-0.9092375040054321;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459058;-6.513976427601891;1.7994709312292267;2.1874112740239715;2.0;0.025572307407855988;1.051144614815712;0.44294527852719684;0.02265426565471174;-0.8281528949737549;1.0;0.4906521709470282;0.0
