costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.028615940362215042;1.05723188072443;0.0;0.0;-0.3876093626022339;1.0;2.0;0.0
1.0;0.0;1.0;0.8884840569351127;1.0;2.0;3.0;0.9953876733779907;2.9907753467559814;0.0;0.0;0.6669700145721436;2.333940029144287;0.6660599708557129;0.8884840569351127
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.19272993505001068;1.0;2.0;0.0;-0.7929216623306274;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.2951348125934601;1.0;2.0;0.0;0.962019145488739;2.924038290977478;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.33993786573410034;1.6798757314682007;0.0;0.0;-0.04118619114160538;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9466512799263;2.8933025598526;0.0;0.0;-0.6520982980728149;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.4404797852039337;1.8809595704078674;0.0;0.0;-0.005832328461110592;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.18945030868053436;1.0;2.0;0.0;0.8900122046470642;2.7800244092941284;0.0;0.0
1.0;0.0;1.0;0.9486238063478218;1.0;2.0;3.0;0.9737571477890015;2.947514295578003;0.0;0.0;0.3866684138774872;1.7733368277549744;1.2266631722450256;0.9486238063478218
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6659157872200012;1.0;2.0;0.0;0.04528597369790077;1.0905719473958015;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6864869594573975;1.0;2.0;0.0;-0.9055567979812622;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8979838490486145;1.0;2.0;0.0;-0.9864678978919983;1.0;2.0;0.0
1.0;0.0;1.0;0.34285958964771535;1.0;2.0;3.0;0.7842040657997131;2.5684081315994263;0.0;0.0;0.09467901289463043;1.1893580257892609;1.8106419742107391;0.34285958964771535
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7788829207420349;1.0;2.0;0.0;-0.5621538758277893;1.0;2.0;0.0
1.0;0.0;1.0;0.9997010807662576;1.0;2.0;3.0;0.9190616011619568;2.8381232023239136;0.0;0.0;0.49135535955429077;1.9827107191085815;1.0172892808914185;0.9997010807662576
1.0;0.0;1.0;0.948160529422637;1.0;2.0;3.0;0.4913558065891266;1.9827116131782532;0.0;0.0;0.3861585855484009;1.7723171710968018;1.2276828289031982;0.948160529422637
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8806715607643127;2.7613431215286255;0.0;0.0;-0.5015016794204712;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.852181077003479;1.0;2.0;0.0;0.26563119888305664;1.5312623977661133;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.49715882539749146;1.0;2.0;0.0;0.22988446056842804;1.459768921136856;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.7071025967597961;2.4142051935195923;0.0;0.0;-0.7755855917930603;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.5776215195655823;1.0;2.0;0.0;-0.004534936510026455;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.05043870955705643;1.0;2.0;0.0;0.062403351068496704;1.1248067021369934;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.2717615067958832;1.0;2.0;0.0;0.7136149406433105;2.427229881286621;0.0;0.0
1.0;0.0;1.0;0.3586621595918762;1.0;2.0;3.0;0.16409316658973694;1.3281863331794739;0.0;0.0;0.09958214312791824;1.1991642862558365;1.8008357137441635;0.3586621595918762
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7760643362998962;1.0;2.0;0.0;-0.5132518410682678;1.0;2.0;0.0
1.0;0.0;1.0;0.2610940266090216;1.0;2.0;3.0;0.0702017992734909;1.1404035985469818;1.8595964014530182;0.2610940266090216;0.9143957495689392;2.8287914991378784;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7535648941993713;1.0;2.0;0.0;-0.8275134563446045;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.3848510980606079;1.0;2.0;0.0;-0.09915058314800262;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.7327626943588257;2.4655253887176514;0.0;0.0;-0.9078248143196106;1.0;2.0;0.0
1.0;0.0;1.0;0.9218619523775118;1.0;2.0;3.0;0.6397659182548523;2.2795318365097046;0.7204681634902954;0.9218619523775118;0.7377763986587524;2.475552797317505;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9163160920143127;1.0;2.0;0.0;0.297446072101593;1.594892144203186;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.554171085357666;1.0;2.0;0.0;-0.8446274995803833;1.0;2.0;0.0
1.0;0.0;1.0;0.9789402822343618;1.0;2.0;3.0;0.5725598335266113;2.1451196670532227;0.8548803329467773;0.9789402822343618;0.7851718068122864;2.5703436136245728;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.4157213866710663;1.0;2.0;0.0;-0.1705566644668579;1.0;2.0;0.0
