costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.10462768375873566;1.2092553675174713;0.0;0.0;-0.9133066534996033;1.0;2.0;0.0
1.0;0.0;1.0;0.23220758817877374;1.0;2.0;3.0;0.0618811771273613;1.1237623542547226;1.8762376457452774;0.23220758817877374;0.9437462687492371;2.887492537498474;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7377735376358032;1.0;2.0;0.0;-0.4872262179851532;1.0;2.0;0.0
1.0;0.0;1.0;0.3050937746129101;1.0;2.0;3.0;0.08319482207298279;1.1663896441459656;1.8336103558540344;0.3050937746129101;0.6966805458068848;2.3933610916137695;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.022998429834842682;1.0459968596696854;0.0;0.0;-0.31337109208106995;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.6727662086486816;2.3455324172973633;0.0;0.0;-0.7639468908309937;1.0;2.0;0.0
1.0;0.0;1.0;0.468218932260978;1.0;2.0;3.0;0.2605936825275421;1.5211873650550842;0.0;0.0;0.13538339734077454;1.270766794681549;1.729233205318451;0.468218932260978
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.23020465672016144;1.4604093134403229;0.0;0.0;-0.006555219646543264;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9933481812477112;1.0;2.0;0.0;-0.9231100678443909;1.0;2.0;0.0
1.0;0.0;1.0;0.41122462603626886;1.0;2.0;3.0;0.47976720333099365;1.9595344066619873;0.0;0.0;0.1163415014743805;1.232683002948761;1.767316997051239;0.41122462603626886
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.13128876686096191;1.0;2.0;0.0;0.5298816561698914;2.0597633123397827;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.1313563585281372;1.0;2.0;0.0;-0.8456714749336243;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.20301437377929688;1.0;2.0;0.0;-0.4009983539581299;1.0;2.0;0.0
1.0;0.0;1.0;0.9399951483028417;1.0;2.0;3.0;0.3775205612182617;1.7550411224365234;1.2449588775634766;0.9399951483028417;0.6014863848686218;2.2029727697372437;0.0;0.0
1.0;0.0;1.0;0.6024960702046505;1.0;2.0;3.0;0.356545090675354;1.713090181350708;0.0;0.0;0.1847604364156723;1.3695208728313446;1.6304791271686554;0.6024960702046505
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8309738636016846;2.661947727203369;0.0;0.0;-0.11483192443847656;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.20564983785152435;1.0;2.0;0.0;-0.8887731432914734;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8034433722496033;2.6068867444992065;0.0;0.0;-0.738836407661438;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.5635559558868408;1.0;2.0;0.0;-0.4986225366592407;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.0492631271481514;1.0985262542963028;0.0;0.0;-0.941439151763916;1.0;2.0;0.0
1.0;0.0;1.0;0.9351517702392265;1.0;2.0;3.0;0.3726734220981598;1.7453468441963196;1.2546531558036804;0.9351517702392265;0.6577074527740479;2.3154149055480957;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9697083830833435;1.0;2.0;0.0;-0.7704682946205139;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8737895488739014;1.0;2.0;0.0;-0.9225650429725647;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.7827030420303345;2.565406084060669;0.0;0.0;-0.46707165241241455;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7617471814155579;1.0;2.0;0.0;-0.05095893517136574;1.0;2.0;0.0
1.0;0.0;1.0;0.9999732921778559;1.0;2.0;3.0;0.5124021768569946;2.0248043537139893;0.0;0.0;0.5025839805603027;2.0051679611206055;0.9948320388793945;0.9999732921778559
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6968594789505005;1.0;2.0;0.0;-0.9208422303199768;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9890778064727783;1.0;2.0;0.0;-0.732674241065979;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.1505732238292694;1.3011464476585388;0.0;0.0;-0.4678158760070801;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.3660334050655365;1.0;2.0;0.0;0.4906006157398224;1.9812012314796448;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.09962397813796997;1.0;2.0;0.0;-0.7497002482414246;1.0;2.0;0.0
1.0;0.0;1.0;0.9375697477668403;1.0;2.0;3.0;0.3750697672367096;1.7501395344734192;1.2498604655265808;0.9375697477668403;0.587462842464447;2.174925684928894;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8072271347045898;1.0;2.0;0.0;-0.21129252016544342;1.0;2.0;0.0
1.0;0.0;1.0;0.9068380178802009;1.0;2.0;3.0;0.34738776087760925;1.6947755217552185;1.3052244782447815;0.9068380178802009;0.5342505574226379;2.068501114845276;0.0;0.0
