costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1
1.0;0.0;1.0;0.7665576200544579;1.0;2.0;3.0;0.556671679019928;2.670015037059784;0.0;0.0;0.172280415892601;1.516841247677803;1.483158752322197;0.7665576200544579
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.1980958878993988;1.5942876636981964;0.0;0.0;-0.45777249336242676;-0.3733174800872803;3.3733174800872803;-4.632635861287838
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9100610613822937;-1.730183184146881;4.730183184146881;-12.914266587292165;-0.7589610815048218;-1.2768832445144653;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.4020128846168518;2.2060386538505554;0.0;0.0;-0.5166116952896118;-0.5498350858688354;3.5498350858688354;-5.5016589651277314
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.21249112486839294;0.36252662539482117;2.637473374605179;-1.6813190525408723;0.5514202117919922;2.6542606353759766;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9798400402069092;3.9395201206207275;0.0;0.0;-0.7804397940635681;-1.3413193821907043;4.341319382190704;-10.16441521380327
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.37167274951934814;2.1150182485580444;0.0;0.0;-0.7831902503967285;-1.3495707511901855;4.3495707511901855;-10.219624217228784
1.0;0.0;1.0;0.48101249595466467;1.0;2.0;3.0;0.6598111391067505;2.9794334173202515;0.0;0.0;0.09319737553596497;1.279592126607895;1.720407873392105;0.48101249595466467
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.7511785626411438;3.2535356879234314;0.0;0.0;0.9947271943092346;3.984181582927704;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9025924801826477;-1.7077774405479431;4.707777440547943;-12.747613548636256;0.235897958278656;1.707693874835968;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.1815345138311386;0.45539645850658417;2.544603541493416;-1.3858001003940024;0.7076506018638611;3.1229518055915833;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.3491740822792053;-0.04752224683761597;3.047522246837616;-3.192347351294959;-0.2557055652141571;0.2328833043575287;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.857031524181366;3.571094572544098;0.0;0.0;-0.9922852516174316;-1.976855754852295;4.976855754852295;-14.815381694901816
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8241850733757019;-1.4725552201271057;4.472555220127106;-11.058639756832012;0.5253633856773376;2.576090157032013;0.0;0.0
1.0;0.0;1.0;0.9815517533629503;1.0;2.0;3.0;0.6095285415649414;2.828585624694824;0.0;0.0;0.3786081075668335;2.1358243227005005;0.8641756772994995;0.9815517533629503
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.4206109046936035;-0.26183271408081055;0.0;0.0;-0.4990996718406677;-0.4972990155220032;3.497299015522003;-5.236502372927166
1.0;0.0;1.0;0.21998420449754974;1.0;2.0;3.0;0.9140027165412903;3.742008149623871;0.0;0.0;0.6277283430099487;2.883185029029846;0.11681497097015381;0.21998420449754974
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.5473825335502625;-0.6421476006507874;3.6421476006507874;-5.9809439436247125;-0.06391067802906036;0.8082679659128189;0.0;0.0
1.0;0.0;1.0;0.4899120313396992;1.0;2.0;3.0;0.5714014768600464;2.714204430580139;0.28579556941986084;0.4899120313396992;0.781450629234314;3.344351887702942;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.25998109579086304;1.7799432873725891;0.0;0.0;-0.6803618669509888;-1.0410856008529663;4.041085600852966;-8.248201631715247
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8191667199134827;3.457500159740448;0.0;0.0;-0.5505695939064026;-0.6517087817192078;3.6517087817192078;-6.031559463046765
1.0;0.0;1.0;0.8592369441276437;1.0;2.0;3.0;0.9907715916633606;3.972314774990082;0.0;0.0;0.4583946764469147;2.375184029340744;0.624815970659256;0.8592369441276437
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.2612638473510742;0.21620845794677734;2.7837915420532227;-2.181912265500614;0.27160730957984924;1.8148219287395477;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.03776710852980614;1.1133013255894184;0.0;0.0;-0.7442883849143982;-1.2328651547431946;4.232865154743195;-9.45141710875274
1.0;0.0;1.0;0.9120651112703761;1.0;2.0;3.0;0.43217939138412476;2.2965381741523743;0.7034618258476257;0.9120651112703761;0.9213255047798157;3.763976514339447;0.0;0.0
1.0;0.0;1.0;0.6839714933848562;1.0;2.0;3.0;0.5207213759422302;2.5621641278266907;0.4378358721733093;0.6839714933848562;0.826221764087677;3.478665292263031;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.05813860893249512;0.8255841732025146;0.0;0.0;-0.9803447127342224;-1.9410341382026672;4.941034138202667;-14.53175007847884
1.0;0.0;1.0;0.007258665790853769;1.0;2.0;3.0;0.9803087711334229;3.9409263134002686;0.0;0.0;0.6654546856880188;2.9963640570640564;0.0036359429359436035;0.007258665790853769
1.0;0.0;1.0;0.5056606318158372;1.0;2.0;3.0;0.477581262588501;2.432743787765503;0.0;0.0;0.09896909445524216;1.2969072833657265;1.7030927166342735;0.5056606318158372
