	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	nash_utilities	monopoly_utilities	metric_history
0	[1.4308648115432985, 1.8901314498014148]	[0.7924416043326258, 0.12622326263520162]	[1.0344327180045527, -0.9651509880611996]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.03464086497167646
1	[1.5961704449172882, 1.7262641251675954]	[0.5576855425920859, 0.33143129683750566]	[0.9562268231268862, 0.15519737387554267]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5557120985012145
2	[2.0406439640583467, 2.0838181732347114]	[0.33135292324791576, 0.27879791601669374]	[1.0639814677545005, 0.6916634082415606]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8778224379980306
3	[1.7721844924180303, 1.7228280171522696]	[0.3816387001714247, 0.4649362275082401]	[0.6264529133563342, 0.9875918214713804]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8070223674138571
4	[2.0804643968942576, 1.7258513721460047]	[0.1536001615738842, 0.6344794961242753]	[-0.4972526605461147, 2.074050912345849]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7883991258998669
5	[1.484545887695298, 1.7938416739931649]	[0.7055056029238177, 0.20473809313329375]	[1.0380519776203305, -0.5271912220315499]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.2554303777943902
6	[2.003637784086601, 1.5422041308946213]	[0.11979767054115079, 0.7586487222253046]	[-0.8963843020015635, 1.6446365423976785]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.37412612019805735
7	[1.4970421486384968, 2.01729771047319]	[0.7945676493476825, 0.09916408298881917]	[1.5014075338207729, -1.0653213842483082]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.21804307478623225
8	[1.661198851679011, 1.429939424456761]	[0.2645602111346103, 0.6672111587311806]	[-0.4189783548298873, 0.5580621613158255]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.06954190324296902
9	[2.0647123215708167, 1.8861961398709255]	[0.23053616299408985, 0.470818404350539]	[0.19664181337769104, 1.6960924250935798]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9463671192356357
10	[1.4517652765305555, 1.6644404472222574]	[0.6498976291140063, 0.2775813862715665]	[0.6169009968635975, -0.33597314135058554]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.14046392775650607
11	[1.829840822551348, 1.9718738729029626]	[0.48242123580415197, 0.273331532783349]	[1.548536063863704, 0.37286748097194966]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9607017724178271
12	[1.8564301837621116, 2.056431193509338]	[0.49690978626488325, 0.22327505771480793]	[1.7688124909986074, 0.11302065513596506]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9409165730672863
13	[1.7787682060785717, 1.5850084883607174]	[0.27906296103412853, 0.6057554119922833]	[-0.04889239453133824, 1.1473554338624403]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.549231519665551
14	[1.7644684619211664, 1.4691678252983538]	[0.21514221342041137, 0.7009957426204511]	[-0.5102591159600948, 0.924881930946498]	1	1.9249809167141596	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.2073114074932016
