costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.34224289655685425;1.6844857931137085;0.0;0.0;-0.885952353477478;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9773039221763611;1.0;2.0;0.0;0.8446837067604065;2.689367413520813;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6992077827453613;1.0;2.0;0.0;-0.6523211002349854;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8477641344070435;1.0;2.0;0.0;-0.8724763989448547;1.0;2.0;0.0
1.0;0.0;1.0;0.9350396740714899;1.0;2.0;3.0;0.6274365782737732;2.2548731565475464;0.7451268434524536;0.9350396740714899;0.7631910443305969;2.526382088661194;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.3057768940925598;1.0;2.0;0.0;0.32558053731918335;1.6511610746383667;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8389279246330261;1.0;2.0;0.0;-0.40870189666748047;1.0;2.0;0.0
1.0;0.0;1.0;0.5868898752050882;1.0;2.0;3.0;0.22265377640724182;1.4453075528144836;0.0;0.0;0.17863178253173828;1.3572635650634766;1.6427364349365234;0.5868898752050882
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8256161212921143;1.0;2.0;0.0;-0.06749267876148224;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.740142285823822;1.0;2.0;0.0;0.16809432208538055;1.336188644170761;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.22724606096744537;1.0;2.0;0.0;0.5539674758911133;2.1079349517822266;0.0;0.0
1.0;0.0;1.0;0.9608617497187737;1.0;2.0;3.0;0.4010830521583557;1.8021661043167114;1.1978338956832886;0.9608617497187737;0.7077845335006714;2.4155690670013428;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.5775004625320435;2.155000925064087;0.0;0.0;-0.979027509689331;1.0;2.0;0.0
