,monopoly,nash,metric,prices_0,actions_0,rewards_0,prices_1,actions_1,rewards_1
0,2.0,1.0,0.888455600818146,2.339393211901188,0.0,0.0,2.3339826330542564,0.0,0.888455600818146
1,2.0,1.0,0.0,2.367925702035427,0.0,0.0,0.9547412455081943,0.0,-0.09256586384176098
2,2.0,1.0,0.0681160368608126,3.2851195871829986,0.0,0.0,2.9653413712978365,0.0,0.0681160368608126
3,2.0,1.0,0.8340603074806181,1.5926430404186251,0.0,0.8340603074806181,3.2756490111351013,0.0,0.0
4,2.0,1.0,0.10702809471841325,2.1061960929539056,0.0,0.0,1.0550280928611757,0.0,0.10702809471841325
5,2.0,1.0,0.9039256675149066,3.318540942668915,0.0,0.0,1.6900414019823076,0.0,0.9039256675149066
6,2.0,1.0,0.005109525775550629,1.0025580346584322,0.0,0.005109525775550629,1.0532218158245088,0.0,0.0
7,2.0,1.0,0.9657464371791739,2.372181661427021,0.0,0.0,2.185077180713415,0.0,0.9657464371791739
8,2.0,1.0,0.8601309353991539,2.3739907279610635,0.0,0.8601309353991539,3.0926112592220307,0.0,0.0
9,2.0,1.0,0.9646895215625059,2.1879108257591726,0.0,0.9646895215625059,2.401407516002655,0.0,0.0
10,2.0,1.0,0.2200010603524491,3.1390143156051638,0.0,0.0,2.8831754863262176,0.0,0.2200010603524491
11,2.0,1.0,0.0,0.8376028895378116,0.0,-0.351167042410845,1.0451504826545717,0.0,0.0
12,2.0,1.0,0.0,0.9873545765876772,0.0,-0.025450753557922475,1.698802360892296,0.0,0.0
13,2.0,1.0,0.0,0.9788314223289492,0.0,-0.042785264022717005,2.8872693836688996,0.0,0.0
14,2.0,1.0,0.6862489342958721,3.130154252052307,0.0,0.0,1.4398651361465455,0.0,0.6862489342958721
15,2.0,1.0,0.6438801751112072,2.596757760643959,0.0,0.6438801751112072,3.385908699035644,0.0,0.0
16,2.0,1.0,0.8264411391900574,2.7183413356542587,0.0,0.0,2.416603961586952,0.0,0.8264411391900574
17,2.0,1.0,0.6299884512395556,2.6082857459783555,0.0,0.6299884512395556,3.046191078424454,0.0,0.0
18,2.0,1.0,0.0,3.313342946767807,0.0,0.0,0.8350102841854099,0.0,-0.3572010379537594
19,2.0,1.0,0.9522588393149825,3.3413549244403837,0.0,0.0,1.7815024927258492,0.0,0.9522588393149825
20,2.0,1.0,0.0,0.8808320403099064,0.0,-0.25253692199688704,3.289860337972641,0.0,0.0
21,2.0,1.0,0.4188344932678571,1.2376578807830811,0.0,0.4188344932678571,1.2403265774250034,0.0,0.0
22,2.0,1.0,0.9891914059846334,2.1039643882075327,0.0,0.9891914059846334,2.953729236125946,0.0,0.0
23,2.0,1.0,0.720526964762907,3.275750982761383,0.0,0.0,1.4713479071855546,0.0,0.720526964762907
24,2.0,1.0,0.00804429569745796,1.2577515602111817,0.0,0.0,1.0040302693843843,0.0,0.00804429569745796
25,2.0,1.0,0.5576924669742661,2.66506205201149,0.0,0.5576924669742661,3.2155334055423737,0.0,0.0
26,2.0,1.0,0.5122402252677832,3.2872070610523223,0.0,0.0,1.3016019940376284,0.0,0.5122402252677832
27,2.0,1.0,0.0,3.206941908597946,0.0,0.0,3.105392891168594,0.0,0.0
28,2.0,1.0,0.0,0.906141382455826,0.0,-0.19652667517565156,1.131711143255234,0.0,0.0
29,2.0,1.0,0.6858498504818636,1.4395090103149415,0.0,0.6858498504818636,2.7951590180397035,0.0,0.0
30,2.0,1.0,0.9825896422723344,3.177049422264099,0.0,0.0,1.8680516853928566,0.0,0.9825896422723344
31,2.0,1.0,0.5230187086848985,2.4579844892024996,0.0,0.0,1.3093616783618929,0.0,0.5230187086848985
32,2.0,1.0,0.5616634253675418,1.3379300832748415,0.0,0.5616634253675418,2.6021851927042006,0.0,0.0
33,2.0,1.0,0.2798072151975959,1.5441040426492694,0.0,0.0,1.151358270645142,0.0,0.2798072151975959
34,2.0,1.0,0.0,1.7666263937950135,0.0,0.0,0.9383744895458224,0.0,-0.12704872444709325
35,2.0,1.0,0.0,2.9983184218406675,0.0,0.0,0.8049485683441164,0.0,-0.428147924302777
