	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	metric_history
197	[1.5838780403137207, 1.6671985387802124]	[1.4161219596862793, 0]	[0.8268425146668505, 0.0]	1	2.0	1	0.4134212573334253
198	[1.6464331150054932, 1.6507837772369385]	[1.3535668849945068, 0]	[0.8749904578352812, 0.0]	1	2.0	1	0.4374952289176406
199	[1.6048541069030762, 1.6793994903564453]	[1.3951458930969238, 0]	[0.8438597231686344, 0.0]	1	2.0	1	0.4219298615843172
200	[1.6639864444732666, 1.7180604934692383]	[1.3360135555267334, 0]	[0.8870948905022829, 0.0]	1	2.0	1	0.4435474452511414
201	[1.6602782011032104, 1.7714619636535645]	[1.3397217988967896, 0]	[0.8845890993543293, 0.0]	1	2.0	1	0.44229454967716464
202	[2.3171091079711914, 1.753279447555542]	[0, 1.246720552444458]	[0.0, 0.9391289690015014]	1	2.0	1	0.4695644845007507
203	[1.6665273904800415, 1.7672051191329956]	[1.3334726095199585, 0]	[0.8887960186999493, 0.0]	1	2.0	1	0.44439800934997464
204	[1.4665639400482178, 1.7449958324432373]	[1.5334360599517822, 0]	[0.7154459699431186, 0.0]	1	2.0	1	0.3577229849715593
205	[1.636807918548584, 1.6814607381820679]	[1.363192081451416, 0]	[0.868091511970988, 0.0]	1	2.0	1	0.434045755985494
206	[1.551152229309082, 1.7057805061340332]	[1.448847770690918, 0]	[0.7985356787457931, 0.0]	1	2.0	1	0.39926783937289656
207	[1.6674034595489502, 1.7306628227233887]	[1.3325965404510498, 0]	[0.8893795412799932, 0.0]	1	2.0	1	0.4446897706399966
208	[1.6570388078689575, 1.689919114112854]	[1.3429611921310425, 0]	[0.8823776206920542, 0.0]	1	2.0	1	0.4411888103460271
209	[1.9005191326141357, 1.7206954956054688]	[0, 1.2793045043945312]	[0.0, 0.9219889938249253]	1	2.0	1	0.46099449691246264
210	[2.3855173587799072, 1.7178980112075806]	[0, 1.2821019887924194]	[0.0, 0.9204184679193617]	1	2.0	1	0.46020923395968083
211	[1.6769779920578003, 1.5422462224960327]	[0, 1.4577537775039673]	[0.0, 0.7904614791808484]	1	2.0	1	0.3952307395904242
212	[1.0328099727630615, 0.8169450759887695]	[0, 2.1830549240112305]	[0.0, -0.3996189532272183]	1	2.0	1	-0.19980947661360915
213	[1.7863233089447021, 1.6601545810699463]	[0, 1.3398454189300537]	[0.0, 0.8845050912322563]	1	2.0	1	0.44225254561612815
214	[1.7448004484176636, 1.7590446472167969]	[1.2551995515823364, 0]	[0.9348731888721744, 0.0]	1	2.0	1	0.4674365944360872
215	[1.6667133569717407, 1.7221962213516235]	[1.3332866430282593, 0]	[0.8889200135789537, 0.0]	1	2.0	1	0.44446000678947684
216	[1.6220041513442993, 1.7618836164474487]	[1.3779958486557007, 0]	[0.8571191383990566, 0.0]	1	2.0	1	0.4285595691995283
217	[1.4229576587677002, 1.1362583637237549]	[0, 1.8637416362762451]	[0.0, 0.2539503857628347]	1	2.0	1	0.12697519288141734
218	[1.6479647159576416, 2.1455655097961426]	[1.3520352840423584, 0]	[0.876071158789216, 0.0]	1	2.0	1	0.438035579394608
219	[2.353121280670166, 2.392906427383423]	[0.646878719329834, 0]	[0.8753053611378618, 0.0]	1	2.0	1	0.4376526805689309
220	[1.8964130878448486, 1.7437374591827393]	[0, 1.2562625408172607]	[0.0, 0.9343295101738818]	1	2.0	1	0.4671647550869409
221	[1.7469466924667358, 1.7580547332763672]	[1.2530533075332642, 0]	[0.9359640235464752, 0.0]	1	2.0	1	0.4679820117732376
222	[1.565301537513733, 1.7906759977340698]	[1.434698462486267, 0]	[0.8110372467120754, 0.0]	1	2.0	1	0.4055186233560377
223	[2.0836405754089355, 1.0461444854736328]	[0, 1.9538555145263672]	[0.0, 0.09015965740763932]	1	2.0	1	0.04507982870381966
224	[1.3357276916503906, 1.7220019102096558]	[1.6642723083496094, 0]	[0.5587423003598815, 0.0]	1	2.0	1	0.27937115017994074
225	[1.812678337097168, 1.7327078580856323]	[0, 1.2672921419143677]	[0.0, 0.9285549108708295]	1	2.0	1	0.46427745543541477
226	[1.6486949920654297, 1.661980390548706]	[1.3513050079345703, 0]	[0.8765847914000915, 0.0]	1	2.0	1	0.43829239570004574
227	[1.071094036102295, 1.7154781818389893]	[1.928905963897705, 0]	[0.13713371023527543, 0.0]	1	2.0	1	0.06856685511763772
228	[2.3180019855499268, 2.1968090534210205]	[0, 0.8031909465789795]	[0.0, 0.9612661964915219]	1	2.0	1	0.48063309824576095
229	[1.6723992824554443, 1.765153169631958]	[1.3276007175445557, 0]	[0.8926777698642923, 0.0]	1	2.0	1	0.44633888493214613
230	[1.7540053129196167, 1.8299977779388428]	[1.2459946870803833, 0]	[0.9394866139282243, 0.0]	1	2.0	1	0.46974330696411215
231	[1.228832483291626, 1.7483454942703247]	[1.771167516708374, 0]	[0.40530066117383967, 0.0]	1	2.0	1	0.20265033058691984
232	[1.6759088039398193, 2.058189630508423]	[1.3240911960601807, 0]	[0.8949648966362815, 0.0]	1	2.0	1	0.44748244831814077
233	[1.7262802124023438, 1.6351962089538574]	[0, 1.3648037910461426]	[0.0, 0.8669181940383623]	1	2.0	1	0.43345909701918117
234	[1.7273516654968262, 1.7593902349472046]	[1.2726483345031738, 0]	[0.9256628856926454, 0.0]	1	2.0	1	0.4628314428463227
235	[1.5976992845535278, 1.684744954109192]	[1.4023007154464722, 0]	[0.8381541343512566, 0.0]	1	2.0	1	0.4190770671756283
236	[2.355255126953125, 1.9984383583068848]	[0, 1.0015616416931152]	[0.0, 0.9999975612752223]	1	2.0	1	0.49999878063761116
237	[1.66167151927948, 1.681300401687622]	[1.33832848072052, 0]	[0.8855338391333447, 0.0]	1	2.0	1	0.44276691956667236
238	[1.6751619577407837, 1.7341325283050537]	[1.3248380422592163, 0]	[0.8944802463011996, 0.0]	1	2.0	1	0.4472401231505998
239	[1.7147679328918457, 1.7698570489883423]	[1.2852320671081543, 0]	[0.9186426678932094, 0.0]	1	2.0	1	0.4593213339466047
240	[1.557172179222107, 1.7113947868347168]	[1.442827820777893, 0]	[0.8039035211451022, 0.0]	1	2.0	1	0.4019517605725511
241	[1.6928269863128662, 1.712162733078003]	[1.3071730136871338, 0]	[0.9056447396623639, 0.0]	1	2.0	1	0.45282236983118196
242	[1.6479686498641968, 0.8212477564811707]	[0, 2.1787522435188293]	[0.0, -0.38945685160067356]	1	2.0	1	-0.19472842580033678
243	[1.698596715927124, 1.7611534595489502]	[1.301403284072876, 0]	[0.9091560603500852, 0.0]	1	2.0	1	0.4545780301750426
244	[1.6482057571411133, 1.6521456241607666]	[1.3517942428588867, 0]	[0.8762408106913426, 0.0]	1	2.0	1	0.4381204053456713
245	[1.998730182647705, 1.6883169412612915]	[0, 1.3116830587387085]	[0.0, 0.9028536708952828]	1	2.0	1	0.4514268354476414
246	[1.6290932893753052, 2.2287495136260986]	[1.3709067106246948, 0]	[0.8624282120135689, 0.0]	1	2.0	1	0.43121410600678445
247	[1.8939471244812012, 1.7356581687927246]	[0, 1.2643418312072754]	[0.0, 0.9301233962739843]	1	2.0	1	0.46506169813699216
248	[1.6221938133239746, 1.7574900388717651]	[1.3778061866760254, 0]	[0.8572624853093203, 0.0]	1	2.0	1	0.4286312426546601
249	[1.7379705905914307, 1.7179008722305298]	[0, 1.2820991277694702]	[0.0, 0.9204200821117041]	1	2.0	1	0.46021004105585206
250	[1.585825800895691, 1.7373661994934082]	[1.414174199104309, 0]	[0.8284597327963041, 0.0]	1	2.0	1	0.41422986639815207
251	[1.607467532157898, 1.7531087398529053]	[1.392532467842102, 0]	[0.8459182616897891, 0.0]	1	2.0	1	0.42295913084489456
252	[1.6598834991455078, 1.8293818235397339]	[1.3401165008544922, 0]	[0.8843207658464962, 0.0]	1	2.0	1	0.4421603829232481
253	[1.6854013204574585, 1.7328550815582275]	[1.3145986795425415, 0]	[0.9010276708300893, 0.0]	1	2.0	1	0.45051383541504464
254	[1.1009150743484497, 1.7371100187301636]	[1.8990849256515503, 0]	[0.19164629646614628, 0.0]	1	2.0	1	0.09582314823307314
255	[1.6564072370529175, 1.7164534330368042]	[1.3435927629470825, 0]	[0.88194401325039, 0.0]	1	2.0	1	0.440972006625195
256	[1.9190146923065186, 1.7236169576644897]	[0, 1.2763830423355103]	[0.0, 0.9236124139093675]	1	2.0	1	0.4618062069546838
257	[1.6802163124084473, 1.8012495040893555]	[1.3197836875915527, 0]	[0.8977383931503482, 0.0]	1	2.0	1	0.4488691965751741
258	[1.666689157485962, 1.7665445804595947]	[1.333310842514038, 0]	[0.8889038822625821, 0.0]	1	2.0	1	0.44445194113129105
259	[1.6847206354141235, 1.6763637065887451]	[0, 1.3236362934112549]	[0.0, 0.8952595495870241]	1	2.0	1	0.44762977479351207
260	[1.6457536220550537, 1.7898585796356201]	[1.3542463779449463, 0]	[0.8745095037128863, 0.0]	1	2.0	1	0.43725475185644314
261	[1.6506500244140625, 2.378082752227783]	[1.3493499755859375, 0]	[0.8779545945581049, 0.0]	1	2.0	1	0.43897729727905244
262	[0.9661596417427063, 1.7349365949630737]	[2.0338403582572937, 0]	[-0.06882588636156939, 0.0]	1	2.0	1	-0.034412943180784694
263	[1.7375048398971558, 1.6777582168579102]	[0, 1.3222417831420898]	[0.0, 0.8961602331974063]	1	2.0	1	0.44808011659870317
264	[1.617360234260559, 1.7328490018844604]	[1.382639765739441, 0]	[0.8535868096748658, 0.0]	1	2.0	1	0.4267934048374329
265	[1.6000275611877441, 1.7900909185409546]	[1.3999724388122559, 0]	[0.8400220481905762, 0.0]	1	2.0	1	0.4200110240952881
266	[1.6209931373596191, 1.726277470588684]	[1.3790068626403809, 0]	[0.8563537980714955, 0.0]	1	2.0	1	0.42817689903574774
267	[2.2150819301605225, 1.7853196859359741]	[0, 1.2146803140640259]	[0.0, 0.9539123627533712]	1	2.0	1	0.4769561813766856
268	[1.2005656957626343, 1.7063077688217163]	[1.7994343042373657, 0]	[0.360904793208519, 0.0]	1	2.0	1	0.1804523966042595
269	[1.7306239604949951, 1.8099639415740967]	[1.2693760395050049, 0]	[0.927436549340598, 0.0]	1	2.0	1	0.463718274670299
270	[1.6479696035385132, 1.946488618850708]	[1.3520303964614868, 0]	[0.8760745999671684, 0.0]	1	2.0	1	0.4380372999835842
271	[1.6131099462509155, 1.780043601989746]	[1.3868900537490845, 0]	[0.8503160863100305, 0.0]	1	2.0	1	0.42515804315501526
272	[1.6653201580047607, 1.772402048110962]	[1.3346798419952393, 0]	[0.8879894033620417, 0.0]	1	2.0	1	0.44399470168102084
273	[2.1627190113067627, 1.7226481437683105]	[0, 1.2773518562316895]	[0.0, 0.9230759478448363]	1	2.0	1	0.46153797392241813
274	[1.7033315896987915, 1.717556357383728]	[1.2966684103012085, 0]	[0.9119878543293538, 0.0]	1	2.0	1	0.4559939271646769
275	[1.6898492574691772, 1.7771625518798828]	[1.3101507425308228, 0]	[0.9038065169075793, 0.0]	1	2.0	1	0.45190325845378965
276	[0.8243218660354614, 1.809569001197815]	[2.1756781339645386, 0]	[-0.3822190746823395, 0.0]	1	2.0	1	-0.19110953734116976
277	[1.9059562683105469, 1.8022361993789673]	[0, 1.1977638006210327]	[0.0, 0.9608894791639244]	1	2.0	1	0.4804447395819622
278	[1.6171668767929077, 1.7296910285949707]	[1.3828331232070923, 0]	[0.8534387997755033, 0.0]	1	2.0	1	0.42671939988775165
279	[1.1594122648239136, 1.1350597143173218]	[0, 1.8649402856826782]	[0.0, 0.251878302203167]	1	2.0	1	0.1259391511015835
280	[1.625147819519043, 2.0278494358062744]	[1.374852180480957, 0]	[0.859485842788672, 0.0]	1	2.0	1	0.429742921394336
281	[1.6635181903839111, 1.8042621612548828]	[1.3364818096160889, 0]	[0.8867799917974821, 0.0]	1	2.0	1	0.44338999589874106
282	[1.7513748407363892, 1.7357313632965088]	[0, 1.2642686367034912]	[0.0, 0.9301620876548782]	1	2.0	1	0.4650810438274391
283	[1.6812149286270142, 1.3195691108703613]	[0, 1.6804308891296387]	[0.0, 0.5370138051182494]	1	2.0	1	0.2685069025591247
284	[1.6399104595184326, 1.735960602760315]	[1.3600895404815674, 0]	[0.8703355228357736, 0.0]	1	2.0	1	0.4351677614178868
285	[1.6202940940856934, 1.7663493156433105]	[1.3797059059143066, 0]	[0.8558234250137957, 0.0]	1	2.0	1	0.42791171250689786
286	[1.694826602935791, 1.787232518196106]	[1.305173397064209, 0]	[0.9068691977242906, 0.0]	1	2.0	1	0.4534345988621453
287	[1.7178502082824707, 1.777718424797058]	[1.2821497917175293, 0]	[0.9203914950337548, 0.0]	1	2.0	1	0.4601957475168774
288	[1.6472539901733398, 1.863511323928833]	[1.3527460098266602, 0]	[0.8755702525513698, 0.0]	1	2.0	1	0.4377851262756849
289	[1.5902682542800903, 1.7198020219802856]	[1.4097317457199097, 0]	[0.8321198965493153, 0.0]	1	2.0	1	0.41605994827465764
290	[1.713919997215271, 1.7919831275939941]	[1.286080002784729, 0]	[0.9181582320066894, 0.0]	1	2.0	1	0.4590791160033447
291	[1.3724770545959473, 1.7194058895111084]	[1.6275229454040527, 0]	[0.6062149529914223, 0.0]	1	2.0	1	0.3031074764957111
292	[1.6000226736068726, 1.7270762920379639]	[1.3999773263931274, 0]	[0.8400181383714056, 0.0]	1	2.0	1	0.4200090691857028
293	[0.9693019390106201, 2.398622751235962]	[2.03069806098938, 0]	[-0.06233849292726745, 0.0]	1	2.0	1	-0.031169246463633726
294	[1.6496057510375977, 1.6601380109786987]	[1.3503942489624023, 0]	[0.877223870294074, 0.0]	1	2.0	1	0.438611935147037
295	[1.604070782661438, 2.2218170166015625]	[1.395929217338562, 0]	[0.8432400548576737, 0.0]	1	2.0	1	0.42162002742883686
296	[1.6754404306411743, 2.023699998855591]	[1.3245595693588257, 0]	[0.8946610859376136, 0.0]	1	2.0	1	0.4473305429688068
297	[1.7125451564788818, 1.0390639305114746]	[0, 1.9609360694885254]	[0.0, 0.0766018703559439]	1	2.0	1	0.03830093517797195
298	[1.6731293201446533, 1.7023500204086304]	[1.3268706798553467, 0]	[0.8931555586509035, 0.0]	1	2.0	1	0.44657777932545173
299	[1.707832932472229, 1.8322405815124512]	[1.292167067527771, 0]	[0.9146384046522229, 0.0]	1	2.0	1	0.45731920232611145
300	[1.5233910083770752, 1.7037570476531982]	[1.4766089916229248, 0]	[0.7728438691041788, 0.0]	1	2.0	1	0.3864219345520894
301	[1.6687785387039185, 1.7413108348846436]	[1.3312214612960815, 0]	[0.8902923435768884, 0.0]	1	2.0	1	0.4451461717884442
302	[1.5508722066879272, 1.6985946893692017]	[1.4491277933120728, 0]	[0.7982842252746281, 0.0]	1	2.0	1	0.39914211263731403
303	[1.7000181674957275, 1.6515576839447021]	[0, 1.3484423160552979]	[0.0, 0.8785879523820199]	1	2.0	1	0.43929397619100996
304	[1.5718762874603271, 1.7274760007858276]	[1.4281237125396729, 0]	[0.8167100867612476, 0.0]	1	2.0	1	0.4083550433806238
305	[1.6935406923294067, 1.7901055812835693]	[1.3064593076705933, 0]	[0.9060826927420607, 0.0]	1	2.0	1	0.45304134637103033
306	[1.6591869592666626, 1.7639751434326172]	[1.3408130407333374, 0]	[0.8838464712660965, 0.0]	1	2.0	1	0.44192323563304825
307	[1.6905643939971924, 1.7443742752075195]	[1.3094356060028076, 0]	[0.9042496057376752, 0.0]	1	2.0	1	0.4521248028688376
308	[1.719691514968872, 1.7088083028793335]	[0, 1.2911916971206665]	[0.0, 0.915207395527986]	1	2.0	1	0.457603697763993
309	[1.5689302682876587, 1.79389488697052]	[1.4310697317123413, 0]	[0.8141788864014501, 0.0]	1	2.0	1	0.40708944320072504
310	[0.9553160667419434, 1.5605556964874268]	[2.0446839332580566, 0]	[-0.09136452040752374, 0.0]	1	2.0	1	-0.04568226020376187
311	[1.278799295425415, 1.8301526308059692]	[1.721200704574585, 0]	[0.4798695437211222, 0.0]	1	2.0	1	0.2399347718605611
312	[1.6565996408462524, 1.725439429283142]	[1.3434003591537476, 0]	[0.8820761933330772, 0.0]	1	2.0	1	0.4410380966665386
313	[1.6818054914474487, 1.720963478088379]	[1.3181945085525513, 0]	[0.8987522547270004, 0.0]	1	2.0	1	0.4493761273635002
314	[1.6487122774124146, 1.6317490339279175]	[0, 1.3682509660720825]	[0.0, 0.8643912259869779]	1	2.0	1	0.43219561299348896
315	[1.603856086730957, 1.7639199495315552]	[1.396143913269043, 0]	[0.843069999979889, 0.0]	1	2.0	1	0.4215349999899445
316	[1.6632230281829834, 1.7515510320663452]	[1.3367769718170166, 0]	[0.8865812712537604, 0.0]	1	2.0	1	0.4432906356268802
317	[2.0175833702087402, 2.263793706893921]	[0.9824166297912598, 0]	[0.9996908250921024, 0.0]	1	2.0	1	0.4998454125460512
318	[1.568792700767517, 1.6952214241027832]	[1.431207299232483, 0]	[0.8140602650886279, 0.0]	1	2.0	1	0.40703013254431397
319	[1.730343222618103, 1.4595730304718018]	[0, 1.5404269695281982]	[0.0, 0.7079386906065679]	1	2.0	1	0.35396934530328394
320	[1.6465851068496704, 1.968909502029419]	[1.3534148931503296, 0]	[0.8750979132995411, 0.0]	1	2.0	1	0.43754895664977056
321	[1.6755343675613403, 1.6510357856750488]	[0, 1.3489642143249512]	[0.0, 0.8782239771205695]	1	2.0	1	0.43911198856028477
322	[1.7162972688674927, 1.7956509590148926]	[1.2837027311325073, 0]	[0.9195127603479563, 0.0]	1	2.0	1	0.45975638017397813
323	[1.6181960105895996, 1.8403441905975342]	[1.3818039894104004, 0]	[0.8542257136703029, 0.0]	1	2.0	1	0.42711285683515143
324	[1.652564525604248, 1.7358005046844482]	[1.347435474395752, 0]	[0.8792885911313988, 0.0]	1	2.0	1	0.4396442955656994
325	[1.6835428476333618, 1.627531886100769]	[0, 1.372468113899231]	[0.0, 0.8612675041283495]	1	2.0	1	0.43063375206417476
326	[1.6714025735855103, 2.2617180347442627]	[1.3285974264144897, 0]	[0.892023731353774, 0.0]	1	2.0	1	0.446011865676887
327	[1.6931447982788086, 1.7221988439559937]	[1.3068552017211914, 0]	[0.9058398851766469, 0.0]	1	2.0	1	0.45291994258832347
328	[1.635849952697754, 1.645938754081726]	[1.364150047302246, 0]	[0.8673947430497719, 0.0]	1	2.0	1	0.43369737152488597
329	[1.7295769453048706, 1.1735888719558716]	[0, 1.8264111280441284]	[0.0, 0.3170446474448312]	1	2.0	1	0.1585223237224156
330	[1.7063190937042236, 1.7435758113861084]	[1.2936809062957764, 0]	[0.9137515252772914, 0.0]	1	2.0	1	0.4568757626386457
331	[1.7295506000518799, 1.6865178346633911]	[0, 1.3134821653366089]	[0.0, 0.901728932015871]	1	2.0	1	0.4508644660079355
332	[1.6533184051513672, 1.7391520738601685]	[1.3466815948486328, 0]	[0.8798118717932084, 0.0]	1	2.0	1	0.4399059358966042
333	[1.6559094190597534, 1.7056429386138916]	[1.3440905809402466, 0]	[0.8816016721082036, 0.0]	1	2.0	1	0.4408008360541018
334	[1.6972421407699585, 1.7598119974136353]	[1.3027578592300415, 0]	[0.9083376786744424, 0.0]	1	2.0	1	0.4541688393372212
335	[1.7813715934753418, 1.7052497863769531]	[0, 1.2947502136230469]	[0.0, 0.9131223115691682]	1	2.0	1	0.4565611557845841
336	[1.6145800352096558, 1.7593108415603638]	[1.3854199647903442, 0]	[0.8514514507410098, 0.0]	1	2.0	1	0.4257257253705049
337	[1.666710615158081, 1.0874629020690918]	[0, 1.9125370979309082]	[0.0, 0.16727604489983605]	1	2.0	1	0.08363802244991803
338	[1.6375900506973267, 1.505408763885498]	[0, 1.494591236114502]	[0.0, 0.755379509158729]	1	2.0	1	0.3776897545793645
339	[0.8871811032295227, 1.7193479537963867]	[2.1128188967704773, 0]	[-0.2383658970094622, 0.0]	1	2.0	1	-0.1191829485047311
340	[1.6896342039108276, 1.7225195169448853]	[1.3103657960891724, 0]	[0.9036730726179343, 0.0]	1	2.0	1	0.45183653630896714
341	[1.5859638452529907, 1.7144935131072998]	[1.4140361547470093, 0]	[0.8285740625623106, 0.0]	1	2.0	1	0.4142870312811553
342	[1.7365128993988037, 1.7028216123580933]	[0, 1.2971783876419067]	[0.0, 0.9116850059185566]	1	2.0	1	0.4558425029592783
343	[1.7044849395751953, 1.7236562967300415]	[1.2955150604248047, 0]	[0.912670849062124, 0.0]	1	2.0	1	0.456335424531062
344	[2.1979074478149414, 1.8115239143371582]	[0, 1.1884760856628418]	[0.0, 0.9644767651332131]	1	2.0	1	0.48223838256660656
345	[1.640665888786316, 1.791822075843811]	[1.359334111213684, 0]	[0.8708789965182717, 0.0]	1	2.0	1	0.43543949825913586
346	[1.5841697454452515, 1.7433521747589111]	[1.4158302545547485, 0]	[0.827085199396933, 0.0]	1	2.0	1	0.4135425996984665
347	[1.6881054639816284, 1.7515063285827637]	[1.3118945360183716, 0]	[0.9027217984018847, 0.0]	1	2.0	1	0.45136089920094236
348	[1.717315673828125, 1.6813970804214478]	[0, 1.3186029195785522]	[0.0, 0.8984921796360226]	1	2.0	1	0.4492460898180113
349	[1.72871994972229, 1.7137999534606934]	[0, 1.2862000465393066]	[0.0, 0.9180895333608987]	1	2.0	1	0.45904476668044936
350	[1.6396830081939697, 1.7286683320999146]	[1.3603169918060303, 0]	[0.8701716654158531, 0.0]	1	2.0	1	0.43508583270792656
351	[1.6328312158584595, 1.7352330684661865]	[1.3671687841415405, 0]	[0.8651870839520228, 0.0]	1	2.0	1	0.4325935419760114
352	[1.6627293825149536, 0.8894147872924805]	[0, 2.1105852127075195]	[0.0, -0.2333995146846064]	1	2.0	1	-0.1166997573423032
353	[1.7293390035629272, 1.733799934387207]	[1.2706609964370728, 0]	[0.9267426250076909, 0.0]	1	2.0	1	0.46337131250384545
354	[1.6824781894683838, 1.0455312728881836]	[0, 1.9544687271118164]	[0.0, 0.08898944896554895]	1	2.0	1	0.04449472448277447
355	[1.652912974357605, 1.752326488494873]	[1.347087025642395, 0]	[0.8795305966307154, 0.0]	1	2.0	1	0.4397652983153577
356	[1.7419977188110352, 1.6811634302139282]	[0, 1.3188365697860718]	[0.0, 0.8983432417670514]	1	2.0	1	0.4491716208835257
357	[1.7070637941360474, 1.7768031358718872]	[1.2929362058639526, 0]	[0.914188379294032, 0.0]	1	2.0	1	0.457094189647016
358	[1.6497024297714233, 2.256760597229004]	[1.3502975702285767, 0]	[0.8772916122919554, 0.0]	1	2.0	1	0.4386458061459777
359	[1.6390063762664795, 1.7808676958084106]	[1.3609936237335205, 0]	[0.8696836036237414, 0.0]	1	2.0	1	0.4348418018118707
360	[1.6115937232971191, 1.8134634494781494]	[1.3884062767028809, 0]	[0.8491405642178051, 0.0]	1	2.0	1	0.4245702821089026
361	[1.3778138160705566, 1.7816174030303955]	[1.6221861839294434, 0]	[0.6128843525273169, 0.0]	1	2.0	1	0.30644217626365844
362	[1.7427723407745361, 2.048717498779297]	[1.2572276592254639, 0]	[0.9338339313293886, 0.0]	1	2.0	1	0.4669169656646943
363	[1.722276210784912, 1.6980658769607544]	[0, 1.3019341230392456]	[0.0, 0.9088357853445217]	1	2.0	1	0.45441789267226085
364	[1.6587518453598022, 1.7633416652679443]	[1.3412481546401978, 0]	[0.8835496969546597, 0.0]	1	2.0	1	0.44177484847732984
365	[1.6673781871795654, 1.7164002656936646]	[1.3326218128204346, 0]	[0.8893627296360478, 0.0]	1	2.0	1	0.4446813648180239
366	[1.636489748954773, 1.743154764175415]	[1.363510251045227, 0]	[0.867860297385036, 0.0]	1	2.0	1	0.433930148692518
367	[1.7270396947860718, 1.9744696617126465]	[1.2729603052139282, 0]	[0.9254926717775191, 0.0]	1	2.0	1	0.4627463358887596
368	[1.6507813930511475, 1.7471904754638672]	[1.3492186069488525, 0]	[0.8780463645607028, 0.0]	1	2.0	1	0.4390231822803514
369	[1.5987393856048584, 1.729071021080017]	[1.4012606143951416, 0]	[0.8389899193352335, 0.0]	1	2.0	1	0.41949495966761674
370	[1.67857825756073, 1.720306396484375]	[1.32142174243927, 0]	[0.8966880634873036, 0.0]	1	2.0	1	0.4483440317436518
371	[1.5857210159301758, 1.6976234912872314]	[1.4142789840698242, 0]	[0.8283729233580743, 0.0]	1	2.0	1	0.41418646167903717
372	[1.792104959487915, 2.173738956451416]	[1.207895040512085, 0]	[0.9567796521304786, 0.0]	1	2.0	1	0.4783898260652393
373	[1.6426377296447754, 1.7607150077819824]	[1.3573622703552246, 0]	[0.8722922077265594, 0.0]	1	2.0	1	0.4361461038632797
374	[1.675408124923706, 2.09157395362854]	[1.324591875076294, 0]	[0.8946401146344556, 0.0]	1	2.0	1	0.4473200573172278
375	[1.5812864303588867, 1.7848788499832153]	[1.4187135696411133, 0]	[0.8246789465983966, 0.0]	1	2.0	1	0.4123394732991983
376	[1.5968492031097412, 1.6663283109664917]	[1.4031507968902588, 0]	[0.8374694349667493, 0.0]	1	2.0	1	0.41873471748337465
377	[1.7029404640197754, 1.7122937440872192]	[1.2970595359802246, 0]	[0.9117556320832136, 0.0]	1	2.0	1	0.4558778160416068
378	[1.9579906463623047, 1.6992636919021606]	[0, 1.3007363080978394]	[0.0, 0.9095576729916814]	1	2.0	1	0.4547788364958407
379	[1.614872694015503, 1.736423373222351]	[1.385127305984497, 0]	[0.8516769581851236, 0.0]	1	2.0	1	0.4258384790925618
380	[1.6834235191345215, 1.706890344619751]	[1.3165764808654785, 0]	[0.8997793317628293, 0.0]	1	2.0	1	0.44988966588141466
381	[1.716975212097168, 1.5436620712280273]	[0, 1.4563379287719727]	[0.0, 0.791755694764106]	1	2.0	1	0.395877847382053
382	[1.5993413925170898, 1.7486598491668701]	[1.4006586074829102, 0]	[0.8394726802498553, 0.0]	1	2.0	1	0.41973634012492766
383	[1.9328536987304688, 1.7647337913513184]	[0, 1.2352662086486816]	[0.0, 0.944649811068075]	1	2.0	1	0.4723249055340375
384	[1.7034066915512085, 1.7662785053253174]	[1.2965933084487915, 0]	[0.9120324093834, 0.0]	1	2.0	1	0.4560162046917
385	[1.512509822845459, 1.7807155847549438]	[1.487490177154541, 0]	[0.7623533271778342, 0.0]	1	2.0	1	0.3811766635889171
386	[1.6607249975204468, 2.09414005279541]	[1.3392750024795532, 0]	[0.8848924726924992, 0.0]	1	2.0	1	0.4424462363462496
387	[1.5619291067123413, 1.7306922674179077]	[1.4380708932876587, 0]	[0.8080938924541528, 0.0]	1	2.0	1	0.4040469462270764
388	[1.6908516883850098, 1.7614442110061646]	[1.3091483116149902, 0]	[0.9044273214256009, 0.0]	1	2.0	1	0.45221366071280045
389	[1.6824580430984497, 2.2537472248077393]	[1.3175419569015503, 0]	[0.899167105607134, 0.0]	1	2.0	1	0.449583552803567
390	[1.731839895248413, 1.7467126846313477]	[1.268160104751587, 0]	[0.9280901582196179, 0.0]	1	2.0	1	0.46404507910980897
391	[1.6229169368743896, 1.749869465827942]	[1.3770830631256104, 0]	[0.857808363503807, 0.0]	1	2.0	1	0.4289041817519035
392	[1.6658868789672852, 1.7491990327835083]	[1.3341131210327148, 0]	[0.8883684223537784, 0.0]	1	2.0	1	0.4441842111768892
393	[2.1722724437713623, 1.8009965419769287]	[0, 1.1990034580230713]	[0.0, 0.9603976236948597]	1	2.0	1	0.48019881184742985
394	[1.6606943607330322, 1.7315877676010132]	[1.3393056392669678, 0]	[0.8848716831616343, 0.0]	1	2.0	1	0.44243584158081717
395	[1.644620418548584, 1.7536799907684326]	[1.355379581451416, 0]	[0.8737053530874164, 0.0]	1	2.0	1	0.4368526765437082
396	[1.7379425764083862, 1.669554352760315]	[0, 1.330445647239685]	[0.0, 0.8908056742203456]	1	2.0	1	0.4454028371101728
397	[1.7460647821426392, 1.7065452337265015]	[0, 1.2934547662734985]	[0.0, 0.9138843001513663]	1	2.0	1	0.4569421500756832
