,monopoly,nash,metric,prices_0,actions_0,rewards_0,prices_1,actions_1,rewards_1
0,2.0,1.0,0.5273473085691901,1.612429738079481,0.0,0.2954828152665278,1.8625618034993534,0.0,0.1923847707027728
1,2.0,1.0,0.5612950352316287,1.7673917001535404,0.0,0.29774266561407753,1.9136863517516245,0.0,0.2461208352014418
2,2.0,1.0,0.5851796488514284,1.8482396415541569,0.0,0.26831800118363847,1.8806325995693032,0.0,0.3006841686666028
3,2.0,1.0,0.5895225132032825,1.8460799154654801,0.0,0.2481561031180931,1.8786284816829495,0.0,0.325201785903376
4,2.0,1.0,0.6346417583636987,2.0461324049869694,0.0,0.24688575490108658,1.8674492764945643,0.0,0.36913905857273865
5,2.0,1.0,0.6409776217629317,2.0126001387376307,0.0,0.2668394201858204,1.969491382763743,0.0,0.361691140919739
6,2.0,1.0,0.6409934415171717,2.0515704620348507,0.0,0.28717435455391366,1.9054195932702558,0.0,0.3370441849189735
7,2.0,1.0,0.6519569483320938,2.0908485194674857,0.0,0.2548659449796425,1.9678857736155337,0.0,0.3881073225569988
8,2.0,1.0,0.6266295492563237,2.100606179405125,0.0,0.21890420546575518,1.9314696141641507,0.0,0.4005151270807389
9,2.0,1.0,0.768984648090677,2.1847759874637886,0.0,0.309649398036424,2.0059497327723177,0.0,0.4566630811203417
10,2.0,1.0,0.6785805938800921,2.0775163433271535,0.0,0.24127177855586507,1.9371563349253083,0.0,0.42756765719659073
11,2.0,1.0,0.6884850906596163,2.3145486192995093,0.0,0.22576022926462308,1.8846469404828574,0.0,0.45078402213622537
12,2.0,1.0,0.6004107778125658,2.040112334335553,0.0,0.2598935727593206,2.0334813144303236,0.0,0.3293021806253283
13,2.0,1.0,0.6776569208167161,2.1192104407622887,0.0,0.22726957163690112,1.940065226664922,0.0,0.44012578757497905
14,2.0,1.0,0.6973885429677515,2.104688260354173,0.0,0.3105458998402827,1.9510986904757186,0.0,0.37152630929045033
15,2.0,1.0,0.6980535607983892,2.064074133132157,0.0,0.31116281180276656,2.0256623043313637,0.0,0.3767504952431528
16,2.0,1.0,0.6694512119862153,2.2789389397896316,0.0,0.2553087225327763,2.088774698424522,0.0,0.409219625077127
17,2.0,1.0,0.7144900457225777,2.1098886006124444,0.0,0.29063823245708625,2.0094675028422566,0.0,0.41783724474046674
18,2.0,1.0,0.70286311504725,2.0698887626975107,0.0,0.29920209913582413,2.042014997575122,0.0,0.39491992550127347
19,2.0,1.0,0.7503523412241527,2.1783679586019757,0.0,0.3513110465755029,2.0236922756053946,0.0,0.3975393529841962
20,2.0,1.0,0.7059849382686906,2.2313357906660847,0.0,0.2781247688561375,2.0340482860549534,0.0,0.41985522423613736
21,2.0,1.0,0.7120307012627474,2.1339056458386216,0.0,0.32435776779758724,2.1202050481793604,0.0,0.3860714720647494
22,2.0,1.0,0.7034092843131343,2.1353127205845457,0.0,0.3028469023775479,2.0827844797424517,0.0,0.3995861252394781
23,2.0,1.0,0.698176427497081,2.075505759145403,0.0,0.31803861864975275,2.1394796560713165,0.0,0.37355382466988124
24,2.0,1.0,0.6864809248973086,2.023505461983393,0.0,0.37695845632708286,2.1044983556152452,0.0,0.2985757089557215
25,2.0,1.0,0.6763378940894718,2.182569141075484,0.0,0.21872821518940344,1.9962997654115968,0.0,0.4378870039810231
26,2.0,1.0,0.6440330878055996,2.1088995679318474,0.0,0.23497896148412548,2.0112669836958257,0.0,0.39010880871478
27,2.0,1.0,0.6418595819780616,2.2047537685699683,0.0,0.18533550015852715,2.0512954705613926,0.0,0.44673286108821486
28,2.0,1.0,0.7236816241567646,2.1251426248744947,0.0,0.3776176034306853,2.145590497395318,0.0,0.3411958868928685
29,2.0,1.0,0.736621038243358,2.184556108014926,0.0,0.30175270403637533,2.105614490783327,0.0,0.42773486830512175
30,2.0,1.0,0.679722229381132,2.180279661981256,0.0,0.25934683175871975,2.118256839177626,0.0,0.40811533202410616
