,monopoly,nash,metric,prices_0,actions_0,rewards_0,prices_1,actions_1,rewards_1,prices_2,actions_2,rewards_2,prices_3,actions_3,rewards_3,prices_4,actions_4,rewards_4
56,2.0,1.0,0.3959031045163341,2.186384951377226,0.0,0.08258613590668366,2.1356796004586927,0.0,0.05693424227758426,2.163597060302809,0.0,0.09100113284069383,2.115418326642126,0.0,0.0909263680242738,2.20760918858074,0.0,0.04141100622824277
57,2.0,1.0,0.397076381522491,2.1588342525752098,0.0,0.09042494548075551,2.3567402813666347,0.0,0.054006373868340604,2.2263830370377717,0.0,0.05480921522290989,2.221985497671874,0.0,0.08799905806013315,2.1907327502809566,0.0,0.06783488646727816
58,2.0,1.0,0.35009571169734793,1.9650665737252342,0.0,0.09204629595852964,2.3756663122339723,0.0,0.0441938133955777,2.258126730478198,0.0,0.04750283570451549,2.149308836095277,0.0,0.0931132546713269,2.246200242807418,0.0,0.032146697644287035
59,2.0,1.0,0.31130285893875764,1.9641106370504278,0.0,0.05672151894585023,2.238183903661963,0.0,0.03542034658527628,2.1602043118954013,0.0,0.042790828499455404,2.1997912870700556,0.0,0.0565376130615161,2.0469469240819604,0.0,0.049697679934391684
60,2.0,1.0,0.3663595868034531,2.1033925153605715,0.0,0.06435458049515297,2.165641383922514,0.0,0.05923904359644665,2.157202239111508,0.0,0.0737564826938306,2.1047054658853783,0.0,0.04928918886124406,2.323497371508065,0.0,0.058891634769504445
61,2.0,1.0,0.35503769344055636,1.9974497294801383,0.0,0.06434468366510354,2.2883879620305523,0.0,0.05046485293783236,2.129444499486199,0.0,0.06731143565504581,2.0324479350359783,0.0,0.0879291121767203,2.2325783589493087,0.0,0.036646784389126344
62,2.0,1.0,0.39464569567044355,2.123526704716723,0.0,0.07373391442386751,2.203342354415652,0.0,0.03476105548178296,2.321930702412519,0.0,0.04821978206508598,2.063013189979026,0.0,0.1045729272675509,2.1877067589020798,0.0,0.07460797928978762
63,2.0,1.0,0.34560745412392957,2.1309005292410204,0.0,0.08946759603449939,2.159407059085149,0.0,0.062114345371966424,2.240090030173667,0.0,0.018006395672584254,1.9560899405120846,0.0,0.08275923196303686,2.2673548838132502,0.0,0.05156169352799735
64,2.0,1.0,0.4034271007061701,2.204656123718537,0.0,0.04716745475754142,2.1476440207694854,0.0,0.07524221704431187,2.1685168120469256,0.0,0.10701393740441699,2.1893227554296577,0.0,0.08710064118236369,2.2222822905231094,0.0,0.04684700639966086
65,2.0,1.0,0.3477500254974401,2.2023031515694482,0.0,0.05767124087340344,2.222430423904025,0.0,0.07118879725070887,2.2179285012335956,0.0,0.04801613264458182,2.032784839030867,0.0,0.045103794120261005,2.1644096591102753,0.0,0.07908650432464777
66,2.0,1.0,0.4097179610400263,2.235709741176564,0.0,0.062311002940074196,2.1395239913494484,0.0,0.10972999315037414,2.2075694535705965,0.0,0.07459720590347226,2.1812815146353697,0.0,0.03406823739430205,2.191455618106291,0.0,0.08848612063536518
67,2.0,1.0,0.40480772766200346,2.1189444039648744,0.0,0.07955080913554628,2.2119159374149024,0.0,0.07484924171083836,2.234295436889692,0.0,0.05445912692708779,2.164282291365016,0.0,0.06510903792552346,2.1587308040189317,0.0,0.08940123309102103
68,2.0,1.0,0.3746874864157293,2.1355341355503388,0.0,0.07918947516773234,2.177171270209689,0.0,0.06343105628113109,2.197476999852617,0.0,0.04270214522153176,2.1198795900015814,0.0,0.08252012581235814,1.903314973789578,0.0,0.06904967308105316
69,2.0,1.0,0.4030932157771385,2.1072896527262857,0.0,0.02483634710267639,2.0616879500168217,0.0,0.10875014380324201,2.1261889403279013,0.0,0.10257983012328185,2.0669728995660224,0.0,0.06371108645591636,2.1930787097030437,0.0,0.05264171535313908
70,2.0,1.0,0.30222452919784043,2.064611364271398,0.0,0.04147877738281608,2.1876626375294723,0.0,0.046893260823158395,2.117750451363074,0.0,0.06513846292731361,2.0895011517072533,0.0,0.03514263226965925,2.2068391687405358,0.0,0.05159082050257883
71,2.0,1.0,0.31671564386171086,2.06537477692826,0.0,0.056083955235741445,2.099396481128613,0.0,0.05245929706827138,2.22323929761008,0.0,0.029066670375486398,2.015290970952133,0.0,0.06180253769167624,2.1368310165556803,0.0,0.06172491176097826
72,2.0,1.0,0.3853362320535789,2.0849865100998755,0.0,0.09029089101067861,2.178747678240471,0.0,0.033467292570758485,2.3172356342451845,0.0,0.04294198328138127,2.018937239493221,0.0,0.09433647324635842,2.129727419474564,0.0,0.06998146057418327
73,2.0,1.0,0.36921044052009905,2.1543956601271086,0.0,0.058532799313224124,2.203943609478919,0.0,0.07184017112275215,2.1990077961530488,0.0,0.024331591395991278,2.101121552771272,0.0,0.08213363370515134,2.200885855608123,0.0,0.08298218825357692
74,2.0,1.0,0.3587318832021717,2.195593911523436,0.0,0.054825886402844956,2.1623853072762564,0.0,0.053346175607547404,2.1751881651003107,0.0,0.0571870059441841,2.035869735305493,0.0,0.08777868832081355,2.2205989980380996,0.0,0.0653644887437615
75,2.0,1.0,0.34183083474525644,1.9875288133053999,0.0,0.0776637563700854,2.3593510219461318,0.0,0.012261585170080969,2.283640316998499,0.0,0.09362848583777131,2.05734611537129,0.0,0.049323006339701124,2.189975188036223,0.0,0.04524861875295071
76,2.0,1.0,0.3369542298269176,2.040510033853507,0.0,0.07182164841323516,2.15617524059238,0.0,0.0510424441487528,2.154135606607427,0.0,0.03731211814690677,2.091897773701776,0.0,0.05481722733085403,2.166883622984684,0.0,0.06211219939633012
77,2.0,1.0,0.39013974718336863,2.0823990124806935,0.0,0.08215262103004191,2.228007104585044,0.0,0.023766256503385513,2.3070449748990782,0.0,0.06386628112715632,2.0102573612665724,0.0,0.08788742622151846,2.253042990517842,0.0,0.07498856815455902
78,2.0,1.0,0.4200585943401788,2.0051175121268074,0.0,0.13472255217581688,2.131008127362428,0.0,0.07111571395490685,2.275133772527036,0.0,0.058124551647646135,2.2769323326648983,0.0,0.06416349125117791,2.240176718518771,0.0,0.050182821663063495
79,2.0,1.0,0.37658766822223116,2.0791479741279613,0.0,0.06853561801134112,2.30439668172861,0.0,0.07396906431447692,2.146795097199733,0.0,0.10556550656127504,2.1436593482939,0.0,0.056328941901062635,2.163921771315602,0.0,0.02539618508109793
80,2.0,1.0,0.3918577032217057,2.067114691297497,0.0,0.07997454056380095,2.175199509509398,0.0,0.0792025376653186,2.2033600893959195,0.0,0.03957179016317069,2.1703370128541346,0.0,0.09213168862213779,2.205815263225781,0.0,0.04803402497694517
81,2.0,1.0,0.34645514998868276,2.0123392411852072,0.0,0.07352895470300945,2.185146252956345,0.0,0.03210315329929844,1.9892596222951706,0.0,0.05920018834095646,2.220351503237469,0.0,0.07972061454358018,2.0705799197308137,0.0,0.03492145935800668
82,2.0,1.0,0.34664829686484583,2.3170650860616573,0.0,0.07250310417706346,2.127261924222513,0.0,0.050833956030013304,2.186177108886854,0.0,0.04708569522892735,1.981538002155323,0.0,0.07364355056705443,2.2171179052597947,0.0,0.046280950773631174
83,2.0,1.0,0.29056297168457446,2.007690324747288,0.0,0.07550060371028017,2.067773837175439,0.0,0.04388064984261157,2.2027265477105304,0.0,0.04661183662545128,1.9430992821994848,0.0,0.03906359401664233,2.2042178944540716,0.0,0.023916162662055047
84,2.0,1.0,0.3772724755052848,2.1387800089343276,0.0,0.07278962232398564,2.249665326205811,0.0,0.05635195964634578,2.2499050193947485,0.0,0.060849533913944515,2.1051612873218484,0.0,0.06294145188871875,2.1778024179336235,0.0,0.0792525447292282
85,2.0,1.0,0.3597008943015795,2.16674861092488,0.0,0.08122940818019692,2.208438042326061,0.0,0.0803294966179785,2.218701774802281,0.0,0.015020297780771297,2.1769363695643515,0.0,0.07817561007581927,2.2204350036956715,0.0,0.041442253305742964
86,2.0,1.0,0.3523330796081469,2.1136822898202134,0.0,0.04411996003783591,2.1341230068212784,0.0,0.07329327547629255,2.1616436176727563,0.0,0.05824798392383644,1.9662995374998773,0.0,0.03262898918278217,2.2138807794100845,0.0,0.08850697276477179
87,2.0,1.0,0.3767445002796343,2.0632353237543,0.0,0.09032398907404887,2.1606136864976,0.0,0.0844528301471729,2.210965517990657,0.0,0.039915901835730024,2.073750250978013,0.0,0.05550610111439796,2.1772460432572482,0.0,0.05328592135074227
88,2.0,1.0,0.4030139607801644,2.223581215305124,0.0,0.08547821232190186,2.2279318550745737,0.0,0.011754418168830097,2.1441726426874728,0.0,0.09494296344305372,2.134388832018369,0.0,0.07107204444622363,2.141878443153702,0.0,0.08298350736839186
89,2.0,1.0,0.3190907461015992,1.9986316541681541,0.0,0.06503884276729081,2.2248251835529493,0.0,0.06177299988778419,2.138550827360084,0.0,0.06597334659957302,2.121728849027629,0.0,0.05113478845718003,2.2402743591967513,0.0,0.02574013232809858
90,2.0,1.0,0.3206411889316146,2.069065426083937,0.0,0.05990952402551071,2.28340402804691,0.0,0.043404536663746655,2.136515352634525,0.0,0.07460797232381668,2.1224915260764066,0.0,0.015445356477442263,2.1923420639260853,0.0,0.06128647746787224
91,2.0,1.0,0.34682531078969886,2.0799018133293457,0.0,0.04725579156884115,2.326165043822741,0.0,0.0583671099907681,2.1589551458384433,0.0,0.05439655359864291,2.0374853874963526,0.0,0.08919569808975313,2.0280217656528627,0.0,0.045761443923888166
92,2.0,1.0,0.3602813323494084,2.128982286444801,0.0,0.07406668119580895,2.1149915398632326,0.0,0.06976250824841483,2.1491783202050043,0.0,0.05751624707599476,2.161037361245403,0.0,0.05069675251492276,2.3649175950178,0.0,0.056996094643839
93,2.0,1.0,0.3422791321233851,2.0005183214201363,0.0,0.050470195405733526,2.194716076179273,0.0,0.04267539049591816,2.165833941925352,0.0,0.04398494337864348,2.1202313685846543,0.0,0.0880383251424891,2.1645048368314685,0.0,0.06437801856238078
94,2.0,1.0,0.36946378840918825,2.1871024711126448,0.0,0.03763269313141408,2.1556669355484392,0.0,0.08402828293263015,2.2273810347816623,0.0,0.04422855165345986,2.0431334971337,0.0,0.11248414437800036,2.2007801891295644,0.0,0.036460128244635306
95,2.0,1.0,0.3812811610837341,2.0394672549757136,0.0,0.09607399541754111,2.196566547687354,0.0,0.06392601798306209,2.2246382529999083,0.0,0.055478876942974084,2.160916278772546,0.0,0.06085655087165871,2.1477556093637604,0.0,0.05865156553510577
96,2.0,1.0,0.3552227812252766,2.1998569873561977,0.0,0.09937019760332376,2.34188649213036,0.0,0.04208588376119686,2.3038933111964024,0.0,0.07748436709670306,2.1250129978147525,0.0,0.06081105232945104,2.021549900120764,0.0,0.02595050015729583
97,2.0,1.0,0.3339885616655765,2.143877122738414,0.0,0.03360508014821355,2.21119676655661,0.0,0.05119873044742358,2.2089442860819575,0.0,0.030245549898844107,2.037968887281129,0.0,0.07458074913036071,1.9738481266415948,0.0,0.07764359643020267
98,2.0,1.0,0.37705441757783875,1.9908414822526286,0.0,0.08223899362285081,2.2004614243270333,0.0,0.0691648284001226,2.1375533138174507,0.0,0.08359793109609885,2.215588677635866,0.0,0.04764227504433835,2.2308368631720503,0.0,0.055616358493880476
99,2.0,1.0,0.3412090413190994,2.0658774637137425,0.0,0.05598606751438512,2.20055011821324,0.0,0.0371561369999116,2.2295784379934243,0.0,0.04328997907151907,2.0445350404080056,0.0,0.1081568327177741,2.1314325305518116,0.0,0.03525442018394887
100,2.0,1.0,0.31158623049808587,2.1358447573186425,0.0,0.0749601804340837,2.0261526512937227,0.0,0.03294043047011837,2.2922383444885166,0.0,0.026493453288509272,2.0881965680576937,0.0,0.08357449740236839,2.1582251333502582,0.0,0.039946804816386405
101,2.0,1.0,0.3895918237600775,2.008542904190117,0.0,0.09171504320752323,2.1843823146030674,0.0,0.04197675627340619,2.166097273064592,0.0,0.10255365892078874,2.1006856557255786,0.0,0.08671212521572702,2.247714483568222,0.0,0.019934296612601706
102,2.0,1.0,0.3997899587401338,2.175486355343298,0.0,0.09125054827469224,2.174815259949094,0.0,0.06509971280052734,2.1685285677468213,0.0,0.07809152221471491,2.0654984461156514,0.0,0.07885976120515012,2.2085453026381328,0.0,0.03437083152570384
103,2.0,1.0,0.33561735131754383,2.067053167257044,0.0,0.03383825706541476,2.1587084625008885,0.0,0.06646272972764714,2.224576972321912,0.0,0.04076055671850332,1.920944549378351,0.0,0.07025224645982713,2.1553402221433755,0.0,0.06986113453131351
104,2.0,1.0,0.34569119194951947,2.012492938478941,0.0,0.04363741157927807,2.242174397418479,0.0,0.050483101265328234,2.081217209328691,0.0,0.08696066400005456,2.070965554553554,0.0,0.06432398567495688,2.247386600358531,0.0,0.0419958796656876
105,2.0,1.0,0.45497736694621904,2.1164718669620997,0.0,0.07619419523688273,2.3342517566690795,0.0,0.08806022472502739,2.2565609009275907,0.0,0.108293924873884,2.145478735055302,0.0,0.11046885282694792,2.311513856772028,0.0,0.027507486792635066
106,2.0,1.0,0.37026789308856956,2.0566687302636666,0.0,0.1505908236847217,2.24895769072114,0.0,0.06806623261951876,2.1205158233696473,0.0,0.00879000932596061,2.135836123680482,0.0,0.04487347744345921,2.15753501391432,0.0,0.048813959043333834
107,2.0,1.0,0.2954370443362159,2.087169869223909,0.0,0.06866940510533646,2.153496510804396,0.0,0.06726925164563086,2.0598131295970514,0.0,0.03892261544716614,2.1361855295874763,0.0,0.0111386068763143,2.1095935007144027,0.0,0.04897203394053733
108,2.0,1.0,0.3663922369570733,2.0926922912691572,0.0,0.11456970340528848,2.2131278622865636,0.0,0.06012781561594055,2.2236165775392114,0.0,0.04919249191620109,2.199118580117654,0.0,0.05312025622859557,2.234274309380101,0.0,0.033453900161860096
