	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	metric_history
63	[4.959390163421631, 3.9871840476989746, 10.298213958740234]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
64	[4.202475070953369, 10.736345291137695, 3.091519832611084]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
65	[2.420438766479492, 3.1275219917297363, 2.6701979637145996]	[0.5795612335205078, 0, 0]	[0.823231243641203, 0.0, 0.0]	1	2.0	1	0.27441041454706766
66	[6.04173469543457, 6.2480854988098145, 10.139458656311035]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
67	[5.224517345428467, 4.877557277679443, 8.61517333984375]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
68	[4.983571529388428, 4.914266109466553, 2.795140504837036]	[0, 0, 0.20485949516296387]	[0.0, 0.0, 0.3677515775675033]	1	2.0	1	0.12258385918916777
69	[6.046287536621094, 2.8514294624328613, 9.232523918151855]	[0, 0.14857053756713867, 0]	[0.0, 0.2750678705012888, 0.0]	1	2.0	1	0.09168929016709626
70	[2.3084943294525146, 10.4771728515625, 9.982544898986816]	[0.6915056705474854, 0, 0]	[0.9048312486956434, 0.0, 0.0]	1	2.0	1	0.3016104162318811
71	[3.650442361831665, 2.4247498512268066, 3.349909782409668]	[0, 0.5752501487731934, 0]	[0.0, 0.8195875638828056, 0.0]	1	2.0	1	0.2731958546276019
72	[2.2447621822357178, 9.277482986450195, 2.493216037750244]	[0.7552378177642822, 0, 0]	[0.9400914741472093, 0.0, 0.0]	1	2.0	1	0.3133638247157364
73	[7.544925212860107, 7.2390570640563965, 6.08376932144165]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
74	[2.574038505554199, 4.2224836349487305, 4.034611225128174]	[0.4259614944458008, 0, 0]	[0.6704797941411016, 0.0, 0.0]	1	2.0	1	0.22349326471370054
75	[7.202988147735596, 7.838046073913574, 10.738419532775879]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
76	[2.404262065887451, 9.236300468444824, 9.441882133483887]	[0.5957379341125488, 0, 0]	[0.8365721820844101, 0.0, 0.0]	1	2.0	1	0.2788573940281367
77	[9.177948951721191, 6.0537567138671875, 7.000421524047852]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
78	[3.7840187549591064, 5.716343879699707, 8.381327629089355]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
79	[5.2392578125, 8.095682144165039, 9.956538200378418]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
80	[2.4490506649017334, 3.2822036743164062, 6.166664123535156]	[0.5509493350982666, 0, 0]	[0.7983535003513111, 0.0, 0.0]	1	2.0	1	0.26611783345043705
81	[8.815214157104492, 10.526020050048828, 3.557864189147949]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
82	[3.034092903137207, 2.2782580852508545, 5.743619918823242]	[0, 0.7217419147491455, 0]	[0.0, 0.9225724379925282, 0.0]	1	2.0	1	0.3075241459975094
83	[5.31029748916626, 5.437414646148682, 3.9393088817596436]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
84	[2.327730178833008, 7.645937442779541, 5.4741411209106445]	[0.6722698211669922, 0, 0]	[0.8925929298820847, 0.0, 0.0]	1	2.0	1	0.29753097662736155
85	[7.048234462738037, 6.947303771972656, 8.969952583312988]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
86	[7.761264324188232, 3.944810628890991, 2.600013494491577]	[0, 0, 0.39998650550842285]	[0.0, 0.0, 0.6399838064280061]	1	2.0	1	0.21332793547600204
87	[8.793402671813965, 5.637887954711914, 2.589158773422241]	[0, 0, 0.4108412265777588]	[0.0, 0.0, 0.6528919396996002]	1	2.0	1	0.21763064656653341
88	[3.1443872451782227, 7.663179874420166, 9.980724334716797]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
89	[6.170472145080566, 5.527088642120361, 3.182981491088867]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
90	[5.068788051605225, 9.313972473144531, 4.407334327697754]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
91	[5.172316551208496, 6.065822601318359, 4.027605056762695]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
92	[8.96213436126709, 9.999176979064941, 10.355279922485352]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
93	[7.521887302398682, 3.722001791000366, 2.938002347946167]	[0, 0, 0.06199765205383301]	[0.0, 0.0, 0.12015159524747787]	1	2.0	1	0.04005053174915929
94	[2.525588035583496, 3.908565044403076, 8.19336223602295]	[0.4744119644165039, 0, 0]	[0.7237572168514816, 0.0, 0.0]	1	2.0	1	0.24125240561716055
95	[5.69836950302124, 2.8439505100250244, 5.013284206390381]	[0, 0.15604948997497559, 0]	[0.0, 0.28774753662850117, 0.0]	1	2.0	1	0.09591584554283372
96	[5.350184440612793, 4.221932411193848, 6.64090633392334]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
97	[4.660599231719971, 3.182694911956787, 4.460020065307617]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
98	[9.953680992126465, 4.282707691192627, 4.106235980987549]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
99	[3.4557924270629883, 3.3653111457824707, 3.6983017921447754]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
100	[2.239118814468384, 3.64797306060791, 3.9960501194000244]	[0.7608811855316162, 0, 0]	[0.9428221925672347, 0.0, 0.0]	1	2.0	1	0.3142740641890782
101	[10.991016387939453, 9.911474227905273, 3.366107702255249]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
102	[6.797306537628174, 10.059791564941406, 6.800066947937012]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
103	[3.4061551094055176, 6.324298858642578, 4.255895137786865]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
104	[3.8217694759368896, 3.2232518196105957, 7.413853168487549]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
105	[10.574165344238281, 2.3277125358581543, 10.839369773864746]	[0, 0.6722874641418457, 0]	[0.0, 0.8926044938414179, 0.0]	1	2.0	1	0.29753483128047264
106	[2.5499632358551025, 7.995004653930664, 5.667725086212158]	[0.45003676414489746, 0, 0]	[0.6975404392077849, 0.0, 0.0]	1	2.0	1	0.23251347973592829
107	[6.6219892501831055, 2.3548669815063477, 8.248136520385742]	[0, 0.6451330184936523, 0]	[0.0, 0.8740694254365735, 0.0]	1	2.0	1	0.2913564751455245
108	[7.401795387268066, 8.24537181854248, 9.829684257507324]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
109	[3.2141921520233154, 2.431826114654541, 6.294357776641846]	[0, 0.568173885345459, 0]	[0.0, 0.8135262067023632, 0.0]	1	2.0	1	0.27117540223412107
110	[8.233928680419922, 6.891539096832275, 7.480106353759766]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
111	[3.5405871868133545, 2.386874198913574, 9.209342002868652]	[0, 0.6131258010864258, 0]	[0.0, 0.8503283542149802, 0.0]	1	2.0	1	0.28344278473832674
112	[4.160951137542725, 7.321206569671631, 10.269173622131348]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
113	[7.964979648590088, 4.098466396331787, 8.509483337402344]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
114	[6.241297721862793, 6.047840595245361, 8.076419830322266]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
115	[2.8467342853546143, 2.3796277046203613, 7.640284538269043]	[0, 0.6203722953796387, 0]	[0.0, 0.8558828058846757, 0.0]	1	2.0	1	0.2852942686282252
116	[3.088228940963745, 7.744044780731201, 5.801087856292725]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
117	[3.0258851051330566, 8.7680025100708, 5.315502643585205]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
118	[7.896823883056641, 5.965440273284912, 5.624668121337891]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
119	[6.999955177307129, 5.010398864746094, 4.997718334197998]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
120	[4.056056499481201, 3.600142002105713, 2.489518165588379]	[0, 0, 0.5104818344116211]	[0.0, 0.0, 0.7603719655589884]	1	2.0	1	0.25345732185299613
121	[2.8566906452178955, 5.230832099914551, 6.719861030578613]	[0.1433093547821045, 0, 0]	[0.2660811383961459, 0.0, 0.0]	1	2.0	1	0.0886937127987153
122	[6.987546920776367, 10.072454452514648, 3.581329822540283]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
123	[9.825115203857422, 3.9404191970825195, 9.427175521850586]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
124	[2.956479549407959, 3.915177583694458, 4.744843006134033]	[0.043520450592041016, 0, 0]	[0.08514687156434775, 0.0, 0.0]	1	2.0	1	0.02838229052144925
125	[2.3383893966674805, 2.424337148666382, 10.578890800476074]	[0.6616106033325195, 0, 0]	[0.8854926162230186, 0.0, 0.0]	1	2.0	1	0.29516420540767285
126	[5.359236717224121, 10.237153053283691, 6.42814826965332]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
127	[2.3054943084716797, 5.117482662200928, 6.424381256103516]	[0.6945056915283203, 0, 0]	[0.9066732274914102, 0.0, 0.0]	1	2.0	1	0.3022244091638034
128	[4.069121360778809, 10.284098625183105, 3.8721604347229004]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
129	[3.301800012588501, 2.5264713764190674, 2.3227083683013916]	[0, 0, 0.6772916316986084]	[0.0, 0.0, 0.8958593090282534]	1	2.0	1	0.29861976967608445
130	[2.7256524562835693, 10.756115913391113, 8.972176551818848]	[0.27434754371643066, 0, 0]	[0.4734285126896225, 0.0, 0.0]	1	2.0	1	0.15780950422987416
131	[3.5433707237243652, 5.248068332672119, 10.565094947814941]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
132	[3.830009698867798, 3.1601645946502686, 3.3241851329803467]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
133	[3.7549099922180176, 9.049318313598633, 2.5394511222839355]	[0, 0, 0.46054887771606445]	[0.0, 0.0, 0.7089924866666024]	1	2.0	1	0.23633082888886747
134	[5.335550785064697, 2.6500444412231445, 2.5293571949005127]	[0, 0, 0.4706428050994873]	[0.0, 0.0, 0.7197809602070606]	1	2.0	1	0.23992698673568688
135	[4.089641094207764, 2.314032554626465, 3.336360216140747]	[0, 0.6859674453735352, 0]	[0.0, 0.9013835546347764, 0.0]	1	2.0	1	0.3004611848782588
136	[2.805717706680298, 7.385763645172119, 2.540396213531494]	[0, 0, 0.45960378646850586]	[0.0, 0.0, 0.7079719324008238]	1	2.0	1	0.23599064413360793
137	[4.851534366607666, 6.095571041107178, 8.778969764709473]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
138	[2.5784568786621094, 2.7492222785949707, 6.924026966094971]	[0.4215431213378906, 0, 0]	[0.6653876395284897, 0.0, 0.0]	1	2.0	1	0.2217958798428299
139	[5.299724102020264, 2.5879547595977783, 8.925779342651367]	[0, 0.4120452404022217, 0]	[0.0, 0.6543092006663187, 0.0]	1	2.0	1	0.2181030668887729
140	[10.912334442138672, 3.7653021812438965, 2.2890658378601074]	[0, 0, 0.7109341621398926]	[0.0, 0.0, 0.9164409413822341]	1	2.0	1	0.30548031379407803
141	[2.29826283454895, 8.247021675109863, 3.7403182983398438]	[0.7017371654510498, 0, 0]	[0.9110392815268256, 0.0, 0.0]	1	2.0	1	0.30367976050894185
142	[4.095067977905273, 3.002840757369995, 2.821143388748169]	[0, 0, 0.17885661125183105]	[0.0, 0.0, 0.3257235351151735]	1	2.0	1	0.10857451170505783
143	[2.3789236545562744, 4.698054313659668, 8.925091743469238]	[0.6210763454437256, 0, 0]	[0.8564168640177172, 0.0, 0.0]	1	2.0	1	0.28547228800590574
144	[2.3928370475769043, 3.4097063541412354, 2.2688355445861816]	[0, 0, 0.7311644554138184]	[0.0, 0.0, 0.9277274499670511]	1	2.0	1	0.3092424833223504
145	[10.097118377685547, 2.9879539012908936, 6.236751556396484]	[0, 0.012046098709106445, 0]	[0.0, 0.023947088924103355, 0.0]	1	2.0	1	0.007982362974701118
146	[4.339694023132324, 10.725746154785156, 9.73533821105957]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
147	[4.395579814910889, 2.6487326622009277, 9.450109481811523]	[0, 0.35126733779907227, 0]	[0.0, 0.579145932993697, 0.0]	1	2.0	1	0.19304864433123234
148	[4.109741687774658, 2.4056315422058105, 2.7918941974639893]	[0, 0.5943684577941895, 0]	[0.0, 0.8354630519677357, 0.0]	1	2.0	1	0.2784876839892452
149	[3.0116257667541504, 4.375877857208252, 7.075498580932617]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
150	[3.4208121299743652, 3.2761995792388916, 3.7156474590301514]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
151	[2.3852145671844482, 9.917194366455078, 2.6561107635498047]	[0.6147854328155518, 0, 0]	[0.8516097372288982, 0.0, 0.0]	1	2.0	1	0.2838699124096327
152	[4.6844162940979, 3.290452480316162, 2.264312982559204]	[0, 0, 0.7356870174407959]	[0.0, 0.0, 0.9301386472506579]	1	2.0	1	0.3100462157502193
153	[2.562047243118286, 2.36019229888916, 6.565677642822266]	[0, 0.6398077011108398, 0]	[0.0, 0.8702615078209419, 0.0]	1	2.0	1	0.2900871692736473
154	[8.452287673950195, 7.6215691566467285, 6.705404281616211]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
155	[9.75918197631836, 8.379145622253418, 2.484973669052124]	[0, 0, 0.515026330947876]	[0.0, 0.0, 0.7648005403261209]	1	2.0	1	0.2549335134420403
156	[3.534257411956787, 2.4545013904571533, 9.882129669189453]	[0, 0.5454986095428467, 0]	[0.0, 0.7934284860725143, 0.0]	1	2.0	1	0.2644761620241714
157	[2.668496608734131, 8.112183570861816, 2.683039426803589]	[0.33150339126586914, 0, 0]	[0.5531122841109664, 0.0, 0.0]	1	2.0	1	0.18437076137032213
158	[8.402137756347656, 2.95377254486084, 3.5930850505828857]	[0, 0.046227455139160156, 0]	[0.0, 0.09031793266967725, 0.0]	1	2.0	1	0.030105977556559083
159	[3.056887149810791, 7.330867767333984, 6.127375602722168]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
160	[6.9557671546936035, 3.3223073482513428, 2.2390296459198]	[0, 0, 0.7609703540802002]	[0.0, 0.0, 0.9428648283714551]	1	2.0	1	0.3142882761238184
161	[8.290192604064941, 2.487607955932617, 2.735093832015991]	[0, 0.5123920440673828, 0]	[0.0, 0.7622384813112149, 0.0]	1	2.0	1	0.25407949377040495
162	[5.925527572631836, 9.19199275970459, 3.0298380851745605]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
163	[2.988271474838257, 7.963286399841309, 9.115553855895996]	[0.011728525161743164, 0, 0]	[0.023319492021016686, 0.0, 0.0]	1	2.0	1	0.007773164007005562
164	[2.6555964946746826, 2.4900619983673096, 2.3448574542999268]	[0, 0, 0.6551425457000732]	[0.0, 0.0, 0.8810733362137739]	1	2.0	1	0.293691112071258
165	[4.205013275146484, 10.086451530456543, 8.737565040588379]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
166	[9.511512756347656, 2.5544965267181396, 9.950485229492188]	[0, 0.44550347328186035, 0]	[0.0, 0.6925336018575194, 0.0]	1	2.0	1	0.23084453395250648
167	[3.2123770713806152, 10.90747356414795, 9.673063278198242]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
168	[2.388350486755371, 2.718975305557251, 2.411898612976074]	[0.6116495132446289, 0, 0]	[0.8491838994368663, 0.0, 0.0]	1	2.0	1	0.2830612998122888
169	[4.488658905029297, 5.566189289093018, 10.636587142944336]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
170	[2.960698366165161, 6.989753246307373, 5.284463882446289]	[0.03930163383483887, 0, 0]	[0.07705864924758998, 0.0, 0.0]	1	2.0	1	0.025686216415863328
171	[9.363713264465332, 4.241422653198242, 3.2105066776275635]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
172	[6.71143913269043, 4.210470199584961, 2.483611822128296]	[0, 0, 0.5163881778717041]	[0.0, 0.0, 0.7661196054977495]	1	2.0	1	0.25537320183258316
173	[2.2751753330230713, 2.5119640827178955, 3.194236993789673]	[0.7248246669769287, 0, 0]	[0.9242785360956418, 0.0, 0.0]	1	2.0	1	0.3080928453652139
174	[6.361806869506836, 2.5287811756134033, 2.7201132774353027]	[0, 0.4712188243865967, 0]	[0.0, 0.7203904683169071, 0.0]	1	2.0	1	0.2401301561056357
175	[3.269134283065796, 3.837819814682007, 7.107842922210693]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
176	[5.576668739318848, 6.925861835479736, 6.589901924133301]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
177	[9.427531242370605, 3.0808966159820557, 10.123785972595215]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
178	[6.254037857055664, 2.4754743576049805, 4.512890338897705]	[0, 0.5245256423950195, 0]	[0.0, 0.7739241352601312, 0.0]	1	2.0	1	0.25797471175337705
179	[3.1461219787597656, 7.830831527709961, 5.839557647705078]	[0, 0, 0]	[0.0, 0.0, 0.0]	1	2.0	1	0.0
