costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1
1.0;0.2994709312292266;0.3437056320459058;0.35814027782141566;1.7994709312292267;2.1874112575556275;2.0;0.6780322194099426;2.3560644388198853;0.2791849521740301;0.3785927854968326;0.8304502964019775;2.660900592803955;0.15174510391124582;0.25203353304128595
1.0;0.2994709312292266;0.3437056320459058;-6.77004536484414;1.7994709312292267;2.1874112575556275;2.0;-0.8961754441261292;1.0;0.4683105308334812;0.0;-0.8712266087532043;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459058;-6.77004536484414;1.7994709312292267;2.1874112575556275;2.0;-0.5905962586402893;1.0;0.4683105308334812;0.0;-0.6901731491088867;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459058;-5.447737261948782;1.7994709312292267;2.1874112575556275;2.0;0.21614471077919006;1.4322894215583801;0.2706145485040402;0.11698380663809374;-0.3219452202320099;1.0;0.6424405743972198;0.0
1.0;0.2994709312292266;0.3437056320459058;-6.77004536484414;1.7994709312292267;2.1874112575556275;2.0;-0.9499865174293518;1.0;0.4683105308334812;0.0;-0.9180901050567627;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459058;-5.831453706214925;1.7994709312292267;2.1874112575556275;2.0;-0.8504062294960022;1.0;0.8229294634569162;0.0;0.6319461464881897;2.2638922929763794;0.06569914452238843;0.08303664241698805
1.0;0.2994709312292266;0.3437056320459058;-6.77004536484414;1.7994709312292267;2.1874112575556275;2.0;-0.19916585087776184;1.0;0.4683105308334812;0.0;-0.6327167749404907;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459058;-0.30853243106951334;1.7994709312292267;2.1874112575556275;2.0;0.4069005846977234;1.8138011693954468;0.5544686787145904;0.4512272591310819;0.9488087892532349;2.8976175785064697;0.06345795123849049;0.12041892376616596
1.0;0.2994709312292266;0.3437056320459058;-1.9517606555869542;1.7994709312292267;2.1874112575556275;2.0;0.24199135601520538;1.4839827120304108;0.7027422184937423;0.3401150847648689;0.9188206195831299;2.8376412391662598;0.04688384137556898;0.08615568036227494
1.0;0.2994709312292266;0.3437056320459058;-5.439909355484604;1.7994709312292267;2.1874112575556275;2.0;0.42606574296951294;1.8521314859390259;0.1380964543392565;0.11767633683902147;-0.8201961517333984;1.0;0.7591621245167592;0.0
1.0;0.2994709312292266;0.3437056320459058;-6.77004536484414;1.7994709312292267;2.1874112575556275;2.0;-0.6125593185424805;1.0;0.4683105308334812;0.0;-0.8607276678085327;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459058;-6.77004536484414;1.7994709312292267;2.1874112575556275;2.0;-0.7607872486114502;1.0;0.4683105308334812;0.0;-0.3296884000301361;1.0;0.4683105308334812;0.0
1.0;0.2994709312292266;0.3437056320459058;-5.493051058607552;1.7994709312292267;2.1874112575556275;2.0;0.4595138132572174;1.9190276265144348;0.12292875524366209;0.11297492216195665;-0.6990230083465576;1.0;0.7725217895598065;0.0
1.0;0.2994709312292266;0.3437056320459058;-5.677344308336815;1.7994709312292267;2.1874112575556275;2.0;0.1472225785255432;1.2944451570510864;0.32831448002579716;0.09667060863334162;-0.46048834919929504;1.0;0.5916186433133326;0.0
1.0;0.2994709312292266;0.3437056320459058;-0.8392929220719572;1.7994709312292267;2.1874112575556275;2.0;0.9671148061752319;2.934229612350464;0.051217331646234314;0.09906607953572094;0.3449247181415558;1.6898494362831116;0.6169810656150753;0.42562404031191314
1.0;0.2994709312292266;0.3437056320459058;-4.208703269507244;1.7994709312292267;2.1874112575556275;2.0;0.0865260437130928;1.1730520874261856;0.7864613855319016;0.1360987844463857;0.717287003993988;2.434574007987976;0.06308605732605788;0.09050161810640207
1.0;0.2994709312292266;0.3437056320459058;-3.986345067753134;1.7994709312292267;2.1874112575556275;2.0;0.7424841523170471;2.4849683046340942;0.05997203215175912;0.08905656690985914;0.10054276883602142;1.2010855376720428;0.7818351061964128;0.1572157327003844
1.0;0.2994709312292266;0.3437056320459058;-6.22228031360053;1.7994709312292267;2.1874112575556275;2.0;-0.482690691947937;1.0;0.8557078606358898;0.0;0.8506407141685486;2.701281428337097;0.028484673677156007;0.04846044631918808
