	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	nash_utilities	monopoly_utilities	metric_history
0	[1.767552194246976, 1.4343555617108201]	[0.1928182838473893, 0.7310886620127451]	[-0.6540335037233357, 0.8259656789428765]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.08596608760977044
1	[1.549503930216347, 1.413615220291088]	[0.3463696404302171, 0.5964893393939539]	[-0.28451554029317483, 0.20766079330851814]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.038427373492328214
2	[1.7403367500827744, 1.4239766138051222]	[0.20414058018305906, 0.7236077184254404]	[-0.6266716595019161, 0.7320470387031971]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.05268768960064051
3	[1.4037118898645338, 1.8579353577464426]	[0.7970637772783916, 0.1295466212158161]	[0.8629031534150684, -0.9757360852387145]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.05641646591182314
4	[1.9025712228708362, 2.08252510437441]	[0.46208759639603064, 0.2249636761152658]	[1.6946042973970314, 0.17983138679348873]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9372178420952602
5	[1.8839466800989007, 1.7615753478877068]	[0.30673851171250704, 0.5004366213684627]	[0.42084698024767947, 1.3808335155105838]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9008402478791316
6	[1.6794410761222356, 1.4498169467650202]	[0.2643448770932128, 0.6623215219033202]	[-0.3781289767648755, 0.6546289933664688]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.13825000830079656
7	[1.6373185325095176, 1.868473604636057]	[0.6130899244749523, 0.2432017467408985]	[1.4647463832060765, -0.10223440945664479]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.681255986874716
8	[1.4215038938561413, 1.9798987279554667]	[0.8291799865618369, 0.08884185757562511]	[1.1048510401123341, -1.1859822860436156]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.040565622965640695
9	[1.4010713408584505, 2.030567457901925]	[0.8534393065141747, 0.06880593186855129]	[1.0418944511086694, -1.3269244423508022]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.14251499562106648
10	[1.96259060422128, 1.3961495905940373]	[0.08696025660433454, 0.8381652260316271]	[-1.215214009282573, 0.9524138655393697]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.13140007187160155
11	[2.074682788634919, 1.4038444214498242]	[0.058885070601682604, 0.8617291903777905]	[-1.3934933100550626, 1.091774774174269]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.150859267940397
12	[1.465655935753407, 1.4091875805512157]	[0.42169521640581176, 0.528559952524685]	[-0.23185141862792283, -0.05801563767132908]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.14493352814962596
13	[1.6068291330907467, 1.7345205145770795]	[0.5532430891861577, 0.33196580333353215]	[0.9845812087444484, 0.18250994425062644]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5835455764975377
14	[2.0615611047491806, 2.0133225945378093]	[0.28636562425883433, 0.34731197578733214]	[0.7076227288984005, 1.1261184857327757]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9168706073155879
15	[2.028095564421823, 2.0697273176664974]	[0.3372066632965642, 0.28547914342335945]	[1.0802191910678034, 0.7197577130725811]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8999884520701925
16	[1.552612437089682, 1.4381894532492279]	[0.3639728952877644, 0.57523079146651]	[-0.19020590649316793, 0.2542985315333992]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.03204631252011564
17	[2.0277276078915025, 1.4490591660649597]	[0.08170658782101449, 0.8270030641910346]	[-1.2129009740701318, 1.2957552646142965]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.04142714527208224
18	[1.7006259499446272, 1.820435542968004]	[0.5205068939595923, 0.3223264206363996]	[1.237336555247942, 0.36243029723376863]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7998834262408555
19	[1.7986390445555362, 1.9102048020675695]	[0.4791785078975259, 0.3066816275836604]	[1.394541787334181, 0.49069977041562457]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9426207788749028
20	[1.808634481360666, 1.6575635314033368]	[0.3034846013644965, 0.5553589559648336]	[0.19623522698347565, 1.2417285119553054]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7189818694693906
21	[1.8139703453236236, 1.8236197923587711]	[0.41029167079637924, 0.39475704938560596]	[0.9692293153387024, 0.8921060534126858]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9306676843756938
22	[2.0710616471952386, 1.8233009099363695]	[0.19909200885009143, 0.5363623844073694]	[-0.08455415351402666, 1.9086393791356633]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9120426128108182
23	[1.7711121217729153, 1.447965430629948]	[0.19831465539198484, 0.722300821590496]	[-0.6110466452007824, 0.8784549658431009]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.13370416032115923
24	[1.4482040763680393, 1.4079926730949281]	[0.4377299277833788, 0.5141153877549074]	[-0.23335750185990078, -0.11496955199851114]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.17416352692920595
25	[1.9004592829089484, 1.4125229690999808]	[0.11477738401317333, 0.8081435602728753]	[-1.043735452843884, 0.96410141262061]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.039817020111637125
26	[2.0796275593132596, 1.549907289144884]	[0.09348504123423192, 0.7779657634557999]	[-1.0648881556495702, 1.7883693185103264]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.361740581430378
27	[2.0605489833041672, 1.9479646823576084]	[0.26022116796968375, 0.4082456674266468]	[0.4630663031031563, 1.4321785342540645]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9476224186786104
28	[1.6305154096806767, 2.0236080260426137]	[0.6965437102970565, 0.14456945982235495]	[1.887637140289373, -0.6541699993987885]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6167335704452923
29	[1.3999706072144842, 1.5423465368357008]	[0.6036775591587528, 0.34156448656131233]	[0.16171443293810492, -0.3289027058253397]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.0835941364436175
30	[1.9046161914696094, 1.7054540169903187]	[0.25635062007264947, 0.5686100164200549]	[0.07831672501463219, 1.5554787896822078]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.81689775734842
31	[1.6814152438513565, 1.7934630687728497]	[0.5212682122728209, 0.3329769979697708]	[1.1545832675733225, 0.3603083242457953]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7574457959095592
32	[1.513230226219792, 1.479167503131975]	[0.4369369700046223, 0.5007163853297586]	[0.011544658388281401, 0.148392076576789]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.07996836748253508
33	[1.8274105206134161, 1.68240745424501]	[0.30418649600920494, 0.5432954357226139]	[0.25104306183021147, 1.2903045799544497]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7706738208923303
34	[2.0320451394047154, 2.047901849881259]	[0.3251714208362952, 0.30518728889472535]	[0.9834251729594773, 0.8456394166709873]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9145322948152322
35	[2.0221899492998374, 2.0345620145694934]	[0.3284574420549817, 0.31259831137749555]	[0.9847721228216073, 0.8770281641904608]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9309001435060341
36	[1.628301314020518, 1.9330529515925055]	[0.6571943922169802, 0.19421645859211636]	[1.65837237444519, -0.3640977366617551]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6471373188917171
