costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1;actions_2;prices_2;quantities_2;rewards_2;actions_3;prices_3;quantities_3;rewards_3;actions_4;prices_4;quantities_4;rewards_4
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.019483257085084915;1.0389665141701698;0.0;0.0;0.2815151810646057;1.5630303621292114;0.0;0.0;-0.5332242846488953;1.0;2.0;0.0;0.47150686383247375;1.9430137276649475;0.0;0.0;0.19285030663013458;1.3857006132602692;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8764321208000183;1.0;2.0;0.0;0.07191972434520721;1.1438394486904144;0.0;0.0;-0.4275614321231842;1.0;2.0;0.0;-0.07337822020053864;1.0;2.0;0.0;0.32040467858314514;1.6408093571662903;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9912354946136475;2.982470989227295;0.0;0.0;-0.7936657071113586;1.0;2.0;0.0;-0.2351410984992981;1.0;2.0;0.0;-0.6315996646881104;1.0;2.0;0.0;-0.6054050326347351;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.5718801021575928;2.1437602043151855;0.0;0.0;-0.23088593780994415;1.0;2.0;0.0;-0.25388863682746887;1.0;2.0;0.0;-0.2869393825531006;1.0;2.0;0.0;0.14472442865371704;1.289448857307434;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.35847312211990356;1.7169462442398071;0.0;0.0;-0.003365930402651429;1.0;2.0;0.0;0.759661853313446;2.519323706626892;0.0;0.0;-0.5698697566986084;1.0;2.0;0.0;-0.6499010920524597;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.5993033647537231;2.1986067295074463;0.0;0.0;0.865354597568512;2.730709195137024;0.0;0.0;0.3418903052806854;1.6837806105613708;0.0;0.0;-0.6497832536697388;1.0;2.0;0.0;-0.48832741379737854;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9587380886077881;1.0;2.0;0.0;-0.4382418692111969;1.0;2.0;0.0;0.8089860081672668;2.6179720163345337;0.0;0.0;0.2885423004627228;1.5770846009254456;0.0;0.0;0.8247775435447693;2.6495550870895386;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9176637530326843;2.8353275060653687;0.0;0.0;-0.36777475476264954;1.0;2.0;0.0;0.05447157472372055;1.108943149447441;0.0;0.0;0.5858635902404785;2.171727180480957;0.0;0.0;-0.1116776317358017;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.2200372815132141;1.4400745630264282;0.0;0.0;-0.2839616537094116;1.0;2.0;0.0;0.8302322626113892;2.6604645252227783;0.0;0.0;-0.9378311634063721;1.0;2.0;0.0;-0.7396568655967712;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6562585234642029;1.0;2.0;0.0;0.917328417301178;2.834656834602356;0.0;0.0;-0.9270291328430176;1.0;2.0;0.0;0.22482995688915253;1.449659913778305;0.0;0.0;-0.9057204127311707;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.3654397130012512;1.7308794260025024;0.0;0.0;0.6932669281959534;2.3865338563919067;0.0;0.0;0.5594878792762756;2.1189757585525513;0.0;0.0;-0.18367956578731537;1.0;2.0;0.0;0.6558274626731873;2.3116549253463745;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.724836528301239;1.0;2.0;0.0;-0.6767160892486572;1.0;2.0;0.0;0.45818591117858887;1.9163718223571777;0.0;0.0;-0.45636695623397827;1.0;2.0;0.0;0.45838698744773865;1.9167739748954773;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9270755052566528;2.8541510105133057;0.0;0.0;-0.38104167580604553;1.0;2.0;0.0;-0.7890192270278931;1.0;2.0;0.0;-0.10860990732908249;1.0;2.0;0.0;0.717907190322876;2.435814380645752;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7548545002937317;1.0;2.0;0.0;0.33195263147354126;1.6639052629470825;0.0;0.0;0.024632040411233902;1.0492640808224678;0.0;0.0;0.8954964876174927;2.7909929752349854;0.0;0.0;0.02281107008457184;1.0456221401691437;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.7065341472625732;2.4130682945251465;0.0;0.0;-0.4984898269176483;1.0;2.0;0.0;-0.8071778416633606;1.0;2.0;0.0;0.7871958017349243;2.5743916034698486;0.0;0.0;-0.5354821085929871;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9832079410552979;2.9664158821105957;0.0;0.0;-0.4733855128288269;1.0;2.0;0.0;-0.3332255780696869;1.0;2.0;0.0;0.38055527210235596;1.761110544204712;0.0;0.0;-0.9443691968917847;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8865551352500916;1.0;2.0;0.0;0.9960352182388306;2.992070436477661;0.0;0.0;0.765879213809967;2.531758427619934;0.0;0.0;0.4349396526813507;1.8698793053627014;0.0;0.0;-0.3676249086856842;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.014135676436126232;1.0;2.0;0.0;0.7278432846069336;2.455686569213867;0.0;0.0;-0.27540817856788635;1.0;2.0;0.0;-0.2000495046377182;1.0;2.0;0.0;-0.3524881899356842;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9090254902839661;1.0;2.0;0.0;0.37918755412101746;1.758375108242035;0.0;0.0;0.5709651112556458;2.1419302225112915;0.0;0.0;-0.7778638005256653;1.0;2.0;0.0;0.33192121982574463;1.6638424396514893;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9372263550758362;2.8744527101516724;0.0;0.0;0.8801677823066711;2.7603355646133423;0.0;0.0;0.07400506734848022;1.1480101346969604;0.0;0.0;-0.8846251964569092;1.0;2.0;0.0;-0.756630003452301;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.95889812707901;1.0;2.0;0.0;0.45111456513404846;1.902229130268097;0.0;0.0;0.722227931022644;2.444455862045288;0.0;0.0;0.2941564917564392;1.5883129835128784;0.0;0.0;0.7656498551368713;2.5312997102737427;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.29304206371307373;1.0;2.0;0.0;-0.20944733917713165;1.0;2.0;0.0;-0.25320062041282654;1.0;2.0;0.0;-0.6162813305854797;1.0;2.0;0.0;0.008800394833087921;1.0176007896661758;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.6383170485496521;2.276634097099304;0.0;0.0;0.1115335002541542;1.2230670005083084;0.0;0.0;0.5548132658004761;2.109626531600952;0.0;0.0;-0.9073307514190674;1.0;2.0;0.0;-0.7735152840614319;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.5828597545623779;1.0;2.0;0.0;0.2612060606479645;1.522412121295929;0.0;0.0;-0.5642468929290771;1.0;2.0;0.0;0.028468091040849686;1.0569361820816994;0.0;0.0;-0.1219852864742279;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9778743982315063;2.9557487964630127;0.0;0.0;0.060468509793281555;1.120937019586563;0.0;0.0;-0.007636056747287512;1.0;2.0;0.0;0.9878621101379395;2.975724220275879;0.0;0.0;-0.0546611025929451;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.36390623450279236;1.0;2.0;0.0;-0.15918925404548645;1.0;2.0;0.0;-0.4959672689437866;1.0;2.0;0.0;-0.5660731792449951;1.0;2.0;0.0;-0.19410544633865356;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9832740426063538;1.0;2.0;0.0;0.8315770626068115;2.663154125213623;0.0;0.0;0.665513277053833;2.331026554107666;0.0;0.0;-0.8516411781311035;1.0;2.0;0.0;0.42551442980766296;1.851028859615326;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.07948476821184158;1.0;2.0;0.0;0.2858413755893707;1.5716827511787415;0.0;0.0;0.3616243600845337;1.7232487201690674;0.0;0.0;0.6503968834877014;2.300793766975403;0.0;0.0;0.7092546820640564;2.418509364128113;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.3546833097934723;1.0;2.0;0.0;-0.011724226176738739;1.0;2.0;0.0;0.3114028573036194;1.6228057146072388;0.0;0.0;0.9094445705413818;2.8188891410827637;0.0;0.0;-0.03766021504998207;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9051967263221741;1.0;2.0;0.0;-0.40859749913215637;1.0;2.0;0.0;0.7075999975204468;2.4151999950408936;0.0;0.0;0.9820670485496521;2.964134097099304;0.0;0.0;-0.967832088470459;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8209116458892822;2.6418232917785645;0.0;0.0;0.6489383578300476;2.297876715660095;0.0;0.0;-0.5826118588447571;1.0;2.0;0.0;-0.4129376709461212;1.0;2.0;0.0;-0.7163397669792175;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8853709101676941;2.770741820335388;0.0;0.0;-0.8097856044769287;1.0;2.0;0.0;-0.180791974067688;1.0;2.0;0.0;-0.42668086290359497;1.0;2.0;0.0;0.24454407393932343;1.4890881478786469;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9392421245574951;2.8784842491149902;0.0;0.0;-0.7201857566833496;1.0;2.0;0.0;0.8929703831672668;2.7859407663345337;0.0;0.0;0.6546017527580261;2.3092035055160522;0.0;0.0;-0.8753839135169983;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.14675825834274292;1.2935165166854858;0.0;0.0;0.571709930896759;2.143419861793518;0.0;0.0;0.24924302101135254;1.498486042022705;0.0;0.0;0.9895180463790894;2.9790360927581787;0.0;0.0;-0.19942043721675873;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.04493097588419914;1.0;2.0;0.0;-0.7949738502502441;1.0;2.0;0.0;0.8183342814445496;2.636668562889099;0.0;0.0;0.17020657658576965;1.3404131531715393;0.0;0.0;-0.11789719015359879;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.4073144495487213;1.0;2.0;0.0;-0.5252708196640015;1.0;2.0;0.0;-0.8942363858222961;1.0;2.0;0.0;0.34987789392471313;1.6997557878494263;0.0;0.0;-0.9604983925819397;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7356343865394592;1.0;2.0;0.0;0.9870169162750244;2.974033832550049;0.0;0.0;0.32290226221084595;1.645804524421692;0.0;0.0;-0.7922549247741699;1.0;2.0;0.0;0.08945051580667496;1.17890103161335;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.46035826206207275;1.0;2.0;0.0;0.8642813563346863;2.7285627126693726;0.0;0.0;0.11418909579515457;1.2283781915903091;0.0;0.0;0.7891267538070679;2.5782535076141357;0.0;0.0;-0.937065064907074;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.6646564602851868;2.3293129205703735;0.0;0.0;0.9834724068641663;2.9669448137283325;0.0;0.0;-0.15533071756362915;1.0;2.0;0.0;0.556594967842102;2.113189935684204;0.0;0.0;0.6965013146400452;2.3930026292800903;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.34315574169158936;1.0;2.0;0.0;0.5514375567436218;2.1028751134872437;0.0;0.0;-0.5353293418884277;1.0;2.0;0.0;0.5808120369911194;2.1616240739822388;0.0;0.0;-0.4670184552669525;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.3368367850780487;1.0;2.0;0.0;0.40057942271232605;1.801158845424652;0.0;0.0;-0.8923559188842773;1.0;2.0;0.0;-0.7579924464225769;1.0;2.0;0.0;0.9310169816017151;2.86203396320343;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9392975568771362;2.8785951137542725;0.0;0.0;-0.0809059664607048;1.0;2.0;0.0;0.9544923305511475;2.908984661102295;0.0;0.0;0.7791323065757751;2.5582646131515503;0.0;0.0;-0.9759994149208069;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.607673168182373;2.215346336364746;0.0;0.0;-0.526084303855896;1.0;2.0;0.0;0.09368253499269485;1.1873650699853897;0.0;0.0;0.49628618359565735;1.9925723671913147;0.0;0.0;-0.3472110331058502;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.422911137342453;1.845822274684906;0.0;0.0;-0.6921261548995972;1.0;2.0;0.0;0.12382562458515167;1.2476512491703033;0.0;0.0;0.46933162212371826;1.9386632442474365;0.0;0.0;-0.1760040670633316;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.04988013952970505;1.09976027905941;0.0;0.0;0.8137875199317932;2.6275750398635864;0.0;0.0;0.1715921014547348;1.3431842029094696;0.0;0.0;-0.6188759207725525;1.0;2.0;0.0;-0.8537482023239136;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.522574245929718;1.0;2.0;0.0;0.9631977081298828;2.9263954162597656;0.0;0.0;-0.876884937286377;1.0;2.0;0.0;-0.07311379909515381;1.0;2.0;0.0;-0.7471357583999634;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8054698705673218;2.6109397411346436;0.0;0.0;-0.5162290334701538;1.0;2.0;0.0;0.3732088804244995;1.746417760848999;0.0;0.0;0.35865333676338196;1.717306673526764;0.0;0.0;0.5239758491516113;2.0479516983032227;0.0;0.0
1.0;0.0;1.0;0.4428909570100217;1.0;2.0;3.0;0.9051764011383057;2.8103528022766113;0.0;0.0;0.9545813202857971;2.9091626405715942;0.0;0.0;0.8731986880302429;2.746397376060486;0.25360262393951416;0.4428909570100217;0.955065906047821;2.910131812095642;0.0;0.0;0.9012765884399414;2.802553176879883;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.3567180335521698;1.0;2.0;0.0;-0.929564356803894;1.0;2.0;0.0;0.11980254203081131;1.2396050840616226;0.0;0.0;-0.902486264705658;1.0;2.0;0.0;-0.18963095545768738;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9921578764915466;1.0;2.0;0.0;0.5431426167488098;2.0862852334976196;0.0;0.0;-0.43616411089897156;1.0;2.0;0.0;0.606896698474884;2.213793396949768;0.0;0.0;-0.2100914567708969;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.0419202484190464;1.0;2.0;0.0;0.2941930890083313;1.5883861780166626;0.0;0.0;0.6721873879432678;2.3443747758865356;0.0;0.0;0.23468925058841705;1.469378501176834;0.0;0.0;-0.6855014562606812;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.10957639664411545;1.0;2.0;0.0;0.8307400345802307;2.6614800691604614;0.0;0.0;-0.042208172380924225;1.0;2.0;0.0;0.7551137804985046;2.5102275609970093;0.0;0.0;0.5456547737121582;2.0913095474243164;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.5693279504776001;1.0;2.0;0.0;-0.5969409346580505;1.0;2.0;0.0;0.540863037109375;2.08172607421875;0.0;0.0;-0.02196391299366951;1.0;2.0;0.0;-0.5162948369979858;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.49651259183883667;1.0;2.0;0.0;0.1814887523651123;1.3629775047302246;0.0;0.0;0.4587560296058655;1.917512059211731;0.0;0.0;-0.02115545980632305;1.0;2.0;0.0;0.1830141395330429;1.3660282790660858;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.1329466998577118;1.2658933997154236;0.0;0.0;-0.7050597071647644;1.0;2.0;0.0;-0.25765183568000793;1.0;2.0;0.0;0.3248956799507141;1.6497913599014282;0.0;0.0;0.6062583923339844;2.2125167846679688;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9587541818618774;2.917508363723755;0.0;0.0;-0.9461048245429993;1.0;2.0;0.0;-0.4503481090068817;1.0;2.0;0.0;0.19875812530517578;1.3975162506103516;0.0;0.0;-0.8436055183410645;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.5747361779212952;2.1494723558425903;0.0;0.0;-0.6959718465805054;1.0;2.0;0.0;-0.6709313988685608;1.0;2.0;0.0;0.5636942386627197;2.1273884773254395;0.0;0.0;0.9586116671562195;2.917223334312439;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.18833033740520477;1.0;2.0;0.0;0.33886322379112244;1.6777264475822449;0.0;0.0;0.6855242252349854;2.3710484504699707;0.0;0.0;0.8984845280647278;2.7969690561294556;0.0;0.0;0.9200901985168457;2.8401803970336914;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9323714375495911;1.0;2.0;0.0;0.35076671838760376;1.7015334367752075;0.0;0.0;0.3750547170639038;1.7501094341278076;0.0;0.0;0.8542380332946777;2.7084760665893555;0.0;0.0;0.8693630695343018;2.7387261390686035;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6342877149581909;1.0;2.0;0.0;-0.4777262210845947;1.0;2.0;0.0;-0.9546141624450684;1.0;2.0;0.0;0.4035518765449524;1.8071037530899048;0.0;0.0;-0.7066017389297485;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7309620380401611;1.0;2.0;0.0;0.6467992663383484;2.2935985326766968;0.0;0.0;-0.5575952529907227;1.0;2.0;0.0;0.16052262485027313;1.3210452497005463;0.0;0.0;0.6600489020347595;2.320097804069519;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9765995740890503;2.9531991481781006;0.0;0.0;0.9573373198509216;2.9146746397018433;0.0;0.0;-0.6636179685592651;1.0;2.0;0.0;-0.6733490824699402;1.0;2.0;0.0;-0.03457256034016609;1.0;2.0;0.0
1.0;0.0;1.0;0.7793439092746972;1.0;2.0;3.0;0.6505432724952698;2.3010865449905396;0.0;0.0;0.49198731780052185;1.9839746356010437;0.0;0.0;0.377961128950119;1.755922257900238;0.0;0.0;0.673834502696991;2.347669005393982;0.0;0.0;0.26512977480888367;1.5302595496177673;1.4697404503822327;0.7793439092746972
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.4053875505924225;1.0;2.0;0.0;0.8911183476448059;2.782236695289612;0.0;0.0;0.5862473845481873;2.1724947690963745;0.0;0.0;0.019745659083127975;1.039491318166256;0.0;0.0;-0.8619406819343567;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.578504741191864;2.157009482383728;0.0;0.0;-0.2845996916294098;1.0;2.0;0.0;0.9581419825553894;2.916283965110779;0.0;0.0;-0.5630922913551331;1.0;2.0;0.0;0.721156895160675;2.44231379032135;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.7840175032615662;2.5680350065231323;0.0;0.0;-0.5432397723197937;1.0;2.0;0.0;0.1421452909708023;1.2842905819416046;0.0;0.0;-0.3920060694217682;1.0;2.0;0.0;0.8393813967704773;2.6787627935409546;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6129059791564941;1.0;2.0;0.0;-0.9212959408760071;1.0;2.0;0.0;0.4419952929019928;1.8839905858039856;0.0;0.0;-0.25592687726020813;1.0;2.0;0.0;-0.6218001842498779;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7981168627738953;1.0;2.0;0.0;-0.238938570022583;1.0;2.0;0.0;-0.6549076437950134;1.0;2.0;0.0;0.3287837505340576;1.6575675010681152;0.0;0.0;0.9922670722007751;2.9845341444015503;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8536866307258606;1.0;2.0;0.0;0.458724707365036;1.917449414730072;0.0;0.0;-0.7875705361366272;1.0;2.0;0.0;-0.9869828820228577;1.0;2.0;0.0;0.16842734813690186;1.3368546962738037;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.5186746716499329;1.0;2.0;0.0;-0.6174650192260742;1.0;2.0;0.0;0.3680427372455597;1.7360854744911194;0.0;0.0;-0.7560998797416687;1.0;2.0;0.0;-0.5101813673973083;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.03244441747665405;1.0;2.0;0.0;-0.9387730360031128;1.0;2.0;0.0;0.34904977679252625;1.6980995535850525;0.0;0.0;0.5307044386863708;2.0614088773727417;0.0;0.0;0.8509441018104553;2.7018882036209106;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.11491607129573822;1.0;2.0;0.0;0.7831918597221375;2.566383719444275;0.0;0.0;0.7834112048149109;2.5668224096298218;0.0;0.0;0.8547062277793884;2.709412455558777;0.0;0.0;0.4241393208503723;1.8482786417007446;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9139331579208374;2.827866315841675;0.0;0.0;-0.9462820291519165;1.0;2.0;0.0;0.11805460602045059;1.2361092120409012;0.0;0.0;-0.9647889137268066;1.0;2.0;0.0;0.6294034123420715;2.258806824684143;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9557734131813049;2.91154682636261;0.0;0.0;-0.8412851095199585;1.0;2.0;0.0;0.7113458514213562;2.4226917028427124;0.0;0.0;0.03437206521630287;1.0687441304326057;0.0;0.0;0.5435739755630493;2.0871479511260986;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.16652911901474;1.33305823802948;0.0;0.0;-0.6211142539978027;1.0;2.0;0.0;0.8683128356933594;2.7366256713867188;0.0;0.0;-0.5607452392578125;1.0;2.0;0.0;0.4601617455482483;1.9203234910964966;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.4616292715072632;1.0;2.0;0.0;-0.8574398756027222;1.0;2.0;0.0;-0.33824387192726135;1.0;2.0;0.0;-0.6623262763023376;1.0;2.0;0.0;0.1573203206062317;1.3146406412124634;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.954038679599762;1.0;2.0;0.0;0.8540633916854858;2.7081267833709717;0.0;0.0;0.8380881547927856;2.6761763095855713;0.0;0.0;-0.28147274255752563;1.0;2.0;0.0;0.37153160572052;1.74306321144104;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.682043194770813;1.0;2.0;0.0;0.3549056053161621;1.7098112106323242;0.0;0.0;-0.6353395581245422;1.0;2.0;0.0;-0.5452840328216553;1.0;2.0;0.0;-0.4139481782913208;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.5653493404388428;2.1306986808776855;0.0;0.0;-0.6673001050949097;1.0;2.0;0.0;0.017417442053556442;1.0348348841071129;0.0;0.0;0.734101414680481;2.468202829360962;0.0;0.0;-0.4337061047554016;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9617872834205627;2.9235745668411255;0.0;0.0;-0.9353489875793457;1.0;2.0;0.0;-0.9342707395553589;1.0;2.0;0.0;-0.8070120215415955;1.0;2.0;0.0;-0.21305973827838898;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.20239554345607758;1.4047910869121552;0.0;0.0;-0.2768484950065613;1.0;2.0;0.0;0.4482615888118744;1.8965231776237488;0.0;0.0;-0.9688258171081543;1.0;2.0;0.0;-0.44465938210487366;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.22700464725494385;1.0;2.0;0.0;0.8839078545570374;2.7678157091140747;0.0;0.0;-0.9625967144966125;1.0;2.0;0.0;-0.38189488649368286;1.0;2.0;0.0;-0.7149399518966675;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9082639217376709;1.0;2.0;0.0;0.3245795667171478;1.6491591334342957;0.0;0.0;0.1283825933933258;1.2567651867866516;0.0;0.0;0.23089885711669922;1.4617977142333984;0.0;0.0;0.9253680109977722;2.8507360219955444;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8373973965644836;2.6747947931289673;0.0;0.0;-0.44252580404281616;1.0;2.0;0.0;0.9899643659591675;2.979928731918335;0.0;0.0;0.6016251444816589;2.203250288963318;0.0;0.0;-0.5832479596138;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.809043288230896;1.0;2.0;0.0;0.5418448448181152;2.0836896896362305;0.0;0.0;0.6121249794960022;2.2242499589920044;0.0;0.0;-0.7393203377723694;1.0;2.0;0.0;0.6588298678398132;2.3176597356796265;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.7530320286750793;2.5060640573501587;0.0;0.0;-0.6953678727149963;1.0;2.0;0.0;0.8669523000717163;2.7339046001434326;0.0;0.0;-0.520036518573761;1.0;2.0;0.0;-0.5908175706863403;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.2989515960216522;1.5979031920433044;0.0;0.0;0.34984761476516724;1.6996952295303345;0.0;0.0;0.6116344928741455;2.223268985748291;0.0;0.0;0.9403585195541382;2.8807170391082764;0.0;0.0;-0.8099313974380493;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9522568583488464;1.0;2.0;0.0;0.982355535030365;2.96471107006073;0.0;0.0;0.12285912781953812;1.2457182556390762;0.0;0.0;0.48545557260513306;1.9709111452102661;0.0;0.0;-0.8487943410873413;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.3603619933128357;1.7207239866256714;0.0;0.0;0.9930522441864014;2.9861044883728027;0.0;0.0;-0.8563020825386047;1.0;2.0;0.0;-0.3861983120441437;1.0;2.0;0.0;-0.2027442902326584;1.0;2.0;0.0
1.0;0.0;1.0;0.11688350514139095;1.0;2.0;3.0;0.45001786947250366;1.9000357389450073;0.0;0.0;0.030128609389066696;1.0602572187781334;1.9397427812218666;0.11688350514139095;0.8191455006599426;2.6382910013198853;0.0;0.0;0.6603667140007019;2.320733428001404;0.0;0.0;0.15043124556541443;1.3008624911308289;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.20236340165138245;1.404726803302765;0.0;0.0;-0.6035649180412292;1.0;2.0;0.0;-0.8185825347900391;1.0;2.0;0.0;0.03452722728252411;1.0690544545650482;0.0;0.0;0.12700489163398743;1.2540097832679749;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.09276123344898224;1.0;2.0;0.0;-0.97402024269104;1.0;2.0;0.0;-0.7972917556762695;1.0;2.0;0.0;-0.2567715346813202;1.0;2.0;0.0;0.8281462788581848;2.6562925577163696;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9278953075408936;2.855790615081787;0.0;0.0;-0.010351310484111309;1.0;2.0;0.0;0.6106662154197693;2.2213324308395386;0.0;0.0;-0.8585420250892639;1.0;2.0;0.0;-0.7556636333465576;1.0;2.0;0.0
