	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	nash_utilities	monopoly_utilities	metric_history
32	[1.704661201922182, 1.4625265670685108]	[0.25374562660115735, 0.6683893309717837]	[-0.38513004987869176, 0.7526039035161193]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.18373692681871387
33	[1.9087483095710356, 1.6873894742944793]	[0.24282268338038507, 0.5886117628559792]	[-0.019744081407009444, 1.5858313972641453]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7830436579285681
34	[1.7621654621781402, 1.5154045328597368]	[0.24572958698949474, 0.6593637854810883]	[-0.31109352128893686, 1.0205005799591416]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.3547035293351021
35	[1.593777540736429, 1.4970255043015144]	[0.37460172506329237, 0.5516266952732128]	[-0.004334431724319193, 0.4473129959647425]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.22148928212021166
36	[1.7960291649017928, 1.9121397417095687]	[0.48292054705588905, 0.3035085659656969]	[1.4096266053644757, 0.4706160687888297]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.940121337076653
37	[1.7291182152126343, 1.6394624713374621]	[0.3610425189030575, 0.5167807523101143]	[0.3519088678225925, 0.9386493593174156]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.645279113570004
38	[1.77028880182044, 1.839994670480924]	[0.46389652407512727, 0.35101818956844144]	[1.1732121165672553, 0.6278313810845716]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9005217488259132
39	[1.8712775297232058, 1.9764549128948812]	[0.44362675489929215, 0.2912768047405612]	[1.4279847896298308, 0.5367490188931031]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.982366904261467
40	[1.5350443703905459, 1.5050291036490746]	[0.4379691257471755, 0.49383896669545685]	[0.09956247224008352, 0.23110608051711581]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.16533427637859954
41	[1.994996483057288, 2.046142134167026]	[0.3577596985249262, 0.2915696528073445]	[1.161300361782809, 0.7166019212829237]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9389511415328664
42	[1.7184451038162676, 1.576892242316715]	[0.32406115326558416, 0.5708598247013448]	[0.08635789765306132, 0.9287222034745374]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5075400505637994
43	[1.447477264463131, 1.8781435839753882]	[0.7762286527419121, 0.13862630428113928]	[1.0860150821014083, -0.8832882709614106]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.10136340556999868
44	[1.4841609649084242, 1.8621920241195304]	[0.7421325722361095, 0.163596602877469]	[1.190471709687543, -0.7146670608821503]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.23790232440269665
45	[2.003260603061946, 1.56384942943421]	[0.12800997414928816, 0.7422995578213242]	[-0.8248617503786418, 1.7075072842125982]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.44132276691697797
46	[1.6477946159198453, 2.0785592734835494]	[0.7027651574257661, 0.12545713519898805]	[2.0278729080553997, -0.7647590585864085]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6315569247344957
47	[1.696060477822022, 2.052902544875156]	[0.6508616984846667, 0.1561674621336049]	[2.0085964838861496, -0.5106110480785616]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7489927179037938
48	[2.028423930987603, 1.9602408828126292]	[0.2912090189512523, 0.3825171466924902]	[0.668270992468236, 1.2602754382962196]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9642732153822279
49	[1.9061489774606026, 1.9111208972758824]	[0.3749080935031826, 0.3675256943030706]	[1.0194836944209034, 0.9770423191662327]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.998263006793568
50	[1.6239022012644995, 1.8135485038992196]	[0.5915475970168848, 0.2770386252969843]	[1.2756314696831548, 0.021452667537460234]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6485420686103075
51	[1.61475539151652, 2.064370841941116]	[0.7247822213212339, 0.11999012211041285]	[1.9433461461286243, -0.8310886437858993]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5561287511713626
52	[1.5200018124618173, 1.7227327938791035]	[0.6285136800913703, 0.27934117057722946]	[0.9069321482625499, -0.18363248661175025]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.3616498308253999
53	[1.7868773174893058, 2.074601465290909]	[0.5738206874726888, 0.18152989758878435]	[1.9953931720913238, -0.24313409833175667]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8761295368797836
54	[1.9911930913054527, 1.4199075528171674]	[0.08479988574065121, 0.8333355226394821]	[-1.212194425930792, 1.1085283530653052]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.051833036432743305
55	[1.7779535516829488, 1.9872865394032064]	[0.5422213300491416, 0.23470803212778024]	[1.7361186551525452, 0.07679058148398402]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9064546183182643
56	[1.872285308390987, 1.8166720544985966]	[0.3509859071106675, 0.438429528073342]	[0.7265226063848566, 1.1794867491238172]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9530046777543367
57	[1.819400163619876, 1.9124524427699081]	[0.45981326947331974, 0.31690795043758124]	[1.3428710370207484, 0.5781649507174699]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9605179938691092
58	[1.695009357017019, 1.9361404739323123]	[0.5965143413357424, 0.22737003855507443]	[1.6729227702415252, -0.08795417422917752]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7924842980061738
59	[1.5253216871088018, 1.9878981254789834]	[0.7651400374031891, 0.12027167220958651]	[1.5626052567022812, -0.9087556538861784]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.3269248014080515
60	[1.6748231274980536, 1.581546791864671]	[0.3670295367774316, 0.533013988697225]	[0.21606615680010866, 0.7598029701499213]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.48793456347501485
61	[1.9690487669051444, 1.526293392051966]	[0.12885924291274112, 0.7572868925502884]	[-0.8559053560397102, 1.5330185294656866]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.3385565867129882
62	[1.4532625181437777, 1.9655881474427745]	[0.8057476563746728, 0.1038002204857203]	[1.2420027297821263, -1.0710049595636026]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.08549888510926185
63	[2.025095513979716, 1.8773813578269356]	[0.25568073671279007, 0.46164037024408183]	[0.3419100655100129, 1.5895771235871012]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9657435945485574
64	[1.713694369228559, 1.4131313964693275]	[0.21525026599760966, 0.7162671916934713]	[-0.6049359180543907, 0.6370756334134656]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.016069857679537343
65	[1.977629032520301, 1.8212983946105579]	[0.2643228856950057, 0.4939794708505147]	[0.30972320354209054, 1.5954244463074507]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9525738249247706
66	[1.4228752943704712, 2.055026993049048]	[0.848046623372406, 0.06764874614196703]	[1.1844169457178226, -1.3228908913211017]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.06923697280163954
67	[1.9656927558266672, 1.9803479748089197]	[0.35526063202625796, 0.33503359785272463]	[1.0487253329123312, 0.9210837070506542]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9849045199814928
68	[1.827646125202778, 1.6135131297790375]	[0.25927903061798047, 0.6105967769409306]	[-0.07275749435056621, 1.3240000795555547]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6256212926024943
69	[1.564732164321366, 2.0788089345188054]	[0.767307791979015, 0.09815824619110168]	[1.8365027259266475, -1.0215501543764367]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.4074762857751054
70	[2.0346088644036056, 1.7716981620324521]	[0.19956793117782717, 0.5712331785368104]	[-0.14360478142553504, 1.9019352965815441]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8791652575780042
71	[1.7029979853397994, 1.4797524570481504]	[0.2668637771631709, 0.6517887090168522]	[-0.3083169595073339, 0.7835858709756796]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.23763445573417272
72	[1.6014609879797603, 1.9351795200376043]	[0.6820020987724935, 0.17949702015565241]	[1.6346437265018563, -0.4806467935251195]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5769984664883686
73	[2.053892623908914, 1.6067955223236667]	[0.1216489202960661, 0.727437147436014]	[-0.8268035859101508, 1.9070504365291612]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5401234253095052
74	[2.044132318086959, 1.5106610328159256]	[0.09397884409113615, 0.7938978774574953]	[-1.0893520664203915, 1.5928770768188862]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.2517625051992473
75	[1.7990375751126308, 1.5680310304061644]	[0.25207863316521983, 0.6350903384401233]	[-0.18772387391586615, 1.2030358624818165]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.507655994282975
76	[1.516934229586771, 1.759997605418038]	[0.6565773391589463, 0.24833707302224833]	[1.016731650679452, -0.29844575121374484]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.3591429497328533
77	[1.7272406064049879, 1.890772849785825]	[0.538862048616541, 0.28015152713804087]	[1.4747739141278122, 0.23240076089684505]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8535873375123286
78	[1.6768090021097037, 1.4652167422072615]	[0.27734034437440286, 0.6465266838215938]	[-0.30742886034000316, 0.6795198651009943]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.18604550238049555
79	[1.4344486003620815, 1.721471732216679]	[0.7035505852481849, 0.2231953175717022]	[0.7221295679013767, -0.5402888863795223]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.09092034076092731
