	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	metric_history
240	[4.081000804901123, 4.130829811096191]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
241	[2.743926763534546, 6.566352844238281]	[0.2560732364654541, 0]	[0.44657297049701583, 0.0]	1	2.0	1	0.22328648524850792
242	[2.282348394393921, 7.382565021514893]	[0.7176516056060791, 0]	[0.9202793841831749, 0.0]	1	2.0	1	0.46013969209158745
243	[5.367443561553955, 4.785422325134277]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
244	[2.3117663860321045, 7.888819217681885]	[0.6882336139678955, 0]	[0.9028017205404808, 0.0]	1	2.0	1	0.4514008602702404
245	[10.485299110412598, 10.822575569152832]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
246	[4.660158157348633, 7.5032429695129395]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
247	[6.845032691955566, 3.1720187664031982]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
248	[7.0427751541137695, 3.530613899230957]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
249	[2.2390706539154053, 8.236357688903809]	[0.7609293460845947, 0]	[0.9428452224364605, 0.0]	1	2.0	1	0.47142261121823026
250	[6.977894306182861, 2.611992120742798]	[0, 0.38800787925720215]	[0.0, 0.6254656441487327]	1	2.0	1	0.31273282207436637
251	[2.5023350715637207, 7.265351295471191]	[0.4976649284362793, 0]	[0.7476594758770716, 0.0]	1	2.0	1	0.3738297379385358
252	[6.608495235443115, 10.193892478942871]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
253	[9.730464935302734, 4.2413201332092285]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
254	[3.145827054977417, 8.454460144042969]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
255	[8.944761276245117, 3.376117706298828]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
256	[3.856011390686035, 3.7685623168945312]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
257	[10.75767993927002, 4.554378986358643]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
258	[7.935281753540039, 7.803460597991943]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
259	[4.231726169586182, 6.890993118286133]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
260	[3.617823362350464, 9.598370552062988]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
261	[3.939035415649414, 5.4612836837768555]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
262	[4.264987468719482, 2.985757350921631]	[0, 0.01424264907836914]	[0.0, 0.028282445103968712]	1	2.0	1	0.014141222551984356
263	[9.885296821594238, 8.80551528930664]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
264	[9.087457656860352, 8.05344295501709]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
265	[4.113593101501465, 5.152699947357178]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
266	[3.086989402770996, 8.076920509338379]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
267	[2.846489191055298, 4.807698726654053]	[0.15351080894470215, 0]	[0.28345604942654745, 0.0]	1	2.0	1	0.14172802471327373
268	[4.8368239402771, 2.821178436279297]	[0, 0.17882156372070312]	[0.0, 0.32566597578988876]	1	2.0	1	0.16283298789494438
269	[7.002612590789795, 4.704555511474609]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
270	[10.722235679626465, 8.859651565551758]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
271	[8.071176528930664, 7.058035850524902]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
272	[4.1790242195129395, 6.642274379730225]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
273	[9.4169340133667, 3.807147264480591]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
274	[4.683910369873047, 6.412420749664307]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
275	[7.561017036437988, 9.734103202819824]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
276	[9.34704875946045, 4.906624794006348]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
277	[2.5001609325408936, 9.364068031311035]	[0.49983906745910645, 0]	[0.7498390415598237, 0.0]	1	2.0	1	0.37491952077991186
278	[4.038855075836182, 10.776432037353516]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
279	[7.715464115142822, 2.761068820953369]	[0, 0.23893117904663086]	[0.0, 0.42077424977264855]	1	2.0	1	0.21038712488632427
280	[4.8505401611328125, 2.772322177886963]	[0, 0.2276778221130371]	[0.0, 0.40351845354393845]	1	2.0	1	0.20175922677196922
281	[3.114156484603882, 2.721806287765503]	[0, 0.27819371223449707]	[0.0, 0.478995682942184]	1	2.0	1	0.239497841471092
282	[2.644643783569336, 2.386730194091797]	[0, 0.6132698059082031]	[0.0, 0.8504397569777211]	1	2.0	1	0.42521987848886056
283	[10.153751373291016, 4.963339328765869]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
284	[10.001605033874512, 3.5836479663848877]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
285	[4.572086334228516, 4.43896484375]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
286	[2.455883502960205, 7.391831398010254]	[0.5441164970397949, 0]	[0.7921702317287327, 0.0]	1	2.0	1	0.39608511586436634
287	[9.045886039733887, 5.404205799102783]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
288	[2.3386216163635254, 3.564674139022827]	[0.6613783836364746, 0]	[0.8853354009313534, 0.0]	1	2.0	1	0.4426677004656767
289	[9.706212043762207, 5.539289951324463]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
290	[2.576756238937378, 2.9008305072784424]	[0.42324376106262207, 0]	[0.6673522408468102, 0.0]	1	2.0	1	0.3336761204234051
291	[7.395998954772949, 9.169646263122559]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
292	[4.955165863037109, 3.5720064640045166]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
293	[4.901820659637451, 9.093664169311523]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
294	[2.8377349376678467, 8.998202323913574]	[0.16226506233215332, 0]	[0.29820017421064904, 0.0]	1	2.0	1	0.14910008710532452
295	[3.7594854831695557, 6.829411506652832]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
296	[4.922138214111328, 8.278968811035156]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
297	[5.163549900054932, 9.007000923156738]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
298	[3.7432610988616943, 4.163821220397949]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
299	[10.379813194274902, 9.610407829284668]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
300	[3.0917580127716064, 8.458349227905273]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
301	[4.555907726287842, 8.233861923217773]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
302	[8.565540313720703, 3.0071234703063965]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
303	[6.781782150268555, 7.690168857574463]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
304	[9.969780921936035, 2.4508743286132812]	[0, 0.5491256713867188]	[0.0, 0.7967123397975229]	1	2.0	1	0.39835616989876144
305	[4.832393646240234, 3.1367030143737793]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
306	[3.471104145050049, 3.8415071964263916]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
307	[6.456141948699951, 4.950010776519775]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
308	[9.968640327453613, 7.555983543395996]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
309	[7.03935432434082, 4.705104351043701]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
310	[5.728269577026367, 7.686973571777344]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
311	[3.4612162113189697, 8.556349754333496]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
312	[3.430340528488159, 3.872100830078125]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
313	[6.381974220275879, 4.578927516937256]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
314	[7.989068984985352, 6.668283939361572]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
315	[4.423238754272461, 2.5663349628448486]	[0, 0.43366503715515137]	[0.0, 0.6792647098595239]	1	2.0	1	0.33963235492976196
316	[2.545274257659912, 9.725494384765625]	[0.4547257423400879, 0]	[0.7026759839334318, 0.0]	1	2.0	1	0.3513379919667159
317	[3.799889326095581, 3.15132212638855]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
318	[8.921390533447266, 2.7433297634124756]	[0, 0.2566702365875244]	[0.0, 0.44746086282515307]	1	2.0	1	0.22373043141257654
319	[2.8793773651123047, 2.390770435333252]	[0, 0.609229564666748]	[0.0, 0.8472984668694608]	1	2.0	1	0.4236492334347304
320	[7.503584384918213, 2.54262375831604]	[0, 0.45737624168395996]	[0.0, 0.7055594569109758]	1	2.0	1	0.3527797284554879
321	[5.868668079376221, 8.459794998168945]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
322	[3.301138401031494, 5.023155689239502]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
323	[5.284486293792725, 8.28679370880127]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
324	[4.860797882080078, 5.381572723388672]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
325	[2.6565845012664795, 7.92386531829834]	[0.3434154987335205, 0]	[0.5688967926966484, 0.0]	1	2.0	1	0.2844483963483242
326	[2.3297107219696045, 7.797379493713379]	[0.6702892780303955, 0]	[0.8912908398182822, 0.0]	1	2.0	1	0.4456454199091411
327	[2.4076919555664062, 9.727591514587402]	[0.5923080444335938, 0]	[0.8337872693664394, 0.0]	1	2.0	1	0.4168936346832197
328	[7.018310546875, 8.708898544311523]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
329	[5.1950507164001465, 3.5723350048065186]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
330	[4.07633638381958, 2.4570395946502686]	[0, 0.5429604053497314]	[0.0, 0.7911148089219182]	1	2.0	1	0.3955574044609591
331	[10.896608352661133, 2.4816415309906006]	[0, 0.5183584690093994]	[0.0, 0.7680214356250303]	1	2.0	1	0.38401071781251517
332	[2.2800886631011963, 6.432190895080566]	[0.7199113368988037, 0]	[0.9215503408021846, 0.0]	1	2.0	1	0.4607751704010923
333	[5.607442378997803, 6.004931926727295]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
334	[8.019023895263672, 2.6690430641174316]	[0, 0.33095693588256836]	[0.0, 0.5523813783563583]	1	2.0	1	0.2761906891781791
335	[2.352039337158203, 4.6299147605896]	[0.6479606628417969, 0]	[0.876068305093213, 0.0]	1	2.0	1	0.4380341525466065
336	[9.063043594360352, 6.559588432312012]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
337	[10.54914379119873, 2.582566976547241]	[0, 0.4174330234527588]	[0.0, 0.6606157178366061]	1	2.0	1	0.33030785891830305
338	[2.4184093475341797, 9.327964782714844]	[0.5815906524658203, 0]	[0.824933617896022, 0.0]	1	2.0	1	0.412466808948011
339	[9.578178405761719, 6.138278484344482]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
340	[9.080495834350586, 10.486799240112305]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
341	[3.679304838180542, 8.729134559631348]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
342	[3.5382080078125, 6.342355251312256]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
343	[2.4825828075408936, 6.401168346405029]	[0.5174171924591064, 0]	[0.7671138338659489, 0.0]	1	2.0	1	0.38355691693297445
344	[8.386463165283203, 2.697939157485962]	[0, 0.3020608425140381]	[0.0, 0.5128809324477857]	1	2.0	1	0.2564404662238928
345	[2.6360936164855957, 7.784285545349121]	[0.3639063835144043, 0]	[0.5953849110662759, 0.0]	1	2.0	1	0.29769245553313795
346	[9.591891288757324, 6.084545612335205]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
347	[9.04517650604248, 10.595635414123535]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
348	[6.1470160484313965, 2.9814348220825195]	[0, 0.01856517791748047]	[0.0, 0.03678569000385323]	1	2.0	1	0.018392845001926617
349	[8.927458763122559, 3.304622173309326]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
350	[9.922789573669434, 4.0094218254089355]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
351	[2.959803581237793, 8.17886734008789]	[0.04019641876220703, 0]	[0.07877708544310735, 0.0]	1	2.0	1	0.039388542721553677
352	[5.39545202255249, 8.650940895080566]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
353	[10.53531265258789, 9.502713203430176]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
354	[4.547107696533203, 2.5558042526245117]	[0, 0.4441957473754883]	[0.0, 0.691081632764508]	1	2.0	1	0.345540816382254
355	[3.353163242340088, 6.727067470550537]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
356	[9.031770706176758, 9.718035697937012]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
357	[7.972180366516113, 3.5335943698883057]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
358	[4.72393798828125, 2.6333088874816895]	[0, 0.36669111251831055]	[0.0, 0.5989198530367048]	1	2.0	1	0.2994599265183524
359	[4.211250305175781, 10.874929428100586]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
360	[5.738175868988037, 10.446425437927246]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
361	[8.636235237121582, 9.587515830993652]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
362	[2.928305149078369, 3.1649250984191895]	[0.07169485092163086, 0]	[0.13824955019458685, 0.0]	1	2.0	1	0.06912477509729342
363	[8.701359748840332, 2.5510101318359375]	[0, 0.4489898681640625]	[0.0, 0.6963878346141428]	1	2.0	1	0.3481939173070714
364	[3.636892557144165, 2.6670033931732178]	[0, 0.3329966068267822]	[0.0, 0.5551064734954139]	1	2.0	1	0.27755323674770693
365	[3.3860926628112793, 10.73989486694336]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
366	[3.792179584503174, 3.545814275741577]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
367	[2.358470916748047, 6.227440357208252]	[0.6415290832519531, 0]	[0.8714986018458148, 0.0]	1	2.0	1	0.4357493009229074
368	[9.658326148986816, 3.0842249393463135]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
369	[5.978725433349609, 2.680310010910034]	[0, 0.3196899890899658]	[0.0, 0.5371782890555892]	1	2.0	1	0.2685891445277946
370	[10.012601852416992, 8.233931541442871]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
371	[4.781097412109375, 6.420991897583008]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
372	[2.4999523162841797, 4.152430057525635]	[0.5000476837158203, 0]	[0.7500476814420836, 0.0]	1	2.0	1	0.3750238407210418
373	[6.630042552947998, 4.531544208526611]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
374	[9.85339069366455, 3.0053555965423584]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
375	[10.425385475158691, 3.855435848236084]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
376	[3.820293664932251, 6.6748199462890625]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
377	[3.0936529636383057, 5.779221534729004]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
378	[6.057379722595215, 2.9559638500213623]	[0, 0.044036149978637695]	[0.0, 0.08613311745233432]	1	2.0	1	0.04306655872616716
379	[2.609485626220703, 5.751361846923828]	[0.3905143737792969, 0]	[0.6285272714303574, 0.0]	1	2.0	1	0.3142636357151787
380	[3.4716999530792236, 5.49463415145874]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
381	[4.212973594665527, 7.8899245262146]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
382	[10.421692848205566, 3.1271159648895264]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
383	[4.313660621643066, 10.491240501403809]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
384	[4.0107808113098145, 3.6195108890533447]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
385	[2.2460124492645264, 3.4880056381225586]	[0.7539875507354736, 0]	[0.9394778748068688, 0.0]	1	2.0	1	0.4697389374034344
386	[8.55083179473877, 5.361342430114746]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
387	[6.892699718475342, 8.812114715576172]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
388	[5.92592191696167, 3.8528692722320557]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
389	[2.3852648735046387, 6.161994934082031]	[0.6147351264953613, 0]	[0.8515709772434548, 0.0]	1	2.0	1	0.4257854886217274
390	[2.825974702835083, 7.886696815490723]	[0.174025297164917, 0]	[0.3177657902764963, 0.0]	1	2.0	1	0.15888289513824816
391	[2.5988006591796875, 3.0290539264678955]	[0.4011993408203125, 0]	[0.6414377705659717, 0.0]	1	2.0	1	0.32071888528298587
392	[2.3795156478881836, 8.770318031311035]	[0.6204843521118164, 0]	[0.8559678730080122, 0.0]	1	2.0	1	0.4279839365040061
393	[7.0970659255981445, 3.744771718978882]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
394	[8.49104118347168, 6.117840766906738]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
395	[3.9362549781799316, 3.3224687576293945]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
396	[7.411777496337891, 2.4059128761291504]	[0, 0.5940871238708496]	[0.0, 0.835234736992561]	1	2.0	1	0.4176173684962805
397	[6.344964504241943, 6.431926250457764]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
398	[6.657015800476074, 2.5082550048828125]	[0, 0.4917449951171875]	[0.0, 0.7416768500115722]	1	2.0	1	0.3708384250057861
399	[6.7805562019348145, 2.7833006381988525]	[0, 0.21669936180114746]	[0.0, 0.3864401101972703]	1	2.0	1	0.19322005509863516
400	[3.664396047592163, 3.267350673675537]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
401	[2.6769940853118896, 2.6615946292877197]	[0, 0.3384053707122803]	[0.0, 0.5622925464976447]	1	2.0	1	0.28114627324882235
402	[9.753312110900879, 8.52034854888916]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
403	[6.977908611297607, 9.669039726257324]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
404	[4.047457218170166, 8.417581558227539]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
405	[4.16845178604126, 7.26690149307251]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
406	[4.423701763153076, 10.394181251525879]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
407	[2.989896774291992, 6.646529674530029]	[0.010103225708007812, 0]	[0.020104376246308675, 0.0]	1	2.0	1	0.010052188123154338
408	[2.2723584175109863, 10.652571678161621]	[0.7276415824890137, 0]	[0.9258208924109113, 0.0]	1	2.0	1	0.46291044620545563
409	[2.742933511734009, 8.39210319519043]	[0.2570664882659912, 0]	[0.4480497971425734, 0.0]	1	2.0	1	0.2240248985712867
410	[6.651358604431152, 5.297807216644287]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
411	[2.892230987548828, 3.5490643978118896]	[0.10776901245117188, 0]	[0.2039238648576429, 0.0]	1	2.0	1	0.10196193242882146
412	[2.7214510440826416, 8.164982795715332]	[0.2785489559173584, 0]	[0.4795083909920663, 0.0]	1	2.0	1	0.23975419549603316
413	[4.5298237800598145, 2.2552297115325928]	[0, 0.7447702884674072]	[0.0, 0.9348577943509895]	1	2.0	1	0.46742889717549474
414	[4.9546732902526855, 5.61912727355957]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
415	[2.315640449523926, 7.935739517211914]	[0.6843595504760742, 0]	[0.9003711066243341, 0.0]	1	2.0	1	0.45018555331216703
416	[6.500450134277344, 6.336751461029053]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
417	[3.070934295654297, 8.671595573425293]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
418	[9.862650871276855, 9.25378704071045]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
419	[2.6469919681549072, 2.338045120239258]	[0, 0.6619548797607422]	[0.0, 0.8857254966824257]	1	2.0	1	0.44286274834121286
420	[8.648635864257812, 4.437441825866699]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
421	[3.6017110347747803, 10.805465698242188]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
422	[9.595281600952148, 4.62211275100708]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
423	[8.511658668518066, 10.394728660583496]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
424	[4.649714946746826, 10.620512008666992]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
425	[7.822441101074219, 8.487387657165527]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
426	[2.629119873046875, 2.743079423904419]	[0.370880126953125, 0]	[0.6042081853374839, 0.0]	1	2.0	1	0.30210409266874194
427	[2.277433156967163, 4.201535224914551]	[0.7225668430328369, 0]	[0.9230308434152334, 0.0]	1	2.0	1	0.4615154217076167
428	[7.020508766174316, 2.569903612136841]	[0, 0.4300963878631592]	[0.0, 0.6752098728733813]	1	2.0	1	0.33760493643669065
429	[2.8395636081695557, 5.30028772354126]	[0.16043639183044434, 0]	[0.2951329478373168, 0.0]	1	2.0	1	0.1475664739186584
430	[2.3631787300109863, 4.946754455566406]	[0.6368212699890137, 0]	[0.8681012100676071, 0.0]	1	2.0	1	0.43405060503380355
431	[2.841951608657837, 8.75152587890625]	[0.15804839134216309, 0]	[0.29111748867848064, 0.0]	1	2.0	1	0.14555874433924032
432	[5.315090656280518, 5.872063159942627]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
433	[5.903840065002441, 10.378510475158691]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
434	[2.274763822555542, 9.738434791564941]	[0.725236177444458, 0]	[0.9245048418146666, 0.0]	1	2.0	1	0.4622524209073333
435	[9.589365005493164, 3.889341354370117]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
436	[2.944230556488037, 7.629548072814941]	[0.05576944351196289, 0]	[0.10842865619429176, 0.0]	1	2.0	1	0.05421432809714588
437	[9.019087791442871, 2.4714646339416504]	[0, 0.5285353660583496]	[0.0, 0.7777210989422656]	1	2.0	1	0.3888605494711328
438	[3.1057300567626953, 2.861027717590332]	[0, 0.13897228240966797]	[0.0, 0.25863126954118343]	1	2.0	1	0.12931563477059171
439	[2.882460832595825, 4.785869598388672]	[0.1175391674041748, 0]	[0.22126287893428298, 0.0]	1	2.0	1	0.11063143946714149
440	[8.035688400268555, 5.828131675720215]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
441	[5.0413689613342285, 2.4060885906219482]	[0, 0.5939114093780518]	[0.0, 0.8350920565666797]	1	2.0	1	0.41754602828333987
442	[9.168030738830566, 3.095885992050171]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
443	[4.884398460388184, 2.708814859390259]	[0, 0.2911851406097412]	[0.0, 0.49758149510756766]	1	2.0	1	0.24879074755378383
444	[5.979960918426514, 3.1070010662078857]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
445	[9.964795112609863, 4.098579406738281]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
446	[10.408492088317871, 3.9001352787017822]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
447	[4.9535722732543945, 3.006169319152832]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
448	[3.456986427307129, 9.277789115905762]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
449	[10.397680282592773, 8.356009483337402]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
450	[4.344552993774414, 7.488933086395264]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
451	[5.829084873199463, 3.3085758686065674]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
452	[7.254416465759277, 6.667353630065918]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
453	[5.832315444946289, 9.461177825927734]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
454	[7.8370866775512695, 10.230048179626465]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
455	[2.5309276580810547, 2.6239473819732666]	[0.4690723419189453, 0]	[0.7181158218845667, 0.0]	1	2.0	1	0.35905791094228334
456	[10.405396461486816, 9.605938911437988]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
457	[2.8535284996032715, 4.146552562713623]	[0.14647150039672852, 0]	[0.2714891003649882, 0.0]	1	2.0	1	0.1357445501824941
458	[2.9524688720703125, 3.3711633682250977]	[0.0475311279296875, 0]	[0.09280304773710668, 0.0]	1	2.0	1	0.04640152386855334
459	[7.356990337371826, 3.5059163570404053]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
460	[2.424319267272949, 2.665283203125]	[0.5756807327270508, 0]	[0.8199531594209475, 0.0]	1	2.0	1	0.40997657971047374
461	[3.1366047859191895, 3.5590157508850098]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
462	[4.566958904266357, 2.296976089477539]	[0, 0.7030239105224609]	[0.0, 0.9118052022786287]	1	2.0	1	0.45590260113931436
463	[6.640342712402344, 2.933568239212036]	[0, 0.06643176078796387]	[0.0, 0.12845034273453848]	1	2.0	1	0.06422517136726924
464	[6.631864547729492, 2.4381563663482666]	[0, 0.5618436336517334]	[0.0, 0.8080189986284836]	1	2.0	1	0.4040094993142418
465	[3.3721139430999756, 6.814872741699219]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
466	[10.189120292663574, 4.112469673156738]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
467	[2.363300085067749, 10.261930465698242]	[0.636699914932251, 0]	[0.8680130481897663, 0.0]	1	2.0	1	0.43400652409488316
468	[3.7630531787872314, 6.567668914794922]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
469	[3.77390718460083, 3.2158102989196777]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
470	[3.052464723587036, 4.042610168457031]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
471	[2.334702491760254, 3.6884586811065674]	[0.6652975082397461, 0]	[0.8879742420094772, 0.0]	1	2.0	1	0.4439871210047386
472	[3.139939785003662, 4.2940874099731445]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
473	[2.379359245300293, 9.416069984436035]	[0.620640754699707, 0]	[0.8560865630051921, 0.0]	1	2.0	1	0.4280432815025961
474	[8.345102310180664, 9.080926895141602]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
475	[9.18930721282959, 4.903707027435303]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
476	[8.897652626037598, 4.356075286865234]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
477	[8.267119407653809, 3.4137027263641357]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
478	[7.422489166259766, 4.7624664306640625]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
479	[10.624987602233887, 3.6378908157348633]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
480	[2.293321371078491, 2.3303418159484863]	[0.7066786289215088, 0]	[0.9139625732686341, 0.0]	1	2.0	1	0.45698128663431703
