	prices_history	monopoly_history	nash_history	rewards_history	metric_history
190	[1.6734250783920288, 2.2610530853271484]	1.9249809213956623	1.4729266600306228	[0.4929397786620478, 0.0879880202266065]	0.5895164067644385
191	[1.4122295379638672, 1.8350237607955933]	1.9249809213956623	1.4729266600306228	[0.3221629217767304, 0.1202725418714429]	-0.014916825509618434
192	[1.6353645324707031, 2.0727157592773438]	1.9249809213956623	1.4729266600306228	[0.45174971440583855, 0.1326180634661448]	0.6045297835858919
193	[1.9880186319351196, 1.3064453601837158]	1.9249809213956623	1.4729266600306228	[0.05734505909358408, 0.27170520863726444]	-0.5097729512391208
194	[1.4648513793945312, 2.240281820297241]	1.9249809213956623	1.4729266600306228	[0.39985267758056997, 0.047978384018139]	0.008631616385238822
195	[1.5942673683166504, 2.2485039234161377]	1.9249809213956623	1.4729266600306228	[0.46779993532639397, 0.07176998946243726]	0.409014912015777
196	[2.284152030944824, 1.948003888130188]	1.9249809213956623	1.4729266600306228	[0.1614716098351834, 0.45733978662787483]	0.7548548371714777
197	[1.4805915355682373, 1.5038906335830688]	1.9249809213956623	1.4729266600306228	[0.23601901686870652, 0.2254407841396486]	0.06811261942334339
198	[1.210182785987854, 1.9978272914886475]	1.9249809213956623	1.4729266600306228	[0.19366613678200822, 0.03937615205391593]	-0.9287882917400471
199	[2.0925211906433105, 1.311195731163025]	1.9249809213956623	1.4729266600306228	[0.043328872267098764, 0.28098458167461515]	-0.5304462084578356
200	[1.9814434051513672, 1.259856939315796]	1.9249809213956623	1.4729266600306228	[0.04942770109579572, 0.23461920063655908]	-0.7061847593471192
201	[1.4042637348175049, 2.234952926635742]	1.9249809213956623	1.4729266600306228	[0.3582844736835809, 0.039460145234430054]	-0.2099646719222358
202	[2.2190351486206055, 1.6133837699890137]	1.9249809213956623	1.4729266600306228	[0.08305858028243954, 0.47122113697830575]	0.4732140418408387
203	[2.0569276809692383, 1.5044245719909668]	1.9249809213956623	1.4729266600306228	[0.09294489455417848, 0.40436420750519136]	0.22457260597353698
204	[1.9076818227767944, 2.2723608016967773]	1.9249809213956623	1.4729266600306228	[0.471824120782509, 0.15379581192856537]	0.7845698792660282
205	[2.2762959003448486, 2.2893195152282715]	1.9249809213956623	1.4729266600306228	[0.25685072727549657, 0.24630069962213555]	0.2500707339374714
206	[2.1800973415374756, 1.3989046812057495]	1.9249809213956623	1.4729266600306228	[0.045722646693974855, 0.351684566172594]	-0.21143724027706806
207	[1.3882768154144287, 1.3036890029907227]	1.9249809213956623	1.4729266600306228	[0.15598487835933905, 0.17112528565899512]	-0.518240301839179
208	[1.2591546773910522, 2.293473720550537]	1.9249809213956623	1.4729266600306228	[0.24274277070069628, 0.01934410544070105]	-0.8020266644295578
209	[1.9043529033660889, 2.1954505443573]	1.9249809213956623	1.4729266600306228	[0.4534901179334125, 0.18709970723378425]	0.8499041843619556
210	[1.3393607139587402, 1.3213081359863281]	1.9249809213956623	1.4729266600306228	[0.15813194894394553, 0.1609312265649424]	-0.553360420699122
211	[2.2000675201416016, 2.045140027999878]	1.9249809213956623	1.4729266600306228	[0.23602324512805611, 0.3819972148370537]	0.7514028894290384
212	[1.7214572429656982, 1.339356541633606]	1.9249809213956623	1.4729266600306228	[0.12147802582019052, 0.26346337896738775]	-0.2658427686191879
213	[1.7125188112258911, 2.2471845149993896]	1.9249809213956623	1.4729266600306228	[0.4967112491775, 0.10243041018020337]	0.6690086222461085
214	[1.849921464920044, 1.516668677330017]	1.9249809213956623	1.4729266600306228	[0.1591289877800646, 0.3668614034452376]	0.3497486620076051
215	[1.5709196329116821, 1.8571643829345703]	1.9249809213956623	1.4729266600306228	[0.3811322766632706, 0.18209868367113452]	0.5122806715896127
216	[1.6976147890090942, 2.204718589782715]	1.9249809213956623	1.4729266600306228	[0.48788411428764433, 0.11082993561204771]	0.6671423719124134
217	[2.0899877548217773, 1.2021064758300781]	1.9249809213956623	1.4729266600306228	[0.029222417800130848, 0.18892199199899956]	-0.9938083028807436
218	[1.5812678337097168, 1.3239086866378784]	1.9249809213956623	1.4729266600306228	[0.1457977385917385, 0.22744464816553292]	-0.3169017335085599
219	[1.569584846496582, 1.7214919328689575]	1.9249809213956623	1.4729266600306228	[0.3304987333773935, 0.22800964312479652]	0.49166951931584674
220	[2.2846977710723877, 2.1202425956726074]	1.9249809213956623	1.4729266600306228	[0.21222147273746472, 0.35726324312425256]	0.539574439585231
221	[2.0490856170654297, 1.2054389715194702]	1.9249809213956623	1.4729266600306228	[0.03337938450706067, 0.19094775425007468]	-0.966824521851474
222	[1.2511322498321533, 1.7124528884887695]	1.9249809213956623	1.4729266600306228	[0.2078920123093798, 0.09317414928879325]	-0.6319062353136695
223	[1.8060804605484009, 1.6571907997131348]	1.9249809213956623	1.4729266600306228	[0.24617386874067376, 0.3640850650245975]	0.7175286366756132
224	[2.0735504627227783, 1.6554676294326782]	1.9249809213956623	1.4729266600306228	[0.14002914711518788, 0.4552306542284625]	0.6520667172476201
225	[1.5763838291168213, 1.7850950956344604]	1.9249809213956623	1.4729266600306228	[0.3563117240078703, 0.21060660321256258]	0.5283737433226585
226	[1.6329041719436646, 2.1745662689208984]	1.9249809213956623	1.4729266600306228	[0.47061025338393514, 0.10005470416773103]	0.5447254632738822
227	[2.130424976348877, 1.5864683389663696]	1.9249809213956623	1.4729266600306228	[0.09834611675446636, 0.44947910462160356]	0.4450441665657946
228	[1.6320362091064453, 1.2073142528533936]	1.9249809213956623	1.4729266600306228	[0.09437091765440056, 0.16925557681397999]	-0.7953071843931288
229	[1.3122769594192505, 1.5230342149734497]	1.9249809213956623	1.4729266600306228	[0.2089821581967028, 0.15065255972803523]	-0.37629077653307935
230	[1.6373614072799683, 1.795445442199707]	1.9249809213956623	1.4729266600306228	[0.3609498577277794, 0.23935991031254614]	0.6741066928754955
231	[2.251162052154541, 1.2297722101211548]	1.9249809213956623	1.4729266600306228	[0.0197949437455025, 0.21620916466198356]	-0.9158617844792434
232	[2.131875991821289, 1.5273925065994263]	1.9249809213956623	1.4729266600306228	[0.08132843837671563, 0.42527799141090245]	0.26514968080253937
233	[2.1938018798828125, 1.333676815032959]	1.9249809213956623	1.4729266600306228	[0.03473019010700097, 0.3028943771356904]	-0.47235144658018147
234	[1.7219148874282837, 1.8943686485290527]	1.9249809213956623	1.4729266600306228	[0.39439043485269004, 0.2451173625946495]	0.8451818037985275
235	[1.8011962175369263, 1.375302791595459]	1.9249809213956623	1.4729266600306228	[0.11536254869635432, 0.2968659624665228]	-0.1467514566185005
236	[1.9210855960845947, 1.4480246305465698]	1.9249809213956623	1.4729266600306228	[0.1101309707295041, 0.3553877341596471]	0.08582721993101225
237	[1.9765393733978271, 2.076895236968994]	1.9249809213956623	1.4729266600306228	[0.378534049027835, 0.27941689149715687]	0.9256746958012604
238	[1.4735277891159058, 1.3763923645019531]	1.9249809213956623	1.4729266600306228	[0.18236694433671652, 0.2137878259607876]	-0.21690337606677032
239	[1.367737054824829, 1.434989094734192]	1.9249809213956623	1.4729266600306228	[0.19943745142382904, 0.18026812108752938]	-0.28869393233785245
240	[1.6574186086654663, 2.2299745082855225]	1.9249809213956623	1.4729266600306228	[0.4850838186028652, 0.09188390291183215]	0.5722331227253624
241	[1.413940191268921, 1.2374999523162842]	1.9249809213956623	1.4729266600306228	[0.1326175631370966, 0.15411150543155233]	-0.694478763000502
242	[1.3123540878295898, 1.8839120864868164]	1.9249809213956623	1.4729266600306228	[0.2679910354270859, 0.07708754331794875]	-0.43981930494255217
243	[2.2593069076538086, 2.227196216583252]	1.9249809213956623	1.4729266600306228	[0.2539723703310602, 0.28141735582729166]	0.3907709350810177
244	[2.2473719120025635, 1.5135998725891113]	1.9249809213956623	1.4729266600306228	[0.055406693494068, 0.429421486663033]	0.17010111515746348
245	[1.3189311027526855, 1.1938085556030273]	1.9249809213956623	1.4729266600306228	[0.11746468244518667, 0.11774527991916589]	-0.9193277398977534
246	[1.2510958909988403, 1.3900415897369385]	1.9249809213956623	1.4729266600306228	[0.15465104062983312, 0.13780048867745587]	-0.6695037675625841
247	[1.1950716972351074, 1.3422545194625854]	1.9249809213956623	1.4729266600306228	[0.12230219387065057, 0.11909853696224049]	-0.8923088713863552
248	[1.3200571537017822, 1.813612699508667]	1.9249809213956623	1.4729266600306228	[0.265660706263757, 0.09378290964633663]	-0.3771248184185384
249	[2.1383118629455566, 1.1830354928970337]	1.9249809213956623	1.4729266600306228	[0.0235219788847309, 0.17267637853008647]	-1.0895892235740992
250	[1.774294376373291, 1.5734442472457886]	1.9249809213956623	1.4729266600306228	[0.21280326675550876, 0.3519458081295503]	0.5189063009662902
251	[1.216604232788086, 1.407224416732788]	1.9249809213956623	1.4729266600306228	[0.143439943781311, 0.12580439136862942]	-0.7707887906808724
252	[1.7739285230636597, 2.301943302154541]	1.9249809213956623	1.4729266600306228	[0.5072215613222139, 0.10323650793760894]	0.7183977397232532
253	[1.3526804447174072, 1.7835352420806885]	1.9249809213956623	1.4729266600306228	[0.2813500169254011, 0.11154565472422415]	-0.23112732229900657
254	[1.2312114238739014, 2.2752692699432373]	1.9249809213956623	1.4729266600306228	[0.21780779932737296, 0.01844810611777065]	-0.914762846425494
255	[1.2555222511291504, 1.802907109260559]	1.9249809213956623	1.4729266600306228	[0.21973464953303373, 0.07730903109897376]	-0.6494618723669296
256	[1.5871026515960693, 1.3136025667190552]	1.9249809213956623	1.4729266600306228	[0.14052440263907864, 0.22414839072233175]	-0.3543026988871886
257	[1.1974133253097534, 2.283740282058716]	1.9249809213956623	1.4729266600306228	[0.18742184074236437, 0.01580438834085673]	-1.0589169182716833
258	[2.2822446823120117, 2.159756660461426]	1.9249809213956623	1.4729266600306228	[0.22398325277384823, 0.3306701588446553]	0.47484498616819215
259	[2.2718701362609863, 1.7912993431091309]	1.9249809213956623	1.4729266600306228	[0.11772934837232354, 0.5007486069769934]	0.7533995733129994
260	[1.4023162126541138, 2.112912654876709]	1.9249809213956623	1.4729266600306228	[0.34988619066120324, 0.056414129835008944]	-0.17262433572020136
261	[2.123307228088379, 2.285975933074951]	1.9249809213956623	1.4729266600306228	[0.35555697652351925, 0.21235329696200958]	0.5327029741513033
262	[1.5245847702026367, 1.6279397010803223]	1.9249809213956623	1.4729266600306228	[0.2897129910935001, 0.22936351168065935]	0.31957382282354496
263	[2.050868511199951, 2.3056492805480957]	1.9249809213956623	1.4729266600306228	[0.40627962503448417, 0.1821812464216553]	0.622393600964491
264	[2.27492094039917, 2.0471363067626953]	1.9249809213956623	1.4729266600306228	[0.196432742892439, 0.40126962146500506]	0.6627269913696271
265	[1.1992013454437256, 1.386530876159668]	1.9249809213956623	1.4729266600306228	[0.13163192207391694, 0.12073367510891052]	-0.8444540236950592
266	[1.5159382820129395, 1.6128509044647217]	1.9249809213956623	1.4729266600306228	[0.28303255090160906, 0.22815973046186858]	0.2851640814978037
267	[2.171438694000244, 1.277589201927185]	1.9249809213956623	1.4729266600306228	[0.03027435020175948, 0.2561730515812815]	-0.6957080639965003
268	[1.5385626554489136, 1.855209231376648]	1.9249809213956623	1.4729266600306228	[0.3740800687928289, 0.16738990823341005]	0.41730746274323577
269	[1.1892082691192627, 1.6134878396987915]	1.9249809213956623	1.4729266600306228	[0.15480314759920566, 0.09195948442399135]	-0.8689074949710961
270	[1.2329450845718384, 1.2315595149993896]	1.9249809213956623	1.4729266600306228	[0.11351759201645145, 0.11346952360854416]	-0.9552153709679739
271	[1.3298664093017578, 1.6888272762298584]	1.9249809213956623	1.4729266600306228	[0.2524923635036758, 0.12544160315340502]	-0.29642589418943965
272	[2.2892355918884277, 1.778043508529663]	1.9249809213956623	1.4729266600306228	[0.1082703174287731, 0.5049084175593361]	0.7302717598791697
273	[2.0375752449035645, 1.7213062047958374]	1.9249809213956623	1.4729266600306228	[0.18185378587534082, 0.44795873435053635]	0.8028679260045987
274	[1.6316066980361938, 1.1808409690856934]	1.9249809213956623	1.4729266600306228	[0.086553350183286, 0.15038144588225727]	-0.911799909513959
275	[1.7782950401306152, 2.2092490196228027]	1.9249809213956623	1.4729266600306228	[0.4893866461381643, 0.1356375244490052]	0.7819697467345562
276	[1.419617772102356, 2.21817684173584]	1.9249809213956623	1.4729266600306228	[0.3683697091808952, 0.04384309322666173]	-0.1468200156021923
277	[1.9297000169754028, 1.7400124073028564]	1.9249809213956623	1.4729266600306228	[0.23896773912735192, 0.40621557018649795]	0.8699518964995271
278	[2.2498292922973633, 1.4510468244552612]	1.9249809213956623	1.4729266600306228	[0.044430838709397, 0.391455783642737]	-0.04349846004803197
279	[2.1324915885925293, 1.248157262802124]	1.9249809213956623	1.4729266600306228	[0.03054667064569549, 0.2300922330262486]	-0.8083461670824356
280	[2.285274028778076, 1.452730417251587]	1.9249809213956623	1.4729266600306228	[0.04007287944459877, 0.394430852032049]	-0.0495339218683634
281	[1.5654141902923584, 1.3646091222763062]	1.9249809213956623	1.4729266600306228	[0.16588208507101937, 0.2388330605068326]	-0.17954264205073242
282	[2.0065369606018066, 1.278408169746399]	1.9249809213956623	1.4729266600306228	[0.049268752972601956, 0.2507916554940108]	-0.6362957245595772
283	[1.2854769229888916, 1.2869758605957031]	1.9249809213956623	1.4729266600306228	[0.1391619775257882, 0.13905641544978603]	-0.7316225886759495
284	[2.22851300239563, 1.2436082363128662]	1.9249809213956623	1.4729266600306228	[0.02237996537451787, 0.22810060696759013]	-0.8526809891470788
285	[1.8291015625, 1.8475358486175537]	1.9249809213956623	1.4729266600306228	[0.34067317390985846, 0.3234928193237733]	0.9527995499739751
286	[1.8087093830108643, 1.8849701881408691]	1.9249809213956623	1.4729266600306228	[0.3672029593594332, 0.29618546633261494]	0.9494059494425476
287	[1.8968634605407715, 2.229661226272583]	1.9249809213956623	1.4729266600306228	[0.4656309548092893, 0.16864445243976434]	0.8223456626173032
288	[1.4375361204147339, 1.6728222370147705]	1.9249809213956623	1.4729266600306228	[0.2925497736047869, 0.17553040015985066]	0.09700644446420555
289	[1.593761682510376, 2.169212579727173]	1.9249809213956623	1.4729266600306228	[0.4577965410359097, 0.09021800548313061]	0.4458704535073619
290	[1.4779155254364014, 1.2519596815109253]	1.9249809213956623	1.4729266600306228	[0.1330159851509868, 0.17314471966689868]	-0.6096717107827364
291	[2.0947861671447754, 2.2457025051116943]	1.9249809213956623	1.4729266600306228	[0.36397775567914387, 0.22645991917803987]	0.6310211229655377
292	[2.269245147705078, 2.0923192501068115]	1.9249809213956623	1.4729266600306228	[0.2127775384245272, 0.37160506090359874]	0.6045944700584519
293	[2.104001760482788, 1.2622663974761963]	1.9249809213956623	1.4729266600306228	[0.03504142154001146, 0.24132298821981665]	-0.7397140766686203
294	[2.0627105236053467, 2.2252390384674072]	1.9249809213956623	1.4729266600306228	[0.3785803962552137, 0.22783635152341944]	0.7007598754956592
295	[1.217543363571167, 2.270256757736206]	1.9249809213956623	1.4729266600306228	[0.2055089481854016, 0.01780024332015713]	-0.9712672308756706
296	[2.2775487899780273, 1.664414405822754]	1.9249809213956623	1.4729266600306228	[0.08161821795816682, 0.4931422045486675]	0.5625996302176272
297	[2.210843563079834, 1.3286651372909546]	1.9249809213956623	1.4729266600306228	[0.03237177577838101, 0.2994559971575041]	-0.4976508619854219
298	[2.032015562057495, 1.4590308666229248]	1.9249809213956623	1.4729266600306228	[0.08578165751728743, 0.3775082464801243]	0.07609988502290972
299	[1.8656625747680664, 1.6351028680801392]	1.9249809213956623	1.4729266600306228	[0.21117793939595575, 0.38964330036181544]	0.6763389500098391
300	[1.6442162990570068, 1.1824862957000732]	1.9249809213956623	1.4729266600306228	[0.0849752923781823, 0.15261540898964968]	-0.908937289274076
301	[2.020235538482666, 1.234743356704712]	1.9249809213956623	1.4729266600306228	[0.04043146009457178, 0.21535351697173116]	-0.8295305491810859
302	[2.142444133758545, 1.6234828233718872]	1.9249809213956623	1.4729266600306228	[0.10638121184426202, 0.4627885318744652]	0.5381997813405478
303	[1.650293231010437, 1.4828307628631592]	1.9249809213956623	1.4729266600306228	[0.20316391802131487, 0.2947435990800436]	0.22718431684867352
304	[1.656331181526184, 1.404761791229248]	1.9249809213956623	1.4729266600306228	[0.16456326273010746, 0.27760683390818375]	-0.016074988084055716
305	[1.6277053356170654, 2.293501138687134]	1.9249809213956623	1.4729266600306228	[0.48460835935434343, 0.06962995636949469]	0.4730333497849895
306	[1.3103877305984497, 2.1349942684173584]	1.9249809213956623	1.4729266600306228	[0.2820857136136908, 0.038104997545258604]	-0.5484394262174602
307	[2.283862829208374, 1.5221518278121948]	1.9249809213956623	1.4729266600306228	[0.05102512041103212, 0.4368071659601949]	0.18321217741188955
308	[1.4653880596160889, 2.183936357498169]	1.9249809213956623	1.4729266600306228	[0.39631128480833266, 0.05692503638952271]	0.032222225389840674
309	[1.5487005710601807, 1.8749828338623047]	1.9249809213956623	1.4729266600306228	[0.38221538942957745, 0.16525779161298895]	0.4435077286372918
310	[1.747898817062378, 2.2524774074554443]	1.9249809213956623	1.4729266600306228	[0.49937166175436337, 0.11112407472861052]	0.71856213381337
311	[1.3941928148269653, 1.2100083827972412]	1.9249809213956623	1.4729266600306228	[0.12404800387168488, 0.1380634866401342]	-0.8019192379539439
312	[1.5162718296051025, 2.0969181060791016]	1.9249809213956623	1.4729266600306228	[0.41552499201783916, 0.08653803535621982]	0.24532054439884776
313	[1.3328038454055786, 1.5087381601333618]	1.9249809213956623	1.4729266600306228	[0.21278074830939578, 0.16091965874498806]	-0.31490275870500783
314	[1.3240725994110107, 1.7289847135543823]	1.9249809213956623	1.4729266600306228	[0.2561990728160063, 0.11409044530197486]	-0.3297891754960728
315	[1.1946511268615723, 1.206294298171997]	1.9249809213956623	1.4729266600306228	[0.09759910833145842, 0.09873017164473148]	-1.089017827714461
316	[1.4557048082351685, 1.3399229049682617]	1.9249809213956623	1.4729266600306228	[0.16862986637590563, 0.1998780396140367]	-0.33756480853265414
317	[1.3335816860198975, 2.035203456878662]	1.9249809213956623	1.4729266600306228	[0.295213033833816, 0.05534994430879013]	-0.4158832997535296
318	[2.1848971843719482, 1.3431600332260132]	1.9249809213956623	1.4729266600306228	[0.036929935035800325, 0.3100571689039711]	-0.4314897750062699
319	[1.4978163242340088, 1.6846638917922974]	1.9249809213956623	1.4729266600306228	[0.3096336287138325, 0.2016828375279378]	0.2857060715455249
320	[2.1416101455688477, 1.712644100189209]	1.9249809213956623	1.4729266600306228	[0.137155656903286, 0.4761666168860438]	0.7308982178086126
321	[1.6948952674865723, 1.2668001651763916]	1.9249809213956623	1.4729266600306228	[0.10163381332087344, 0.21626304993055243]	-0.5584506510457657
322	[1.179412841796875, 2.180743932723999]	1.9249809213956623	1.4729266600306228	[0.16993740976657387, 0.020375155051518712]	-1.1152770613707224
323	[2.263068199157715, 1.6248854398727417]	1.9249809213956623	1.4729266600306228	[0.07560438805581735, 0.4803497958231018]	0.48052205111514534
324	[1.3797709941864014, 2.2743139266967773]	1.9249809213956623	1.4729266600306228	[0.3416456433692985, 0.032014762714571855]	-0.31507733815635136
325	[1.3153178691864014, 1.9649567604064941]	1.9249809213956623	1.4729266600306228	[0.2768293350256182, 0.06301341790333405]	-0.4626704404667196
326	[1.2160086631774902, 1.4935243129730225]	1.9249809213956623	1.4729266600306228	[0.15732649282957495, 0.11845275971501092]	-0.7422679253446732
327	[1.6417559385299683, 2.290788173675537]	1.9249809213956623	1.4729266600306228	[0.4887113800140942, 0.0732914072217641]	0.506920457001147
328	[2.1518537998199463, 1.78952157497406]	1.9249809213956623	1.4729266600306228	[0.16232586935662965, 0.4740126413274418]	0.8313498307943955
329	[2.2507758140563965, 1.2768795490264893]	1.9249809213956623	1.4729266600306228	[0.023638993359322857, 0.2573780334009665]	-0.7194082862634051
330	[2.2783656120300293, 1.470253348350525]	1.9249809213956623	1.4729266600306228	[0.04350175885443968, 0.4055257358615602]	0.01385330562188968
331	[1.1916612386703491, 1.8422222137451172]	1.9249809213956623	1.4729266600306228	[0.17212008306369672, 0.05605105376293242]	-0.9500478520526371
332	[1.251373291015625, 1.3451216220855713]	1.9249809213956623	1.4729266600306228	[0.14468733534216338, 0.1365293507259793]	-0.7185368970952621
333	[1.274762511253357, 2.1088225841522217]	1.9249809213956623	1.4729266600306228	[0.2519505514579124, 0.03616672218961968]	-0.6884201079750697
334	[1.22855544090271, 1.3072397708892822]	1.9249809213956623	1.4729266600306228	[0.1287146765355528, 0.1263063707758064]	-0.8328646292239213
335	[1.4783307313919067, 1.8282804489135742]	1.9249809213956623	1.4729266600306228	[0.3489566589397825, 0.14903754611151038]	0.22756265603753237
336	[1.8863600492477417, 2.2079951763153076]	1.9249809213956623	1.4729266600306228	[0.4638316558209003, 0.17461356086623378]	0.8405442971644744
337	[1.2050879001617432, 1.9755698442459106]	1.9249809213956623	1.4729266600306228	[0.18859160014483167, 0.041150626110311436]	-0.9431910201577934
338	[1.696438193321228, 1.8691270351409912]	1.9249809213956623	1.4729266600306228	[0.38731231149845363, 0.24225387740289347]	0.8017928424020473
339	[2.1011033058166504, 1.2125270366668701]	1.9249809213956623	1.4729266600306228	[0.02939258825078749, 0.19835311850931317]	-0.9519045906928792
340	[1.6402369737625122, 1.6058701276779175]	1.9249809213956623	1.4729266600306228	[0.26849758083314057, 0.29152814729837656]	0.4982918190136455
341	[1.545342206954956, 1.300671100616455]	1.9249809213956623	1.4729266600306228	[0.1426402156155192, 0.20926751060671392]	-0.41001430760351726
342	[1.3440958261489868, 1.3363299369812012]	1.9249809213956623	1.4729266600306228	[0.16353656300402208, 0.16488901305785741]	-0.5124993433098008
343	[1.3979129791259766, 1.3597155809402466]	1.9249809213956623	1.4729266600306228	[0.17645467242909005, 0.18584889535586652]	-0.3646429005357185
344	[1.3713352680206299, 1.1934480667114258]	1.9249809213956623	1.4729266600306228	[0.11909274052109128, 0.12638781444782668]	-0.8745029669269749
345	[2.2854394912719727, 1.9132697582244873]	1.9249809213956623	1.4729266600306228	[0.15010665560989392, 0.4725768390862506]	0.7717541467732907
346	[1.7782648801803589, 1.376756191253662]	1.9249809213956623	1.4729266600306228	[0.12170034981650729, 0.29357348174070363]	-0.1334605200041307
347	[1.3040399551391602, 1.3205002546310425]	1.9249809213956623	1.4729266600306228	[0.1521660371218708, 0.15018307094293998]	-0.6263069689115405
348	[1.7947666645050049, 1.7483516931533813]	1.9249809213956623	1.4729266600306228	[0.30058873161605143, 0.3407766759151956]	0.8532891208234836
349	[1.9399261474609375, 1.5884089469909668]	1.9249809213956623	1.4729266600306228	[0.16022523037621844, 0.4092270783200243]	0.5394330023876949
350	[2.179839611053467, 2.273754119873047]	1.9249809213956623	1.4729266600306228	[0.31546912076690437, 0.2339231871784429]	0.4518835284602768
351	[1.7352478504180908, 1.5477488040924072]	1.9249809213956623	1.4729266600306228	[0.21226678106278954, 0.3347718354037869]	0.4416111235230718
352	[1.4300211668014526, 1.5325285196304321]	1.9249809213956623	1.4729266600306228	[0.24351062927895564, 0.20012320539748193]	-0.009686678492315286
353	[1.6532670259475708, 1.5425143241882324]	1.9249809213956623	1.4729266600306228	[0.23270877877269533, 0.3009749756550763]	0.3833254255118979
354	[1.4012707471847534, 2.2930808067321777]	1.9249809213956623	1.4729266600306228	[0.35846503567876686, 0.03261386094850244]	-0.2390564195820481
355	[1.7283157110214233, 2.3003973960876465]	1.9249809213956623	1.4729266600306228	[0.5062137442369015, 0.0916817024365885]	0.6635696760436917
356	[1.371161937713623, 1.9770424365997314]	1.9249809213956623	1.4729266600306228	[0.31738340763600026, 0.07403072167744101]	-0.23759333661998383
357	[1.324753999710083, 1.6176738739013672]	1.9249809213956623	1.4729266600306228	[0.2358441623562377, 0.13898755481732672]	-0.3099652910043346
358	[1.8911058902740479, 1.4382593631744385]	1.9249809213956623	1.4729266600306228	[0.11474725101607514, 0.3453179630235997]	0.062026111403220514
359	[1.3067430257797241, 1.5362612009048462]	1.9249809213956623	1.4729266600306228	[0.2098449409072629, 0.1464826792152648]	-0.39072420933328034
360	[1.750877857208252, 1.2487950325012207]	1.9249809213956623	1.4729266600306228	[0.08513308850201903, 0.2101735198216247]	-0.6570431166878872
361	[1.9932101964950562, 1.5219589471817017]	1.9249809213956623	1.4729266600306228	[0.11603473700143987, 0.4016339975696533]	0.31342978688253426
362	[2.019827127456665, 1.985850214958191]	1.9249809213956623	1.4729266600306228	[0.3159203858231928, 0.34985329534895016]	0.9598161116882031
363	[1.4865449666976929, 1.7242121696472168]	1.9249809213956623	1.4729266600306228	[0.32120977840754766, 0.18478272738221124]	0.2624702829445118
364	[1.8830387592315674, 2.1040186882019043]	1.9249809213956623	1.4729266600306228	[0.43296594548094597, 0.22365002038170922]	0.9198483585620257
365	[2.0696709156036377, 1.511103868484497]	1.9249809213956623	1.4729266600306228	[0.09173036775851098, 0.40935722564488425]	0.24106337950423895
366	[1.8705024719238281, 1.371374487876892]	1.9249809213956623	1.4729266600306228	[0.09716465905836641, 0.3052280943793596]	-0.18967844476809367
367	[1.3692717552185059, 2.256869077682495]	1.9249809213956623	1.4729266600306228	[0.33299554361879435, 0.032543772493155]	-0.35052086398608884
368	[1.8182753324508667, 1.676527738571167]	1.9249809213956623	1.4729266600306228	[0.2520594016461783, 0.3673921233645681]	0.757648601652943
369	[2.253148078918457, 1.66170072555542]	1.9249809213956623	1.4729266600306228	[0.0869929248005216, 0.4893194042978888]	0.5693727409150884
370	[1.6847048997879028, 2.0943257808685303]	1.9249809213956623	1.4729266600306228	[0.46339182383067495, 0.1438822459831784]	0.7045015549752354
371	[1.9388421773910522, 1.2035140991210938]	1.9249809213956623	1.4729266600306228	[0.04530287135329243, 0.18600445491630888]	-0.9363603283442105
372	[1.4136284589767456, 1.841328501701355]	1.9249809213956623	1.4729266600306228	[0.3240277427799612, 0.11910947526810546]	-0.011854102367189319
373	[1.4190953969955444, 1.5806944370269775]	1.9249809213956623	1.4729266600306228	[0.25840590091567034, 0.18759053245538146]	0.0006246009230578295
374	[1.554567575454712, 2.256605863571167]	1.9249809213956623	1.4729266600306228	[0.4513585739750176, 0.06168802790159896]	0.2932570415846017
375	[2.3016974925994873, 2.0112009048461914]	1.9249809213956623	1.4729266600306228	[0.1726615258376588, 0.4287135558853307]	0.6787561270227372
376	[1.3062775135040283, 1.9437832832336426]	1.9249809213956623	1.4729266600306228	[0.2685617246595431, 0.06461603919464595]	-0.49175898809309276
377	[1.2234094142913818, 1.806988000869751]	1.9249809213956623	1.4729266600306228	[0.19569158439824155, 0.06847908000503897]	-0.7929322197996961
378	[1.745431661605835, 2.115191698074341]	1.9249809213956623	1.4729266600306228	[0.4690980272489228, 0.1599065764576167]	0.7993418709897641
379	[1.3708465099334717, 1.3499952554702759]	1.9249809213956623	1.4729266600306228	[0.17107719411598543, 0.17550214086947863]	-0.43326943383464517
380	[2.1782264709472656, 1.2006442546844482]	1.9249809213956623	1.4729266600306228	[0.022249463701922125, 0.1891262226310324]	-1.0233495868509057
381	[1.2537904977798462, 1.724125623703003]	1.9249809213956623	1.4729266600306228	[0.21097635218893002, 0.09173108654822032]	-0.6247430775515669
382	[1.2520487308502197, 1.4433660507202148]	1.9249809213956623	1.4729266600306228	[0.16632429361682727, 0.13610728871919683]	-0.6259470198194672
383	[1.9181063175201416, 1.642340064048767]	1.9249809213956623	1.4729266600306228	[0.1939364568637864, 0.4088712185460612]	0.6850085108184143
384	[1.2933406829833984, 1.3236650228500366]	1.9249809213956623	1.4729266600306228	[0.15081921519547348, 0.1474013202259901]	-0.6443256304003763
385	[1.9060472249984741, 1.2542908191680908]	1.9249809213956623	1.4729266600306228	[0.05943088172430546, 0.22615638951054048]	-0.699462000895033
386	[1.4218591451644897, 2.1527814865112305]	1.9249809213956623	1.4729266600306228	[0.36596139572529107, 0.05373690407336652]	-0.11415045756906661
