costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1;actions_2;prices_2;quantities_2;rewards_2;actions_3;prices_3;quantities_3;rewards_3;actions_4;prices_4;quantities_4;rewards_4
1.0;0.11209921235367995;0.19444557794344242;-1.0438899628068556;1.61209921235368;2.4722278739809935;2.0;0.34384676814079285;1.6876935362815857;0.080553525859262;0.05539613905810604;0.10063111782073975;1.2012622356414795;0.21310488924067333;0.042889966434707785;-0.030951345339417458;1.0;0.31871871847347544;0.0;-0.7339850068092346;1.0;0.31871871847347544;0.0;0.628771960735321;2.257543921470642;0.0257702599156956;0.032407233711701545
1.0;0.11209921235367995;0.19444557794344242;-1.3117680680933836;1.61209921235368;2.4722278739809935;2.0;-0.16586408019065857;1.0;0.23828387858981034;0.0;0.6978318691253662;2.3956637382507324;0.01461626944108793;0.020399397247428723;-0.3764874339103699;1.0;0.23828387858981034;0.0;-0.4962354898452759;1.0;0.23828387858981034;0.0;-0.36566123366355896;1.0;0.23828387858981034;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.2101535667907366;1.61209921235368;2.4722278739809935;2.0;0.7570226788520813;2.5140453577041626;0.015380149447676704;0.023286243872051155;0.7272844910621643;2.4545689821243286;0.017322919169463737;0.02519738090374889;-0.9912551641464233;1.0;0.31771933427809634;0.0;-0.7911365032196045;1.0;0.31771933427809634;0.0;0.02380688674747944;1.0476137734949589;0.2888596267323926;0.01375369683907451
1.0;0.11209921235367995;0.19444557794344242;-1.1258751711920778;1.61209921235368;2.4722278739809935;2.0;-0.660306453704834;1.0;0.27360037160662704;0.0;0.013841237872838974;1.027682475745678;0.2588641980839715;0.007166001884883913;0.2194271981716156;1.4388543963432312;0.1137450739856138;0.049917525780972714;0.46167585253715515;1.9233517050743103;0.04316220093213511;0.03985389182544694;-0.7759421467781067;1.0;0.27360037160662704;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.2464513615357808;1.61209921235368;2.4722278739809935;2.0;0.6664101481437683;2.3328202962875366;0.02145728230794087;0.028598701363195065;-0.20937655866146088;1.0;0.30849470572939053;0.0;-0.4205451011657715;1.0;0.30849470572939053;0.0;0.8265401124954224;2.6530802249908447;0.011308382127004888;0.01869366287079169;-0.5882619619369507;1.0;0.30849470572939053;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.264598876057061;1.61209921235368;2.4722278739809935;2.0;0.009845851920545101;1.0196917038410902;0.3043055352283869;0.005992294476921836;-0.8655011057853699;1.0;0.31652925002577825;0.0;0.9576990604400635;2.915398120880127;0.006866258974346648;0.013151619536939876;-0.8781707882881165;1.0;0.31652925002577825;0.0;0.7994251847267151;2.59885036945343;0.012932130040798653;0.02067654089355073
1.0;0.11209921235367995;0.19444557794344242;-1.2252722044978948;1.61209921235368;2.4722278739809935;2.0;0.9655208587646484;2.931041717529297;0.005688256318920043;0.010984260251834237;-0.1600051373243332;1.0;0.27055818847029284;0.0;0.1541839987039566;1.3083679974079132;0.14602110920158942;0.04502823702377634;-0.5763999223709106;1.0;0.27055818847029284;0.0;-0.14435045421123505;1.0;0.27055818847029284;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.14800494088481;1.61209921235368;2.4722278739809935;2.0;-0.46089595556259155;1.0;0.2535235760074066;0.0;0.15885303914546967;1.3177060782909393;0.1342957777545973;0.04266658488144468;0.31881892681121826;1.6376378536224365;0.07082280925706166;0.04515930408218403;-0.7718639373779297;1.0;0.2535235760074066;0.0;-0.9287976026535034;1.0;0.2535235760074066;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.1428984701880298;1.61209921235368;2.4722278739809935;2.0;0.7176873683929443;2.4353747367858887;0.017111470439807184;0.024561372378557753;-0.8704931735992432;1.0;0.30202158796796413;0.0;-0.8786118626594543;1.0;0.30202158796796413;0.0;0.027418414130806923;1.0548368282616138;0.2706495584055123;0.014841563353364704;0.3752542734146118;1.7505085468292236;0.06732161806753624;0.05052544974605863
1.0;0.11209921235367995;0.19444557794344242;-1.297446655925409;1.61209921235368;2.4722278739809935;2.0;0.5907710790634155;2.181542158126831;0.02225564130512781;0.026295978458157357;-0.034920405596494675;1.0;0.23643653820727653;0.0;-0.7600685954093933;1.0;0.23643653820727653;0.0;-0.9483118653297424;1.0;0.23643653820727653;0.0;-0.37391626834869385;1.0;0.23643653820727653;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.0343329461953126;1.61209921235368;2.4722278739809935;2.0;0.09921474009752274;1.1984294801950455;0.21096404660796192;0.04186148610826123;-0.38101819157600403;1.0;0.31373437365572127;0.0;0.32288482785224915;1.6457696557044983;0.08622907111397901;0.055684117564992926;0.5639296174049377;2.1278592348098755;0.03287880464685831;0.03708266345046899;-0.15339790284633636;1.0;0.31373437365572127;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.010458109921354;1.61209921235368;2.4722278739809935;2.0;0.8617622256278992;2.7235244512557983;0.015123010522307336;0.026064878411795413;-0.7864254117012024;1.0;0.474976990620169;0.0;0.052890900522470474;1.105781801044941;0.3844073355274043;0.04066330028697574;0.9232752919197083;2.8465505838394165;0.011824400014779387;0.021834352750841682;0.5658941864967346;2.1317883729934692;0.049387117758885435;0.05589576565516582
1.0;0.11209921235367995;0.19444557794344242;-0.3995905780882595;1.61209921235368;2.4722278739809935;2.0;0.06648582220077515;1.1329716444015503;0.6009867541767687;0.07991419696643522;0.8179610371589661;2.635922074317932;0.029745326726239765;0.04866103659925478;0.40340369939804077;1.8068073987960815;0.15616316433324146;0.12599359640346755;0.7556465864181519;2.5112931728363037;0.03816541876902211;0.05767913682406164;0.6082369089126587;2.2164738178253174;0.06882510301574075;0.08372393582777891
1.0;0.11209921235367995;0.19444557794344242;-1.216627017418628;1.61209921235368;2.4722278739809935;2.0;-0.4579990804195404;1.0;0.30013601354353125;0.0;-0.10780433565378189;1.0;0.30013601354353125;0.0;0.910029947757721;2.820059895515442;0.007878330054227478;0.014339032575333428;0.4426390528678894;1.8852781057357788;0.05109463691275714;0.04523296337938304;-0.12443580478429794;1.0;0.30013601354353125;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.2882173749952304;1.61209921235368;2.4722278739809935;2.0;-0.37497398257255554;1.0;0.24603417913962183;0.0;0.7823766469955444;2.564753293991089;0.010761380845767835;0.01683890612630783;0.030428579077124596;1.0608571581542492;0.21783897641561845;0.01325706103988505;-0.5335285663604736;1.0;0.24603417913962183;0.0;-0.04122788831591606;1.0;0.24603417913962183;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.1816032637309928;1.61209921235368;2.4722278739809935;2.0;-0.43244436383247375;1.0;0.28838376278224054;0.0;-0.6972997784614563;1.0;0.28838376278224054;0.0;0.73086017370224;2.46172034740448;0.015500176453922248;0.02265692331105797;0.3195682466030121;1.6391364932060242;0.08032003698238152;0.051335466771097495;-0.825962483882904;1.0;0.28838376278224054;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.033298561241904;1.61209921235368;2.4722278739809935;2.0;-0.013709177263081074;1.0;0.4105558039932871;0.0;0.44419971108436584;1.8883994221687317;0.06945735845296702;0.06170587711498238;0.6707921624183655;2.341584324836731;0.028059947719326107;0.03764478601598609;0.6917029619216919;2.383405923843384;0.025808399823265774;0.03570349320042441;-0.00747985765337944;1.0;0.4105558039932871;0.0
1.0;0.11209921235367995;0.19444557794344242;0.09858567861255157;1.61209921235368;2.4722278739809935;2.0;0.4080307185649872;1.8160614371299744;0.15787600927410558;0.12883652301657175;0.32383257150650024;1.6476651430130005;0.22109723049425034;0.14319696940783697;0.3241860866546631;1.6483721733093262;0.2207848065587112;0.14315072486215075;0.9152352213859558;2.8304704427719116;0.020759250659258453;0.03799919474586592;0.2736920714378357;1.5473841428756714;0.27020057728323343;0.14790351140069433
1.0;0.11209921235367995;0.19444557794344242;-1.1094553823110063;1.61209921235368;2.4722278739809935;2.0;-0.9745683073997498;1.0;0.3907552189673137;0.0;0.9735522866249084;2.947104573249817;0.007955568939712571;0.015490324665318545;-0.8340051174163818;1.0;0.3907552189673137;0.0;0.9546849131584167;2.9093698263168335;0.008579208611818444;0.016380882057083667;0.2409132868051529;1.4818265736103058;0.1490718162787155;0.07182676245943849
1.0;0.11209921235367995;0.19444557794344242;-1.259485275280181;1.61209921235368;2.4722278739809935;2.0;-0.0008127305773086846;1.0;0.2521736561030244;0.0;0.06080358102917671;1.1216071620583534;0.19773023210620794;0.024045412379575467;-0.8860496878623962;1.0;0.2521736561030244;0.0;-0.23926116526126862;1.0;0.2521736561030244;0.0;0.7693302035331726;2.538660407066345;0.011620806411203926;0.017880474723102228
1.0;0.11209921235367995;0.19444557794344242;-1.007825360833927;1.61209921235368;2.4722278739809935;2.0;0.35611361265182495;1.71222722530365;0.09019501302166952;0.06423934386065025;0.9710983037948608;2.9421966075897217;0.007706278397809985;0.014967107761368508;0.32598677277565;1.6519735455513;0.10174620201953782;0.06633583207705691;-0.7650182843208313;1.0;0.374813507201481;0.0;-0.41413384675979614;1.0;0.374813507201481;0.0
1.0;0.11209921235367995;0.19444557794344242;-0.9967974758707021;1.61209921235368;2.4722278739809935;2.0;-0.09036900103092194;1.0;0.35822375151550445;0.0;0.5380440354347229;2.076088070869446;0.04163668600072191;0.0448047411159137;-0.8454184532165527;1.0;0.35822375151550445;0.0;0.5819278955459595;2.163855791091919;0.03493349856830279;0.04065755461182046;0.20384764671325684;1.4076952934265137;0.15850199952653365;0.06462051920565927
1.0;0.11209921235367995;0.19444557794344242;-1.3340267204899503;1.61209921235368;2.4722278739809935;2.0;-0.26280921697616577;1.0;0.24033786713781966;0.0;-0.32827284932136536;1.0;0.24033786713781966;0.0;-0.2752358317375183;1.0;0.24033786713781966;0.0;-0.9113497734069824;1.0;0.24033786713781966;0.0;0.9175254106521606;2.8350508213043213;0.00612233812714116;0.011234801608513147
1.0;0.11209921235367995;0.19444557794344242;-1.164958693131403;1.61209921235368;2.4722278739809935;2.0;0.6201430559158325;2.240286111831665;0.0236486451722513;0.02933108617077824;-0.811857283115387;1.0;0.2825563643123331;0.0;-0.29770520329475403;1.0;0.2825563643123331;0.0;-0.8084653615951538;1.0;0.2825563643123331;0.0;0.28479117155075073;1.5695823431015015;0.09044241629623223;0.05151440338976938
1.0;0.11209921235367995;0.19444557794344242;-1.0754198611945658;1.61209921235368;2.4722278739809935;2.0;-0.8104450106620789;1.0;0.4257242901921839;0.0;0.8030755519866943;2.6061511039733887;0.01714128228284486;0.02753148946211076;-0.8656010627746582;1.0;0.4257242901921839;0.0;0.597773551940918;2.195547103881836;0.03896632154221536;0.04658607286872397;0.625840425491333;2.251680850982666;0.034828298396706994;0.043593914175468436
1.0;0.11209921235367995;0.19444557794344242;-1.2635116022427524;1.61209921235368;2.4722278739809935;2.0;-0.5685471892356873;1.0;0.2201386007219971;0.0;-0.0361204594373703;1.0;0.2201386007219971;0.0;0.22457745671272278;1.4491549134254456;0.08965307723198845;0.040268120142458556;-0.42019152641296387;1.0;0.2201386007219971;0.0;-0.9924114942550659;1.0;0.2201386007219971;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.0130525033693003;1.61209921235368;2.4722278739809935;2.0;0.9097952842712402;2.8195905685424805;0.013239449851644249;0.024090378082743016;0.8165306448936462;2.6330612897872925;0.019225923586831863;0.03139711157006357;-0.5849158763885498;1.0;0.5039021662976381;0.0;0.07375160604715347;1.147503212094307;0.3751686696390537;0.055338583848908315;0.80333411693573;2.60666823387146;0.020268048225398426;0.03256402924632247
1.0;0.11209921235367995;0.19444557794344242;-1.3613134174268458;1.61209921235368;2.4722278739809935;2.0;-0.5637396574020386;1.0;0.1947292522971814;0.0;-0.82010418176651;1.0;0.1947292522971814;0.0;-0.7945218086242676;1.0;0.1947292522971814;0.0;-0.6637442708015442;1.0;0.1947292522971814;0.0;-0.12929899990558624;1.0;0.1947292522971814;0.0
1.0;0.11209921235367995;0.19444557794344242;-0.507113410333802;1.61209921235368;2.4722278739809935;2.0;0.6801096796989441;2.360219359397888;0.03569574483306362;0.048554043170060276;0.07155011594295502;1.14310023188591;0.40718586190233724;0.0582683912588886;0.1731954663991928;1.3463909327983856;0.2711543843255214;0.09392542011888931;0.6512025594711304;2.3024051189422607;0.04007128408751265;0.052189045518166034;0.28623053431510925;1.5724610686302185;0.17252602089540528;0.09876443028830312
1.0;0.11209921235367995;0.19444557794344242;-1.073629622002773;1.61209921235368;2.4722278739809935;2.0;0.9357525110244751;2.87150502204895;0.009924017430648394;0.018572848460359788;-0.7700441479682922;1.0;0.4190406225179447;0.0;-0.34094473719596863;1.0;0.4190406225179447;0.0;0.6669038534164429;2.3338077068328857;0.02908877766872804;0.038798835836897805;0.4613408148288727;1.9226816296577454;0.06619497852862154;0.06107689066394798
1.0;0.11209921235367995;0.19444557794344242;-1.2761618583257048;1.61209921235368;2.4722278739809935;2.0;-0.22436527907848358;1.0;0.21340508615774306;0.0;-0.919223964214325;1.0;0.21340508615774306;0.0;-0.7890206575393677;1.0;0.21340508615774306;0.0;0.14919182658195496;1.29838365316391;0.11749841758973588;0.035059607081404;-0.7072827219963074;1.0;0.21340508615774306;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.3613134174268458;1.61209921235368;2.4722278739809935;2.0;-0.11745940893888474;1.0;0.1947292522971814;0.0;-0.25766506791114807;1.0;0.1947292522971814;0.0;-0.06811996549367905;1.0;0.1947292522971814;0.0;-0.8428933024406433;1.0;0.1947292522971814;0.0;-0.8593440055847168;1.0;0.1947292522971814;0.0
1.0;0.11209921235367995;0.19444557794344242;0.15611861430639692;1.61209921235368;2.4722278739809935;2.0;0.5414475798606873;2.0828951597213745;0.1253379040287961;0.13572780960240546;0.19638223946094513;1.3927644789218903;0.4983360676031376;0.19572870592013022;0.5534096956253052;2.1068193912506104;0.11948189568057406;0.1322448790426419;0.6870286464691162;2.3740572929382324;0.07001356828702215;0.09620265410941174;0.8340100049972534;2.668020009994507;0.03889102957417907;0.06487101553901883
1.0;0.11209921235367995;0.19444557794344242;-1.2772071014345228;1.61209921235368;2.4722278739809935;2.0;0.8403914570808411;2.680782914161682;0.010837939352300315;0.018216223288066897;-0.8269925713539124;1.0;0.3125044501680883;0.0;0.8771547079086304;2.7543094158172607;0.009355831867234455;0.01641302393749259;-0.6095476150512695;1.0;0.3125044501680883;0.0;-0.7564590573310852;1.0;0.3125044501680883;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.3058793723645123;1.61209921235368;2.4722278739809935;2.0;-0.8404228091239929;1.0;0.2375862160532152;0.0;-0.7831122279167175;1.0;0.2375862160532152;0.0;0.6520633101463318;2.3041266202926636;0.017501337944462278;0.022823960704111343;-0.5760769248008728;1.0;0.2375862160532152;0.0;-0.3499099612236023;1.0;0.2375862160532152;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.3461190799303187;1.61209921235368;2.4722278739809935;2.0;-0.11195646971464157;1.0;0.19725030803364466;0.0;-0.41748952865600586;1.0;0.19725030803364466;0.0;-0.07515957951545715;1.0;0.19725030803364466;0.0;-0.33154189586639404;1.0;0.19725030803364466;0.0;0.016971953213214874;1.0339439064264297;0.18430384155917903;0.006255992351916307
1.0;0.11209921235367995;0.19444557794344242;-1.2628083222255169;1.61209921235368;2.4722278739809935;2.0;-0.7570484280586243;1.0;0.22092505314098643;0.0;0.2347065508365631;1.4694131016731262;0.08640083279515504;0.04055768290951489;-0.8006628155708313;1.0;0.22092505314098643;0.0;-0.8620838522911072;1.0;0.22092505314098643;0.0;-0.3654935657978058;1.0;0.22092505314098643;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.2192964398101758;1.61209921235368;2.4722278739809935;2.0;0.05618727579712868;1.1123745515942574;0.19467362320919665;0.021876361115362886;-0.024566182866692543;1.0;0.243733041073351;0.0;-0.6215368509292603;1.0;0.243733041073351;0.0;-0.22007063031196594;1.0;0.243733041073351;0.0;0.4447636008262634;1.8895272016525269;0.04114157342296736;0.036596548678514126
1.0;0.11209921235367995;0.19444557794344242;-1.1313293251867709;1.61209921235368;2.4722278739809935;2.0;-0.6270859241485596;1.0;0.2672084625964656;0.0;-0.34254369139671326;1.0;0.2672084625964656;0.0;-0.7658276557922363;1.0;0.2672084625964656;0.0;0.24802114069461823;1.4960422813892365;0.09908167894021093;0.049148702065378094;0.36070746183395386;1.7214149236679077;0.06313020030167987;0.04554306863177611
1.0;0.11209921235367995;0.19444557794344242;-0.7816239235847571;1.61209921235368;2.4722278739809935;2.0;0.8272817134857178;2.6545634269714355;0.026629130993072077;0.0440595862331686;0.675991952419281;2.351983904838562;0.04877241130729864;0.06593951508763404;-0.6564847230911255;1.0;0.7286056364948117;0.0;0.7845301032066345;2.569060206413269;0.03159542108689476;0.049575117932317246;0.6011610627174377;2.2023221254348755;0.06579134993510494;0.07910239568920502
1.0;0.11209921235367995;0.19444557794344242;-1.3613134174268458;1.61209921235368;2.4722278739809935;2.0;-0.2853182256221771;1.0;0.1947292522971814;0.0;-0.5156849026679993;1.0;0.1947292522971814;0.0;-0.8571110963821411;1.0;0.1947292522971814;0.0;-0.6367785334587097;1.0;0.1947292522971814;0.0;-0.6519176363945007;1.0;0.1947292522971814;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.2870484811585927;1.61209921235368;2.4722278739809935;2.0;0.07946515828371048;1.158930316567421;0.15164387711194255;0.02410080939491211;-0.12066604197025299;1.0;0.2083867006381005;0.0;-0.9039390683174133;1.0;0.2083867006381005;0.0;-0.019488675519824028;1.0;0.2083867006381005;0.0;0.01660674251616001;1.03321348503232;0.1949939478201554;0.0064764285673177225
1.0;0.11209921235367995;0.19444557794344242;-1.1273356113001813;1.61209921235368;2.4722278739809935;2.0;0.271589994430542;1.543179988861084;0.08880853705006192;0.048239020165621795;-0.17374888062477112;1.0;0.26318119808453877;0.0;-0.4169203042984009;1.0;0.26318119808453877;0.0;-0.3043447732925415;1.0;0.26318119808453877;0.0;0.2795361876487732;1.5590723752975464;0.08603016671099971;0.04809708965036251
1.0;0.11209921235367995;0.19444557794344242;-1.0285810715110597;1.61209921235368;2.4722278739809935;2.0;-0.9025080800056458;1.0;0.37089134220239767;0.0;0.23853135108947754;1.477062702178955;0.1428483727356227;0.06814763069912275;-0.18977774679660797;1.0;0.37089134220239767;0.0;0.9575101137161255;2.915020227432251;0.008051582747374933;0.015418943824067532;0.4676769971847534;1.9353539943695068;0.057122675265238274;0.05342992247841285
1.0;0.11209921235367995;0.19444557794344242;-1.0785292206612225;1.61209921235368;2.4722278739809935;2.0;0.20555530488491058;1.4111106097698212;0.1654580596163325;0.06802156378020188;0.74116450548172;2.48232901096344;0.0194195626905245;0.028786181156387702;-0.8543030619621277;1.0;0.3765078760053006;0.0;-0.1952151209115982;1.0;0.3765078760053006;0.0;0.8798339366912842;2.7596678733825684;0.011151825642548794;0.01962350931275703
1.0;0.11209921235367995;0.19444557794344242;-1.309971783164748;1.61209921235368;2.4722278739809935;2.0;-0.6218482255935669;1.0;0.23807915707702332;0.0;0.6835405230522156;2.367081046104431;0.015462861536153661;0.021138984924612917;-0.9894829392433167;1.0;0.23807915707702332;0.0;-0.04626621678471565;1.0;0.23807915707702332;0.0;-0.03886444494128227;1.0;0.23807915707702332;0.0
1.0;0.11209921235367995;0.19444557794344242;0.5933707369502024;1.61209921235368;2.4722278739809935;2.0;0.8372756242752075;2.674551248550415;0.06211871821732858;0.10402097714917899;0.5975525379180908;2.1951050758361816;0.1620556361858616;0.1936735133735848;0.8360040783882141;2.6720081567764282;0.06243547026663287;0.10439261555798231;0.36344587802886963;1.7268917560577393;0.41337962063801614;0.30048223836404964;0.8434340953826904;2.686868190765381;0.06060718677317473;0.10223633549944479
1.0;0.11209921235367995;0.19444557794344242;-1.038067214206636;1.61209921235368;2.4722278739809935;2.0;0.8528711795806885;2.705742359161377;0.01546368629498821;0.026377064742144643;0.9760637283325195;2.952127456665039;0.009447255353562651;0.01844224656581543;-0.5037195682525635;1.0;0.46870762531660565;0.0;0.04266698285937309;1.0853339657187462;0.3951680993851108;0.033721261046071135;0.5708395838737488;2.1416791677474976;0.04778065442234965;0.05455017777533894
1.0;0.11209921235367995;0.19444557794344242;-1.320299286915168;1.61209921235368;2.4722278739809935;2.0;-0.9513834714889526;1.0;0.23916979293926596;0.0;0.7708965539932251;2.54179310798645;0.01095271657385861;0.01688682292730417;-0.9674810171127319;1.0;0.23916979293926596;0.0;-0.8450354337692261;1.0;0.23916979293926596;0.0;-0.5976812243461609;1.0;0.23916979293926596;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.2206174738294189;1.61209921235368;2.4722278739809935;2.0;0.8525919914245605;2.705183982849121;0.010856153879995958;0.018511739711514447;0.8983622193336487;2.7967244386672974;0.009039927780101488;0.016242259166295753;0.04164404049515724;1.0832880809903145;0.2782510881387256;0.023174999164541313;-0.9194732904434204;1.0;0.3286850714784943;0.0;-0.8315126299858093;1.0;0.3286850714784943;0.0
1.0;0.11209921235367995;0.19444557794344242;-0.6322375169924196;1.61209921235368;2.4722278739809935;2.0;0.35812103748321533;1.7162420749664307;0.1276267979117898;0.09141168255766165;0.36715561151504517;1.7343112230300903;0.12309692678846136;0.09039145486128056;-0.02528698556125164;1.0;0.5346404761363508;0.0;0.35924890637397766;1.7184978127479553;0.12705230960120717;0.0912868065530434;0.889618456363678;2.779236912727356;0.015227769294520408;0.02709380922730692
1.0;0.11209921235367995;0.19444557794344242;-1.061460545657059;1.61209921235368;2.4722278739809935;2.0;-0.44851019978523254;1.0;0.4187607994635654;0.0;0.8394132852554321;2.6788265705108643;0.01457994175255305;0.024477193610686798;-0.16293789446353912;1.0;0.4187607994635654;0.0;0.48784807324409485;1.9756961464881897;0.0594959105295711;0.05804993063550863;0.6450137495994568;2.2900274991989136;0.031729437386953094;0.040931846763279614
1.0;0.11209921235367995;0.19444557794344242;-1.2279855582800037;1.61209921235368;2.4722278739809935;2.0;-0.586218535900116;1.0;0.3336246688664626;0.0;-0.5268222093582153;1.0;0.3336246688664626;0.0;0.9721506237983704;2.9443012475967407;0.006830610946343458;0.013280765384823538;0.9466332197189331;2.893266439437866;0.007564632267297906;0.0143218643983639;0.04994925111532211;1.0998985022306442;0.27320422999766963;0.02729269337984364
1.0;0.11209921235367995;0.19444557794344242;-1.3613134174268458;1.61209921235368;2.4722278739809935;2.0;-0.9473178386688232;1.0;0.1947292522971814;0.0;-0.5280075073242188;1.0;0.1947292522971814;0.0;-0.7783430218696594;1.0;0.1947292522971814;0.0;-0.844636857509613;1.0;0.1947292522971814;0.0;-0.5372352600097656;1.0;0.1947292522971814;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.0075918711070189;1.61209921235368;2.4722278739809935;2.0;0.2731300890445709;1.5462601780891418;0.11552401522295899;0.06310616912926631;-0.8833264112472534;1.0;0.3444671700534872;0.0;-0.8160738348960876;1.0;0.3444671700534872;0.0;0.2295037806034088;1.4590075612068176;0.1375494743882064;0.06313624878421024;0.8526757955551147;2.7053515911102295;0.01137360825695708;0.019396000937666198
1.0;0.11209921235367995;0.19444557794344242;-1.3613134174268458;1.61209921235368;2.4722278739809935;2.0;-0.7673709988594055;1.0;0.1947292522971814;0.0;-0.5377938151359558;1.0;0.1947292522971814;0.0;-0.45425498485565186;1.0;0.1947292522971814;0.0;-0.5865851044654846;1.0;0.1947292522971814;0.0;-0.3796687126159668;1.0;0.1947292522971814;0.0
1.0;0.11209921235367995;0.19444557794344242;-0.8144976956723453;1.61209921235368;2.4722278739809935;2.0;-0.00733121857047081;1.0;0.5742348375332502;0.0;0.8916884660720825;2.783376932144165;0.01622064109677803;0.02892751715658357;0.8870849013328552;2.7741698026657104;0.016522099228151357;0.02931300952723258;0.5898249745368958;2.1796499490737915;0.054257353907141696;0.06400468477343839;0.1970808207988739;1.3941616415977478;0.261050833852786;0.10289622521187504
