	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	metric_history
64	[2.7543418407440186, 2.8995437622070312]	[0.24565815925598145, 0]	[0.43096838730292575, 0.0]	1	2.0	1	0.21548419365146287
65	[2.745115280151367, 3.4435276985168457]	[0.2548847198486328, 0]	[0.4448032192849496, 0.0]	1	2.0	1	0.2224016096424748
66	[2.662435531616211, 2.642066240310669]	[0, 0.35793375968933105]	[0.0, 0.5877509430533223]	1	2.0	1	0.29387547152666116
67	[5.226322650909424, 4.765106678009033]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
68	[2.6726369857788086, 2.605715274810791]	[0, 0.394284725189209]	[0.0, 0.6331090058608879]	1	2.0	1	0.31655450293044396
69	[5.422262668609619, 9.32857608795166]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
70	[9.550363540649414, 3.4682319164276123]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
71	[2.944681406021118, 10.589188575744629]	[0.055318593978881836, 0]	[0.10757704111796329, 0.0]	1	2.0	1	0.053788520558981645
72	[10.522141456604004, 3.24461030960083]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
73	[3.4579977989196777, 7.921881198883057]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
74	[4.224614143371582, 3.0424728393554688]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
75	[6.524369239807129, 3.425384044647217]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
76	[8.642023086547852, 2.587977886199951]	[0, 0.41202211380004883]	[0.0, 0.6542820053398373]	1	2.0	1	0.32714100266991863
77	[2.30348801612854, 6.96947717666626]	[0.69651198387146, 0]	[0.907895024066363, 0.0]	1	2.0	1	0.4539475120331815
78	[2.294548749923706, 7.7470526695251465]	[0.705451250076294, 0]	[0.9132410339183821, 0.0]	1	2.0	1	0.45662051695919104
79	[2.353698968887329, 2.2563130855560303]	[0, 0.7436869144439697]	[0.0, 0.9343036021727471]	1	2.0	1	0.46715180108637355
80	[2.5811331272125244, 6.873289108276367]	[0.4188668727874756, 0]	[0.6622842884561919, 0.0]	1	2.0	1	0.33114214422809596
81	[5.554734230041504, 3.186958074569702]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
82	[2.2603213787078857, 6.19033670425415]	[0.7396786212921143, 0]	[0.9322327797876255, 0.0]	1	2.0	1	0.46611638989381277
83	[4.204992294311523, 10.198585510253906]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
84	[6.855801105499268, 6.85945463180542]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
85	[5.181209564208984, 3.095479726791382]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
86	[6.543229103088379, 3.451327085494995]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
87	[7.735886573791504, 7.844244956970215]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
88	[5.6818461418151855, 5.247008800506592]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
89	[2.2394113540649414, 9.199213981628418]	[0.7605886459350586, 0]	[0.9426822035447913, 0.0]	1	2.0	1	0.47134110177239563
90	[4.119212627410889, 3.658125638961792]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
91	[2.88327956199646, 7.714756488800049]	[0.11672043800354004, 0]	[0.21981721535934184, 0.0]	1	2.0	1	0.10990860767967092
92	[10.84989070892334, 9.739555358886719]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
93	[4.458408832550049, 3.8519206047058105]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
94	[7.7160844802856445, 2.7331764698028564]	[0, 0.26682353019714355]	[0.0, 0.46245226412742113]	1	2.0	1	0.23122613206371057
95	[5.075204372406006, 6.6692657470703125]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
96	[3.6074321269989014, 10.206385612487793]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
97	[4.287367343902588, 10.187026977539062]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
98	[6.611237525939941, 3.4126315116882324]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
99	[10.446173667907715, 4.649046421051025]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
100	[5.74978494644165, 2.8787684440612793]	[0, 0.1212315559387207]	[0.0, 0.22776602172211824]	1	2.0	1	0.11388301086105912
101	[3.36700701713562, 2.2899906635284424]	[0, 0.7100093364715576]	[0.0, 0.9159054150663337]	1	2.0	1	0.45795270753316686
102	[2.2430152893066406, 10.385848045349121]	[0.7569847106933594, 0]	[0.9409435691632098, 0.0]	1	2.0	1	0.4704717845816049
103	[8.890151977539062, 6.760770320892334]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
104	[3.543849468231201, 3.845421552658081]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
105	[6.777422904968262, 2.4699831008911133]	[0, 0.5300168991088867]	[0.0, 0.7791158848767736]	1	2.0	1	0.3895579424383868
106	[2.3063559532165527, 5.912282466888428]	[0.6936440467834473, 0]	[0.9061460299287774, 0.0]	1	2.0	1	0.4530730149643887
107	[2.903170585632324, 4.971148490905762]	[0.09682941436767578, 0]	[0.1842828932485645, 0.0]	1	2.0	1	0.09214144662428225
108	[4.060904502868652, 2.668564796447754]	[0, 0.3314352035522461]	[0.0, 0.5530211129507734]	1	2.0	1	0.2765105564753867
109	[8.540253639221191, 2.6979360580444336]	[0, 0.3020639419555664]	[0.0, 0.512885258881397]	1	2.0	1	0.2564426294406985
110	[10.171196937561035, 2.418002128601074]	[0, 0.5819978713989258]	[0.0, 0.825274220484971]	1	2.0	1	0.4126371102424855
111	[7.38602876663208, 6.057013511657715]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
112	[3.6477103233337402, 2.8493258953094482]	[0, 0.15067410469055176]	[0.0, 0.27864552355680416]	1	2.0	1	0.13932276177840208
113	[2.3922924995422363, 6.469445705413818]	[0.6077075004577637, 0]	[0.8461065948029045, 0.0]	1	2.0	1	0.42305329740145226
114	[4.159036636352539, 2.2533373832702637]	[0, 0.7466626167297363]	[0.0, 0.9358201702377755]	1	2.0	1	0.46791008511888776
115	[4.828273296356201, 3.1858091354370117]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
116	[8.676993370056152, 9.447164535522461]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
117	[3.892794132232666, 5.11742639541626]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
118	[9.195542335510254, 5.4004807472229]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
119	[2.8135201930999756, 6.7776288986206055]	[0.18647980690002441, 0]	[0.33818489541857844, 0.0]	1	2.0	1	0.16909244770928922
120	[2.635916233062744, 7.6744279861450195]	[0.36408376693725586, 0]	[0.5956105445272897, 0.0]	1	2.0	1	0.29780527226364484
121	[2.3709068298339844, 4.441832542419434]	[0.6290931701660156, 0]	[0.8624281235825038, 0.0]	1	2.0	1	0.4312140617912519
122	[3.936197280883789, 8.103240013122559]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
123	[5.616441249847412, 10.353381156921387]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
124	[7.558926105499268, 3.923020124435425]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
125	[4.6018500328063965, 7.63995361328125]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
126	[3.127915382385254, 6.837019443511963]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
127	[3.553762435913086, 3.32792329788208]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
128	[10.163603782653809, 2.8203957080841064]	[0, 0.17960429191589355]	[0.0, 0.3269508821571776]	1	2.0	1	0.1634754410785888
129	[7.807437419891357, 4.460687637329102]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
130	[4.362860202789307, 8.545548439025879]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
131	[9.521286964416504, 6.8568339347839355]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
132	[9.555334091186523, 5.550373077392578]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
133	[2.2997331619262695, 3.9633915424346924]	[0.7002668380737305, 0]	[0.9101600316416807, 0.0]	1	2.0	1	0.45508001582084034
134	[4.532498359680176, 2.9278793334960938]	[0, 0.07212066650390625]	[0.0, 0.13903994247084484]	1	2.0	1	0.06951997123542242
135	[4.963820457458496, 7.835119724273682]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
136	[3.86246657371521, 3.687889814376831]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
137	[9.36710262298584, 5.5887274742126465]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
138	[3.2631595134735107, 10.523388862609863]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
139	[2.847506284713745, 3.7319209575653076]	[0.15249371528625488, 0]	[0.2817330973707044, 0.0]	1	2.0	1	0.1408665486853522
140	[3.392836332321167, 8.817843437194824]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
141	[6.999608993530273, 8.485016822814941]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
142	[6.368099212646484, 4.341344833374023]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
143	[6.283164024353027, 9.708403587341309]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
144	[2.342848300933838, 3.0218472480773926]	[0.6571516990661621, 0]	[0.8824550425467805, 0.0]	1	2.0	1	0.44122752127339027
145	[5.791543006896973, 5.918170928955078]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
146	[7.402372360229492, 8.251541137695312]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
147	[10.156327247619629, 7.45088005065918]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
148	[6.290567874908447, 2.829448699951172]	[0, 0.17055130004882812]	[0.0, 0.31201485414931085]	1	2.0	1	0.15600742707465542
149	[6.744884967803955, 2.560450315475464]	[0, 0.43954968452453613]	[0.0, 0.685895443883453]	1	2.0	1	0.3429477219417265
150	[10.8937349319458, 8.304150581359863]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
151	[6.416103839874268, 8.833675384521484]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
152	[5.1923909187316895, 10.432233810424805]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
153	[8.20797348022461, 8.501203536987305]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
154	[6.607316017150879, 6.6957478523254395]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
155	[3.054389476776123, 4.711802959442139]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
156	[2.305510997772217, 9.64069938659668]	[0.6944890022277832, 0]	[0.9066630302402245, 0.0]	1	2.0	1	0.45333151512011227
157	[4.9795403480529785, 5.359274864196777]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
158	[5.253477573394775, 4.057900428771973]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
159	[3.3822569847106934, 6.521430015563965]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
160	[10.25469970703125, 5.8707146644592285]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
161	[10.587130546569824, 7.266909599304199]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
162	[2.9033443927764893, 6.383131504058838]	[0.09665560722351074, 0]	[0.1839689080392759, 0.0]	1	2.0	1	0.09198445401963795
163	[5.592093467712402, 3.399670362472534]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
164	[3.457202911376953, 3.4184091091156006]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
165	[2.4824681282043457, 4.498360633850098]	[0.5175318717956543, 0]	[0.767224505266995, 0.0]	1	2.0	1	0.3836122526334975
166	[5.587018013000488, 2.5109236240386963]	[0, 0.4890763759613037]	[0.0, 0.7389570503991649]	1	2.0	1	0.36947852519958246
167	[7.424813270568848, 4.975780963897705]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
168	[5.077791213989258, 10.014750480651855]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
169	[3.234886407852173, 2.2482407093048096]	[0, 0.7517592906951904]	[0.0, 0.938376550243845]	1	2.0	1	0.4691882751219225
170	[2.8340325355529785, 2.727447032928467]	[0, 0.2725529670715332]	[0.0, 0.47082081428357014]	1	2.0	1	0.23541040714178507
171	[2.7767767906188965, 8.304560661315918]	[0.22322320938110352, 0]	[0.39661781755580705, 0.0]	1	2.0	1	0.19830890877790353
172	[3.6188957691192627, 8.887079238891602]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
173	[3.827383041381836, 6.8072733879089355]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
174	[5.7415571212768555, 7.41351318359375]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
175	[10.42162036895752, 4.408371448516846]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
176	[4.484368801116943, 3.3944320678710938]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
177	[7.825315475463867, 2.2706618309020996]	[0, 0.7293381690979004]	[0.0, 0.9267421732927232]	1	2.0	1	0.4633710866463616
178	[2.710876226425171, 3.6605937480926514]	[0.2891237735748291, 0]	[0.49465499070350916, 0.0]	1	2.0	1	0.24732749535175458
179	[5.6902995109558105, 2.2331669330596924]	[0, 0.7668330669403076]	[0.0, 0.9456331813275369]	1	2.0	1	0.47281659066376847
180	[10.439705848693848, 3.212080240249634]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
181	[3.2318873405456543, 6.842006206512451]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
182	[4.851777076721191, 5.602536678314209]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
183	[2.294904947280884, 3.60486102104187]	[0.7050950527191162, 0]	[0.9130310720692592, 0.0]	1	2.0	1	0.4565155360346296
184	[2.4884467124938965, 2.557976007461548]	[0.5115532875061035, 0]	[0.7614198090539048, 0.0]	1	2.0	1	0.3807099045269524
185	[9.546119689941406, 9.739356994628906]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
186	[10.0903959274292, 2.6485228538513184]	[0, 0.35147714614868164]	[0.0, 0.5794181080325416]	1	2.0	1	0.2897090540162708
187	[2.2334775924682617, 3.4409990310668945]	[0.7665224075317383, 0]	[0.9454882138152243, 0.0]	1	2.0	1	0.47274410690761215
188	[6.879560947418213, 6.634737014770508]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
189	[2.977323055267334, 2.3588602542877197]	[0, 0.6411397457122803]	[0.0, 0.8712193178925531]	1	2.0	1	0.43560965894627657
190	[6.09757661819458, 3.9259696006774902]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
191	[7.460290908813477, 3.0138258934020996]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
192	[8.68289566040039, 2.6090848445892334]	[0, 0.3909151554107666]	[0.0, 0.6290156520917094]	1	2.0	1	0.3145078260458547
193	[8.981940269470215, 6.81663703918457]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
194	[10.317404747009277, 3.815035343170166]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
195	[5.504578113555908, 3.602801561355591]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
196	[2.7063992023468018, 3.8500754833221436]	[0.29360079765319824, 0]	[0.5010001669238022, 0.0]	1	2.0	1	0.2505000834619011
197	[7.694551944732666, 4.7641825675964355]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
198	[3.591092348098755, 5.54915189743042]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
199	[2.3322360515594482, 8.606978416442871]	[0.6677639484405518, 0]	[0.8896192060441876, 0.0]	1	2.0	1	0.4448096030220938
200	[3.788088083267212, 4.10909366607666]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
201	[2.2960751056671143, 2.769122362136841]	[0.7039248943328857, 0]	[0.9123395318042071, 0.0]	1	2.0	1	0.45616976590210356
202	[9.437047958374023, 5.057797431945801]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
203	[5.262068271636963, 2.485368490219116]	[0, 0.5146315097808838]	[0.0, 0.7644174287024157]	1	2.0	1	0.38220871435120785
204	[10.865466117858887, 3.154144763946533]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
205	[9.893528938293457, 4.444717884063721]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
206	[4.875448703765869, 2.6526670455932617]	[0, 0.3473329544067383]	[0.0, 0.5740257275965632]	1	2.0	1	0.2870128637982816
207	[2.8202879428863525, 2.903083562850952]	[0.17971205711364746, 0]	[0.32712769075527603, 0.0]	1	2.0	1	0.16356384537763802
208	[2.338088274002075, 2.500108242034912]	[0.6619117259979248, 0]	[0.8856963189822977, 0.0]	1	2.0	1	0.44284815949114886
209	[4.382957458496094, 9.93798542022705]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
210	[4.9355692863464355, 7.0723700523376465]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
211	[8.685169219970703, 4.625833034515381]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
212	[10.74776554107666, 6.71896505355835]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
213	[9.306062698364258, 10.595978736877441]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
214	[3.793877363204956, 6.432666778564453]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
215	[5.872044086456299, 2.6301934719085693]	[0, 0.36980652809143066]	[0.0, 0.6028561879638232]	1	2.0	1	0.3014280939819116
216	[8.741146087646484, 3.402972936630249]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
217	[2.6789608001708984, 4.113314151763916]	[0.32103919982910156, 0]	[0.5390122318312933, 0.0]	1	2.0	1	0.26950611591564666
218	[5.268087387084961, 10.187064170837402]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
219	[5.882084846496582, 5.679635524749756]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
220	[4.662127494812012, 3.5274834632873535]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
221	[7.375444412231445, 9.597031593322754]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
222	[5.7301106452941895, 3.34452486038208]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
223	[3.1694867610931396, 9.480500221252441]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
224	[4.669811725616455, 10.94887924194336]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
225	[4.202974796295166, 5.068770885467529]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
226	[10.880894660949707, 10.01345157623291]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
227	[4.11865758895874, 6.8842878341674805]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
228	[5.765307426452637, 8.157427787780762]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
229	[7.675807476043701, 2.8364036083221436]	[0, 0.16359639167785645]	[0.0, 0.3004290039856983]	1	2.0	1	0.15021450199284914
230	[3.67427134513855, 8.456419944763184]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
231	[10.859132766723633, 2.505491256713867]	[0, 0.4945087432861328]	[0.0, 0.7444785893858352]	1	2.0	1	0.3722392946929176
232	[4.342281341552734, 3.1164417266845703]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
233	[4.048886299133301, 4.9482831954956055]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
234	[2.4310662746429443, 7.378617286682129]	[0.5689337253570557, 0]	[0.8141818668654537, 0.0]	1	2.0	1	0.40709093343272684
235	[9.44564437866211, 3.69848370552063]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
236	[9.189908981323242, 2.749070644378662]	[0, 0.2509293556213379]	[0.0, 0.4388931697301359]	1	2.0	1	0.21944658486506796
237	[2.9101181030273438, 3.6440374851226807]	[0.08988189697265625, 0]	[0.1716850385419093, 0.0]	1	2.0	1	0.08584251927095465
238	[5.465742111206055, 3.7514610290527344]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
239	[2.6435394287109375, 4.702503204345703]	[0.3564605712890625, 0]	[0.5858570036944002, 0.0]	1	2.0	1	0.2929285018472001
240	[8.619433403015137, 3.524362087249756]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
241	[3.178957939147949, 9.031633377075195]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
