costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1;actions_2;prices_2;quantities_2;rewards_2;actions_3;prices_3;quantities_3;rewards_3;actions_4;prices_4;quantities_4;rewards_4
1.0;0.11209921235367995;0.19444557794344242;-0.7178700373061526;1.61209921235368;2.4722278863429117;2.0;0.7417576909065247;2.4835153818130493;0.03439903302301417;0.05103149460913656;0.5637215375900269;2.1274430751800537;0.07011754636189656;0.07905354209433664;0.9066303968429565;2.813260793685913;0.017788241167674298;0.03225472029797353;-0.8312133550643921;1.0;0.6685152561945921;0.0;0.43210187554359436;1.8642037510871887;0.1187062217077311;0.10258636207720868
1.0;0.11209921235367995;0.19444557794344242;-0.10095986009694759;1.61209921235368;2.4722278863429117;2.0;0.7701554298400879;2.540310859680176;0.03886873184484814;0.059869929762616264;0.1969243288040161;1.3938486576080322;0.3849504108194499;0.1516122025469009;0.5468587279319763;2.0937174558639526;0.094952515178623;0.10385122332904691;0.8464540243148804;2.6929080486297607;0.0286454821859619;0.04849416734949533;0.22940027713775635;1.4588005542755127;0.33805571852040345;0.1551001510331678
1.0;0.11209921235367995;0.19444557794344242;-1.3189513816396987;1.61209921235368;2.4722278863429117;2.0;-0.6181249618530273;1.0;0.23903871031978235;0.0;-0.7320646047592163;1.0;0.23903871031978235;0.0;-0.7526410222053528;1.0;0.23903871031978235;0.0;0.7586829662322998;2.5173659324645996;0.011494787155228227;0.01744179843027498;-0.9025021195411682;1.0;0.23903871031978235;0.0
1.0;0.11209921235367995;0.19444557794344242;-0.7052947194894753;1.61209921235368;2.4722278863429117;2.0;0.8472938537597656;2.6945877075195312;0.02022291531503002;0.03426950370305834;0.6735429167747498;2.3470858335494995;0.0405209907882298;0.05458525265221413;0.5579509139060974;2.115901827812195;0.06434042596934715;0.07179759894140969;0.28157883882522583;1.5631576776504517;0.19435306791929577;0.1094514223736711;-0.38998058438301086;1.0;0.5994375494681624;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.2539966777111515;1.61209921235368;2.4722278863429117;2.0;-0.24732033908367157;1.0;0.2145205383962512;0.0;0.060301754623651505;1.120603509247303;0.16854427339338993;0.02032703083477967;-0.03422234207391739;1.0;0.2145205383962512;0.0;-0.9375942349433899;1.0;0.2145205383962512;0.0;0.07509253174066544;1.1501850634813309;0.15886191359392918;0.023858686577869954
1.0;0.11209921235367995;0.19444557794344242;-0.6619132156736549;1.61209921235368;2.4722278863429117;2.0;0.37223511934280396;1.744470238685608;0.11594624049692348;0.08631852533744352;-0.9593750238418579;1.0;0.5139197459919377;0.0;0.3512316942214966;1.7024633884429932;0.12610820902478065;0.08858639982202467;0.2844708263874054;1.5689416527748108;0.1647095815906795;0.09371014157804874;0.9908220767974854;2.9816441535949707;0.009764748510971748;0.01935025679809236
1.0;0.11209921235367995;0.19444557794344242;-1.144862091690953;1.61209921235368;2.4722278863429117;2.0;-0.6709653735160828;1.0;0.27885904771890013;0.0;-0.9427762031555176;1.0;0.27885904771890013;0.0;0.29297229647636414;1.5859445929527283;0.08638527758321186;0.05061698631060352;-0.8851445317268372;1.0;0.27885904771890013;0.0;0.4898824989795685;1.979764997959137;0.03929811105395828;0.03850291369657937
1.0;0.11209921235367995;0.19444557794344242;-1.3123692530941293;1.61209921235368;2.4722278863429117;2.0;-0.4772968590259552;1.0;0.2036712791583004;0.0;-0.95839524269104;1.0;0.2036712791583004;0.0;-0.921812891960144;1.0;0.2036712791583004;0.0;-0.21550029516220093;1.0;0.2036712791583004;0.0;0.06387241184711456;1.1277448236942291;0.15775097311474656;0.02015187024813638
1.0;0.11209921235367995;0.19444557794344242;-1.2702693088778312;1.61209921235368;2.4722278863429117;2.0;-0.614131510257721;1.0;0.31169532308055387;0.0;0.8720913529396057;2.7441827058792114;0.009522531909739484;0.016609035473150548;-0.1715415120124817;1.0;0.31169532308055387;0.0;0.7902985215187073;2.5805970430374146;0.013208124015964712;0.020876721763705284;-0.7358895540237427;1.0;0.31169532308055387;0.0
1.0;0.11209921235367995;0.19444557794344242;-1.0369728797183457;1.61209921235368;2.4722278863429117;2.0;-0.3614903390407562;1.0;0.32409782416036775;0.0;0.1803509145975113;1.3607018291950226;0.15753406778188975;0.056822826409460306;-0.8934820890426636;1.0;0.32409782416036775;0.0;0.8583899140357971;2.7167798280715942;0.010459239395938433;0.01795621121191883;0.20994152128696442;1.4198830425739288;0.13994917367232318;0.05876228484724223
