	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	metric_history
55	[9.773969650268555, 7.529764175415039]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
56	[3.220106840133667, 3.91062331199646]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
57	[3.785914897918701, 2.626966953277588]	[0, 0.3730330467224121]	[0.0, 0.6069124394978189]	1	2.0	1	0.30345621974890946
58	[3.1313297748565674, 8.538921356201172]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
59	[3.7240097522735596, 2.4266276359558105]	[0, 0.5733723640441895]	[0.0, 0.8179888602387564]	1	2.0	1	0.4089944301193782
60	[9.29538345336914, 3.2180099487304688]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
61	[8.357996940612793, 2.3876657485961914]	[0, 0.6123342514038086]	[0.0, 0.8497152673653545]	1	2.0	1	0.42485763368267726
62	[2.66217303276062, 10.354862213134766]	[0.3378269672393799, 0]	[0.5615268746846027, 0.0]	1	2.0	1	0.28076343734230136
63	[10.22307300567627, 3.3507912158966064]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
64	[7.465344429016113, 4.9168620109558105]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
65	[2.647968053817749, 5.154864311218262]	[0.352031946182251, 0]	[0.5801374012316387, 0.0]	1	2.0	1	0.29006870061581935
66	[4.784737586975098, 4.705227375030518]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
67	[5.085913181304932, 8.76397705078125]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
68	[9.941829681396484, 8.258516311645508]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
69	[7.30180025100708, 8.015351295471191]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
70	[6.169467926025391, 9.340553283691406]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
71	[10.90079402923584, 3.347968578338623]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
72	[4.431181907653809, 4.6830830574035645]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
73	[2.6779658794403076, 8.94559383392334]	[0.3220341205596924, 0]	[0.5403622663147303, 0.0]	1	2.0	1	0.27018113315736514
74	[10.154007911682129, 2.3659701347351074]	[0, 0.6340298652648926]	[0.0, 0.8660658604819673]	1	2.0	1	0.43303293024098366
75	[5.248935222625732, 9.46653938293457]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
76	[7.7023491859436035, 4.361553192138672]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
77	[7.351187705993652, 10.31798267364502]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
78	[3.2094075679779053, 6.544015407562256]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
79	[10.268651008605957, 3.3202507495880127]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
80	[5.354903221130371, 10.503303527832031]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
81	[2.289654016494751, 5.15665340423584]	[0.710345983505249, 0]	[0.9161005507284585, 0.0]	1	2.0	1	0.45805027536422926
82	[3.3564352989196777, 10.321537971496582]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
83	[3.7943170070648193, 5.0525946617126465]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
84	[3.7995684146881104, 3.1925675868988037]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
85	[5.781080722808838, 8.055219650268555]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
86	[6.100795745849609, 4.061366558074951]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
87	[3.478111982345581, 5.7744951248168945]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
88	[2.9526662826538086, 2.4853293895721436]	[0, 0.5146706104278564]	[0.0, 0.7644553836175305]	1	2.0	1	0.38222769180876526
89	[4.132719039916992, 4.838204860687256]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
90	[10.536219596862793, 4.710755825042725]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
91	[10.056344032287598, 4.571567535400391]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
92	[7.2317023277282715, 5.105527400970459]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
93	[8.611595153808594, 5.916611194610596]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
94	[2.3316431045532227, 2.627401113510132]	[0.6683568954467773, 0]	[0.8900128512023002, 0.0]	1	2.0	1	0.4450064256011501
95	[6.6505327224731445, 9.46635913848877]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
96	[10.936923027038574, 6.992529392242432]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
97	[7.6450042724609375, 6.191648006439209]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
98	[10.329804420471191, 2.239441156387329]	[0, 0.7605588436126709]	[0.0, 0.9426679326278986]	1	2.0	1	0.4713339663139493
99	[2.839918375015259, 10.480425834655762]	[0.1600816249847412, 0]	[0.2945371233117271, 0.0]	1	2.0	1	0.14726856165586355
100	[6.345581531524658, 8.823017120361328]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
101	[6.889762878417969, 2.5948679447174072]	[0, 0.4051320552825928]	[0.0, 0.6461321283476877]	1	2.0	1	0.32306606417384387
102	[3.2157928943634033, 3.586791515350342]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
103	[7.569339275360107, 2.423051357269287]	[0, 0.5769486427307129]	[0.0, 0.821027549112614]	1	2.0	1	0.410513774556307
104	[2.539469003677368, 2.4144928455352783]	[0, 0.5855071544647217]	[0.0, 0.8281956810000679]	1	2.0	1	0.41409784050003395
105	[9.492280960083008, 3.519989490509033]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
106	[2.394477605819702, 3.3945770263671875]	[0.6055223941802979, 0]	[0.8443874185067557, 0.0]	1	2.0	1	0.42219370925337785
107	[3.2372961044311523, 9.326800346374512]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
108	[6.788632869720459, 9.048190116882324]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
109	[8.411175727844238, 4.055500507354736]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
110	[3.1562466621398926, 2.9474215507507324]	[0, 0.05257844924926758]	[0.0, 0.10239240517307735]	1	2.0	1	0.051196202586538675
111	[6.586170196533203, 5.696388244628906]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
112	[5.653476238250732, 10.457459449768066]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
113	[10.655445098876953, 3.5577056407928467]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
114	[6.30294942855835, 10.28453540802002]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
115	[3.3062593936920166, 4.798433780670166]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
116	[8.800052642822266, 7.070206165313721]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
117	[8.464117050170898, 3.191680908203125]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
118	[3.9404890537261963, 4.225893020629883]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
119	[6.333457946777344, 2.5698082447052]	[0, 0.4301917552947998]	[0.0, 0.6753185642659787]	1	2.0	1	0.33765928213298935
120	[8.980877876281738, 4.817436695098877]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
121	[2.62005877494812, 5.1277360916137695]	[0.3799412250518799, 0]	[0.6155271156098365, 0.0]	1	2.0	1	0.30776355780491826
122	[7.3663787841796875, 3.8947255611419678]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
123	[4.842339038848877, 2.630296230316162]	[0, 0.3697037696838379]	[0.0, 0.6027266620492355]	1	2.0	1	0.30136333102461776
124	[2.3734660148620605, 7.783442974090576]	[0.6265339851379395, 0]	[0.8605231357430512, 0.0]	1	2.0	1	0.4302615678715256
125	[9.216781616210938, 6.021357536315918]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
126	[5.809632778167725, 7.28779411315918]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
127	[2.724487066268921, 4.413130283355713]	[0.2755129337310791, 0]	[0.4751184908090522, 0.0]	1	2.0	1	0.2375592454045261
128	[3.0413904190063477, 7.3064117431640625]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
129	[5.922209739685059, 10.12511157989502]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
130	[6.162086486816406, 3.823676824569702]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
131	[3.36965274810791, 5.248683452606201]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
132	[5.855851650238037, 9.20861530303955]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
133	[3.922755718231201, 7.443419933319092]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
134	[3.6291143894195557, 2.755295753479004]	[0, 0.2447042465209961]	[0.0, 0.42952832477658376]	1	2.0	1	0.21476416238829188
135	[10.51678466796875, 3.0984373092651367]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
136	[3.056384563446045, 8.872979164123535]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
137	[4.394420623779297, 4.162762641906738]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
138	[8.924325942993164, 10.1397123336792]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
139	[7.723544597625732, 2.5167555809020996]	[0, 0.4832444190979004]	[0.0, 0.7329636696065336]	1	2.0	1	0.3664818348032668
140	[6.525454998016357, 4.773165225982666]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
141	[3.721543788909912, 3.4678399562835693]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
142	[3.2209699153900146, 2.4900259971618652]	[0, 0.5099740028381348]	[0.0, 0.7598745221055196]	1	2.0	1	0.3799372610527598
143	[2.9391515254974365, 3.934577226638794]	[0.06084847450256348, 0]	[0.11799441215583784, 0.0]	1	2.0	1	0.05899720607791892
144	[2.951223134994507, 3.383568048477173]	[0.048776865005493164, 0]	[0.09517454745122222, 0.0]	1	2.0	1	0.04758727372561111
145	[6.721103668212891, 6.229832649230957]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
146	[9.346508026123047, 3.6589977741241455]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
147	[6.13033390045166, 6.141176223754883]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
148	[2.2501540184020996, 2.356409788131714]	[0.7498459815979004, 0]	[0.937422967077282, 0.0]	1	2.0	1	0.468711483538641
149	[3.213820219039917, 2.849393844604492]	[0, 0.1506061553955078]	[0.0, 0.2785300967479998]	1	2.0	1	0.1392650483739999
150	[5.551321506500244, 3.0575125217437744]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
151	[6.1122283935546875, 9.514288902282715]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
152	[10.445045471191406, 6.880600929260254]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
153	[10.009865760803223, 7.382452964782715]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
154	[2.2503502368927, 10.700278282165527]	[0.7496497631072998, 0]	[0.9373247588877689, 0.0]	1	2.0	1	0.46866237944388445
155	[2.3581888675689697, 5.554568290710449]	[0.6418111324310303, 0]	[0.8717007351496591, 0.0]	1	2.0	1	0.43585036757482953
156	[8.447190284729004, 4.274497032165527]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
157	[10.5360746383667, 6.345128536224365]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
158	[3.9840426445007324, 9.477238655090332]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
159	[5.367205619812012, 8.281824111938477]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
160	[9.245430946350098, 7.920385837554932]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
161	[6.943918704986572, 6.202699184417725]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
162	[2.9442203044891357, 4.490426063537598]	[0.05577969551086426, 0]	[0.10844801659044379, 0.0]	1	2.0	1	0.05422400829522189
163	[5.077423095703125, 3.964265823364258]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
164	[4.067545413970947, 7.983824729919434]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
165	[2.7979094982147217, 7.5343146324157715]	[0.20209050178527832, 0]	[0.36334043265873106, 0.0]	1	2.0	1	0.18167021632936553
166	[7.781935214996338, 3.09163761138916]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
167	[6.429350852966309, 9.708956718444824]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
168	[3.783839702606201, 7.062002658843994]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
169	[6.8182220458984375, 8.497868537902832]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
170	[10.928459167480469, 3.3629250526428223]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
171	[2.3968937397003174, 2.6444196701049805]	[0.6031062602996826, 0]	[0.8424753593866967, 0.0]	1	2.0	1	0.42123767969334835
172	[2.2486188411712646, 6.122138023376465]	[0.7513811588287354, 0]	[0.9381886718146575, 0.0]	1	2.0	1	0.46909433590732874
173	[4.449975967407227, 2.9991672039031982]	[0, 0.0008327960968017578]	[0.0, 0.0016648986442646674]	1	2.0	1	0.0008324493221323337
174	[2.405604839324951, 4.705067157745361]	[0.5943951606750488, 0]	[0.8354847143161805, 0.0]	1	2.0	1	0.41774235715809027
175	[2.9550912380218506, 10.574320793151855]	[0.044908761978149414, 0]	[0.08780072705388875, 0.0]	1	2.0	1	0.043900363526944375
176	[2.273606061935425, 2.3535351753234863]	[0.7263939380645752, 0]	[0.9251397228721885, 0.0]	1	2.0	1	0.46256986143609424
177	[10.692416191101074, 10.009744644165039]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
178	[8.852107048034668, 4.056099891662598]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
179	[8.632777214050293, 6.043822765350342]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
180	[2.2406580448150635, 3.8151748180389404]	[0.7593419551849365, 0]	[0.9420837054657909, 0.0]	1	2.0	1	0.47104185273289545
181	[8.561155319213867, 3.4551236629486084]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
182	[10.70082950592041, 2.4672722816467285]	[0, 0.5327277183532715]	[0.0, 0.7816566148046604]	1	2.0	1	0.3908283074023302
183	[3.6987791061401367, 8.966730117797852]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
184	[5.59419584274292, 10.461803436279297]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
185	[4.281854152679443, 9.313664436340332]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
186	[5.047461986541748, 3.0697903633117676]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
187	[8.186483383178711, 7.532891750335693]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
188	[4.1182451248168945, 10.28294849395752]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
189	[5.073770046234131, 3.720036029815674]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
190	[3.87345552444458, 4.018442153930664]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
191	[6.897027969360352, 8.109819412231445]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
192	[2.4876632690429688, 2.2729194164276123]	[0, 0.7270805835723877]	[0.0, 0.9255149921368115]	1	2.0	1	0.46275749606840577
193	[5.713677406311035, 10.778426170349121]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
194	[9.328536987304688, 5.869861125946045]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
195	[6.445594310760498, 9.090185165405273]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
196	[8.62978458404541, 6.9544196128845215]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
197	[6.023501873016357, 2.4735116958618164]	[0, 0.5264883041381836]	[0.0, 0.7757866738820667]	1	2.0	1	0.38789333694103334
198	[2.480109214782715, 2.9664623737335205]	[0.5198907852172852, 0]	[0.769495141880725, 0.0]	1	2.0	1	0.3847475709403625
199	[5.198307514190674, 5.907764911651611]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
200	[8.949886322021484, 6.761147499084473]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
201	[10.330031394958496, 2.4050121307373047]	[0, 0.5949878692626953]	[0.0, 0.8359651739556284]	1	2.0	1	0.4179825869778142
202	[10.630049705505371, 7.630825042724609]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
203	[3.708195924758911, 2.5997378826141357]	[0, 0.40026211738586426]	[0.0, 0.6403144721575131]	1	2.0	1	0.32015723607875657
204	[2.5499770641326904, 2.6154072284698486]	[0.45002293586730957, 0]	[0.6975252289279865, 0.0]	1	2.0	1	0.34876261446399326
205	[8.330199241638184, 2.68198299407959]	[0, 0.31801700592041016]	[0.0, 0.5348991957862381]	1	2.0	1	0.26744959789311906
206	[5.152807235717773, 2.4573733806610107]	[0, 0.5426266193389893]	[0.0, 0.7908095906627182]	1	2.0	1	0.3954047953313591
207	[8.13261604309082, 2.5779457092285156]	[0, 0.4220542907714844]	[0.0, 0.6659787571843481]	1	2.0	1	0.33298937859217403
208	[4.226027965545654, 8.027585983276367]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
209	[2.3195488452911377, 3.2595279216766357]	[0.6804511547088623, 0]	[0.8978885354731005, 0.0]	1	2.0	1	0.4489442677365503
210	[5.059509754180908, 5.993424892425537]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
211	[9.122369766235352, 6.41604471206665]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
212	[2.2370104789733887, 2.8345656394958496]	[0.7629895210266113, 0]	[0.9438260328568049, 0.0]	1	2.0	1	0.47191301642840244
213	[8.329392433166504, 2.3906590938568115]	[0, 0.6093409061431885]	[0.0, 0.8473854723869749]	1	2.0	1	0.42369273619348746
214	[5.432751178741455, 6.579288005828857]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
215	[6.790919780731201, 6.249284744262695]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
216	[2.701082706451416, 2.7328927516937256]	[0.298917293548584, 0]	[0.5084830387147576, 0.0]	1	2.0	1	0.2542415193573788
217	[3.7560157775878906, 2.365974187850952]	[0, 0.6340258121490479]	[0.0, 0.866062893826836]	1	2.0	1	0.433031446913418
218	[7.124563217163086, 3.538928985595703]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
219	[2.7346060276031494, 3.163856267929077]	[0.2653939723968506, 0]	[0.4603539842091209, 0.0]	1	2.0	1	0.23017699210456044
220	[5.525383472442627, 8.12990951538086]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
221	[8.510466575622559, 6.2100372314453125]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
222	[7.709723472595215, 2.4559552669525146]	[0, 0.5440447330474854]	[0.0, 0.7921047945382611]	1	2.0	1	0.39605239726913055
223	[2.438991069793701, 2.3840153217315674]	[0, 0.6159846782684326]	[0.0, 0.8525322326754008]	1	2.0	1	0.4262661163377004
224	[4.095879554748535, 2.713881731033325]	[0, 0.2861182689666748]	[0.0, 0.49037287409686314]	1	2.0	1	0.24518643704843157
225	[3.517566680908203, 9.288043975830078]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
226	[2.8769748210906982, 2.3052494525909424]	[0, 0.6947505474090576]	[0.0, 0.90682277169293]	1	2.0	1	0.453411385846465
227	[7.065558433532715, 10.569334983825684]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
228	[4.059774875640869, 10.362948417663574]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
229	[10.839073181152344, 6.927670955657959]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
230	[10.114782333374023, 3.7062928676605225]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
231	[3.472111225128174, 8.905702590942383]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
232	[10.424001693725586, 3.2909908294677734]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
233	[7.217092514038086, 2.268362045288086]	[0, 0.7316379547119141]	[0.0, 0.9279818126487953]	1	2.0	1	0.46399090632439766
234	[2.315338134765625, 2.484816789627075]	[0.684661865234375, 0]	[0.9005618607625365, 0.0]	1	2.0	1	0.45028093038126826
235	[5.646822929382324, 9.112439155578613]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
236	[9.062397956848145, 2.519467353820801]	[0, 0.4805326461791992]	[0.0, 0.730153668314415]	1	2.0	1	0.3650768341572075
237	[9.479094505310059, 2.264843702316284]	[0, 0.7351562976837158]	[0.0, 0.9298578133434034]	1	2.0	1	0.4649289066717017
238	[6.252648830413818, 3.0331780910491943]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
239	[3.4215426445007324, 4.413708686828613]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
240	[5.812758445739746, 3.254351854324341]	[0, 0]	[0.0, 0.0]	1	2.0	1	0.0
