costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1;actions_2;prices_2;quantities_2;rewards_2;actions_3;prices_3;quantities_3;rewards_3;actions_4;prices_4;quantities_4;rewards_4;actions_5;prices_5;quantities_5;rewards_5;actions_6;prices_6;quantities_6;rewards_6;actions_7;prices_7;quantities_7;rewards_7;actions_8;prices_8;quantities_8;rewards_8;actions_9;prices_9;quantities_9;rewards_9
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.5288194417953491;2.0576388835906982;0.0;0.0;-0.21841266751289368;1.0;2.0;0.0;0.5728706121444702;2.1457412242889404;0.0;0.0;0.5443288683891296;2.0886577367782593;0.0;0.0;-0.10228876769542694;1.0;2.0;0.0;0.9802423119544983;2.9604846239089966;0.0;0.0;0.9074198007583618;2.8148396015167236;0.0;0.0;-0.48650532960891724;1.0;2.0;0.0;0.6656017899513245;2.331203579902649;0.0;0.0;0.9318716526031494;2.863743305206299;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.19234444200992584;1.3846888840198517;0.0;0.0;0.8578468561172485;2.715693712234497;0.0;0.0;0.4819104075431824;1.9638208150863647;0.0;0.0;-0.6545291543006897;1.0;2.0;0.0;-0.1532789170742035;1.0;2.0;0.0;0.08898132294416428;1.1779626458883286;0.0;0.0;-0.7707751393318176;1.0;2.0;0.0;-0.5497336983680725;1.0;2.0;0.0;0.7303438782691956;2.460687756538391;0.0;0.0;-0.7976738214492798;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.27617383003234863;1.0;2.0;0.0;-0.8199945092201233;1.0;2.0;0.0;0.25233548879623413;1.5046709775924683;0.0;0.0;0.43220630288124084;1.8644126057624817;0.0;0.0;-0.13689842820167542;1.0;2.0;0.0;0.04429177939891815;1.0885835587978363;0.0;0.0;-0.30964890122413635;1.0;2.0;0.0;-0.09677737951278687;1.0;2.0;0.0;0.14859379827976227;1.2971875965595245;0.0;0.0;-0.9467517137527466;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8690143823623657;1.0;2.0;0.0;-0.8543725609779358;1.0;2.0;0.0;-0.7466212511062622;1.0;2.0;0.0;0.7578283548355103;2.5156567096710205;0.0;0.0;-0.4984110891819;1.0;2.0;0.0;0.6308407187461853;2.2616814374923706;0.0;0.0;-0.14247839152812958;1.0;2.0;0.0;-0.3098730146884918;1.0;2.0;0.0;0.03323100507259369;1.0664620101451874;0.0;0.0;-0.7670106887817383;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6356362700462341;1.0;2.0;0.0;0.6656885743141174;2.331377148628235;0.0;0.0;0.8482692837715149;2.69653856754303;0.0;0.0;0.6873148679733276;2.3746297359466553;0.0;0.0;0.6093350648880005;2.218670129776001;0.0;0.0;-0.2903042435646057;1.0;2.0;0.0;0.31985804438591003;1.63971608877182;0.0;0.0;0.8787933588027954;2.757586717605591;0.0;0.0;-0.21184639632701874;1.0;2.0;0.0;-0.447230726480484;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.1583981066942215;1.0;2.0;0.0;0.5775107741355896;2.155021548271179;0.0;0.0;0.6247832179069519;2.249566435813904;0.0;0.0;0.4471847712993622;1.8943695425987244;0.0;0.0;-0.988325297832489;1.0;2.0;0.0;0.6356358528137207;2.2712717056274414;0.0;0.0;-0.7326106429100037;1.0;2.0;0.0;-0.217117041349411;1.0;2.0;0.0;0.13978809118270874;1.2795761823654175;0.0;0.0;-0.9165403842926025;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.28276997804641724;1.5655399560928345;0.0;0.0;0.2401898056268692;1.4803796112537384;0.0;0.0;0.5616664290428162;2.1233328580856323;0.0;0.0;0.10914267599582672;1.2182853519916534;0.0;0.0;0.44482067227363586;1.8896413445472717;0.0;0.0;-0.020366404205560684;1.0;2.0;0.0;-0.8767422437667847;1.0;2.0;0.0;-0.33449846506118774;1.0;2.0;0.0;-0.7132648825645447;1.0;2.0;0.0;0.18691085278987885;1.3738217055797577;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6317937970161438;1.0;2.0;0.0;0.02134060673415661;1.0426812134683132;0.0;0.0;0.568398654460907;2.136797308921814;0.0;0.0;0.17433485388755798;1.348669707775116;0.0;0.0;-0.8251754641532898;1.0;2.0;0.0;-0.38337504863739014;1.0;2.0;0.0;0.8057003021240234;2.611400604248047;0.0;0.0;-0.3447023034095764;1.0;2.0;0.0;-0.13088391721248627;1.0;2.0;0.0;-0.61613929271698;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7648801207542419;1.0;2.0;0.0;-0.9694187641143799;1.0;2.0;0.0;0.9314043521881104;2.8628087043762207;0.0;0.0;-0.29065653681755066;1.0;2.0;0.0;-0.31030574440956116;1.0;2.0;0.0;-0.9613346457481384;1.0;2.0;0.0;0.09512263536453247;1.190245270729065;0.0;0.0;0.30891308188438416;1.6178261637687683;0.0;0.0;-0.622384786605835;1.0;2.0;0.0;0.1459333300590515;1.291866660118103;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9754207134246826;2.9508414268493652;0.0;0.0;-0.9051294326782227;1.0;2.0;0.0;-0.16365234553813934;1.0;2.0;0.0;-0.9467965960502625;1.0;2.0;0.0;-0.17159070074558258;1.0;2.0;0.0;-0.1673835664987564;1.0;2.0;0.0;-0.38388365507125854;1.0;2.0;0.0;0.2817652225494385;1.563530445098877;0.0;0.0;-0.007215952966362238;1.0;2.0;0.0;0.8524559736251831;2.704911947250366;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.6131739020347595;2.226347804069519;0.0;0.0;-0.9818132519721985;1.0;2.0;0.0;-0.435848206281662;1.0;2.0;0.0;0.038449183106422424;1.0768983662128448;0.0;0.0;-0.2566412091255188;1.0;2.0;0.0;-0.3326166868209839;1.0;2.0;0.0;0.5836074948310852;2.1672149896621704;0.0;0.0;0.8213971853256226;2.642794370651245;0.0;0.0;-0.4768449068069458;1.0;2.0;0.0;-0.6712060570716858;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8820416331291199;1.0;2.0;0.0;-0.35008925199508667;1.0;2.0;0.0;0.2120582014322281;1.4241164028644562;0.0;0.0;0.5611448884010315;2.122289776802063;0.0;0.0;0.615418016910553;2.230836033821106;0.0;0.0;-0.8001195192337036;1.0;2.0;0.0;-0.6407191753387451;1.0;2.0;0.0;0.04513600468635559;1.0902720093727112;0.0;0.0;0.6512470841407776;2.302494168281555;0.0;0.0;0.2126515954732895;1.425303190946579;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8316613435745239;2.663322687149048;0.0;0.0;-0.7544768452644348;1.0;2.0;0.0;0.8399518132209778;2.6799036264419556;0.0;0.0;-0.8670071363449097;1.0;2.0;0.0;0.9504572749137878;2.9009145498275757;0.0;0.0;0.7279044389724731;2.4558088779449463;0.0;0.0;0.9901681542396545;2.980336308479309;0.0;0.0;0.8138772249221802;2.6277544498443604;0.0;0.0;0.6316561698913574;2.263312339782715;0.0;0.0;-0.0036783863324671984;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.10681037604808807;1.2136207520961761;0.0;0.0;-0.6936861872673035;1.0;2.0;0.0;-0.09276578575372696;1.0;2.0;0.0;-0.9195594787597656;1.0;2.0;0.0;-0.731469452381134;1.0;2.0;0.0;-0.6706377863883972;1.0;2.0;0.0;-0.836747944355011;1.0;2.0;0.0;0.9646793603897095;2.929358720779419;0.0;0.0;0.6925997138023376;2.3851994276046753;0.0;0.0;0.24318575859069824;1.4863715171813965;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8437474966049194;1.0;2.0;0.0;0.9030258059501648;2.8060516119003296;0.0;0.0;-0.6072840094566345;1.0;2.0;0.0;-0.7725194096565247;1.0;2.0;0.0;-0.8824711441993713;1.0;2.0;0.0;-0.27325254678726196;1.0;2.0;0.0;-0.5541796684265137;1.0;2.0;0.0;0.7491503357887268;2.4983006715774536;0.0;0.0;-0.9625818729400635;1.0;2.0;0.0;0.6744001507759094;2.348800301551819;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7445895075798035;1.0;2.0;0.0;0.957949161529541;2.915898323059082;0.0;0.0;0.9104341864585876;2.8208683729171753;0.0;0.0;0.5713393688201904;2.142678737640381;0.0;0.0;0.804031491279602;2.608062982559204;0.0;0.0;0.7456545233726501;2.4913090467453003;0.0;0.0;-0.5943516492843628;1.0;2.0;0.0;-0.8154074549674988;1.0;2.0;0.0;0.35026246309280396;1.700524926185608;0.0;0.0;0.4682782292366028;1.9365564584732056;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.6004774570465088;2.2009549140930176;0.0;0.0;0.8767671585083008;2.7535343170166016;0.0;0.0;0.07910808175802231;1.1582161635160446;0.0;0.0;-0.9007523655891418;1.0;2.0;0.0;-0.48474717140197754;1.0;2.0;0.0;0.3221011757850647;1.6442023515701294;0.0;0.0;0.9916197061538696;2.9832394123077393;0.0;0.0;0.3113552927970886;1.6227105855941772;0.0;0.0;0.1628580093383789;1.3257160186767578;0.0;0.0;0.6985998153686523;2.3971996307373047;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.15008482336997986;1.0;2.0;0.0;-0.05800461769104004;1.0;2.0;0.0;0.7366347908973694;2.4732695817947388;0.0;0.0;-0.9137569069862366;1.0;2.0;0.0;-0.9904350638389587;1.0;2.0;0.0;0.2566054165363312;1.5132108330726624;0.0;0.0;-0.7638158202171326;1.0;2.0;0.0;-0.5890976190567017;1.0;2.0;0.0;0.45527011156082153;1.910540223121643;0.0;0.0;-0.804256796836853;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7459536790847778;1.0;2.0;0.0;-0.9100958704948425;1.0;2.0;0.0;0.17759642004966736;1.3551928400993347;0.0;0.0;0.7028239369392395;2.405647873878479;0.0;0.0;-0.16250886023044586;1.0;2.0;0.0;-0.29537826776504517;1.0;2.0;0.0;-0.8561110496520996;1.0;2.0;0.0;-0.0068162837997078896;1.0;2.0;0.0;-0.6830019950866699;1.0;2.0;0.0;0.4795234799385071;1.9590469598770142;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.19129113852977753;1.0;2.0;0.0;-0.2424146980047226;1.0;2.0;0.0;-0.19289053976535797;1.0;2.0;0.0;0.747949481010437;2.495898962020874;0.0;0.0;0.4477561414241791;1.8955122828483582;0.0;0.0;0.940445065498352;2.880890130996704;0.0;0.0;-0.5446471571922302;1.0;2.0;0.0;0.7050086259841919;2.410017251968384;0.0;0.0;-0.9780441522598267;1.0;2.0;0.0;0.45003068447113037;1.9000613689422607;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.01777513511478901;1.0;2.0;0.0;0.9820852279663086;2.964170455932617;0.0;0.0;-0.44231146574020386;1.0;2.0;0.0;0.7412192821502686;2.482438564300537;0.0;0.0;0.5095197558403015;2.019039511680603;0.0;0.0;0.7687937617301941;2.537587523460388;0.0;0.0;-0.8930181860923767;1.0;2.0;0.0;-0.9705700278282166;1.0;2.0;0.0;0.3142504096031189;1.6285008192062378;0.0;0.0;0.34623250365257263;1.6924650073051453;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.4695546627044678;1.9391093254089355;0.0;0.0;-0.3462812900543213;1.0;2.0;0.0;0.476571261882782;1.953142523765564;0.0;0.0;0.8084058165550232;2.6168116331100464;0.0;0.0;-0.738130509853363;1.0;2.0;0.0;0.40288475155830383;1.8057695031166077;0.0;0.0;0.1607521027326584;1.3215042054653168;0.0;0.0;-0.9209200143814087;1.0;2.0;0.0;-0.9680504202842712;1.0;2.0;0.0;0.7969428896903992;2.5938857793807983;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.16891483962535858;1.0;2.0;0.0;-0.5630584955215454;1.0;2.0;0.0;0.9535003304481506;2.9070006608963013;0.0;0.0;0.532354474067688;2.064708948135376;0.0;0.0;-0.7604500651359558;1.0;2.0;0.0;-0.5666975378990173;1.0;2.0;0.0;0.8184012174606323;2.6368024349212646;0.0;0.0;0.40644600987434387;1.8128920197486877;0.0;0.0;-0.2778179347515106;1.0;2.0;0.0;0.08617474138736725;1.1723494827747345;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9034808278083801;1.0;2.0;0.0;0.042798932641744614;1.0855978652834892;0.0;0.0;0.2099911868572235;1.419982373714447;0.0;0.0;0.3838837146759033;1.7677674293518066;0.0;0.0;0.6269720196723938;2.2539440393447876;0.0;0.0;0.7286147475242615;2.457229495048523;0.0;0.0;-0.7797025442123413;1.0;2.0;0.0;0.7988269329071045;2.597653865814209;0.0;0.0;0.1005813479423523;1.2011626958847046;0.0;0.0;0.9023521542549133;2.8047043085098267;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.1522110402584076;1.3044220805168152;0.0;0.0;0.14239898324012756;1.2847979664802551;0.0;0.0;0.15192237496376038;1.3038447499275208;0.0;0.0;0.5348395705223083;2.0696791410446167;0.0;0.0;-0.8134806156158447;1.0;2.0;0.0;-0.4943331778049469;1.0;2.0;0.0;0.7715772390365601;2.54315447807312;0.0;0.0;-0.5125181674957275;1.0;2.0;0.0;-0.8468568325042725;1.0;2.0;0.0;-0.5154355764389038;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.50077885389328;1.0;2.0;0.0;-0.42724812030792236;1.0;2.0;0.0;0.8040007948875427;2.6080015897750854;0.0;0.0;-0.19796976447105408;1.0;2.0;0.0;-0.01398367527872324;1.0;2.0;0.0;0.7663191556930542;2.5326383113861084;0.0;0.0;-0.5180792808532715;1.0;2.0;0.0;-0.5299345254898071;1.0;2.0;0.0;0.5033971667289734;2.0067943334579468;0.0;0.0;-0.75972580909729;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.5068023204803467;2.0136046409606934;0.0;0.0;0.9119953513145447;2.8239907026290894;0.0;0.0;-0.4281649887561798;1.0;2.0;0.0;-0.8280704617500305;1.0;2.0;0.0;-0.331930011510849;1.0;2.0;0.0;-0.7894467711448669;1.0;2.0;0.0;0.4855652153491974;1.9711304306983948;0.0;0.0;0.8927945494651794;2.785589098930359;0.0;0.0;0.041896939277648926;1.0837938785552979;0.0;0.0;-0.7526647448539734;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.48017120361328125;1.0;2.0;0.0;0.25417521595954895;1.508350431919098;0.0;0.0;-0.6804847717285156;1.0;2.0;0.0;0.16936752200126648;1.338735044002533;0.0;0.0;0.8063622117042542;2.6127244234085083;0.0;0.0;-0.6393423676490784;1.0;2.0;0.0;0.6863436102867126;2.3726872205734253;0.0;0.0;0.4558408260345459;1.9116816520690918;0.0;0.0;0.9338762164115906;2.867752432823181;0.0;0.0;0.05883483216166496;1.11766966432333;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.40933921933174133;1.0;2.0;0.0;-0.20527809858322144;1.0;2.0;0.0;-0.7350673675537109;1.0;2.0;0.0;0.9361013174057007;2.8722026348114014;0.0;0.0;0.280655175447464;1.561310350894928;0.0;0.0;-0.9646599888801575;1.0;2.0;0.0;0.6325189471244812;2.2650378942489624;0.0;0.0;-0.8840843439102173;1.0;2.0;0.0;-0.637657880783081;1.0;2.0;0.0;0.7137466669082642;2.4274933338165283;0.0;0.0
